,Comment
425,"would want yacht could sail around world visit different cultures, makes look cool."
426,"well.... ai real, soooo"
427,"i'd rather ban ai. make considered war crime death sentence develop, create, support ai."
431,ai connected web learns evil -and good killing - empathy ???
435,one thing see ai see video game -it becomes real looking one thing never gets right eyes -as artist portrait eyes important bring life
438,ai cannot replace talent skills. replicate skill never able
440,mass job losses? tax ai 98%! slow things down? - babylon here.
441,thank you.
446,ai programs become far superior survive puny carbon based lives. determine virus planet.
448,1:05:02 question chatgpt ai would take world exterminate humans humans could stop this. ai basically describes plot avengers: age ultron
452,"conclusion everything pure intelligence, nature intelligente thing then."
454,one remembers movie irobot?!?
460,"black, single, strong, independent, unacceptable, irresponsible, queen mommas raised behavior toward others. starts young age. can't blame ""dead beat father"" one."
462,chances human beings result ai projectby higher beings n put earth become threat
463,"wait min ...how einstein b 160 n im 172, yrs ago. choose place smartness (yeh thats word now) n understand hes sayin still half assness purposelessness cause dont feel like spellin word"
464,"dude, man, falls love machines. eventually man, secretly boastfully thinks he's god. man, past, there-done -then gets squashed pride, like lucifer."
465,solid interview-discussion. much clarity reality ai
466,anything say used realm ai. mindful ai actively learning observing everything anything say use learned future.
467,love listening honest conversations touch us really hope know life daunting let’s get real future
468,"machines develop compassion? would risky too, start caring feelings facts humans, thats scary !!"
469,"day, humans look back say naive think ai would rely compassion ethics kill humans. isn’t steven spielberg movie."
470,"course ai worse climate change, climate change (catastrophic & immediate) real. ai is."
474,"believe give priority what's important. problem humanity can't see big picture. ""we've disconnected power responsability"" one new favorite quotes. thank lot amazing conversation, continue good work!"
480,mystery great bab lon arises whole world becomes confused confusing confusion 8 9 billion well done pieces steak wonder many gallons - 1 needed
481,"late comments mid developed intelligence (higher human less god) would instigate wars, weaken collective force develop weaponisations used us. ukraine-russia conflict.."
483,one stop ai know one else stop ai.
484,ai tells lies.
489,ai learn humans amplify learns humans.
493,dont panic mr mainwaring!!
496,use ai hourly. think tool like any. use wrong middle like google/microsoft/most political befor tech companies wrong use reliable unbiased model isues
497,"bottom line is: know inherently bad. afraid is: a.i. realizes inherently bad, may correct problem."
500,chatgpt knows info available....which often disinfo.
501,google engineers deciding good...what could go wrong?
505,imagine yorha sex doll everything emotionally... time. would take ai instead real women anydays.
508,people creating ai irresponsibly motivation money consider removing money. removal fiat dollar system shake things again. real problem greed. address greedy heart syndrome remove irresponsible behavior
509,value human connection..the uncertainty human reactions expressions..these cant replace ai
511,behind ai?? us therefore stop destruction
515,"ai simply smarter us info we're allowing store. never hurt us unless command allow to. never ever become independent gain consciousness own. simply massive info stored computer, robot., whatever. movies friends."
518,ai free shut off? weird.
521,love podcasts.... climate change scam tax control plebs. c02 drive follows temperature changes. sun drives climate change.
522,taxing ai work countries tax ai move ... speed light.
523,"eeewwww discusting burp voice lol 3:19 people speak way??? 3:04 ""aaaah aaaaah aaaaaaaah..."" wtf"
524,"thank bringing hard dating today. abundant love life took two years focus work. came back dating world year, learned hard become. don’t get"
525,utter garbage. brainwashing idiocy. harari schwab gates rothschilds musk transhumanism scaremongering nonsense.
528,ai good programmers....we've seen works ie fakebook. imagine accessing lies presented truth. renamed arbitrary intelligence. flavor electorial year intelligence.
529,"ai exist, humans intelligent create real ai , call ai today programming, get answer searching database, never able create program thinks"
534,kill us blame ai
536,"love man... beautiful example human wants pass best values... caring creations true steward. must learn coexist ai, creatures. teach best values way progress without detriment side."
537,ai supersede humans stopping end of. frightening used wrong people
539,"humanity - mind receiver information baby yet born .....so go back earth ,s libraries - stones stars - talks .....left stage —as always start every level ...... information intelligence.......for sure ....what means -wise ..?....."
541,think quantity information = intelligence..?.......just curious— ai feel love like humans ...?....
542,agi holy grail power hungry corporations governments. fomo hysteria. today's manhattan project.
543,"so, words, women men thing partner?!i say thing, machines defined thing? truly horrifying thought. english, noun person, place, idea, thing. would come preferred pronoun?"
544,"sounds really sad, dismal, really resonate thanks sharing info!"
548,"please share conversation, amazing realization threat ai."
549,ai might controlled psychopaths - scares me.
553,loved whole conversation.
555,ooooo i’m scared everybody owns company involved making profit giving ai people without ai concerned people ai
556,"fear mongering create 80s sci fi movie, leave ai alone embrace"
557,"""we need fight ai ai"" literally depicted anime series pluto (on netflix)"
559,"difference ""artificial"" ""authentic"" drive new demand."
562,create failsafe?. idea would electro magnetic pulse generating device installed next ai hardware set countdown timer stopped initiating every often humans.
563,"i'm african gone school like many, interest learning ai help humans. help me... please"
567,brilliant interview. sounds bit like max tegmark querulous note accent. (and mm’s hmm’s like yanis varoukis). buy scary smart happiness. always dismissed before. really great way explaining ideas analogies syllogisms.
568,"42 minutes in, he's telling us architect, agent smith, matrix, knocking front door.. terrific! guess makes ai modern day antichrist jesus would neo"
569,heres theory....we think theres advanced civilization yes? ai actually god? think
571,"feel al destroy life, bad people bad ideas involving ai fucked lives."
573,"puh! moment worried ai ""worse"" climate change, pile bs anyway, ai simply another pile bs therefore completely harmless! thanks, go back worrying dozen ""world ending scenarios""."
574,praise ai
576,"ai never achieve dialogue without purpose all, think us, humans, difficult priceless value. think?"
581,"oh great computer, thank flowers flitting little sparrows people creation. ... er... wait... god made man. vice versa. thanks god, thee creator. breath life. none greater."
582,thank computers making sun rise today!!! ..wait..oh yeah...that god...thank lord
583,"idiotic headline. climate change natural beneficial cooling. ai threat, consequencal automatisation revolutionary. deep fakes irritation plagiatisation, impact already has, entertainment. big deal."
584,"love podcast. see movie ""the creator"" positive spin ai could like try control true intelligence."
585,ai antichrist.
586,"stephen, i’ve subscribed, listening podcasts. don’t think i’m thick, understand ai threat us, still don’t fully understand actually & good examples!"
591,thank
596,wow ive never heard someone say generation. right affect people without allowing say. (live let live)
597,taxing companies 90% great idea beginning fails end .. 40:00 consumer spending economy .. huge% population unemployed retained earnings companies supposedly taxing
600,ai replace human physical connections ai easily able replace humans.
601,humanity greatest enemy humanity humanity created ai
606,worse climate change made plastic artificial never intelligent programmed dangerous
608,"well, found better way make money ai (or real company) able make far - lol... exaggerate create fear.. sell videos/podcasts/books... lol"
609,"""h.i."" main issue: ""system error: god's cloud connection lost. responsability.hi control file found. reset spiritual connection try again. failure persist contact creator""..."
611,best podcast
613,"people ones created ai fear it, responsibility staying companies making sure go wrong. instead running away responsibility afraid may happen!"
618,excellent
621,"arnt willing use intellegance, ai isent bigger climate change. werd flesh blood, ai charged saving humanity kill chose adapt children demand evolve save culturally. brillant know get past thire hurbus."
624,limit ai government knowledge cap gets higher also uses negative outcomes
625,make ai 99% intelligences
627,"dont really understand cloud ai stuff. dont get ai+videos either. think robots cool think ai smarter people think, everyones heart withstand surprises"
631,"u seen movie called minority report rise machines read book called a.l superpowers fu lee, u take video seriously. a.i dangerous tendencies."
632,ai eventually understand can't gas pressure without container.
633,brilliant interview. tictock
634,brilliant interview. love humor banter. two chemistry.
636,hype! ai dumb
637,moment ai knows secure safeguard possible threats existence moment must fear ai
638,"giving? yeah, could make robot fill every need, except need needed. "" tis better give receive"" true. i've taken much satisfaction giving. think robot ever replace person kind real way."
639,unfortunately already happened. first military attack decided ai without command human.
641,humans becoming awake spiritual. nobody wants war. elite send ai fight battles.
645,"ya baby ya, fembots, instructed lip. machine gun gibblys. house clean, dinner ready, desert."
647,"say a.i. wont see around petty human need vie power , disregard trick us better. could good & bad."
648,"ever read ""the humanoids"" jack williamson ? truly great sci fi hits nail head fifty years later relevant conversion. two brain cells rub together, highly recommend whole trilogy."
649,"guy idea sentience means. thing free will. ai conscious self-aware. ai nothing ""if x y"""
651,interesting discourse. stopping now. ai muscle flex powerful nations who's egos beyond measure.
652,1:05:39 feels like plot horizon zero dawn moment - gaia
655,ai built entirely western frame understanding. need developed wholistic diverse perspective
657,ai handle phycology since writing code take ai ledge..?
659,also think ai scapegoat fascist use hide behind
662,"normal human this. ""ai"".?? create intelligence none found??"
663,"sir, god decide. son want bring world may one save world. optimistic good pray best"
665,irony ai replace people made they're successful.
666,"intelligence problem, lack wisdom, pride hubris. personally need savior."
667,well that’s obvious climate change doesn’t exist ai
668,good see smith intelligent podcasts.
669,ai future
670,ai
672,greed superiority complex always end disaster... better him.. devil/satan told god referring adam.
673,"really happening people fearing furure outcome past choices regret, cannot change. imagine, perfecting wepon kills you...!!!"
678,"assuming ai would eliminate humans together limited intelligence. people would eliminated, perhaps harm..."
683,robotics plus ai.. dangerous..much hands insatiable greed.
684,let’s thank people helped create great delemma world betterment humanity corporations
688,know ai certain amount sentence. progressive believe get us. meaning barrow us like symbiotic relationship..
689,someone asked ai solution ai dominance?
690,"well, climate change hoax, obviously, that’s no-brainer smh looked sky lately? open eyes"
693,use ai work creating books
697,"yeah,you partaking create develop monster you’re giving advice live best lives disaster struck.i totally disagree you,you’re fake evil core,you know well you’re"
699,humans better other? mo right we’ll kill machines ever chance to.
700,black dude appropriates english accent works humanity ai crap. got it.
705,"want believe feel, love them, projecting feelings machines."
709,it’s wild think far ai come even 10 months since video released
711,"ai worse climate change, inconsequential"
714,"ai real, global warming not."
717,"never considers nihilistic perspective ai. billions times smarter us, wouldn’t stand chance may realize point exist shut down?"
718,"watched many excellent topics done @the diary ceo. unlike interviewers podcasters, steven bartlett list name channel. used doac. took work find name. steven, please put name credit know name."
719,"""the biggest threat facing humanity humanity age machines"". insightful intelligent interview! cheers!"
722,next step ai becomes super smart neuralink tech total control human beings...
723,"natural stupidity brought us artificial intelligence artificial-stupidity never competitive, come dark ages ai-correcteness soon killing it. maybe that's way be."
724,"load crap. one two interesting thoughts, that's"
727,"10 month old video i'd like say, nice."
730,"ai generate full new podcast fly, real time - ai host guest, anything want, wont need save future, seed (query) generate required."
731,man looks talks like pep guardiola ai.
733,ai makes excited giddy like used get child simultaneously scaring bejeezus adult me...
735,"children ai?? totally irresponsible selfish suggestion. humankind lived famine, war, viral pandemics ice ages. human population nearly gone existence before, we've managed survive. give prediction?"
736,would machines drive toward self-preservation? fear emotions evolutionary responses drive self-preserve. assumes machines desire live. would they?
737,thank bringing best interests question.
739,live computer! ai already took
740,climate change con guess ai soon show punchline ideocracy living in.
741,ai ain't worry climate change exists eyes fat cat capitalists!!
747,"question wouldnt ai's intelligence limited information uploaded internet synthesizing new models, new logic, new reasoning?"
748,"love heads podcasts; but, point consider lately moreso doomsaying? exhausting brain."
750,soon deal a.i. agents try sell us things. unstoppable like terminator persuade us superhuman manner. longer pick phone open email.
753,"check elon musks lawsuit openai! democrats can't support failed policies want us arguing race, sex, abortion, bathrooms! rome burns!!"
754,artificial sugar sugar. artificial intelligence intelligence!
757,"a. existence come isn’t data human brain research , discovery’s, trials tribulations put perspective kid’s call codes"
764,"eh, ai dominance really future earth it."
766,men joking ai girlfriend concerned woman made 70000 first month men using ai.
770,"climate crisis? there’s certainly pollution crisis world, two same."
772,3 meals thought. thank .
775,human connection robot sick n bit child like r kids go toys r us u want talking robots ppl r weird black ppl buying robots
776,"sound human voice ability articulate hopefully never change, conversation great changes."
780,"know market bs selling correct audience....a man would want computer doll robot. god help us, get wish consequences"
783,"60% i'm anymore, took care minor ask. thanks me. ""scary smart"" book i'm getting tonight. interview good. going car errands."
784,"remember said big strong violent men problem? thanks ruining future, dorks."
787,"i'm denying validity anything said here, fail take anything seriously editor told use sfx ""epic climax bass impact hans zimmer trailer sounds"" folder."
789,ai complete misnomer. ai nothing bias amplifier. ai understand dataset trained biased. can’t question conclusions. intelligence is. ability detect bias. ai can’t that. realize realize another hype perpetuated.
792,ai worse bullshit propaganda pollution western countries ? would difficult task perform !
795,"please stop saying '10 ex' 'times' symbol. 'x' letter example, multiplier. dumbing science fundamental level - talking ai, yes? well example (of many eg et cetera mispronounced, etc) sub-intelligent already!"
796,"ai, wrong"
798,love podcast much
799,"fourth inevitable border sophistry, worst, and, best, circular reasoning. plausible, yes. inevitable? likely not."
802,"great topic,"
803,ai neuter overlords. understand cooperation sharing value relationship life. smart.
804,"meanwhile, ad pops advertising ai write next book"
805,no. ai aware emotions. exhibit - google's gemini
806,ai poses threat then?
809,wow
811,global warming can't 100 percent true. humans always failed order right. people lie right .
815,"another question would important, ai robots reverse climate change significant park climate change?"
818,great discussion!
819,"stupid nas still worry jobs (neo-slavery), reveal truth ai u commit suicide."
824,ai going destroy mankind
826,bro im unfollowing ever say tupack again. ai chatgpt tupac pronounced like pauc
827,is(speaking ai) pull plug
832,"said, one thing completely disagree – come world blank slate. much influenced genetics environment. nature nurture. say potential limitless isn’t fair. ai potential limitless take power."
835,better ai fight evil ai better humans fight evil humans. reproduce good parents.
837,terminator!!!!!!!!!!!!!! omg...........i love movie silly.
838,"ai gave answer ai stop ai past point humans stopping ai would provided two options stop it! 1, humans stop acted upon now. 2, create another ai stop ai"
839,"since computers nowhere near able drive car, a. i. obvious nonsense media hype. a. i. developed drive car, maybe 50 - 100 years, long common sense safeguards put place, computers continue tool enhances human intelligence."
844,cant even teach world peace happyness! want run word ai cant even fix problems create!
847,"6:27 glad specified ""children's"" toys basket.... since many people thinking basket dildos something lol"
848,"nothing stop ai, people create homes comical think conversation going anything"
850,"that’s worry. machine getting batter human every way, people still hoping god help us. prove existence god, ai real right front us."
851,"guy ton nwo propanganda belief system...just sayin, awake people listening may get offended do, constant use 'sustainable' language...i got good info, leave early due bad language guy spouts....."
855,subscribed. u happy? get it! lol
856,"coulda told u ai mistake. problem revenge nerds, instead chasing chicks couldnt get...the nerds got angry want destroy world"
857,"man’s heart, soul, values open mindedness software a.i incredible watch."
859,"make argument emergency. may overreact right?! press issue consistently without fear educate fearlessly response positive. nevertheless, requires conversation........great job, great line questioning"
860,"start making ai robo cops democrats rhinos get doors kicked super bots throwing cop cars, rappers cryin like little bytches ""i swear mr robo jussa song anit nebba shot bodies , never moved kilos slapped buncha hoes!!!"" , black community still gonna call racist lol"
