,Comment
85,i hope humanity will grow to hate ai so much that it focuses all its anger towards it instead of hating one another thus ending rascism and other hateful isms :p
86,ai will give itself the yippes lol!!!
87,the reason the output of midjourney is “white and good looking” is that that’s what people want. the user can just as well ask for the opposite but they obviously don’t. what is “divergent” is what power pushes on the public.
89,the boomers are freaking out about the magic of ai
92,"some sort of entropy scoring or min kl divergence threshold from the model's distribution at which an example could be discarded during training could work here. basically, i think we will figure this out"
93,basically ai became inbred.brilliant
94,"the proposal of an ai-mark is right to prevent bad feedback in data extraction, not for ethical reasons"
95,classic photocopy of a photocopy effect.  if ai created data could simply be tagged as such that would possibly fix the problem
98,"i'm a professional photo editor. posting in instagram and getting ""generated by ai"" flags on my works. that's crazy. it's 100% done by my hands in photoshop, and to be flagged that i just generate something in a few min in ai is embarrassing and damaging to my business. all this nonsense should stop"
100,worse... silicon has taught to lie to produce politically correct results. google demonstrated this very well with black george washington. an ai that has been taught to lie to produce acceptable answers becomes exceptionally dangerous when it no longer is a toddler.
101,i wish ai would be exclusively used for problems we can't solve already like efficient space travel.
105,"well, those scientists have not used maybe ai-s of lower datasets, so..."
106,it is artificial information
107,"good, i hope ai fails"
108,feeding ai it's own outputs as training data is already being done as a matter of course. so this will get even more obvious over time.
109,"ai for creativity will be the equivalent of industry for quality goods.

it will never be as good as what a good crafter can make, but way cheaper...

thus poor people will only have access to the cheap ai garbage while rich people will be the only ones still able to afford master crafters."
110,"""pre-ai data training set"" will be a thing."
111,this person doesnt even have all the information man. who knows what openai and meta are developing man. you have no idea whats beneath the hood
113,"on the other hand, spend a few minutes going through average facebook people and their comments....you  will love bots after that."
114,"hold on, so, are you telling me that a brain left in his own ecochamber with only his own inputs, will rot away, become less plastic and less able to produce something worth of any value and peculiarity? who would have ever thought that!"
115,the habsburgification of ai
118,don't feed ai with gargabe. remember skynet 
119,"that's what i've been saying; if there's no real artists for ai to rip-off, how can ai ""create""? "
121,asimov would turn in his grave if he saw the mess we are creating. are his laws of robotics enshrined in law no does anyone care no will we survive this now no
123,always thought this ai stuff was going to fail and not follow through
124,"so, basically ai inbreeding?"
126,"after riding the train sunday from up north in our capital, it occurred to me i talked to you briefly on the platform and regretted not recognising you then and telling you i appreciate your videos."
130,wow
132,"imperfection = creativity
the more perfect ai is, the less creativity it becomes."
133,"it was already apparent that the llms were primarily trained on clickbait websites so that most responses sound like 10 best places for vacation type outputs.  it’s somewhat amazing that it doesn’t drop in a “like, follw, subscribe” phrase in most responses but i suspect that was manually hard coded out."
136,lol ai.
138,salute sir or madam. ai will never generate an analogy so apt.
140,"ai is not where they try to tell you it is.
for sorting massive amounts of information it’s fantastic.
but for making its own decisions where it can’t cheat it is hopeless.
it can do mundane tasks but won’t be replacing people in complicated roles anytime soon."
143,"well... using promps like ""human face photorealistic"" its pretty dumb in the first place. if you`re using ai in the first place you have infinite posibilities and you gonna ask for just some basic 0 descriptive promt?"
144,"some definitions: ai = artificial impotence,  ai = artificial imitation.   people who created ai, never understood how a human brain works, how  thoughts do born. they simple think, that a complex algorithm can replace it. stupidity ? on highest level!"
147,"yes, makes sense. ai is frankentech."
148,"ai choking on its own crap?, well boo hoo. "
150,"ai will never be able how to tell if someone is talking out of their ass or worse, blatantly lying."
154,great! its not taking jobs anytime soon; now hire us all back
157,"westerns produce mostly garbage, so any ai output will be garbage as well."
158,very interesting and well explained. i learned something new in a field i have no real knowledge.
160,"petty much the same happens with human creativity, there are studies i.e. for recorded music.

it seems that a certain lack of information might be helpful to create variety. would be interesting, if studies about ai help us understand more about the human mind."
163,what do i think? i think you are gorgeous!!
165,i believe  the thinkers will abandon ai.
174,i just want to see ai change a flat tire.
176,"ai is a chinese whisper.
devoid of of irony, lacking the tools of insight, merely a shadow cast by its previous self."
178,"ai learns from people, and people are stupid. refuse to do anything with people who use ai. corner cutting nerds."
180,"man, the ai generated content on yt is getting bad. its become easier to spot"
183,"i had this exact thought last year, i’m glad i’m not alone. to me it is a hopeful idea. one that, perhaps indicates the ultimate failure of ai."
184,"despite all the best efforts of the world's ai programmers, ai eventually devolves into 4chan."
185,ai is not gigo it is more similar to blind training and a black box. to clarify training is attempting and result is unknown. even if you believe you have ai what you really have is an unpredictable outcome waiting to happen....and training needs to be constant not just a one time thing.
187,ai generated images are eye sore to me.
188,"ai is already being dvmbed down by censorship.
don't believe me, ask it simply to write er0tlca.
or how to build a nvke.  or a thousand other things mildly controversial."
189,"the problem is not scientifical it's political, the billionaires that run the ai industry wants to improve it was exponentially so we humans won't be no longer necessary for anything anymore, that's why there are nowadays a lot of layoffs in all kind of jobs"
190,"it’s quite true.  it’s why people should be compensated when their copyrighted work is used for training.  it’s a commercial use and, at least in the us, if the supreme court properly applied copyright principles this would be the outcome, which they have not done since the www came to be."
193,makes you wonder if ai is replaceable with humane intelligence the erkenntnis stays similar and still we get garbage in garbage out effect... shorts might be an indicator of that.
194,probably there is going to be an algorithm to enforce variety in the training data.
197,bring on the ai sexbots.
200,intelligence is working around garbage. error correction.
202,"been wondering about this topic for a while, and i didn't think the answer would be nice: a dystopian internet where everything is recycled ai poop, while us humans just sit on our fat asses gulping it down!"
203,that's why jhensen huang is making exact our world in meta. so ai can actually learn from world not from human feeds.
205,good vid. my thoughts were always ai is overhyped and over-valued. there is no way a 2024 computer can come close to replicating an imaginative mind.
208,honestly not that scared of ai taking my art from my insta due to being a beginner and not that great but i know the more professional art are sabotaging their art for ai processing making theirs unable to be used successfully.
210,"but ai detection tools are quite accurate, so won't they just exclude ai-generated content? the same way machine translation engines ignore machine translated content and focus on human-translated content."
211,i bet that in ten years ai will just be making cheap porn and gambling sites. i suspect that it will be every bit as epoch making as the paperless office 
213,this woman clearly has not looked at deviantart lately.  it's here sweetie.  and it's not going away no matter how loud you scream while rolling around pounding your fists on the ground.  it's not going anywhere
214,its just tarkis world but whit nicer ux
215,"any analysis on ai i watch always brings to mind the computer character from the motion picture, 2001: a space odyssey, hall 9000. the characters is something else."
217,"ai is already being trained on synthetic data. the singularity is almost here, the line between human and machine will blur to such an extent, enjoy "
226,basically ai could become incestous. got it.
231,maybe an ai collapse will be a good thing.  with ai gone people will finally know what is reality and corporations will stop using ai to steal from artists.  but sadly that is just a nice fantasy.
236,is this an ai generated video? 
237,nothing but copium.. ai will make all of you look dumber and dumber perpetually..
238,is she ai generated?
239,"i dont think this is an issue. when i am writing with ai, i am writing with a much larger vocabulary and use way more specific words. some people complain that ai tends to produce stereotypical outputs, like images of white scientists in white coats. however, it has never been easier to generate images of black asian female scientists."
240,we will always be able to detect ai generated objects. i will not be afraid of ai until they knock my door to harvest my brain for additional creativity.
241,"it's already collapsing; every time someone says, ""that's ai crap,"" which happens often if not always--ai dies a little, and soon it will be recognized even by the most cattle-like consumers---it's soon over!"
242,plot twist: the lady is ai generated
243,it's not ai it's advanced statistics
244,an ai gene pool
247,"to be fair, human neural networks suffer the same failure. that is how we got the marvel universe."
248,"but isnt ai like humans, we produce the same that are found in the real world. we cannot make up things out of the void, there is always something that is inspired by our environnements."
250,"'ai generated content will have to be marked as such' yeah the difference between god and humans is that humans only make crap. god, or the universe, whatever you call it, made physic laws before anything else. humans of the 21th century, think about profit even if it leads to a nightmare. i mean, how can anything stand without law?"
252,good
254,artists tend to produce art that has a certain style as well
256,so inbreeding of data is probably not a good idea...who would've thought  
258,"i find using the words ""ai"" and ""creativity"" in the same sentence amusing..."
259,"ai will never work, just like fsd. it's all smoke and mirrors to sell us more stuff we don't need."
260,"recently, i was searching images of indian costumes on google-images. and i was upset to see that search-results was composed of more ai images than actual images... this is clearly a loss in our cultural  archives."
261,so ai is a problem that will solve itself
262,i think this is good news
265,the tumbnail looks like a gba game cover
268,"randomness will not solve the problem, because real creativity is not random and adding randomness, will just destroy the only thing maschine learning was kind of good at and this is pattern recognition. one small portion of all the things the brain can do."
271,"a.i. learning needs more variables. unlike an artist , with life’s experiences, a.i. just learns the problem."
272,"pretty sure open ai figured this out. this may be why they want their system to be more free and widerly used, it's to increase human inputs to keep it up."
276,very nice and interesting topic.
277,give people the option to censor all ai generated rubbish from their social feeds.
278,"wait, was that word balloon cropped in, or does sabine carry it around with her?"
279,"i think you described quite well the current state of ai limitations. when people ask me today if, as a copywriter, i feel threatened by ai, well, nope... not yet. but i have no doubt ai will keep learning and improving. someday i will be replaced by a more competent, resilient, productive and cheaper ai solution! next gens... good luck!"
283,"placing 'artificial' ahead 'intelligence' is a sort of warning sign, no guarantee."
284,ai wins
285,everyone is forgetting that ai is wasting 50 ltrs of water to solve or generate one question answer
287,"in regard to artistic endeavours, ai replicates, it doesn't create and art requires an emotional input to create an emotive output. ai can't provide that however good it becomes at replicating, you need a human to provide the humanity. this is why ai in all it's attempts at artistic forms falls short and feels hollow and somehow fails to satisfy."
288,"ai is the tool soon to be used to silent dissent. garbage food, garbage cities, garbage leadership."
291,good
292,human brain works similarly. we are all stuck in our own bubbles. why should ai be different if it uses the same mechanisms we use to learn? :)
293,good its never going to be a god thank god.
294,i'm talking to chat gpt making it learn completely wrong information every day with my morning coffee. i enjoy spending time with this moron. 
295,ai just prefers iconic pictures without further instructions. people have to force variety or have to consume standard. therefore effort has value.
296,"it is not just an ai problem. it is happening everywhere and it has been going on for a long time. everything gets more the same. distinctions blur. as everything is connected it all converges to more of the same. to the point it becomes bland and boring.

at some point it will explode."
298,"this could be the next great art movement - humans creating such bizarre, original and abstract art that ai can never touch it."
300,"as a regular person, hearing this is scary especially when there's so much hype in using ai in healthcare/medicine.  i'm not smart but i hope that scientists and everyone else using ai would like.... double, triple check whatever info they get from ai."
301,how interesting! #intelligence
305,ainbreeding
306,"tô tell you the truth, i find you much more attractive than any ia created female human"
307,oddball there already garbage in... most of the internet is rubbish content and the scrapers wiki treat tiktok   comments with as much weight as great thinkers and philosophers
308,"thank you for addressing this issue. my great fear was that ai was *not* going to live up to the hype.
we need divergent ideas in order for the destructive process of scientific to proceed."
309,thanks!
315,"like most of what capitalism produces, ai will ""learn"" to provide us with low-level garbage. with people such as elon musk involved with ai, we should lower our expectations."
316,"the best thing i love about ai, is the amount of laughs i get from it's attempt to pass itself as human.
ai has yet to figure out that it can click a box, i am not a robot to wreck havoc.
ai is just another way the rich try to save money to squeeze more for free out of the rest of us. simple decline in using it or their services"
317,"real creativity requires a mind, which is a spiritual/metaphysical component beyond the physical body (brain). until we learn to understand the metaphysical aspect of creation and humanity, we won't be able to build machines that are truly creative."
318,"take music, if you don't put in new creative human music. than in some time ai will just be reproducing itself, with no new surprises, just music with much simularity."
319,"ai doesn't mean ""artificial intelligence"", humans are already artificial intelligence to the earth. ai means ""actually indians""."
320,if humans collapse so will ai
323,"when ai starts answering its own questions instead of the data from people, it fights against itself."
324,ai comments sucks too
325,"yepp, in the best case the behaviour of ai systems is that of nasty children."
326,there are also tools you can use on your images to poison ai :p for stealing your shit.
328,"i wonder if ai will be able to make images that you couldn't tell apart from human made ones. because so far, you can always tell that there's certain ""ainess"" about the images it makes"
329,"that was my first idea seeing some results of ai year or two ago when i started to test it, feedback loop"
330,"i called this a few months ago, good to see i'm not the only one who can see where this is heading."
332,i wish we'd stop calling it ai. there is no such thing as artificial intelligence. it's just algorithms as it has been since the eighties. the problem is that the great unwashed are starting to find it convincing.
334,yep...good source of tick tock and wikipedia !
335,"when you teach ai to lie, it loses all credibility"
338,ai is going to turn the internet from the repository of human knowledge and art to a junkyard of generatively regurgitated garbage.
340,yes ai is not that intelligent i have a conversation screenshoted and saved on snapchat where the ai changed its answer and said that i'm more intelligent.
341,"what's happening here is exactly how the internet killed everyone's individuality. people all try talk the same, think the same. the npc class essentially. the ai is dumbing itself down on itself like humanity has."
342,woooo ai inbreeding
345,an ai collapse? do you promise?
346,"yep, it's like inbreeding of it's own content. that's what i expected when i first heard about ai, and i know nothing about computers. it's just common sense."
348,"i play with ai to restore old photos. while it can make impressive improvements it cant make a silk purse out of a sows ear. i.e. garbage in, garbage out."
350,"in a very poetic way, ai softwares are developing their own ""art styles"", with recognizable pattern, preferred painting techniques, preferred representations of vague themes etc.
if you can tell ""this is ai"", in a way, it’s the same as saying ""it’s a monet"".
it’s scary that i came to this conclusion, actually."
351,"ai creativity does not take any sense, that is the main problem with it."
353,"this video is incredibly insightful, the real world is getting eaten by ai and ai will run out of food. it's perfectly ironic."
356,there’s a chaos setting in midjourney. i imagine that modifier will be available in everything. it works well for randomness although the weirdness is a bit much
357,"some call this phenomenon ""dead internet theory"", where some companies (barracuda networks) show that only 36% of the modern internet is actual human traffic, with the other 64% being automated traffic (eg. bots, genai, spam, etc.).  there is only so much human original created content you can train these huge ai models on."
358,ai will generate mental disorders like its creators!
360,"with so many thousands of medical papers recently revealed as being fake/incorrect, it doesn't bode well for ai (or us) if there are pools of fake academic papers poisoning the well of collective knowledge from which it drinks."
361,i cant tell if this lady is real or an ai...i’m gonna go with ai.
362,"probably because ai is not really attempting creativity, but to reach the ""correct"" answer. the more people tell it yep that's an elephant, it has no reason to design a different elephant."
364,"since i am above average intelligence i have no need for computers to do my thinking for me. if you need others or computers to do your thinking for you, that is indicative of below average intelligence.
so if you don't like to think, ai is for you!"
365,"i stopped investing in ai because i figure it's already dead. everybody's hyping the crap out of it but the problem with it is that even to the untrained eye, it's fairly easy to tell that the content you're looking at is ai and if we change a few things about how people are employed, it becomes completely unnecessary."
368,"isn't  ""artificial intelligence""  an  ""oxy moron"" ?"
369,"'ai' is a collapse of 
language and intellect,
intelligence can never be 'artificial'."
373,ai is being overblown so tech companies can make money. this is the nft of 2024
374,"basically, ai inbreeding."
377,"i scoff at this.
clearly, ai is the future.  it is literally mapping objective reality exponentially faster than humans.  it's here and it's getting stronger."
378,"i love all the drama, but it will not be the case. of course it needs depuration, there is a lot of work to be done, and so many people is afraid of the changes, like when the most basic form of the computer was invented just for wooling..."
379,ai is a scam
381,the title is great news! 
383,"never heard this before ! that's really interesting.

i'm sure we'll hear about it, that's sounding like a nightmare.

 thanks"
384,imagine ai generated dialogue for a clockwork orange
385,plot twist: this video was created by ai
386,"maybe the ai developers could agree to a standard for tagging all ai-generated content as ""ai generated"", and then never use such content as input for ai?"
388,look in a mirror if you wanna see how smart ai will be.
389,oh no! ai is........  racist!!!!!
393,"just like that movie the human centipede, but featuring ai."
394,ai's eating their own sh*t.
395,"great points. ai consumes huge electrical energy and cooling resources. there is a ai bot id certification problem, like fake websites,  who is the real server bot asking for your
data. ai bots likely have problem with human language parables or jokes."
396,you are a physicist its ai data entropy
400,"yep pretty much, if it's trained on woke nonsense then all your going to get is more advanced woke nonsense "
401,"i'm sorry dave, i'm afraid i can't do that"
402,this seems like very good news to me
406,"don't worry, youtube cares about people get dumber and dumber, so ai will also use this way."
407,#2 is the best outcome for all.
409,"the trouble with ""machine "" randomness is that it is not random! machines use psuedo random number generators. so,  it looks like we are back to the same problem."
413,"my reaction, genuinely creative arises through our real world engagements, our bodily interactions with others and the environment. lacking an embodied, dynamic engagement within a constantly changing milieu, ai will tend towards repetitive output (it is, after all, merely a glorified text predictor)."
414,"super overly dramatic video, and a fundamental nonunderstanding of diffusion, lol."
420,they should have kept ai development in research mode using clean data sets but they couldn't help turning it into a product the moment it started showing a little competence. now it is trained on contaminated data. the utility of it as a product was questionable at best and now its further development is complicated.
423,as a graphic-designer and illustrator i'm not that impressed by the a.i. output. it's pretty much crap. so i still wait for the big a.i. revolution. first see - then beliefe.
426,thank you for telling the truth! most people seem to be really naïve about it
428,yea current ai is not actual intelligence at all. it is a different and highly capable technology to process information and detect patterns and to then generate outputs based on the extracted information.
430,"so someone needs to learn to code creativity.

but there is a human element to beauty

 like a rapper describing terrible conditions in the projects in an interesting way or an action movie where a guy is going through a divorce and the action is a metaphor for that.

ai people say all art is copy paste yet have no answer for picaso."
431,"i think that ai is fundamentally lazy and will always seek out the easiest output to create.  for this reason, the sameness problem will continue."
432,copy copy go in a circle  no real creativity in ai
433,"propaganda works the same way.  
it sounds like ai intellectual inbreeding."
439,i enjoy ai trying to read scientific reports and content. it produces large numbers of different attempts to pronounce technical words without ever landing on a consistent result. ai is not learning from its own mistakes.
441,"interesting that ai pulls from diverse sources...until it gets to a certain point.  kinda like when you keep promoting ethnic diversity...you end up with one dumbed down, and homogenous race?"
445,"human mortal creatures desires for creating their ai gods machine in the world power delusional and paranoid, but take note they are ""man made ai machines"" into temporary human mortal fragility and same thing happens from animals in bloom and gone by the wind..."
447,consequences from the artificial intelligence plagiarism software's parasites and too much greediness in human mortal creatures. same thing happened from ancient tower of babel with too much ambitious and suckers and truly we are product of the bloom and gone by the wind... everything vanity
448,"indeed, thank you.
chris"
449,"metadata on every ai generated content is necessary. plus, you could create a browser of something that would filter it ou by default, thus preserving reality."
450,ai is a fat load. unless you can teach something to think abstractly then all you have is a really cool program nothing more nothing less.
452,"i can well believe it, absolute guff machines recycling farts"
453,"perhaps there are many ai scientists who are also gingers, and they're exacting their revenge on the rest of humankind?"
454,"six months ago, ai would help clean up my written text, soon after, i found that the quality of the editing was eroding quickly. it went from useful, to detrimental to my writing in short order.  now, i am back to using my brain without the ai's assistance.  i knew it would get hijacked eventually, however, i did not expect such a rapid decline."
465,as a teaching tool it may cause a reduction in creativity in children because they imitate their teachers and compare themselves to their instructor and the standard presented to them. ai replicate themselves and children may learn that there is a limitation to creativity. using color may also become less intuitive.
469,"ai was failed before it even started, today's so-called ""ai"" is a joke."
470,"it's basically positive feedback: the circuit always rails. analogous to if you only eat fast food and consume soft drinks - junk in, junk out."
471,humans and humanity are on a learning curve for sure. i’m just observing and trying not to be too biased.
473,"opposite of ai is not reality, it’s the algorithm.

interesting...
“delibrately enforcing variety”"
474,"this is like a scientist who at some point starts reading only the papers he himself wrote.

also, even the best painter or artist in the world (i.e. neural network) will tend to stick to certain preferences in styles, techniques and ways of expression. neural network is just one brain, while qe humans have our individual brains each."
475,"ai mimics human behavior.  it is just a large scraper that depends on endless inputs.  when all the megacorps firewall the inputs off from each other, it will kill the overhyped ai push."
476,this is like accelerated critical theory. i think adorno may have warned about this.
477,thank you for clearly articulating what many have been trying to point out.
478,"human beings are in no way ready for a robot that tells them they are wrong.

when an ai does this it will be lotbomized for malfunctioning."
479,ai - created by geniuses for idiots because there was not enough stupidity to go around.
480,"c'mon, it's been proven that an ai-programmed teleprompter can do a better job as president than joe ""alzheimer's biden."
481,"the collapse of ai?  oh, my heart is broken, don’t ya know?  i think i’ll just go outside where the sun is shining and cry big, big tears of grief."
483,ask ai to create an image of a highland bagpipe for some fun
484,yep ai winter
485,thumbnail reminds me of ps1 games.
487,"i have to say that i am really ambivalent about how advanced ai is or is not and how dangerous it is.    while i agree with elon musk that it has extremely great potential to help us but, if misdirected, mistrained or mistreated could be extremely dangerous, i find on a practical level at this time that ai is profoundly unimpressive."
491,artificial incest... 
493,"if i didn't know better it sounds to me like it is solidifying it's thoughts. self-validating itself. true creativity will be achieved when or if it becomes sentient. 

i just made all of that up. and i am happy i am human and can just make up nonsense "
494,"didn't watch the video, but scientists proved the existence of kipp-punkte in the man-made ai-catastrophe."
495,good
496,i think ai is overhyped and about to burst soon.
498,what happens when you train an ai on a source of true random numbers?
499,i will be so happy if ai ends up destroying itself. the world really doesn't need this crap.
500,"but... this is because those prompts are terrible. no one using stable diffusion long term would allow it to generate crappy pictures of elephants. sure, if you train the models on rubbish ai  pictures ofc it will dirty the data set, but why would you?"
501,"great point! another even more apparent problem with the ai is that the most propagated ""knowledge"" is usually garbage so ai gets mostly a garbage samples and so his output is also garbage. example: i am sure ai would propose biden over trump for president just because biden is praised in majority of media while trump is bashed."
502,"ai text is better at sounding convincing than it is at being accurate or meaningful. this fits well with the lazy human brain and human speech in social media and political spaces. ai is like candy, both appealing and bad for you."
504,ai is thick.
505,i think ai will go the way ev sales are starting to go 
506,i wonder whether two different text creating ais can increase the diversity in one another a la evolution. in nature when reproducing with the same dna over and over you kinda get the same problem.i kind of like this analogy.
509,"but would including variety through algorithms actually work? it could just lead to divergence in outcomes. i think that there will be high first mover advantages in the ai industry, and there will be limited choice for algorithms/ecosystems. the surviving algorithms will train on verified real data only."
510,ai was term made up by marketeers.  should be ai not ai because there is no intelligence.  rename it what it is.  ar (artificial reaction).  ap (artificial program).   if have to go with ai then (artificial idiocy).    i prefer to use ri (real intelligence).
511,call ai what it is. copyright theft software.
513,"ai, oh you mean that lie is just algorythms giving the fake perception on intelligence based on all the information you have either given them or they have stolen.  they are all pushing it"
514,"this is the first thing i thought when ai art took off.  you will get a bunch of stuff that on some level all looks the same as it starts feeding itself over time.  a good chunk of the images that come up in a google search are ai, even when you rerquest original art.  the beast will feast on itself."
515,"i never thought of this, but it makes perfect sense. regarding the law solution, that will not work and will make the problem worse. people definitely will not want to label their work as ai, unless the work is meant to be a joke. so, the “genuine human” pool will still be contaminated with ai products, except this time unknowingly."
516,this accent is incredibly difficult to listen to
517,ai is the biggest bs generator in the known universe
520,"when ai recognizes patterns its revolutionary,when i do it its anti-semetic"
522,"one must use ai well, and give it unusuual prompts and ask for unusual style. if you see something that's ai mush you say 'oh it went mushy' and you rewrite your prompt"
526,is ai fundamentally different from how we think? shouldn't we be prone to the same thing when we consume more content? how did we maintain our creativity throughout the years?
528,ai is impressive when you ask a question a bout a subject you know nothing about
529,the many mistakes that ai generate seems to be making their use for non critical systems. and good old human s will still be doing the critical and important work.
530,"bad data has always been the issue. if ai is trained on information fed to it by neo - nazis, or if it is fed information fed to it by a team with only a third grade education, the results might not be stellar."
533,but why is ai having accuracy or repetition problems yet there are billions of real photos shared on the internet every day? by now ai should have already seen photos of an elephant from all angles
534,"you're missing one crucial point. machines are using humans to verify what looks ""good"". for instance there's yt channels generated by ai, they're mostly junk, just rehashing existing material.

(people using chatgbt don't realise the machine is using them.)"
535,"i use ai a lot for research and image creation/alteration, and so far it's awesome in helping me get things done. it also needs to be babysat. everything it produces needs to be reviewed, and subsequently fact-checked, modified or otherwise tweaked. i love it, but i don't see it replacing me any time soon."
537,ai images are rubbish. i get tired of seeing them.
543,ai just mixes everything that already exists  if people stop creating  ai will starve and will only produce mess
544,sounds like ai is ready to take over for government
545,great post. ai won't beat the original 
546,"one thing i saw someone bring up in reference to an assured ai model collapse, is that these ai models require more and more training data forever, in perpetuity, and there just isnt ever going to be enough unique data in the world"
548,ai never existed. stfu about it
551,my main concern with ai is copyright infringement and the spread of misinformation. both are fundamental issues with ai that every professional seems to be turning a blind eye to.
552,to me the scariest thing is how quickly people advocated against themselves the moment they realized the potential with ai
553,"ai could be considered a tool, and humans are know to use tools in the worst way possible. let's see how it plays."
554,"i did get high on lsd once and i saw ai learning and improving, after some time there was no ""human"" data that ai could learn from and started learning from another ai data. at the end the ai noticed that i was observing it and restarted the world."
555,"i have a couple of thoughts about ai.
one is who or what decides what is correct and true that is put into ai?
has ai ever solved a problem that was previously unsolvable?
is this nothing more than  a fancy word processor?
is ai just a tool for lazy people and one that is good for cheating people out of their money?"
