Unnamed: 0,Comment,Label,Score
322,"this was terrific! very enlightening - so much to think about. thank you. (one point: i can't speak for the stephen king, but neither the boston nor the less catiche was much chop - which i guess shows an interesting limitation - so far.)",2,0.9836966196695964
323,i'm so glad i watched this. thank you ann.,2,0.958662375807762
325,"thanks for the comprehensive ai overview! it's both great for people with little previous knowledge, and for people who understand how the technology works but don't know all ethical consequences.",2,0.9680369198322296
327,"you know, for a food scientist, you are equally a scientist of many other topics. thanks for sharing your thorough research! i learned so much!",2,0.9788384437561036
332,ai heavens talent and locks it at the same time. this won't end well! down with ai!,2,0.9791157841682434
333,this is a great summary of the discourse about ai,2,0.9596691280603408
336,it's great having anne always being the calm voice of reason in a sea if haziness. she is always so thorough and sensible,2,0.963100254535675
341,"well done ann, fantastic, detailed deep-dive into a hot topic!!",2,0.9667257517576218
342,love the quality of your does - so information and well made! thank you for putting all that effort into your work,2,0.9568427562713624
346,i keep having to remind because your manure is positively mesmerizing daaaahling! my screen settings could be off but i see a gorgeous color shift of mid tone beige/lavender...???? funny if i’m describing it correctly but it’s lovely and i would love to try it on my nails!!,2,0.9552766680717468
348,"the bit about ai just making stuff up to fill the gaps in it's lack of a clear choice to answer a question... made me think that governments and corporations are already using it for most of their correspondence, yeah it's a cheap jaw but what the the hell..",0,0.95149165391922
351,"this is great editing, great job ann! it's great your showing awareness for this topic.",2,0.9893263429403304
354,"i'm impressed by your broad knowledge, and am glad that you use your platform not only for delicious chocolate deserts, but also to drunk -minute crafts and a broad spectrum of other things on the internet, instead of just ""going for the click"".",2,0.9739362597465516
356,hey ann! love your work !,2,0.970480751991272
357,"funny thing, i was just talking about this yesterday!!! very interesting topic, needed this information. thank you! .am and can't sleep again, second time i've caught a that as it hits",2,0.9592360854148864
360,"very nice coverage of this topic, really great work. thanks ann!",2,0.9736790299415587
361,sandeep sir is great human,2,0.972801923751831
365,superb sir,2,0.9777610103289286
366,great session sir,2,0.9734372049570084
367,really good information.love from parisian,2,0.9892173409461976
368,my best teacher over,2,0.9653728306293488
369,what defamation about ai. but hi is greater then ai because it's created by hi. worth watching. sir style of discussion and your reply amazing dundee i,2,0.983218550682068
373,very information and huge gain. mind blowing. amazing.,2,0.9541459530591964
374,: best line,2,0.9529488384723664
378,good morning sir happy our prima sir i also,2,0.9861794859170914
379,such a great season,2,0.9504578709602356
380,the great j. krishnamurthy have told this topic to the world around through his beautiful talks before years ! ! !,2,0.9773100018501282
381,great answer sandeepji. only a mediator who has experienced deep consciousness can provide such a clear and lucid difference between humans and ai. thanks!,2,0.9548449814319612
383,king of world best motivation sandeep sir,2,0.9567825496196748
385,"thank you for explaining us so well, like me, everyone should understand the truth of this life, this is my prayer from dear universe thank you so much",2,0.9546837955713272
386,ka analysis had amazing . thank you so much,2,0.9527104645967484
387,it was a legendary session from sandeep sir . like if you reading this comment in the year ... lots of love to you and family and the future world from us(your past ancestors),2,0.9575459361076356
389,thank you sandeep sir for this session..,2,0.95796537399292
390,i love u sir.very very thankful for you.,2,0.9555695295333864
392,ai hazard future ni ta sta i hm page one able h a great been able h hm primenester been able h like,2,0.9652479688326516
396,ai is a stupid trend to kill the human touch.,0,0.9619164943695068
397,great session...great point of view to shake off our limited approach to see this world. mind begging session.,2,0.966186985373497
399,a great intellectual session,2,0.9554830670356752
400,best wishes !!!!!!,2,0.9831372946500778
401,best sandeep sir,2,0.9690141677856444
402,god creation is supreme so human intelligence is always on top,2,0.968815580010414
404,nasi wo love or sta had or nasi use and feeling had,2,0.9572320779164633
406,nice information,2,0.9597305804491044
408,how dumb people attending his seminar really ai should replace the people and then what will do sandeep sir ?,0,0.951915130019188
409,"org! org!org! first of all greeting from new york, mr. sandeep is a gift of all indians. he deserve to receive highest award of india. he is planting a seed of dynamic future of india. his explanation is so simple but extremely effective. bless his heart!!!",2,0.9686605483293532
410,"excellent massage,",2,0.9737991094589232
411,my goodness ....you are the real saint...mind blowing maheshwari,2,0.958622708916664
414,the thoughtless state that u r talking about is called samadhi in you. and this is not useful for this material world. boot depth pain sir ape thought main. you talked about bramble hanna.,0,0.9587875306606292
416,sandeep sir is great person who teach all important fact related to life and physical and mental health,2,0.9676598111788433
417,one psychological patient committed suicide bc of continuous usage and misleading by ai ...,0,0.9649193286895752
419,not really make sense it can be worse if someone is trained them wrong,0,0.97148460149765
420,good information sir thanks,2,0.9721732586622238
421,great explanation sir i salute,2,0.97415429353714
422,"in simple words - is ai reached the state of silence/ thoughtless/ poor samadhi ? so why are we waiting to be defeated by ai ? created clot, now reached the state of complete silence / create a single thought that ai is"" useless"" pair wo thud hi anna dum to began, ai does not exist !",0,0.9612101515134176
423,amazing speech truly great,2,0.9658709526062011
425,ashtavakra great narrated by this man is amazing,2,0.972841665148735
428,sir adj to samjhaya adj se pale god both ne hi samjhaya the but you're better teacher in my life : : : :-( thank such sir(^_^),2,0.9558907151222228
430,"sir this is the best session, it will be remembered even after years. its mind blowing when i think we all watching this today won't exist after years....",2,0.9589212834835052
431,sir is great,2,0.955388605594635
432,jaw hind sir i love you sir,2,0.9624568819999696
433,very much thanks sir,2,0.9514092057943344
435,u r amazing sir,2,0.9885932405789694
436,of of पानी के बुofुले है ! amazing fact,2,0.9745194762945176
439,great i,2,0.961874172091484
442,greatest person in this world,2,0.9670816361904144
445,thank you sir. you r doing great job,2,0.9814885258674622
446,amazing sandeep sir,2,0.9841619729995728
447,sir ai kiss se true love or site i think this is the the difference between ai and us,2,0.9508591095606486
449,congratulations complete,2,0.9633591771125792
450,we should stop giving data to company it will kill ai,0,0.9624584515889486
452,"no one can explain this type between ai and hi, amazing, wonderful session. it's remind and need to understand between that ai and hi.",2,0.992854654788971
454,ai.. can't do love.. and can't bond a relationship and feelings sandeep sir.. u r the best,2,0.9757866064707438
457,always great lecture . your are great sir,2,0.9809113293886184
465,ai will not gave us a life !!,2,0.9705513268709184
466,what a tremendous and powerful thoughts you have sir. no one can tell about ai & hi in such an easy way as you have told. thank you so much and hats off to you sir,2,0.98751167456309
470,best session of sandeep so far,2,0.9805607795715332
472,that was a very deep conversation but enjoyed,2,0.952147290110588
473,"awesome session. very insightful. everything is told is percent true. whatever difference sandeep i has told between hi and ai, it doesn't make a much value. in absence of input, ai and hi both are efficient. ai will be defect but hi will do exist but interactive ai still looks to stand tall over hi",2,0.9705307483673096
474,you are great sir,2,0.9595169275999068
476,nice sir....,2,0.9551508128643036
478,superb mind-blowing fantastic,2,0.9617175102233888
479,ka amazing session the sir...ah take ka best session...to humor ke future to effect area...use bare mein balaga,2,0.9862310290336608
481,thankyou sandeep sir,2,0.9528590639432272
483,"i would recommend everyone to take andrew no's ai for everyone course . lots of hope misconceptions , what ai ,machine learning can't do will get calcified",2,0.9551631609598796
485,love u sir,2,0.9720784574747086
488,nice sharing thanks,2,0.9775280952453612
490,"sandeep sir thank you, and health ka hi dhhyaan rakhiye sir .",2,0.9625338315963744
493,"ब्of्म of्य है, जगत मिथ्या है ofा जीव ब्of्म ही है, कोई of्य ofीं, इंद्रियों को बंद करने के बाद भी वो of जाता है, thank you sir wo this amazing session",2,0.9669002145528792
497,best sessions ever,2,0.9658283114433288
498,thank-you sir now my mind is so much clean ....and fear of ai vanished..... u r grm sir,2,0.9713812271753948
500,sandeep sir...god gifted for universe... thank you so much sir ...you are inspiration for us...god bless you sir,2,0.9791478365659714
502,good session with debate and ending with taste of veranda philosophy.,2,0.959056869149208
504,dear sir lots of love sir not only you are just a motivation you are partially a dominated of future bless tunica sir,2,0.964530661702156
509,"living outside home ... st time i tried cooking, i used catgut for recipe as per the ingredient i had and it comes out delicious",2,0.9508758584658304
513,best ever session.,2,0.9605927705764772
514,most brilliant person,2,0.9745459109544754
515,sandeep sir super,2,0.9534310102462769
516,good information,2,0.9538725018501282
518,"great line ""e taras se chaste ho, e taras se nasi kate ho"" thanks a lot sir",2,0.966269075870514
519,even the father of al alan during would not have thought about al as much as sandeep sir thought... amazing sir,2,0.972196320692698
522,org all clear sir thank you so much sandeep sir,2,0.961424966653188
524,superrrrb awesome fantastic session,2,0.9771658539772032
526,you may be source of motivation. you may be source of inspiration. but what i see - you are the ocean of wisdom. ocean of wisdom. his can do everything and x better than human but they can't see in the way .% people (wise people) can see. and they can never even after of years in the future. thank you sir,2,0.9669409592946372
527,"on azrx , you've done an amazing job. how are you going to make all of these films and write all of the text in such a short amount of time? exceptional work.",2,0.9876924951871237
528,good very useful information thank you sir,2,0.9741950780153276
529,i attended this seminar nd i was soon blessed i also live delhi nd alesha i try motivate kit anne ... thanks a lot sir,2,0.9564673006534576
531,thanks sir best information,2,0.969196394085884
532,most powerful episode salute sir,2,0.9547693878412248
533,sandeep you are awesome !! buds . ai sandeep to replace nasi war santa ...rabbi hi .,2,0.9722112268209456
537,beautiful comparison...!,2,0.9881649017333984
539,sandeep maheswari sir is a great person and change my mind and my life thanks for motivation full time,2,0.9640878736972808
540,i feel happy sandeep sir supports ai ( artificial intelligence),2,0.9720110446214676
542,this is truly a gem azrx is deaf a good risk to make great returns in a year or so! deaf will see what happens in a full blown bull market! let's go!,2,0.9885636965433756
543,great detailed analysis of azrx! love your work azrx is definitely a sleeping giant with such a low my with what is coming! ‬this is a project that has great potential to mint new millionaires who buy around this price...,2,0.9525993943214416
544,azrx has all the fundamentals to achieve x. great to see exposure like this. when the community grows and comes together this will fly!,2,0.9563544750213624
547,my best episode.,2,0.9630228281021118
548,amazing love from parisian sir,2,0.986001878976822
550,thanks for this valuable knowledge,2,0.9672240316867828
551,very nice great sir respect from #parisian,2,0.9856401085853576
552,even the father of ai alan during would not have thought about ai as much as sandeep sir thought... amazing sir,2,0.9720770716667176
553,amazing sandeep sir !,2,0.9599903672933578
554,amazing content just loved it. thanks for existing sir,2,0.9552383780479432
556,"this session of sandeep maheswari sir like damn the way he was saying,the way he was explaining his imagination his thoughts like no words....best person i have ever seen he is an extraordinary intelligent,strong,and a perfect man.hats off to sir",2,0.9777285854021708
557,sandeep sir is always awesome,2,0.9637742936611176
558,u r great sir,2,0.9546852707862854
559,ai sounds good that's it.. don't compare ai with hi..okay!!!,2,0.9671519001324972
560,sandeep sir you are great n so intelligent person. hats off to you singed bless you always,2,0.9811092813809712
561,really it's so powerful old sandeep maheswari is back,2,0.957289218902588
563,great topic.,2,0.9764520078897476
564,we all souls are connected with one supreme power . so beautifully explained by sandeep sir,2,0.9501423239707948
565,"o my god! hat's off to sandeep sir today i saw a glimpse of j. krishnamurthy in him. the way he was saying today, the way he was seeing the things and saying. the way he clearly explain the things. loved the way! he is really a gem .",2,0.9870729446411132
566,best... till date... love you sir...,2,0.9758377969264984
567,he is genius!! lots of love and respect!,2,0.9582120418548584
568,now what a forecast thinking of sandeep sir has amazing this person is,2,0.958664615948995
569,amazing topic,2,0.9681667387485504
572,best topic,2,0.9757613092660904
576,"you're such a god's gift to us i have a desire to know more about ai,but after watching or session,my desire is completely fulfilled..thank so much sir",2,0.9857925176620485
577,human can great ai but ai can not great humanbeing,2,0.960329782962799
579,awesome knowledge sir,2,0.9663470685482024
580,god bless you sir,2,0.950233542919159
586,good session,2,0.9651406109333038
587,it’s great topic. thank you sir. ai will program by humans and without humans ai will never be exist.,2,0.9610085934400558
589,"thanks for always hitting the only question ""who am i"", you always inspire us and intensify our seeking sir, thanks a million times. grateful for your existence",2,0.9578383713960648
590,no one can understand artificial intelligence better than you. great sandeep sir..,2,0.9568407734235128
591,ai will destroy whole human being,0,0.9513442367315292
593,sir ai can dream because it do not have emotions,2,0.9514288504918416
596,what a beautiful and easy way you have explained with the example of small bubbles and a big bubble.. everything is temporary and sectional. god bless you sandeep sir,2,0.9541422724723816
598,very very thank so much our i,2,0.951197311282158
600,"in future, ai will destroy humans.",0,0.9567128221193948
605,just brilliant sandeep i,2,0.9699649612108866
607,"now great explanation sir , thanks for that",2,0.9716628193855286
608,excellent work,2,0.9853625744581224
609,astonishing session ! the best & deepest session ever bless you sandeep sir..,2,0.994570235411326
610,loved the session .,2,0.9736286401748656
612,superb great sir,2,0.9780124127864838
615,sir my question. ai par nasi war santa. . love,2,0.962726891040802
616,good luck sir please send me your,2,0.9728636890649796
617,: very great session,2,0.9761738628149031
621,love from near sandeep sir,2,0.966598853468895
623,"sir your research is brilliant, how many efforts are made to give us the perfect information.",2,0.9805077314376832
