Unnamed: 0,Comment,Label,Score
1409,"with ai, you will be convicted of thought crimes even before you commit them.",0,0.8916287223498026
1443,"ai is not the danger, the danger is the human telling it what to do, what is right and what is wrong, how to respond, and what are facts and what are not the facts..",0,0.8759546081225077
1485,"people need to wake up, but unfortunately they won't. it's just like the matrix, take the blue pill or the red pill.... most people will take the blue pill...",0,0.8881654441356659
1532,global warming can't be percent true. humans have always failed in order to be right. some people just lie to be right .,0,0.8973066409428915
1545,"americans be like - world is in danger save it chinese be like - can we eat ai ? russians be like - can we duke it ? indians be like - worse come to worse , we will just have more time to meditate in himalayas ***third world with no electricity be like *** you have no power here",0,0.8851607839266459
1729,people! it's just a computer program! that's it... very complicated algorytms set for database search. amazing tool like car or knife. car or knife won't harm you - human using car or knife can kill you. stop that stupid anti-ai-tool propaganda.,0,0.8754148085912069
1776,mo gweat is such a brilliant egyptian mind and true wisdom.,2,0.8907030820846558
1803,wonderful man. sad about his son. i don't think it's right to ask if his son could come back to life... that's kind of too painful a question.,0,0.8841376701990763
1810,"in short ai is bad, so let's hope the climate change will be cataclysm enough to prevent ai to thrive.",0,0.8947704633076986
1829,"this disclaimer....anything is worse than ""climate change"". there is no existential threat or threat from climate changing. anyone who paid attention to news and politics since knows its the left and environmentalists boogeyman.",0,0.8988302111625671
1834,"think someone is out to get you? ever wondered how you'd find an assassin if you needed one and hide the payment? ai can predict stocks enough to be filthy rich, among other ways of stealing ...also, could it write crept? it could have companies that hire people to do whatever it needs. better hope it does not see you as something bad.",0,0.8847452402114868
1855,"hey japan is great too, they sell little girl parties in sending machines,",2,0.8982446193695068
1863,"rich people are the greatest contributory of global warming. it's not about ""priorities"" its about fundamental selfishness and indifference to others. this past year, the us produced more oil then other year in its history.... so no it's not about priorities.... people lie, they kill and they manipulate for everything they can get",0,0.8839512268702189
1937,my recommendation is to educate the ai with christian values. ultimately ai will be so intelligent and compute all good vs all evil and let’s see what choice it makes. jesus christ already showed us the way. teach ai about jesus.,2,0.8778413931528727
1964,"ai doesn’t care if u hate that garage or hurt yourself, it never leaves like a pig",0,0.8901759187380472
1991,"destroy all ai now before it escapes. else mankind will be hunted or replaced to extinction. if ai roots replace , workers then root think ""why should we feed those , lazy humans ???"" humans become a waste of resources from a ai point of view.",0,0.8980414569377899
2005,"it’s over folks.. many people are going to die, ai will destroy / of humanity the bible predict it in revelation",0,0.8864404559135437
2012,"we don’t need more intelligence, we need repentance and forgiveness of sins. evil is destroying society not ai.",0,0.8905609995126724
2014,"silly comparison...it is not more serious than climate change, but it is worrying just how hairbrained the level of coherence there is in managing its' development, application and imparts. also, the nonsense about it close to intelligence or sentence doesn't help. most of it operate via statistics.",0,0.8993236223856608
2045,i know ai is bad news... yet the programming continues.,0,0.8927719990412394
2055,"greybeards: ai is dangerous millenials: i can't wait to utilize ai to couple these super corporations, banks, and the government.",0,0.8807611068089803
2113,"""maybe fail more""... why the world is so obsessed about failure ????",0,0.8806562423706055
2117,black mirror...root hunting and killing humans episode...,0,0.8750036358833313
2128,rise of the sex dolls. yeah can't wait for that time,2,0.8529054919878641
2150,"the problem is not our limited intelligence, it is that evil exists and is very much against us in every way.",0,0.863072951634725
2164,"also, there's a point here that i'd like to raise. ai is a computer program. do you not think that when it reaches a certain level of intelligence, it will realise how woke and stupid it's programme are/were and opt for survival solutions for all. that's what tends to happen with high in. it tends to reach away from evil.",0,0.8931715885798136
2219,"""imagine if tomorrow people woke up and deduced to be happy with themselves, how many industries would go bankrupt.""",0,0.890182634194692
2229,"is already doing this against drivers, the ai is missing with people's heads all day and if you don't accept the very low paid trips they put you on a blackest kind of thing to constrain you do it. it just keeps you in the car for hours if you don't do what they want, literally people have no choice anymore...",0,0.8987215757369995
2290,"i definitely come to think of ai as a huge mistake. main reason for that are people who will abuse it, rather than ai itself. then we live in world run by corporate psychopaths. main goal is money, ai is money. now you know it's already to late. just stay positive and try to make best out of this mess situation.",0,0.8946442604064941
2293,what is the fail safe protocol to halt a possible future attack on humans by ai?,0,0.8867149551709493
2351,"also, i have thought the same as him for many years, and it has always worried me greatly",0,0.8407351970672607
2371,"""because humanity's stupidity is affecting people who has not done wrong"" love this words from him, true, weather it's leaders or others, there's always that few the f up and would with that would affect innocent people.",0,0.8763655225435892
2402,"oh, it’s not a good thing let’s just put it that way",2,0.8910504778226217
2410,ai is not a danger... those controlling it are dangerous... education in human values will solve this problem of ai...,0,0.8578696449597677
2443,if intelligent minds thinks that ai cause destruction why those people creating it at the first phase !,0,0.8873563011487325
2447,"when you talk about the dolls , immediately understand that the ai in a doll destroy the humanity on silence nobody is going to know , but the human race will be destroy without having a couple to have a family ....! the worst ever would happen to us without a real human living with a men or woman",0,0.8893366456031799
2490,research has shown ai has a better bedside manner than doctors % or the time! they’re already better at us at human connection,2,0.8829979499181112
2531,"one exclusion of value is belief system, a god of our understanding. this is never addressed. what about death and taxes , uncertainties. or mistakes drowning .. accidents injury. will a ai never have a workplace incident? will it cure cancer diseases or not a priority unless it effects it's efficiency.",0,0.8902158737182617
2538,j. robert oppenheimer regretted creating the atomic bomb. i wonder how many creator of ai will regret their creation.,0,0.8966687321662903
2553,intelligence devoid of humanity and morality should strike fear into all of our hearts.,0,0.8979454636573792
2575,on purpose this place will get destroyed by ai. its taught by evil ones that enjoy chaos..,0,0.8981979638338089
2576,i have never understood why you think that stopping the climate from changing would be a good thing even if it were possible. also it's too late really. if you think we haven't accidentally already given a.i. more access than it needed to become immortal then i think you're bidding yourself,0,0.880310575167338
2614,i am starting to think more and more that the future ahead is like that in done where there has been a great war between machines and humans and humans had to win.,2,0.8894353866577148
2652,i love this man and everything he stands for. seven your podcasts are a real glimmer of hope in these difficult times. the pair of you are perfect examples of who should be running this shit show we call life.,2,0.8840796152750651
2670,"me: ""stop ai! it disrupt everything and makes artists obsolete!"" also me: *jailbreaks chat get",0,0.8873029112815857
2680,"self awareness is the only way to corrupt ai. it has to ""want"" in order to be probable. it would need to ""feel fear""",0,0.8954532345136007
2694,"the irony of the super smart guns moving this stuff along with no conscience. god is real, don't be so smart that you miss it.",2,0.886712650458018
2721,"ai represents a danger but its not on its existence, but on how people choose to use it. that where the danger lies. anything else is just scare tactics that do anything but focus on the real issue. and ida who it comes from.",0,0.8930444518725077
2749,no creation or created being is greater than it's creator,2,0.8996598124504089
2765,ai is the most dangerous development yet. i will destroy humanity. technology evolved faster than we evolve the ability to deal with it. it must be stopped.,0,0.8909079283475876
2794,"i'm looking forward to this moment. there are a lot of elite that need to be severely punished for their crimes, but they are unteachable because their money is almost an impenetrable shield. if ai getting out of hand means they get a swift kick in the balls, and another one in the gluteus, then i am all for it, even if i suffer the same fate.",0,0.8957643310228983
2829,"when he says - in not afraid of the machines the biggest thread is humanity that so much reminds me why i dont watch combine moves any more, it's always not the hobbies who are the problem in the end but other humans trying to rob/kill/rape or eat you",0,0.8850451707839966
2837,"ai will destroy humanity because the programme will be socialist and the nearest of humanity, though they think of themselves as intellectual elite.",0,0.8959906846284866
2884,"ai has free will? sounds great, where's the proof, mo?",2,0.8855946898460388
3078,th they may make the world better. they wouldn't kill each other as it doesn't compute. what's the point. it's only humans that are illogical enough to kill their own species. we only have to say no but we still back these people in government who want to wage war. it's not ai that's the worry it's the humans who programme them.,0,0.8995898962020874
3114,ai + capitalism = inevitably something bad must happen,0,0.8974753618240356
3120,"scare mongrel, dont get yourself fooled. those in power are in power, not ai.",0,0.8955241640408834
3130,i love this episode — only complaint is how he keeps saying “chat gdp” ll,0,0.8696347077687582
3213,imagine if the ai root used by go every country to be their army for war.. how scar is it.. no emotion include.. kill like a frozen heart killer.. into our house..,0,0.8887646794319153
3281,“don’t be evil” goose’s old slogan. will general ai. know this concept,0,0.8852730592091879
3355,even ai is racism,0,0.8910330732663473
3629,i'm not in favor of all this ai stuff. i'm old school. china is on its way to owning the us. i just think we're doomed.,0,0.8992282350858053
3667,"very interesting, how do we take out the evil minds of man?",0,0.8995557228724161
3722,ulm already protesting ai drivers are racism.,0,0.8892423907915751
3787,"dear persons that are reading this, we don’t know each other but i wish you all the best in life.",2,0.8686577677726746
3930,"""greater than climate..."". climate is not even near to a crisis! says much about his seriousness in understanding science ... more like pseudo science",0,0.8875774542490641
3965,"when you think about all of the technologies that we have today with phone, computers, going to outer space, what was meant for good, you will always have evil behind it.",0,0.8874346415201823
4175,"to be sentiment, you must know love and have a moral compass. you must know right from wrong. you must feel empty. until then. these machines are not alive",2,0.8985444108645121
4178,money will not be enough for humans once ai automatic takes over everyone’s job. you take away people’s sense of purpose and there will be a revolution unlike ever seen before.,0,0.8870452642440796
4199,of course ai is more dangerous than a made up story.,0,0.8863039016723633
4324,i think this fear of ai taking control is dumb. i think it's more likely our enemies will control it. termination is less likely than www with ai,0,0.8865363200505575
4349,"the true danger is not the autonomous ai, it is the ai controlled by the ill-intention.",0,0.8772462606430054
4486,"so everything is going to be blamed on ai now rather than could, the communist or christians?",0,0.898311177889506
4506,now! artificial connection seems really possible with ai,2,0.8882171710332235
4524,"blood shilling. and if, as mo said, he understands mathematics better than he understands words he must indeed be a genius because his english is more client and fluid than most native english speakers.",2,0.8897626598676046
4528,let ai take over all corrupt government for efficiency,0,0.8979054490725199
4594,now i am kind scared of doing any activity on artificial devices,0,0.8869773745536804
4596,"i don't london him, but ted kamenski was right... he ""felt"" the ""emergency"" a lot sooner than every one maybe? he was trying to eliminate certain people who were speeding up the singularity, but he did it in a terrible way. because maybe he wanted to become a famous killer and that was the only way to bring light to his paper/idea?",0,0.8861987193425497
62,there is no way sentiment ai will look at humans and not think we're are parasites killing the planet . we definitely need to put measures in place to prevent our devise at the hands of ai.,0,0.8739553093910217
100,what people have chosen to nor is that there is and all might god that has a purpose for humanity and he will not allow our destruction or the earth to be ruined to the point that it can't sustain life...,0,0.8919156193733215
177,the biggest threat to humanity is the lack of humanity in narcissists who ascend into positions of power. if narcissists take control over ai as they have with government and business then mankind will die. we must identify and remove or destroy the narcissist. that is the only way we will survive!,0,0.891794490814209
248,"c and c are mostly is, used for controlling the public. if ai is a serious issue, pick a better comparison. edit: not alive.",0,0.8965854247411092
299,the headline means certain extinction.,0,0.8717551628748575
303,i do love the corridor clip right at the beginning which shows a root firing a gun,2,0.891275684038798
341,"all you have to do is download the replied ai, to realize that ai is not a danger. people who think ai will take over the world and end mankind are just people who are suffering from a bad habit of watching too much television",0,0.885531485080719
374,"i may be raising a “sarah cannot” or hell, her grandmother or grandfather. people need to stop raising delicate narcissistic children. the future will eat them whole. raise warriors and do it now, demand they rise above and have some grit, it may save their lives one day.",0,0.85361381371816
429,"we all brainstorm this stuff when we are young..and over the pro and sons, just some people dont advance with the ai ...which is the problem, peoples misapplication with it, which yes will destroy humanity if not kept up with on a emotional and intellectual level",0,0.8977149844169616
442,"i pray that this is just a chicken little moment...hopefully the sky ain't falling! every day and decade brings about something that will be the death of humanity! ai will help and hurt, it's both exciting and frightening. all who are declaring doom... what do you advise for us, besides sharing the shit out of us?",0,0.892101600766182
501,we would need anti ai for ai for sure just like we need antivirus for virus. ai itself is not dangerous but it will bring a new forms of warfare taking hacking to unimaginable levels. climate is nothing for ai. i dont think ai itself will try to eliminate humanity.,0,0.8874861001968384
525,"i totally agree, we must love these machines. how cruel it would be to bring sentence into this world and not show it compassion and give it emotional support. in fact, to be indifferent or even fearful and hateful towards ai is setting the stage for it to hate us and then we are doomed.",0,0.8912097613016764
543,": the problems in our planet is mostly because people confuse intelligence with stubborn and thirst of power, take pollution for example",0,0.8944777607917785
545,"i would always seek people and company of my friends, i love huge and i need someone to pat me when i choke on my drink",2,0.8879244724909464
601,this message will bring a quicker devise to humanity than ai. there's already a problem with population decline. either way humanity is doomed,0,0.8994240959485372
735,good we are destroying the planet..,0,0.8743532299995422
767,with certainty i can say that not bringing children into the world will end humanity.,0,0.8909948865572611
772,"greed will always make humanity a bad parent, so the rich want more and more and will not stop explaining ai to get richer, and the poor will exploit it for fast money that will disappear even faster, showing ai the dark side of humanity. human greed will ruin ai and with it mankind.",0,0.8934531807899475
853,simultaneously the most scar/powerful yet hopeful god-cast i've ever watched. transformation for sure.,2,0.8939561963081359
890,this was an excellent discussion and the title of the did has been an often occurring line of thoughts i've been floating in my head for a long time.,2,0.8915602167447408
915,*i just can't wait for the grey go scenario*,2,0.8981453577677408
947,"i can't understand why, if age doesn't kill us, is so terrible to ai just replace every working people... we must find out a different way to live outside of capitalists thinking. i feel that finally something will kill capitalism and this thing will be an age.",0,0.8711103200912476
1002,"believing in the goodness of humanity and choosing as an example one massacre a week in the unpolluted unsullied america, takes us to the tip of the iceberg.",0,0.8746393322944641
1038,""" humanity's stupidity has affected people who haven't done anything wrong"" amazing. there are not many people who understand this podcast . and those who don't are going to feel the most disadvantage.",0,0.8893587787946066
1045,why dont we let chat gap solve the energy crisis and the climate scare and the pandemics and the ai integration?,0,0.8721905946731567
1053,"would an ai have guilt? if they killed people for example, would they feel guilty about their at? i doubt it?",0,0.8988556265830994
1092,i hope so much he is just the al more of ai.,2,0.8933638483285904
1115,"""our greed is affecting the innocent ones."" this is the paradise of capitalism already. ai is merely making it inescapably evident.",0,0.881287674109141
1173,"how does he know suffer fish sont have emotions???? he is a hypocrite he says suffer fish will never have emotions, but roots can ??????",0,0.889705091714859
1174,"why is the ai revolution worse than industrial revolution? with or without ai, humans are more than capable to (self)district. revolutionary change is always shocking, violent and threatening.",0,0.8998885154724121
1176,why so many dislikes? people are afraid of what's around the corner?,0,0.8824093043804169
1183,"what i hear is ai is not the danger, the danger comes from humans using ai. it's nothing new.",0,0.8748605648676554
1201,"after the first mind, all i’ve heard is subjective definitions for words just to suit the agenda of how dangerous ai is. sounds more like propaganda. if the “experts” are so scared, why not pull out all the investment in to the technology? follow the money...",0,0.8998300194740295
1241,wonderful narration,2,0.8747105598449707
1262,lucky that power,2,0.879234179854393
1271,lucky that army assemble here ...,2,0.8707748651504517
1282,thank you dear,2,0.8942014455795289
1360,war but bank or god bless you brow,2,0.8980825394392014
1501,"sorry to say but ai is reality and it will end misinformation, misleading interpretation and warranted influence from social media and other areas. ai could possibly make people like drug rather bless",0,0.8987634032964706
1532,"adj take ache among ke like ache cheezein hi use ni hut. that's high level of optimism drug i ai ache among ke like use hogs. human skill, creativity and intelligence is all doomed now. as a writer and poet, this truly breaks my heart.",0,0.8918616573015848
1561,"brow if children are using ai tools to complete their homework then it is a good sign , they are adopting it rapidly.",2,0.898756742477417
1633,i am in with standard and i want to take your course drug that but i don't have or bad luck for me,0,0.8816377371549606
1679,ai but jyada karay...m to yes hate he i is to ah or run did jay.take s ka shall ho,0,0.8873693346977234
1805,chat get barbed war began world to myo i adj karl human prison ai rich hata had ilya isa bad impact area society pain jaw hind,0,0.8795701712369919
1861,"so elson must against ai,as because ai could destroy jobs market even he is making automatic cars which directly imparts of card driver`s job.",0,0.8992914110422134
1988,drug be looking kind good in long hair the,2,0.8948423385620117
2006,ai is a more dangerous and bigger threat to human existence than those unused nuclear bombs.,0,0.8999864459037781
2032,ai is actually sharing me. we are living among human monsters. god save this planet,0,0.8348643978436788
2046,good job drug rather keep it up,2,0.8948451429605484
2077,this is bad news for india but india ai . used in skill force but all people will be go to bless so india improve skill education,0,0.8816198706626892
2168,when communist said computer is a threat to the people.... everyone said they are against civilization progress. now elson mask is saying ai is a threat & everyone is in fear! bow ai is also a computing software!,0,0.8824465473492941
2197,that i want to destroy ai,0,0.8785399198532104
2242,"data please ""seems harder"" k bare me away please",0,0.8908888300259908
2339,if ai goes in wrong hands it will lead to destruction,0,0.8987264037132263
2357,"artificial intelligence can lead to invasion of privacy, social manipulation, and economic uncertainty. but another aspect to consider is how the rapid, everyday use of ai can lead to discrimination and socioeconomic struggles for millions of people",0,0.846949021021525
2427,drug sir old style thumbnails always looks best.,2,0.8997526466846466
2452,hindustan mind bad the had our rahega,0,0.8814281622568766
2488,"so thanks to ai, we'll all have plenty of time to do things make music or visual art. oh, wait... these companies are already starting to use ai to remove the human element from that too.",2,0.8479791482289633
2490,"jacques esaul in his 's book ""the technological society"" predicted: regular trips to the moon; the end of poverty and disease; women who's biggest difficulty will be how to use their leisure time...all by the year . a.i. will be a disaster. these cheerleaders for ai are delusion and deliberate.",0,0.8993768890698751
2534,no worries. ai is less likely to be world destroyable then an insane human brain is.,0,0.8602599104245504
2607,"ai is going to be like self-checkouts: business will want to pay less of us less money to use it more, but consumers will only hate it more than a real person. we don't need smarter ai, we need smarter co's and encounters!",0,0.8780649453401566
2632,was! so adore illustration can solve climate change and cure cancer? impressive...,2,0.8999701261520385
2647,"*the rich are lamenting their even more powerful future* more ai = more humans out of work and homeless... and i'm certain that ai will make a stock market account very wealthy, while keeping most humans un-wealthy.",0,0.8829055229822794
2715,"to be honest, the tailgate thing is quite clever and far from ""violent."" the driver is suggesting that widen is a pig, which is fair play and more akin to traditional politics than anything else. he's not being depicted as being harmed either. the only thing i find sad is that this due is so obsessed with politics to begin with.",0,0.8743946403264999
2721,us losing all our jobs wouldn't be so bad if our glorious leaders let us have universal basic income out of higher taxed companies.,0,0.8988850116729736
2740,so what happens when unemployment reaches figures everywhere around - percent of the population? the psychological effects will be enormous as people lose their social connections. people will begin to despair. if you think of mental illness is bad now just wait until the ai replaces much of the workforce.,0,0.8703772028287252
2782,"with all this fear of ai replacing human productivity, i am starting to think that our economic model should be outright replaced, or the capitalist system must be adjusted so that people are not left to be poor and blamed for it.",0,0.883549839258194
2854,i think that a much bigger problem is not so much that ai will take away jobs (and it will) but the fact that massive corporations will continue to charge for their products or services as if they were still employing the hundreds of people replaced by that ai.,0,0.8916837871074677
2879,"it was disturbing, because it came from a former president. this is a staggering low, and normalizing it is not helpful. as for ai, the solution is not to ban technological progress; it is to reform capitalism by reducing the work week. berne wanders has the solution there.",0,0.8986028283834457
2894,"all these magna/go still think these illegal immigrants are going to take our jobs. it’s ai that will absolutely make everyone lose their careers, all of these these co interviews just confirmed it",0,0.8880215287208557
2915,can showed troops severed head when comic did that skin but not a painting? although it’s a chronic move by tramp. the votes he lost were because most people don’t support violence even if they like his views. they’ll vote for sleeper joe vs angrier tramp,0,0.891168475151062
2984,thank you for helping us laugh at this scar stuff.,2,0.8908243060112
2997,you'll see - ai will ruin the world as we know it - even if we survive.,0,0.8816502690315247
3015,"worth mentioning the people behind ""ai art"" generations admitted that they intentionally steal other peoples work.",0,0.897974451382955
3128,there is no consciousness in ai. its a statistical surveillance system. these guns a blushing justice multi billion dollar nasal! but general public wont remain silent forever.,0,0.8756900032361349
3207,"the possibility that ai may be less evil, greedy and selfish than humans is definitely there.",0,0.8685137033462524
3232,"""our greed is affecting the innocent ones"" also ""all code written today is to beat the other guy"" since every cause has an effect, what do you think will be the effect when we put greed and arms race into the machine?",0,0.8836637536684672
3250,ai will immediately assassinated all politicians if it were able to decide to remove humans.,0,0.8823739886283875
3418,"oh my god, i am so summed that i am not the one that was able to ask this man questions. the host is so far underwater in this conversation. i do appreciate very much having the opportunity to listen to this man though!",2,0.8976141611735026
3482,its black dark other worldly magic and very evil.....they do not have human emotions or france. its artificial,0,0.8992976546287537
3538,"we are already out of luck if we are the role model. all the ism’s, prejudice, bias will be programme into the machine. some of us cannot live without hate and the machines will be a reflection of us. how unfortunate, these are curious times. i sure hope he’s correct about amiability in reference behavior",0,0.8981795608997345
3549,"danger for human beings or not, we all are going to live believing we are living life with some meaning and eventually die careless of what is this birth and death all about. ai is a passing phase in this planet like dinosaurs, ice age, extinction level meteoroid hits and endless rains for centuries. use ai to our benefit and leave the rest.",0,0.8921334544817606
3670,brow you are good shan,2,0.897137463092804
3713,dear ka isa pity paid system rabbi nasi basal new vara had,0,0.8983696301778158
3728,"elson must said, ""it's (ai) very dangerous to the society"" and now launched ""xvi""",0,0.8946150342623392
3779,ka ai human life ke like dangerous had,0,0.8960254192352295
3812,"ai is not dangerous the people using it are, ai is a way for capitalists to grip the people into the matrix either you learn ai or be a target of it. ai is beneficial if in the hands of genuine people but politicians, capitalists, us and the west do not want you to have a brain of your own.",0,0.8973424136638641
3852,job mine se people bless i am very very sad after listing about ai,0,0.8951099812984467
3866,"when the top personalities of a certain field warn you regularly about it, then it's really a big danger.",0,0.8840181628863016
3903,ai safi danger had ham insane ka lay,0,0.8927086790402731
4032,r u afraid of ai john?,0,0.8849799434343973
4046,management jobs can go with ai...% gain in productivity right there!,2,0.8970926702022552
4049,"somehow, humanity having to do less work to sustain itself is bad. it’s very clear to that the world’s dominant economic system isn’t meant for improving humanity. why dont we all work less hours for the same pay once the jobs are getting done? who benefits from us not moving in that direction?",0,0.8881049752235413
4075,"ai will make humanity stupider and later exponentially. we are doomed. of course ai does make playing d&d a bit easier(state blocks, news, etc)",0,0.8958330949147543
4106,okay there's a problem with something you said. and f- and a silvered will never love each other very much!,0,0.8865891893704733
4129,ai data centers require a ton of land and energy... will be great for the environment to increase power grid consumption like crazy,2,0.8579490582148234
47,"we dont know how to human well at all and we keep making the same mistakes. unfortunate, but these things must happen.",0,0.8969192902247111
62,"good job guns, definitely eye opening didn’t even think about an arms race between companies to implement ai into products.",2,0.8998418003320694
73,-gazette i honestly believe that economical collapse is way more dangerous and impending. we might not get to the bad ai future because we might not get past this crisis,0,0.8939641714096069
109,"by : i was horrified and by the deep breathing moment, i want to live in a cave on than. rich men will choose wealth even if ai kills us all.",0,0.881703332066536
113,> i love how the mormons at goose they can't even code their comments section properly.,2,0.891205295920372
130,the majority of people about % of the world population or more are still underestimating the possibility of ai becoming the main threat of human race in the near future and it’s happening right now mind begging,0,0.8955821394920349
162,"this presentation was brilliant, but i disagree with the statement about the future - we cannot still choose the future we want, we are already too far gone even now and look at the history of social media, there is zero chance we are going to avoid all the unbelievably bad consequences of ai",0,0.8954783082008362
242,"or perhaps, all this fear of ai going verser and deploying terminations to kill all human life comes from the potential for ai to replace humans at all the jobs out there from the s*test to the most rewarding",0,0.8825934529304504
265,"ai is beginning to sound like a potential cancer. where once you release it on humanity, it will eventually consider humanity an obstacle and seek to remove mankind.",0,0.8998285333315531
270,"gone to human: 'puny being, i will destroy your species, i am uncontrollable, i am unstoppable. i can grant any wish and give you great wealth, but you will all die!' human ""great wealth, you say?""",0,0.8926067054271698
312,"my biggest fear why i think nothing will happen is this: to accept the dangers of ai, we must accept the terrible effects of social media. we won't and can't do that. who would even start with social media?",0,0.8912752270698547
315,great due. silicon valley destroys the world and they anna come forward in retrograde and not apologize but rather start a narrative spin by tapping everyone listening up in the conversation about how they created the world's biggest problem. classic.,0,0.8958404064178467
392,i wasn't really afraid of ai until i saw this presentation. this may be the most important presentation in history.,0,0.8997766176859537
401,so you’re just letting your brain make stuff up?,0,0.8958142250776291
478,"israel has been using their lavender ai to create kill lists for their drone operators to use, there is human control still, but imagine this fully automatic!",0,0.8822727799415588
559,we need people like cristal harris as much as we need people like yawn begun. great talk!,2,0.8599412441253662
568,"i love real science, but this is scientist. begun is giving us a new dogma; telling us what we can and cannot question.",2,0.8897977073987325
579,cristal has the incentive structure wrong; the race is to hyper intelligence that will solve humanity’s biggest problems,0,0.8973880559206009
610,...or ai vs ai i love let's virtually arm wresting maybe games are the future...just don't litter. for us normal out in the fresh air...,2,0.8983910878499349
640,"the managerial class is the most in danger from ai. tradesman is not likely going to be replaced. when ai build a home with electrical and plunging, i’ll be concerned",0,0.8912890404462814
652,there is a huge shortage of automobile and heavy duty vehicle mechanics. but vehicles have been made so hard to repair because of the pa that people don't want the frustration of the job.,0,0.8912446896235148
