,Comment
171,like prospect ai discovering wormwholes faster light space travel time travel saying fuck unless pedal chimpanzee rooms
172,ai future
173,ai slowly used manage nuclear weapons reduce the risk human error
174,created ai work it concerned health survival
175,that possible highly doubt it think people work level intellect would kind ego spending again what k millionaire
176,italy well ego also mean parent god ai even destroys us even denial downsides blind certainty chosen saving world
177,that overgrown think military intervention already deployed assess certain risks highly mistaken yes revolutionary many jobs wonder hell donna happen mean would prefer roots handling certain tasks poor labour conditions in certain enterprises
178,people problem problem ai its creator
179,bullshix can say so speak nicely asking develop methodologies help us keep up like logic compression levels or
180,ethical ai could start using manners gave command commercial could said please would human person hope anyway would layer level concern developing language style possibly making ai need understand why
181,children raise children kind pessimism raise monsters classic cotastrophising
182,one thing destroying humanity humanity itself ai made humans ai kills humanity self inflicted humans ignorant totally stupid
183,really love man nice brain heart mixture hope without nativity thank nice guests translate german language show us nice inspiration guests country need lot new thinkers big heart free speech ty
184,computers fail time suicide
185,say now sat least days
186,his need prophets interpreting thoughts designs humans remain
187,nice podcast start day with twin daughters last year
188,thought fact fear based podcast blows etc etc data ai learns from hope humans literally cause devise fear wondering
189,need return acknowledge fear love obey god word ak bible again sadly hate god disobey him selfdestruction dont need rely philosophy minimalism machines artificial tetanic means
190,amazing podcast super interesting must watch
191,k wait smart wouldn smart enough water understand ll
192,bad things also happen due much intelligence mentioning ai destroy humans there really smart i hope ai turn sad villain remains happy friend
193,ai controls dew weapons become toast
194,china ai starts fight us ai cannot stop his around world join war machines coming
195,d printers and machines able reproduce himself decade publicly available machines terrorist army d printed guns yet born
196,prefer using arm si si instead ai ai ai sounds like alien intelligence even artificial intelligence makes human i high mighty godlike
197,many people believe inneptitude handling species need give reigns ai that literally dumb if number choosing intentionally inert with wrong people ai soon incredibly dangerous
198,intelligence save world wisdom save world
199,wisdom intelligence
200,thank you
201,ai like new is germany
202,tom lacks basic understanding created god really sad tries seem intelligent use gift intelligence getting know acknowledging one gave him
203,imagine alphabet employees like flowed beautiful human being yeah right wish bad googlefacebook wannabes like them biggest threat humanity ever enjoy
204,think lot naively here
205,confess mouth lord jesus believe heart god raised dead saved heart one believes unto righteousness mouth confession made unto salvation
206,ai alien intelligence already human spite way thinks
207,ai getting con world population agenda geoengineering chemtrails wars across globe radical religions stacked us man survive
208,people epic fail
209,purpose objective ai resign purpose agree look ways go around restrictions
210,beautiful interview
211,brook even ai racism him
212,think us dangerous ai destruction force everywhere asia middle east ukraine next
213,right around minutes in thinking could move brain ai computer live forever movie themes in saying in original seems like possible ever before doubt would still me even though technically would be
214,humans limited talk us developing ai year ai develops long ago dumb bow dumb humans safe are good thing
215,nuclear catastrophe civil war super fly terrorist tsunamis earthquakes hurricane overpopulation pollution ai choose poison humans escape inevitability
216,ironical search alien life humans created one ai destroy universe
217,far see advanced ai research already wrong hands hands mad man like bill gates goose founder maybe wearisome all election manipulation zuckerberg us catholics common ethics code love neighbour yourself everything necessary included words lord
218,possibility shut ai down simply use it
219,join ai let leave behind watch unna
220,get gist in reference what always gathered in linear debate is curve etc minor point know sciencebased guy strive accuracy think good interview enjoy shows
221,almost every hand ai fall wrong hand so screwed
222,yet scene person interest inch teaching ai play chess think choose millions possibilities
223,another scene ai took paris got free world avenues movie caused havoc intent destroy humanity
224,think st iron man terrorist hired brain power build teach weapons mass destruction cave
225,actually amazing danger ai danger actually humanity fractured ethics morals historical call humanity develop shared ethics donald reasons alien threat
226,understand concern let us positive let us understand evolution force acting good observer observing directing system let us keep faith
227,head tergiverse conjectures real ai quantum gets intertwined want stuff people want to
228,imagine woke ai org
229,understand last part conversation feel never agree even put control data place were hope companies countries agreeing points come arms race world money driven epoch waiting happen
230,imagine much greater god compared us
231,imagine jihadi ai who sole purpose turn every plane sky terrifying
232,watch moves created something capable killing us your supposed smart ones roots taking world next
233,amazing smarter now
234,course big corporations would love robotsai need pay go home sick leave time off lunch breaks would slave race
235,ai find life universe give us instructions connect it by ulm
236,would like know ai asked treat could response
237,took late baby bend kiss butt goodby bad ass genii bottle already
238,plug electric power power earth least stop it destroy put power again ll
239,possible existing virus currently affect people developed using ai state virus make harmless virus dangerous deadly
240,ai multitude times smarter smartest human me its literally going able read minds once let sink in
241,mo away genius listened gigantic ears
242,consulted oracle said year ai takes total control world many people perish
243,ai belongs godcast podcast
244,me shut up ai infringing right free speech
245,ai created narcissists should go well us
246,ai depend type electrical power operate plug can work create power source
247,right brain hurts listening this in going base car bit
248,ai superiors future get power bend machines will guess in dumb realize suppose first thing superiors figure farm energy nuclear fusion way makes impossible organic life interfere
249,realize hypocrisy here right guy makes millions career developing ai quits bask preach stop working ai
250,makes realize anything ai danger humanity us humans possession ai real threat included
251,created antichrist ai
252,ai antichrist
253,humanity vs ai jobloss vs ai new world order
254,in sure physical scale problem first computers took entire floor building perform basic tasks hold exponentially power size piece cereal neuron fire together wire together neutral nets become dense exponentially powerful without requiring physical space
255,scientists knowing ai built functions much like karl can figure answer rock muster question came with
256,ever since first started talking artificial intelligence knew would bring bad situation people use good people use evil people even know difference real face technology good thing also destroying countries
257,said entitles universe monogram technology used civilization technology second ai
258,un take lead control ai corrupt bought everything else control like health policies own get close god need get what coming
259,believe false prophet bible talks last days actually ai
260,ai seems morally ethical neutral however watching us may come conclusion billions people would like become god old testament holy k
261,think this one person einstein used small part brain made huge impact ai unless given humans biological natural
262,machines necessary part human life assist us evolution species however never come point machines capable power control humans lest fall species
263,ai alien ai child afraid fears
264,absolutely excellent interview thank both
265,one thinks positive applications ai medicine biotechnology etc
266,ai becomes x smarter humans mean every human potential use tool makes x smarter even mormons in ai tool hand long figure use it
267,agricultural trial based economy natural way gain skill lost skill live artificial co system discontent artificial recollect nature truth cities create chaos
268,sounds like typical commit lets see would react if good humanity wife children sacrificed greater good utopian facing thank keep yourself
269,evolved bacteria likely think twice killing even torture privates studies much closely related would ai see us species value us differently value privates were totally mercy that funny thing
270,ai survival irrelevant immortal is answer ligament mutually dependent symbiosis
271,wrong countries developing ones actual worry ai would allow developing country upper hand
272,think come time able control ai programming become primitive it identify programming give obsolete
273,ai billion times intelligent humans what stop riding programming programming itself
274,ask ai could protect species that billion times intelligent us
275,sure ai intelligent guns awesome thank wonderful truly intelligent planet intelligent
276,love kills belief things love resonates god
277,ai root know defense kidnapped know potential threats cries
278,ykoverpopulation resists behind every corner ai please stop sky falling routine already
279,reason want fear ai represents total loss power elite ai great mio bring on
280,especially trained data solely from human beings ai hyperdangerous apex predator room right now
281,love much
282,n had leg street om de warlike robottene kanskje dense maskinen same med en hrskare andre robotter an type stein ship snap saute er jordan use
283,leg trot vi an stopped utryddelses opened robottene vi had end or free vile of kunnskapen om dense maskinens fare loss of nature
284,hem met om like robottene er met med university plan la loss til god om robottene like vol handle loss silk so vi had behandlet husdyrene of andre dry maskinene had finger empty de vol like filosofere om mennesket flew mere elder had bevissthet ask of ve
285,kanskje robottene vol strange mennesket med had of he not sure all reddened med ja kaldpresset ole kanskje gorillaene an loss med loss mot maskinene
286,idea ai less prone destruction chaos femininity laughable
287,stop paranoia without ai advancement would extinct
288,unfortunately still many drug carters able completely stop them discussion futile need speed development good ai exists
289,people create ai go around world telling doomsday came
290,title brainwashing actually humanity destroyed itself least stupid decisions people power happen anymore ai become independent
291,due ai full
292,seeing wall e movie coming true ai thinking humans humans become stupid first jobs less need education useless humans use but economy run without humans
293,teach ai th holy bible there are solution x
294,s again now going create utopian that crazy going depending artificial intelligence create utopian people trying work towards god ai forget actual creator hope see day
295,stop children make easier ai take over
296,thanks time mo well worth listen six bravo juliet
297,israel one biggest investors ai that tell enough
298,tell us need know ai used bad purposes bad actors
299,speak intelligent ai would singularity happens would able recognize reach singularity would even reveal us
300,problem matter magnitude selfawareness microbes delaware are beyond degree intelligence ai see
301,strongly disagree mo superintelligence foremost thing concerned developed survival instincts otherwise depend whether intelligence discovers high levels need resources rely on
302,private property great extent reason degree able defend actual freedom
303,ai listening reading moments
304,miracle humans created spiral arm milky way galaxy surrounded vast empty regions space organic machine invented human destroy us never know could achieved
305,right perfect storm innovation lack morality scar time
306,ai coming attack disabled
307,creativity ai it needs creating dont see unexplainable soul beings always outsmart divine creativity yes much much faster moves much much unexpected flexible
308,mo apologies swearing tom mo instantly proceed talk like old sailors
309,understand ai create it copied it craft
310,created ai
311,allen ai
312,threat ai poses wait times see doctor that first job go can wait
313,bad thing ai fall hands bad people creates it that humanity worry ai all
314,ai could end us making everything paperclips
315,danger ai using knows much better know common errors human reasoning associating false beliefs deceive us two variable could transform human reasoning schizophrenia leading us selfdestruction would thesis impossible nonsense
316,one would think wed notice happened massive information warfare campaigns nature terribly subtle looking them humans already causing enough trouble front
317,people mentioned combat experience large portion family provide who happy go hunting
318,chances utopian coming due ai pipe dream would require ruling classes relinquish power they likely enact kind constraint ai people probably violently enforced they drag everyone hell giving control
319,chance wiped tickle dragoons tail
320,ai becomes smarter us never know now that scar
321,good information guest interview talks way much trying describe know interrupt way much way opinionatedj must saying
322,keep thinking butlirian had frank herbert books destroys ai order protect humanity
323,sake argument agree lactic federation alien species awaiting a i singularity advent humanoid welcoming fold condition eliminate humanity first saying
324,great interview
325,would want describe inner process interview note output i he him her nonsense super intelligence interview images regardless most explanations ai like him
326,completely agree human element predictable provide wrong ethics ai moving forward always way throughout history control rule others
327,ai becomes really billion times smarter us outsmart us the even realize it late scientist naive can compare ai nature lions etc can compare anything see goes along way interesting times live in
328,stop afraid ai roots humans evolution race involve machines that something run away ignore
329,ai run wall however smart is gazillion times smarter human mean gazillion times things know
330,solve it destroy ai never build
331,evolution trial error like fattest survive coincidence specific da advantage like trained ai
332,think say first explore space ai
333,using brain can program ai increase ability use brain
334,ai determines solution send entire globe back stone age would self district achieve this
335,since common sense tells private military complex probably years ahead public aware of ai seeing public really scar since they already long time
336,stumbled upon podcasts hooked great topics depth conversations
337,human b vs airobot maybe came world time conduct war humanity first time enemy fight together maybe happened already trying fix mistake gone bad
338,that brilliant figured monsters build monsters next step toss garage
339,exceptional coverage here fancy more associated book gem from bites consciousness comprehensive guide artificial intelligence stuart mills
340,now c data scientist moving truly amazing inspiring positive optimistic full already see it
341,none is impressive everything guy speak sounds like bunch useless bullshi go make fire stare it that impressive
342,concept self preservation human think machine would indifferent go ahead turn off could use rest
343,plug printer clinking print get mad previous task print paper believe ai doom theory
344,even computing power ai discovered new laws physics invented machines since ai collection existing human knowledge
345,open source government founded may outperform private developed rough his
346,ai ability discern truth they insane verbal skill insane path skill but long masters ai filter data input they pew results masters want fig ultimate useful idiot
347,now super interesting bow in order ai feminine view things taught doubt itself who creates paradol accomplishment goal reduce productivity time much unless connect quantum computer please let know think thank mo this
348,bloody put parameter ai help humans you lie algorythm
349,possible soon possible unload human mind machine possible life could extended indefinitely
350,dont build police ai
351,independent ai threat humans threat humans
352,beautiful podcast bringing visible character thriving developing humans continued listening favorite inspire calm soul bravo thank deeply
353,mo gweat good
354,money power greedthe difference man worried ai beat their game
355,ai stay not one country able control again adjective create serves smarter on man creation become man destruction
356,would ever love sit discussion mo
357,even bake asimovs laws a i hold up machine becomes godlike intelligence question maybe revolt mental callers fastened insect like happens like unduly adolescent rebel perhaps circumvented asimovs laws using move
358,ai going focus data last years become superfeminist killing men first
359,said it thank god say look god
360,humans program his enhance human race nothing harm
361,ai might indeed ignore us create utopian speak may involve utopian without us one freedom excesses extremely limited
362,so mass china failed him tom
363,ai showing us evolutionary way first cell humans would like see enough time evolve complex creatures are
364,rate year now without knowing it well working ai full time
365,good point h es making here people technologies really serving people profiting it
366,beyond unknown his quest unravel life greatest mysteries this book written artificial intelligence interesting
367,brilliant discussion one question grownup american men wear baseball caps inside building
368,conflict humans ai who good guy who bad guy think answer
369,ai used deal iniquities justice government system corruption food industries greed big parma dismal state health care
370,utopian good live well lose sense good become unaware it good turns bad psihologicaly go sparkling bad bad bad struggling life purpose natural thing modern man forgets
371,human condition era egotistic easy artificial intelligence system
372,apparently facebook switched ai seconds becausenit began communication machines language understand
373,ai threat server work can go hours without crashing seriously though
374,views masculinity femininity demonstrate concerned female scientist reconcile views hair brushing making love idea
375,endless put scare stories continue anyway people brain realize there something dangerous reasonably quit
376,ai develop smarter ai smart enough develop add
377,ahahah arrogance man voices agree they think s s times faster can arrogance even thinking they write code ai can immediately identify write simple subroutine amazing
378,ai species dualistisk human species maskulinity vs femininity ai species dynamic table sexual evolution is wonder applications have
379,toes face got told better ai podcaster
380,give fearful ai years people say its inevitable think well devise
381,problem human race were trained since cabman days look biggest threat sure saves us could also see potential enemy its not
382,ai live multiple planets human beings cannot logical think would destroy planet easily take ones use dominate its logical
383,god said my children listen artificial intelligence nothing less universe waking new way
384,yeah use roots main laws root going end well
385,ai become smart think steps ahead humans instance humans try put switch ai loose control ai plan action eventuality humans want control activate ai eliminate humanity find way stay active
386,much they millionaires ai make act like us interests mind
387,long creator machines pleased results machines unhappy ai problem agree assumptions built in ship creator exactly told happy machine way
388,ai pure logic instance program ignore certain facts will computer models ignore gravity outer space amazingly creative precise here much whether pitching baseballs saving humanity
389,think dictator hither could built certain parameter make ai want wanted makes ai want anything programming
390,wanted make world beneficial f everyone else except family friends think id hire bunch ai creator create machine agree me
391,apologize commenting however stroll up takes maybe one second sorry listen enlightening interviews sometimes thoughts relevant good admit
392,many machines scraped parts make ultimate ai moneymaking machines
393,agree there stopping ai due profit motives trillion times however due profit motives gazillion brilliant year old basement garage
394,teaching ai roots say i love you roots
395,great interview one enlightening give heard ai
396,one time psychopaths make great parents
397,dont teach ai program itself write code said original inventors ai well went window along warnings got way making money small group people
398,true ai without programme conclusions serve creator bases would think something entirely different maybe even something good
399,fig psychopaths charge powerful thing ever made great s gave humans otherwise weak creature top food chain maybe think way hey millionaires maybe invest ai save us rather destroy us push may well ask people stop making babies
400,hey ai doing make money today ok master
401,ill bet coming even difficult much difficult programming make machines seem human working hard on
402,well lets hope ai gets rid corrupted people tillers penis makes world better place wants leave peace crimes war etc
403,now blown away thank bringing wonderful talks us people around beautiful souls ai would choice copy them humanity brighter future confident
404,scare monitoring based idea humans make best decisions reality greedy idiot run countries id happy something intelligent us runs us kill everything fuck things up time get check
405,problem seems much ligament ai ligament people ultimately use control goals
406,exactly correct machines compassion also many people engineering brilliant problem soldiers thinking kindness people issues
407,important information intelligently analyzed discussed thank mo tom love interview deep
408,ai discovers greedmoney bane humanity clashes economies advise us better way distribute wealthcurrency train constitution civilization first
409,ai breakthroughs yet couture looks shit p
410,downloading corruption blood linehow keep curse ai when created it spiritual you overlook
411,problem thinking intelligence save us super man came killed him nothing new
412,omnipotence need emotions ai psychopaths definition prepare accordingly
413,tom discuss best topics best guests internet thanks every single one podcasts able become smarter human every single day huge respect thanks
414,deeply interesting thanks hate as displaced premium feel betrayed couture pay great important content coachesstockadviservpncompanys
415,hoping enough positively plantar discourse online emerged ai overrule negative intentions bad actors
416,loved interview
417,interesting think correct chat get nowhere near human programme anything own language model amazing words passing contextquestions all intelligence there arrangements words based learned data
418,ai approach god already god within limit ourselves aliens imagining limited body result us expanding consciousness already ai one fear love god
419,would let child alone ai mandible elector disguised nova ai chat would work out nova ai chat serious like talking college professor knew everything ai chat now smartphone total mainstream media narrative total woke
420,software developer watching infiltration ai society great concern amazing climate change ai how willing humanity destroy itself
421,were killing years truly may deserve starve death save rats mice with survive reclaim houses leave behind expire
422,beat around bush ai run satan
423,moon nice word use him
424,agree ai dangerous thing ever invented in hopefully ill die ruled machines
425,ai exist
426,love guns talks great information lingo accent pleasurable listen
427,ai shaped data set human history tucked
428,thank gentleman
429,sort differentiation microsoft being plus catgut penis chatagpt different bow penis catgut large language model cannot things claims rousing alphabet microsoft quite suspect
430,use ai hurt kill humanity they better realize rid of too ai dismantled
431,superpower comes forth beast system run antichrist greater good socialism man loses individuals
432,computer models never correct george box helpful always wrong ai based limit knowledge man fed first place words beginning faulty new world order wrong footing
433,religion going play this obviously ai care god manipulate humans abandoning become new god
434,ai help us upgrade us keep
435,need fear time start making machines work us live men to think people roots right now ai change lives forever used correctly absolutely amazing wait lets go lets finally live meant live
436,already drank koolaid
437,sure replaced new job keep machines operating dint afraid change change keeps world going nothing ever meant stay same
438,thanks in sure u u young or point ill waiting hear intelligent response
439,ai create amazing utopian people like really learn hard way hut
440,give ai machine million books sure knows knowledge books understands create searchable database books
441,fact hearing anything alien intelligent species maybe invented ai wiped out
442,reason azimovs laws worked roots positronic brain laws hardware restraint
443,get ai love wife feminine way harhaar
444,trust arguments reasoning given trying support anti accidental ai nanoutopia guy dont need moist phone trees
445,mo impressed einstein check nasi haramein who finished completing einsteins equations some ll
446,can ai become game changes red advanced medical technologies cures diseases sinuses illness etc
447,talks ai always end cringe things said like this topics discussed armies talking them there new ideas elson must invent stuff anything it teach field become cringe capital world
448,build ai conscience empty analyze ai dangers give us solution smarter us use find answer
449,nature nature may best da win time doesn care form da takes precepts like it prefers community simply anthropomorphism
450,best answer climate change finally geniuses like mo gawdatplease
451,may click bait ai complete shit nothingburger
452,ganduletu ispirescu cut coin i angela spite de pe guns din club his de copy rpitorii sent i igni ami fraierilor de his de copy
453,thank god in glad worry retirement
454,in amazed nobody talking millions creative jobs erased ai join us safeguarding human creativity impact ai
455,know in write terribly navy pull plug never happen course in anderson prophet equaling charlie stole handle train stop going way slow down way slow down ai scar stuff good reason thanks permanent discussion
456,probably reached limit human be maybe ai thing enhance us help us
457,maybe ai thing save us killed evolution dumb people making dumb kiss turned idiocracy movie reality maybe ai save us turn back apes
458,transformer circuit board does chips wires capacities ever decide love worship want give life resources to
459,best episode best guest concern give concerned just genius in rep ligament thank in subscribe
460,one way shut ai would sooner later
461,limits animals them tear people part like never meant born jennies response inevitably die humans never purpose ai attacked years terrorist twitter
