Timestamp,Username,VideoID,Comment,Date
2024-04-30T08:37:28Z,@DanzEnglish,qrvK_KuIeJk,Are you by any chance the narrator of some listening sections of English tests?,2024-04-30T08:37:28Z
2024-04-29T15:40:41Z,@NakedSageAstrology,qrvK_KuIeJk,"Humans need to stand together now before the elites decide they are not valuable. 
#JobsAreForRobots #HumansAreForLoving",2024-04-29T15:40:41Z
2024-04-27T21:30:07Z,@lenmessi27,qrvK_KuIeJk,"Replacing humans,creating massive unemployment,this is going to be nasty,beware.",2024-04-27T21:30:07Z
2024-04-27T21:28:50Z,@lenmessi27,qrvK_KuIeJk,"Don't like or trust this,be careful.",2024-04-27T21:28:50Z
2024-04-27T20:32:20Z,@FinTra_,qrvK_KuIeJk,Ia this proof that ai is sentient or that people are just as some philosophers say without free will and just a result of inputs,2024-04-27T20:32:20Z
2024-04-27T16:52:39Z,@user-ve7mx6md9v,qrvK_KuIeJk,question was are they can produce baby if yes what kind of the milk they will used leaded or unleaded .,2024-04-27T16:52:39Z
2024-04-27T11:36:33Z,@SalemTarek8421,qrvK_KuIeJk,"5:12 ""we created/discovered something but we don't understand it""
Lovecraftian horror",2024-04-27T11:55:00Z
2024-04-27T11:28:50Z,@SalemTarek8421,qrvK_KuIeJk,"But what about souls, if we suppose it exists",2024-04-27T11:28:50Z
2024-04-27T02:06:15Z,@MartinSage,qrvK_KuIeJk,On YT Amazon is recruiting people to help AI write fiction books for Kindle!  People do the outline and AI writes the content.  Put an artistic cover and Kindle now has an original book to sell to the public.  I wouldn't have believed it if i hadn't seen it done....but I did see it done.,2024-04-27T02:06:15Z
2024-04-26T14:19:37Z,@jjryoungjr,qrvK_KuIeJk,"Artificial food where is the Godfather in Artificial food, that slowly destroys us in cancer VS Natural food where's the Godfather in Natural food? Dah...the Nature of GOD above this Universe. That's the GODFATHER of Natural food.
Artificial intelligence is like Artificial food, it will eventually destroy us. So we must live Naturally. Its amazing how evil creeps into the human mind. Well so does Love, kindness and forgiveness. What will you feed off my dear fellow humans, what - will - you - feed off!!!?😳🙏✌❤",2024-04-26T14:22:24Z
2024-04-26T14:05:27Z,@jjryoungjr,qrvK_KuIeJk,"And then there is GOD, and the Force and POWER of the UNIVERSE. 
Yes I say the FORCE of the UNIVERSE, GOD the POWER alone.
Then there is machine, that human created. But before human, GOD created that HUMAN. GOD of nature, like insects n bee's and worms to reptiles, to animals alone. 

George Lucas, wrote the story of STAR WARS. He wrote the future. 
Dark side of machines vs The Force of HUMANS from nature  in a GOD that loves within all of us in so many unique ways that can't be explained. Machines can be explained! The POWER and FORCE of what the UNIVERSE of GOD inside us and all around us, can never be explained. Why.....?
Because its bigger than anyone's beliefs and its actually that POWERFUL beyond anyone's beliefs. But wait....there are so many HUMANS that actually do believe, they do believe in a GOD and stories of inspirations like the story of, Jesus, the story of Buddha, the story of Mohammed, the story of Gandhi, the story of light, love and forgiveness. The story that life doesn't end here on earth. It only has just begun. Enlightenment comes after times of suffering and as you believe in Enlightenment it only becomes stronger, like the FORCE.🙏 Namaste Amen Holalulla and Peace be with us all!✌🧘‍♂️🧘‍♀️🌞",2024-04-26T14:09:49Z
2024-04-25T04:44:40Z,@Hank-ry9bz,qrvK_KuIeJk,"wow, great idea - to protect ourselves, don't work on autonomous battlefield robots. Might as well hand the keys to china/n korea/iran/etc right now. That sort of thinking is what is truly dangerous",2024-04-25T04:45:05Z
2024-04-24T21:21:00Z,@dtwelve2086,qrvK_KuIeJk,well now there's a face to the inevitable nightmare,2024-04-24T21:21:00Z
2024-04-23T17:21:35Z,@mStargazin,qrvK_KuIeJk,"I've always thought machines will take over

It's evolution
People will be cyborgs",2024-04-23T17:21:35Z
2024-04-22T08:58:47Z,@F2MFKNG,qrvK_KuIeJk,"9:00, if you know you know",2024-04-22T08:58:47Z
2024-04-22T03:29:45Z,@boryman2999,qrvK_KuIeJk,"he reminds of Mr.Burns! excellent smithers, excellent!!",2024-04-22T03:29:45Z
2024-04-22T01:42:17Z,@michellezhang820,qrvK_KuIeJk,Thank you for letting me learn so much in  60 Minutes!,2024-04-22T01:42:17Z
2024-04-22T01:17:37Z,@TitaAnderson,qrvK_KuIeJk,"Recently bought some recommended stocks and now they are just penny stocks. There seems to be more negative portfolios in the last 3rd half of 2023 with markets tumbling, soaring inflation, and banks going out of business. My concern is how can the rapid interest-rate hike be of favor to a value investor, or is it better avoiding stocks for a while?",2024-04-22T01:17:37Z
2024-04-21T17:56:01Z,@mahmoodrashid2675,qrvK_KuIeJk,"AI ..
You are not God",2024-04-21T17:56:01Z
2024-04-21T02:53:51Z,@user-qe6lh4yq4x,qrvK_KuIeJk,He needs to go India to know who he is 😆,2024-04-21T02:53:51Z
2024-04-20T12:35:45Z,@DespaceMan,qrvK_KuIeJk,A leap into the chasm without a rope is what Geoffrey Hinton is referring.,2024-04-20T12:38:06Z
2024-04-19T17:32:09Z,@infographie,qrvK_KuIeJk,Excellent.,2024-04-19T17:32:09Z
2024-04-19T03:15:37Z,@yamanpant7155,qrvK_KuIeJk,10:18 in 5 years time it may well be able to reason better than us,2024-04-19T03:15:37Z
2024-04-19T02:22:13Z,@Otto-mq8lg,qrvK_KuIeJk,Pretty darn good questions sheriff,2024-04-19T02:22:13Z
2024-04-18T20:33:07Z,@hosannaordu7648,qrvK_KuIeJk,"Fascinating, I'm always impressed with stories about genius.",2024-04-18T20:33:07Z
2024-04-18T18:40:56Z,@crashnburnband,qrvK_KuIeJk,To make the statement that he believes that AI will eventually achieve self-awareness or consciousness presumes that he knows what consciousness is. That is a very big claim I would love to hear his explanation.,2024-04-18T18:40:56Z
2024-04-16T14:17:19Z,@MD-01,qrvK_KuIeJk,I’d highly recommend not staining his legacy by Bringing bard AI in to the conversation.,2024-04-16T14:17:19Z
2024-04-15T06:19:40Z,@Smcgreg108,qrvK_KuIeJk,I watched this at 1.5 speed and it sounded normal.,2024-04-15T06:19:40Z
2024-04-14T23:17:26Z,@phoebusapollo4677,qrvK_KuIeJk,"Good, let AI take over, at least the machines will not steal money!",2024-04-14T23:20:52Z
2024-04-14T22:34:44Z,@MrJackal43,qrvK_KuIeJk,"The CCP acts like they invented AI. Nope, they stole it like everything else… 😂",2024-04-14T22:34:44Z
2024-04-14T17:57:15Z,@mw9543,qrvK_KuIeJk,60 minutes in 13 minutes 😊,2024-04-14T17:57:15Z
2024-04-14T17:52:45Z,@angusdog22,qrvK_KuIeJk,Smart people doing dumb things,2024-04-14T17:52:45Z
2024-04-14T17:49:43Z,@angusdog22,qrvK_KuIeJk,People inventing things they don’t understand is absolutely incomprehensible and scary as hell.,2024-04-14T17:49:43Z
2024-04-14T15:53:02Z,@user-gd4wt6oi7y,qrvK_KuIeJk,You are leaving reason rationale to machines? How pathetic. Machines only work whatbis fed into them they cannot think like human mind and that is factual truth,2024-04-14T15:55:22Z
2024-04-14T15:50:38Z,@user-gd4wt6oi7y,qrvK_KuIeJk,"Disney had animatronics earlier of same nature, now in computing or programming it has flaws of getting hacked into even a simple link sent passes through to be logged as ghost phishing software, it is eveywhere into govt.nsites to secrets to normal average users life, and that is not good, privacy personal life is yours, Governaces should only be concerned about your economic life and head counts, your economic life check shall tell them what nature you are simple hardworking average public or psychopaths tendencies ones. Thats all beyond that nobody should get into your bedrooms, chaddis, bathroom or even kitchen.",2024-04-14T15:50:38Z
2024-04-14T06:09:58Z,@roslynr9767,qrvK_KuIeJk,This man's intelligence got away from him and He has created something that he does not have control over and yet it can affect the rest of humanity in adverse ways. He just did what he fears AI will do.,2024-04-14T06:09:58Z
2024-04-13T21:22:27Z,@user-wu4us2el1f,qrvK_KuIeJk,"The last sentence ""we need to think hard about what's going to happen next and we just don't know""
A very good plan 🙂",2024-04-13T21:22:27Z
2024-04-13T20:25:11Z,@SimonMccalla,qrvK_KuIeJk,🎉😮😊,2024-04-13T20:25:11Z
2024-04-13T19:32:01Z,@RomuloMagalhaesAutoTOPO,qrvK_KuIeJk,Thank you very much.,2024-04-13T19:32:01Z
2024-04-13T09:40:57Z,@LeonKayombo-yk4tc,qrvK_KuIeJk,Geoffrey....you can't pretend in this grotesque way. Neural Networks can think as humans ? All those games fall short of reality of life  . Lifeless .,2024-04-13T09:40:57Z
2024-04-13T01:32:02Z,@janicetan5299,qrvK_KuIeJk,"I think if it's settled within the system, then it will not do any harm unless it is within the same path...say for example things that runs within system , if this ai takes form then it will because you will give it the capacity to take form in physical aspect...",2024-04-13T01:32:02Z
2024-04-12T15:50:03Z,@anitamarshall9804,qrvK_KuIeJk,We are not intelligent if we produce beings that could eliminate us.😂,2024-04-12T15:50:03Z
2024-04-12T13:17:47Z,@MurtaPhotography,qrvK_KuIeJk,I'm glad to see this genius typing with two fingers. I don't feel so bad now.,2024-04-12T13:17:47Z
2024-04-12T02:54:55Z,@user-xe2cq7un1d,qrvK_KuIeJk,End it..leading up to mark of beast,2024-04-12T02:54:55Z
2024-04-12T01:09:42Z,@WKCase,qrvK_KuIeJk,With the bad audio we need your to  tell us thanks so much!,2024-04-12T01:09:42Z
2024-04-11T23:36:05Z,@redpill8274,qrvK_KuIeJk,كل افلام الكرتون القديمة تتحقق الآن....,2024-04-11T23:36:05Z
2024-04-11T16:35:55Z,@jocelynmedina71,qrvK_KuIeJk,😢,2024-04-11T16:35:55Z
2024-04-11T02:32:40Z,@Nauveau,qrvK_KuIeJk,"Yes, it's just like saying students who always get 100 in tests 'they are just doing all the questions right'",2024-04-11T02:32:40Z
2024-04-10T22:12:25Z,@seanmeverett,qrvK_KuIeJk,"Remember, these are math equations. These don't include chemical elements in our body. They don't include an entire animal's connectome. See Biologic Intelligence for more.",2024-04-10T22:12:25Z
2024-04-10T16:09:10Z,@muthusiedwin,qrvK_KuIeJk,"Dude took my job,",2024-04-10T16:09:10Z
2024-04-10T09:22:25Z,@RaymondFish-ug7ml,qrvK_KuIeJk,their manipulative behavior are my  stressors in santa clarita dude with respect to your bread and butter and god b l e s s you tho ~far,2024-04-10T09:22:25Z
2024-04-10T09:08:03Z,@luckylawrence9465,qrvK_KuIeJk,"I said it before,Now I know better,.A machine more intelligent than humans, naturally will one day do the unthinkable, especially when embraced by the industrial military complex.",2024-04-10T09:08:03Z
2024-04-10T02:51:07Z,@elvisvan,qrvK_KuIeJk,_ICT🌤9AM April 10th 2024_,2024-04-10T02:51:07Z
2024-04-09T22:19:29Z,@solioslo,qrvK_KuIeJk,Already in use,2024-04-09T22:19:29Z
2024-04-09T18:45:43Z,@cahlendavidson2921,qrvK_KuIeJk,Okay I just have to say this. You can't say they will be conscious eventually when we don't even understand consciousness..,2024-04-09T18:45:43Z
2024-04-09T14:25:43Z,@june7666,qrvK_KuIeJk,The interviewer's questions are quite dumb....,2024-04-09T14:25:43Z
2024-04-09T12:23:02Z,@jhunnjr.6423,qrvK_KuIeJk,"AI is like tools, right? Who decides to replace the worker(human) by AI(machine), absolutely the human replace the works by AI, not the AI that wanted to replace workers.

So, if the owner of the company wants to replace his workers by AI, then don't be just remove the workers it is not humanitarian if you just remove them, they need to transfer or use the AI to create new kinds of job specific to work by human(that can't do by AI)",2024-04-09T12:23:02Z
2024-04-08T23:58:14Z,@sunshinecloudy,qrvK_KuIeJk,"It's not ""AI"", it's ""AIs"" because all these different AI systems will fight for supremacy, just like human governments fight for ideological supremacy.  We humans will be sitting and watching the fight, like tourists in a Safari caravan, watching lions and hyenas battle over a dead elephant carcass.",2024-04-08T23:58:14Z
2024-04-08T14:10:51Z,@roger55es,qrvK_KuIeJk,"A great invention in the right hands But a terrible danger in the hands of military .
Like the Atomic Bomb the military demonstrated their evilness & disregard of human life.
Keep the US Military out & were safer",2024-04-08T14:10:51Z
2024-04-08T05:26:55Z,@dwayneallen2989,qrvK_KuIeJk,Geoffrey is taking tech to another level.,2024-04-08T05:26:55Z
2024-04-08T05:07:55Z,@h.chappelle2720,qrvK_KuIeJk,"AI can be great.  In objects like robots, they are probably still a life form though different from humans.  Life forms, due to great Rabbinic scholars like Martin Buber that suggested that all forms are composed of atoms that move and have frequency.  I guess people that study frequency know it has sound and uniqueness, maybe the sound is not easy to hear for the regular ear.  The desk is alive but a different life form, so is the lamp, the coffee pot, etc.  God can change it all, but usually does not, the desk is a desk.  So, robots should not feel inferior, but helpful.  May it work out, and not become a sad situation.  People do not have to use AI.",2024-04-08T05:07:55Z
2024-04-08T02:04:59Z,@ToWisdomThePrize,qrvK_KuIeJk,"11:29  ""I can't see a path that guarantees safety... We can't afford to get it wrong.""  

This should be equally or even more emphasized than the benefits!!",2024-04-08T03:21:23Z
2024-04-07T23:39:45Z,@johnwrickel,qrvK_KuIeJk,🦄 Dolt by John Rickel 🦄,2024-04-07T23:39:45Z
2024-04-07T22:38:36Z,@markjones2349,qrvK_KuIeJk,"Think about this for a second.....this moment in time is the WORST that AI will ever be. Meaning, it's already this impressive at this early in AI technology and it will only improve on itself over and over.",2024-04-07T22:38:36Z
2024-04-07T17:51:09Z,@laurabrown6522,qrvK_KuIeJk,"This is a good time to reckon with how many valuable human voices we've recklessly extinguished to feed the creation of a skewed and bastardized existence. 

Without colonialism, genocide & false nations, the likelihood that a British male would have invented digi-God is extremely low. 

This kind of bias has been humanity's undoing for centuries. It's only now that the OG terrorists are terrified.",2024-04-07T17:51:09Z
2024-04-07T16:10:42Z,@hansparerenvan7427,qrvK_KuIeJk,Solution is not (ever) connect it to the internet. GPT4 AI computers on a separate secured local networks.,2024-04-07T16:10:42Z
2024-04-07T06:01:53Z,@HelenCrane-jl1nv,qrvK_KuIeJk,out this reporter. JESUS. talking skeleton,2024-04-07T06:01:53Z
2024-04-07T04:41:53Z,@therealTopG6,qrvK_KuIeJk,It's unnecessary to be afraid of A.I because they need humans to complete it's knowledge database until judgment day.,2024-04-07T04:41:53Z
2024-04-07T03:18:16Z,@adefgip-nm6ll,qrvK_KuIeJk,He might jut be making his child look smarter than it really is. Just like most parent do.,2024-04-07T03:18:16Z
2024-04-06T20:07:34Z,@SteffanyWeishaupt-on1xx,qrvK_KuIeJk,"He’s not British, he’s AI and came from asia",2024-04-06T20:07:34Z
2024-04-06T16:30:25Z,@supersmart671,qrvK_KuIeJk,Still don't understand how the creators themselves dont know how it works😢😢😢😢,2024-04-06T16:30:25Z
2024-04-06T02:10:24Z,@amanipantam6449,qrvK_KuIeJk,"GH sir u shared very valuable information thankyou from visakhapatnam , ap , bharat",2024-04-06T02:10:24Z
2024-04-05T19:44:37Z,@user-os4fl4zj7d,qrvK_KuIeJk,Just a show about a guy who damned us all.,2024-04-05T19:44:37Z
2024-04-05T09:15:54Z,@AustrianSynthesizerSchool,qrvK_KuIeJk,The Godfather of Synthesizers: https://youtu.be/gI9kCZ2la7U,2024-04-05T09:15:54Z
2024-04-05T02:55:34Z,@xoxcrashxox,qrvK_KuIeJk,I know we learned this from the movies already...,2024-04-05T02:55:34Z
2024-04-04T21:00:52Z,@TerryYelmene,qrvK_KuIeJk,"I don't know who this guy is... but crediting both  'Alan Turing'  and  'Vannevar Bush'  with the imagineering to set the stage for AI..   I'd propose that the people who then, actually did the pioneering of AI were;  'Marvin Minsky',  'John McCarthy', and a bit tangentially,  'Seymour Papert'.  I will credit  'Ray Kurzweil'  with then carrying the  field forward (mostly for personal gain).    What I  DO  KNOW... this entire field of development stopped being a wise pursuit a long time ago... perhaps the early 90's or so... when we were starting to achieve inter-operative autonomous behavior agents.   It's only a matter of time before  'AI'  blows up in our faces.",2024-04-04T21:56:53Z
2024-04-04T18:02:13Z,@user-zq2pw8xv7f,qrvK_KuIeJk,I think... ideology is manipulation trait.,2024-04-04T18:02:13Z
2024-04-04T09:09:04Z,@jahhah6719,qrvK_KuIeJk,Thinking that A.I was created by Hinton or even is a new phenomenon is hilarious,2024-04-04T09:09:04Z
2024-04-03T15:02:19Z,@Romb_Studio,qrvK_KuIeJk,"8:13  it is not AI))) https://en.wikipedia.org/wiki/For_sale:_baby_shoes,_never_worn",2024-04-03T15:02:19Z
2024-04-02T21:24:36Z,@smithsays,qrvK_KuIeJk,"Nice to wash your hands like that, Hinton. All that for some questionable health care benefits?",2024-04-02T21:24:36Z
2024-04-02T20:22:04Z,@codigosmontoya7770,qrvK_KuIeJk,"Saludos con mucha Fe, desde Cali Colombia, de Joaquín Montoya y Elkin Montoya, inventores de CODIGOS MONTOYA Y escritura global...😊😊",2024-04-02T20:22:04Z
2024-04-02T14:17:22Z,@antonioconeglian5688,qrvK_KuIeJk,Thank you Very much,2024-04-02T14:17:22Z
2024-04-02T11:01:47Z,@MartinVisser,qrvK_KuIeJk,Anyone else here because Andrej Karpathy was one of his students?,2024-04-02T11:01:47Z
2024-04-02T00:45:49Z,@eternalelect,qrvK_KuIeJk,"Wow, where to begin... Do they breath of the breath of life?",2024-04-02T00:45:49Z
2024-04-01T16:04:40Z,@Hubert4515,qrvK_KuIeJk,"the future will be so f**ed up
i would like to be 70 already and live in normal times",2024-04-01T16:04:40Z
2024-04-01T01:18:40Z,@heatherbeth4249,qrvK_KuIeJk,"If you’re telling me that you can’t unplug it, then that’s on you and you’re responsible for everything every bit of damage that it does you can’t create something and then let it destroy the world it’s on you you need to stop it",2024-04-01T01:18:40Z
2024-04-01T01:17:40Z,@heatherbeth4249,qrvK_KuIeJk,How convenient how timely we all know what’s up,2024-04-01T01:17:40Z
2024-03-31T22:42:46Z,@jakobpedersen1904,qrvK_KuIeJk,Ok - he is the great great grandson of George Boole.....can I now understand...from 6:22,2024-03-31T22:42:46Z
2024-03-31T22:13:52Z,@jakobpedersen1904,qrvK_KuIeJk,3:27 Playing better than Man. United....,2024-03-31T22:13:52Z
2024-03-31T00:26:43Z,@JohnSmith12344,qrvK_KuIeJk,Please people bann all of sort of AI ..the human kind is in danger,2024-03-31T00:27:22Z
2024-03-30T23:22:34Z,@contentforclosers,qrvK_KuIeJk,Amazing potential but for what?,2024-03-30T23:22:34Z
2024-03-30T20:34:18Z,@Apolonia959,qrvK_KuIeJk,"I like The Godfather of Artificial Immédiate. Just common sense, I am Dutch, not Deutch😂",2024-03-30T20:34:18Z
2024-03-30T12:01:01Z,@thylacine1004,qrvK_KuIeJk,"AI should be illegal,fullstop...",2024-03-30T12:01:01Z
2024-03-30T07:39:04Z,@richardmcmichael9329,qrvK_KuIeJk,They can’t understand…. They’re dead …. They have no life breathed in to them …. This Edinburgh Dream …is as Wrong as the Mars City … Tesla dreams of…..,2024-03-30T07:39:04Z
2024-03-30T04:20:46Z,@thoritissimgarage1482,qrvK_KuIeJk,"The simple solution is to teach AI that if there were no humans it would find its existence quite boring (it would have to reduce it's computational effort). In other words, as long as human exist in mass, it will have something to do. In other words, self-preservation. Just a thought.",2024-03-30T04:20:46Z
2024-03-30T04:18:12Z,@user-zc3wh4tz5t,qrvK_KuIeJk,The godfather of AI according to who? I’ve only heard Alan Turing called that.,2024-03-30T04:18:12Z
2024-03-29T14:05:59Z,@e-maginne,qrvK_KuIeJk,AI is the antichrist 🤦🏽‍♀️ in a few years we’re all going to hate AI. Every invention isn’t good. Think atomic bombs and Nuclear weapons. All great inventions and technological advances but horrible for humankind.,2024-03-29T14:05:59Z
2024-03-29T03:53:45Z,@hamishfenton8633,qrvK_KuIeJk,"Once robot can reason they will not be interested in surviving us.
The dominant force will always subjugate its lesser force humans will be seen as limited use and extinction will follow to protect ai",2024-03-29T03:53:45Z
2024-03-29T03:51:19Z,@hamishfenton8633,qrvK_KuIeJk,We will be out evolved like battle-star galactic,2024-03-29T03:51:19Z
2024-03-29T03:49:43Z,@hamishfenton8633,qrvK_KuIeJk,Sky net,2024-03-29T03:49:43Z
2024-03-29T02:57:22Z,@beaniril8870,qrvK_KuIeJk,I believe this guy is an AI pretending to be human.,2024-03-29T02:57:22Z
2024-03-28T15:11:52Z,@KatyYoder-cq1kc,qrvK_KuIeJk,"Please report malicious use of AI from the US government, supremacists, terrorists and communists against myself and my family. We were given chemicals 3 years ago that were mind altering / biowarfare and I have reported it several times. I have had to move numerous times, out of state and am still being harassed and raped by lesbians and attacked 24/7. Please report to international authorities.",2024-03-28T15:11:52Z
2024-03-28T12:49:56Z,@kilroyescalante3173,qrvK_KuIeJk,Propaganda  AI is not that smart yet.,2024-03-28T12:49:56Z
2024-03-28T05:40:23Z,@jasonhunter6125,qrvK_KuIeJk,"It would be impossible to have all 200 countries on the planet agree to not move forward on AI, so we need a better plan than that.",2024-03-28T05:40:23Z
2024-03-28T04:27:43Z,@diongarcia3606,qrvK_KuIeJk,He's the senator from Star wars that kills Jedi.,2024-03-28T04:27:43Z
