,Comment
211,"humans need taught handle emotions, communicate others, maintain build friendships relationships. social animals, skills number one priority school system, aren't. ai change priority, ai might help teaching it."
212,"yuval harari israeli represents point view half israeli people, hopes peace palestinians, it’s neighbors. happens one famous. god bless israel!!!"
214,stephen's lackadaisical view ai reveals startling lack understanding imagination.
216,may ai decide socialism best way go - new idea
217,afraid robots taking over? terminator?
218,watch lex fridman interview! amazing
219,wow one talking pen fell ground
220,thesamuelkay 3d stephen really thought that... he'd also atheist. gervais tried too. hard people overcome personal delusions
221,guy bright . fun eating organic robot chicken.
222,ai potential existential threat humanity faced throughout history potentially ever face.
227,"yes, extention us. so, there's always person behind machine. he's willing (and he's trying convince public ) machine tells do. machine person behind."
229,"yuval noah harari......i may remember name; explaination gave end solve conflict.....it kinda resonates me, actually dig it!"
230,"top think tank globalist cabal want ""own nothing happy"" live diet bugs 15 minute open air prison."
235,"reason stephen concerned, thoroughly catholic. one reasons catholicism historically powerful, psychological tricks teach entire populations faith instead clear view reality - therefore ever chance becoming powerful mature."
237,"sc - bashes human efforts date, turns around praises ""compassionate robots"" ""extensions ourselves""."
241,ai? students literally stopped thinking themselves.
242,you’re ready big machines made men compassion vision? barf! i’m reminded can’t listen colbert anymore.
243,"zionist jew klaus schwab's right hand man wef openly promotes depopulation planet talking ai dangerous anxiety riddled, vaxxed host tds concerned ai programmed lunatics take control life. happened planet?????"
247,way described building artificial intelligence lot like kids. get ideas try control
248,"looking forward reading book. enjoyed book ""the human human"" years ago... (i must google author since forgotten)"
251,"i'm surprised stephen invited yuval whole chapter explaining capitalism lifted us prosperity. thought show marxist, history-denying propaganda machine."
252,"fascinating, teleprompter reading self described ""comdian"" talking gay atheist self loathing globalist puppet, sent wow world w super limited non existant personal experience anything"
257,"""i'm ready machines tell us do"". dear god!!"
260,dying stupidity & internet failing right front eyes . panic
263,juice uploaded video clear anti-white racism gemini ai.......
266,globalist video. fake views. fake likes. fake comments. look state *qedo's. trust people like humanity life? kiss goodbye then...
268,"wish people would stop calling machine learning algorithms ""ai"""
270,irony whole comment section full ai bots.
271,"burh would lot worried ai people share woke world view programming it. remember, jews white people still get minority credit."
279,"wow , knew colbert puppet elites, everything said completely insane. literally looks like talking head establishment. democratic party going look soooo bad years unfold; never recover constant attempts brainwashing public."
281,stark raving lunatic colbert actually said ready ai *our overlords* !!! thats *insane* !!! cant take dude serious *anything* !!!!!!
282,"recognizing fallen human history make want ai extension current human kind. colbert, corrupted greed love need spotlight shining importance."
284,"stark raving lunatic colbert actually said ready ai *""our overds""*!!!! cant take guys opinion *anything*!!!! *insane*!!!!!!!"
287,“people fight imaginary stories mind.. gods favorite children”… shouldn’t tired fight already? sure find hope fact less less people raising children “soldiers christ” whatever religion’s equivalent is..
288,go worship ai then?
291,anyone unsure implications convo ai. there’s narrow ai specific certain tasks (i.e. chaptgpt) general ai (sci fi) type shit. narrow ai insane already general ai isn’t yet
293,explain
294,"steely dan/donald fagen solo fans - see you, stephen. ""machines make big decisions programmed fellows compassion vision"""
296,ai destroy humanity's sense value worth every intellectual level. feel sorry kids growing up. career choices limited.
298,ai concert robotics create real robots shortly - like nothing we've ever seen except sci-fi movies.
299,read books. smart man. interesting perspectives .
301,noticed stephen change subject away ai avoid yuval’s paranoid rant. unfortunately new book also gloomy. yuval knows good news doesn’t sell.
303,"even think ai extension people telling us do, would welcome rulers telling us live lives?? colbert idiot."
305,"people comments moaning deserves longer interview, stop lazy go read books smh. also dont get fooled little interview nice well articulated msg. lots controversy man. google it..."
306,guy talking ai actually talk programmer ai (as currently anyway).
309,"coursera good classes? tried any, often sound interesting."
311,"agreed, read graeber/wengrow's even excellent ""the dawn everything"" realized yuval, good, vastly oversimplifies everything, omitting essential nuance."
312,use ai come unbiased solution israeli palestinian issue.
316,"wait, we're fighting philosophies ideas, really going war fight audience's attention?! wtf okay disagree ideas, people. that's use scientific method test ideas. holy , suck"
317,"omg! someone else using phrase ""we story telling animal"", use 'species' instead 'animal' happy dance"
318,"stephen colbert - ai ""thinking machines"" dune universe."
319,proud completed undergraduate degree university professor harari teaches. actually gave speech graduation ceremony
321,"it;s really ai decides show social media, algorithm"
328,"sapiens total banality, really excerpting wiki, scientific american.....not even one novel exciting notion. paris hilton, kardashians....more original, humor least. oh, yeah, complicity current genocide silence decades crimes humanity directed palestinian people."
330,could kill us thanks enthusiasm stephen
331,left study deal ai. pile techno-dung. transhumanism = neo-nazi ideology.
332,nobody concerned stephen concerned ai?
334,love
335,3:25 *great reference!* song i.g.y. (what beautiful world) donald fagan. https://www.youtube.com/watch?v=ueivjr3f8xg
336,"harari amazing thinker, always giving us new way understand world."
339,"couple days ago, saw ai-generated image black trump supporters one supporters three hands. laugh much want, new idea?"
342,"interesting guy. interview lex fridman, shares meditates two hours every day, goes 1- 2-month long silent meditation retreat every year!"
345,yuval noah sapien book gem. love
347,"wow, ai win game, big deal. still hasnt done anything human cant, hasnt thought anything human cant. stop watching science fiction get real."
350,"people brainwashed....you realize guy thinks majority us ""useless eaters"" right, wef tool?"
352,"wow, stephen. confrontational/combative? rarely seen combative, even politicians disagrees. threw bit loop."
353,"'i'm worried machines telling us do.' jesus, anyone ever needed one sentence realize never trust anything man says."
357,steven afraid ai always case wealthy last humans suffer bad consequences first reap benefits.
359,"ahh yes, old 'if reasonable people would talk conflicts reasonably we'd wars"" yarn. imagine saying face ukrainian right now."
360,"agree dividing mean say ai. mind looking right virtual intelligences. self aware, self programming. exactly stephen says. yuval talking kind. what's coming yet."
361,"afraid effects ai, stephen? ignorance bliss - stay ignorant, stephen."
370,fantastic documentary unpacks topic much greater detail....it called terminator.
371,"nice see harari smiling laughing talk shows. long interviews great, stern demeanour combined gloomy topics make rough going."
372,"world fair rich sapeins little. 1% always looking ways take more...your soul, rights, land gold. spend money problems problems solved. ai gut feelings intuition."
373,raging holy wars name ancient stories instead respecting fellow humanity dangers lisan al gaib
375,"imagination important knowledge. ai imagination, no."
376,"chatbot suggested ""ai unique way capturing essence nature. like direct line raw data universe."""
378,finished sapiens absolutely love it!
382,"s, please let brilliant guest speak~"
385,"i'd smoke bowl guy... god ways bless strengthen steve's faith gift evie, littler kids"
386,ynh give example new idea generated ai. told story machine generate ideas.
389,low intellect fallen admire charlatan basically says free source good evil.
393,read sapiens fascinating!! brilliant mind yuval is. would love see interviews
394,dangerous humans ai!
396,"yea outside believing one true living god ( messiah / christ) remain ""the world unfair"" state mind"
397,hour !!!! great tribulation hour temptation !!!!!
401,"man... even colbert upping game since stewart came back. egos bluster forgot emulating someone else part. glad stewart back provoke colbert even excellent. top master colbert,"
403,"he's assuming people make ai compassion? mark zukerberg, jeff bezos, elon musk compassion."
408,"didnt say it. ai potential like omniscient, benevolent individual talk every advice give profoundly important try hurt anyone attempts take away."
409,"lol, wait minute. mean imaginary friend better yours?"
413,countries give people ubi cause wars fighting wars horrible attrition rich powerful want maintain level control society millions billions people killed ai weaponry viruses misinformation
414,got said nothing let tell ai going first lose jobs
415,world would benefit greatly 'thinkers' like fewer warmongers like [insert current country leaders region]. yuval noah's last reflection reminds debates i've years individuals advocating supposed benefits war.... leave last thought is.
416,hislastpointwassogreat
417,"made smile, thank you. son absolutely loved vol 1 he’s going excited read vol 2!"
418,"within next ten years, half jobs fully-automated, taken large part generative ai greedy megacorporations. deal technological shift society, largely profits machines, determine whether thrive starve."
426,ronny chieng's interview daily show much informative interesting. give look. thought provoking almost inspiring.
427,historian commenting ai... seems like yuval stay lane goes around spreading misinformation ai capabilities.
431,ai hypetrain needs leave. we've idea code general intelligence.
433,"wow saying ""they extension, us"" hit profoundly. thanks steve"
436,ai creating entirely new ideas ore derving ideas based ideas?
438,"world ""unfair"" societally accept be. fairness justice. dismissing concerns saying ""life fair"" kids, perpetuates things could improve society. instead teaching 'thats is', teach strive make things better."
442,"ynh key player ushering klaus schwabs fourth industrial revolution fantasy. want end believing human life meaningless, god religion useless, humans hackable animals, go get brain chip now. become slave technocratic despots unless resist mock psychopaths."
446,almost didn’t watch this. happy did. wow.
449,man brilliant
450,man fool. “i’m ready big machines make big decisions programmed fellows compassion vision. i’m ready machines tell us do.” — stephen colbert
458,great segment!
461,"""a machine make big decisions programmed fellows compassion vision"" colbert quoted donald fagan's ""i.g.y."" nightfly (1982). freaking cool that!"
463,could watch full 2 hours two big brains tossing ideas back forth across net.
464,calling stephen colbert big brain ? joke
466,able play game beat humans mean ai creating new ideas.
472,"still consider ai making decisions differently algorithm making decisions based inputs. fact ai make new ideas, takes functionally upper bound lower bound capable generating anything range, really go beyond data set besides chance"
473,love yuval books. great show. wish even longer. ‘sapiens’ ‘homo deus’ ( book) fantastic!
474,"colbert sounded naive potential problems ai & already causing could facade mirror audience. think ai change world many ways, positive & negative. hope positives weigh negatives."
476,want machines run world? boy.. insane
479,"i'm really pissed the.... althought profound,... short airtime neildegrasse time about... <"
481,thank this. looks like democrats buying junk. jesus lord.
485,interview! intriguing..glad watched.
487,professor harari impressive gift making connections things potential help people think long vexing problems. they'd listen.
489,"stephen got scared shitless direction conversation going. cut yuval like mohel... yuval trying warn us unbridled ai create things cannot control. excellent point, already late."
490,"sadly, people understand ‘ai’, least likely talk it."
493,"going answer exact answer, believe. famous go game lee sodol vs. ibms beast... ai developed move humans (go masters) would assumed horrible move. game."
497,anyone else love thumbnail video?! looks like stephen breathing straight fire <3
498,paying colbert sell idea fear ai? stuffed idea vaccinations covid everyone's throat obviously big pharma funded. paying peddle dangerous narrative ai?
499,good stephen losing cool ai conversation bc absolutely would panic attack live tv lmao
502,"says ai scary, explained humans way scarier. maybe ai find pathway humanity can't find ourselves."
503,"one successful nonfiction books time... turns love talking ourselves, knew?"
505,"prioritize emotional intelligence, mental health, social equity, logic reasoning. things still important!"
506,know love history i've never liked way observed presented said opening profound.
509,"""machine learning"" keyword need worry ai.all computers machines worked programmed control,ai begins program able learn therefore generating new ideas point beyond control."
510,"3:22 donald fagen song i.g.y. "" machine, make big decisions, programmed fellows, compassion vision"" https://www.youtube.com/watch?v=ueivjr3f8xg"
514,"very, good!"
516,perfect introduction know him. many long-form interviews people find. late night talk show afterall
521,fuk ai crap anyone promotes it. talentless hacks would use it.
522,thanks fagen quote!
523,"great surprise see mr. harari show! one best thinkers era. follow long time, amazed ideas ‘connections dots’. always great info study"
524,"exactly ""one best thinkers era""? repeats things bleedingly obvious sentient being. i've read books, yet come across original idea insight writings."
526,"heart skipped beat hearing stephen quote song igy donald fagan's ""the nightfly"" album - yay! damn love you, stephen. writers. :0)"
527,"sapians great book - always captivated prof. harari says - seems passionate, knowledgeable capable thinking society cultures original thought provoking ways"
529,ai take advantage humans. call 'targeted marketing.'
530,"google ai discovered 2.2 million new materials december 2023. harari correct here, stephen needs learn bit ai"
532,"love stephen's quote steely dan song ""igy"". ""a machine make big decisions, programmed fellows compassion vision"" . . love it!!"
534,"feel remorse, feel pain, absolutely stop ever, dead."
535,end nose mere 2 inches less face. look/consider/understand beyond ramifications ai appall you.
536,anyone ever get a.i. nonsense clear? artificial intelligence. expanse consciousness ever-changing mathematics seems reached limitations!
537,"think high opinion ai, he's spot human conflict, storytelling, etc."
539,another genius jew offers value world. muslims doing?
540,"stephen almost got tear there. saw that, handshake. beautiful concept. talk it, change story."
543,hit nail head .. people going a. computer cant original idea b. never able blah blah blah .. yeah next word sentence must always .. yet
547,instead may call non biological intelligence
549,sapiens mr. harari one best books i've ever read.
556,@7:15 kind thought (faith) w/o works dead
559,"@4:46 phuque abuncha ""play games"" get bloody ass involved athletic life. god damn games ain't never: fed, sheltered, clothes, hospiced, truly entertained/enlightened sole soul"
563,"way away artificial simply, genuine; eschew obfuscation."
564,israel experimenting using ai target humans kill. 31000 dead 120000 maimed done terrible job
568,3:21 stephen going little donald fagen quote there. gotta love it.
570,"""a machine make big decisions, programmed fellas compassion vision"" technically steely dan, donald's first solo record _the nightfly_"
571,"i've always loved song sentence. unusual theme song, too."
572,"i.g.y name song. song reflects pollyana view future, colbert dangerously pollyana view ai."
574,trail choice like design. could sell pcb (hot swappable) could 3d print case. raindrop really nice looks 3d printed. bought haute 42 g16 probably size range 2.
576,"sapiens, best book 21st century plus second book homo deus."
578,"ai extension people develop it, developed people compassion vision, developed people care profit."
580,"humans terminal definition. thus, what, whether, replace us issue. first create successor & live that. might also save us ourselves."
581,"wow! ""history stories believe."""
582,"ai still truly coming new ideas thinking itself, though. true ai yet. sentient. gathering information already existence spitting answers already exist."
584,anyone asked ai question? compassion vision? sure would even parameter would comprehend. dichotomy good intentions leading even worse outcomes.
588,thank guys
598,human intelligence (god) failed evolutionary strategy. convergence impending disasters making.
602,would love long interview two.
605,"well, i've seen star trek tng's data mass effect's edi - must say: can't wait"
606,"i'm genuinely sick self-appointed academics, chosen wealthy education intelligence, telling us whats what. indeed, privately educated arses. however leftie might purport. shame. multiple houses boats. vulnerable?"
608,"one best blind book buys ever! cover me. get it, read it, understand it!"
611,yuvalove whole hour amazing intellectual.
615,interesting.. reason felt negative chemistry stephen yuval. speak language... terms see world.
616,ai yet create novel idea.
617,literally explained ai already novel ideas years ago.
619,"""humans handled history great"" here. society. iphones. neuralink. sure havent done great?? arent extinct! fine. a.i. enslaves us, better have?"
620,ai moral biological framework limiting decisions.
626,"""trust machines make big decisions / programmed fellas compassion vision"" - donald fagen, ""i.g.y."" album ""the nightfly"" (1982)"
627,“change story find one happy with” never worked never will.
633,"yuval noah harari absolutely wrong ai creating new ideas... statistical models based data. ai create new world, probabilistically reflects curation it."
634,need guests like this. amy goodman krystal ball great journalists.
635,"excellent interview, excellent guy"
636,biggest problem ai learn develop itself--and make powerful. able without input limitations us.
637,wow conclusion. he's valuable work book context ai revolutionizing world
638,"machines (a.i.) soul; act sterile reflection things...a copy copy copy... world "" fair"" propagate theme knee jerk algorithmic fashion based flow results -- passionless, cold..."
640,"look ""love acceptance"" gotten presbyterian church."
641,"need give yuval show, call ""dropping wisdom"". would amazing."
644,"one thing ai best at? called ""machine learning"" reason."
647,become scary ai comes ideas facts unable distinguish fiction fake information
648,yuval also wrote book called homo deus discusses ai possible future humanity greater detail.
649,"stephen seemed nervous. guy didn't/couldn't give example ai generation, good points resolving conflicts storytelling."
650,ynh pseudo scientist financial political interests selling saying books (e.g. he's part openai). glad stephen pushed back beginning. false discourse determinism dangerous feeds hands big tech.
653,fair author learn things neural networks
654,sapiens graphic novel great!
657,stephen’s worried doesn’t understand ai.
658,"whatever says, complete opposite happens. telephones,internet, hell highways. failed basterdized version ment be."
660,colbert right- humans overrated. ai can't worse us.
661,"love yuval bought books, fear he’s bit close current conflict. israel/palestina conflict land food??? it’s thing keeps conflict going. everything else politics."
662,"great guest but, seven minutes? yuval noah harari deserves ten fifteen minutes. inspiring enlightening."
665,simple solar storm destroys ai
667,"highly recommend rebecca costa's ""the watchman's rattle"" explanation brains evolved fast enough keep complexity react that."
668,fair= buddha's dukkha suffering
669,"seven minute interview justice intellectual justice. i'm certain humanity opportunity comprehensively listen understand someone like think, could advance species level one ever imagine right now."
670,"let’s connect human brains technology, sounds like genuine guy"
671,short time incredible person yuval!! shallow celebs given much time what?
672,"say, loooooove way thinks. need find every interview him."
673,"brace conversation zuckerberg. zuck busy trying prove smarter never managed listen anything harari said. needless say, zuck came arrogant prick (how ever manage that?) harari genius casting pearls swine."
674,"think biggest problem using brain less,so getting ""lazy "". use smart technology everything that's first human history ."
675,wasn’t scared ai. am.
677,"ai also dangerous relies information fed controls it. influenced whoever whatever agenda.think social media's predatory algorithms...but rather influenced behavior, whoever controls inject ideology let mind own. that's terrifying."
679,thank segment!
681,"i'm shocked stephen familiar go, somewhat disheartened taken time think deeply ai, risks benefits, upheaval we'll experience next years. would value hearing insights."
682,"nothing new sun, ai."
684,''we seen anything yet'' ? ..ai already helping kill tech industry... half colleagues longer jobs
685,accent curiously interesting.
687,"yuval idea talking about... seriously different (at moment) screw driver. without data sets, ai can't remix data. someone working ai projects. he's fallen marketing."
694,"people stupid. ai cannot make descisions itself. ai always pre-programmed machine, make descisions based possibilities, if, or, analyses, based quantity pre-programmed ansers responses, situations. not, noit making descision own. damn fools."
695,actually stephen correct saying ais extensions us. however wrong implications this. thing scary ai.
699,book awesome
700,"life fair, born resentment unfairness?"
701,"every new invention always end hands richest powerful. trust present world leaders, worry! worry, though, consider top leaders power-junkies one goal - individual satisfaction. ai wet dream."
703,last point great
705,yeah...rewrite bible lie go straight hell.
707,"@ibrahimalharbi3358 deceived, brother humanity. harari's 'creator' antichrist, cheering him? guy's dream replace religions artificial intelligence god."
710,4 years covid great reset still absolutely idea what's going on.
726,"i’m afraid oversimplifying situation here. land, conflict would 1948. also, yuval isn’t talking gets what, he’s talking entire connection land first place. please don’t oversimplify war."
729,imagine interviewing satan. lovely.
730,"think worry much dangers uncontrolled ai, enough dangers ai controlled bad actors."
732,humans? don’t let rest us live. don’t want ai replace us
734,love guest! watched movie extinction netflix guest great follow up.
737,cool guest. liked pushback. kid mom would answer back whining lifes fair.
738,best. guest. ever.
739,beautiful description ever head.
743,books better short interview. ai told so!
744,"""sapiens"" ""homo deus"" two books profound impact me. yuval brilliant."
746,stephen dropping perfect donald fagen lyric
751,academic program ever stephen comedy !? … wondering yuval could change result super tuesday
753,"04:30. ai *still* produced original idea. ai beat everybody go game, created new game. beware: day ai, instead making decisions predetermined options give answers data given it, *makes question* -then dealing true ai."
755,yuval valuable perspective. sapiens brilliant book.
756,"respect mans expertise history, stay lane. ai nowhere even close dangerous yet hundred years, probably longer. can't even get stuff properly drive car yet."
757,guys take absolutely brilliant. sapiens excellent read look forward new book
761,wrote book homoexternicus explain direction civilization harari admits book species know direction civilization. wrong assertion.
762,red lipstick looks great yuval
765,billionaires wielding ai soon become trillionaires. trillionaires tolerate democracy competition. ai learn fake compassion becomes totally unnecessary. challenge religions used terminate threats. rushed mother nature hands full.
767,optimistic show good show. keep em coming.
768,"find compelling believe plumbers electricians still relevant 20 years, builders makers many things people use daily lives today relevant"
769,indeed. voted guy-biden - invested tax dollars manufacturing - infrastructure- ai fixing roads bridges - replacing lead pipes building broadband rural areas. making chips phone computers. biden 2024..
771,"i’ll hypothesize concerning traditional way life, primary threat ai, would egos, would welcome. imagine fuel (economy) distributed evenly among eight cylinders, rather one…"
773,tsunami ai boosted scam bots absorb peoples data social media could create believable digital mimics everyone years collapse networked data know it. hope everyone enjoyed modern renaissance.
774,"wow... brings tears eyes end. touched intimate place belief, could overcome conflicts, especially those, arose imagine reality rights."
775,yuval claims rights stories tell ourselves. stop tyrant committing genocide mass scale?
779,@sslaia understand solution is? hint: worse problem
782,“conflicts stories believe.” brilliant
784,"it’s still belief resources cannot really shared it’s essentially zero sum game. false, belief systems good convincing otherwise."
787,human ego causes maintain conflict
790,"common story ... globalism. guy wef's henchman wants brainwash kids, buy books"
791,whatever book recommendations i’m sure “amazing”
795,good
796,ai determine way many humans.
797,"nice steely dan reference. here's hoping hear soundtrack neuromancer, ai"
799,good example long form interview podcasts like joe rogan lex fridman successful.
800,"one times stephen get it. think ai big, no, enormously huge. think ai enormously huge, still underestimating many orders magnitude. tried explain implications cold fusion coworker. went same."
801,"i'm former software engineer, i'm also trained theologically. concerned ai (despite 4 teenagers wield often). i'm kinda terrified. thanks."
803,"agree, two three hours would fantastic."
804,"remember ai tricked people money willy wonky experience. first it’s funny meme unknown, next it’s terminator."
806,"mr. yuval noah harari, resect you, love you, need you,"
807,"two ""vaccine"" shills telling humanity redundant 4th industrial revolution celebrate them. liberalism greatest threat survival humanity!"
811,"interesting. frightened ai photographs saw yesterday made trump's campaign. tell-tale errors, could better job. could incriminate people, peoples. seems photographs and, turn moving pictures become useless telling true events world."
812,love yuval noah harari
814,"nice throwback fagan’s igy lyrics, colbert!"
819,part stories hand brilliant ;).
826,"there's thing ai. there's true independent, creative thought involved. they're plagiarism machines computing vast statistical data sets. they're garbage in, garbage technology."
829,"""i'm worried ai"" says guy knows computers outlawed 'dune'"
832,like interview short. us time digest big ideas bite size portions. sapians great read way longer needs be.
835,"they're talking ai sentient, yet."
839,"ai certainly play sinister role future. hey, whatever lies tell. sheeple believe anything"
840,"shame days stephen mostly interviews entertainers promoting movie other, interviews seriously smart people like harari infrequent rushed. interviews exciting back colbert report imagine freer hand choosing guests."
842,i've seen interviews yuval shame given time. stephen great interviewer would love two sit least hour go deep topics yuval presents.
843,best long interview harai host ari melber.
844,books great
845,right? felt same. need thinking things 7 minutes - appreciate - enough!
847,"went daily show last night ronny chieng much better job interviewing him, much pains admit it."
850,"far short. also, think yuval's statement ai winning go means capable new ideas (it's capable assimilating utilizing human ideas faster can). go really affect world significant way anyhow."
851,example. think point future ai much bigger things.
852,"4:30 ""give example idea generated ai"" -gives another example decision made ai."
853,"ai beat highly skilled human players, did, would needed play game ways human players could easily comprehend...hence, new ideas. decisions arises ideas"
865,thing worries musks brain implant. people hacked without technology. adding technology directly interface brain? sounds scary.
871,"practice interview, _for_ daily show. ai _definitely_ going fuck game up."
873,yes listened without talking 20 seconds. amazing moment colbert show history
876,guess tricky coming terms irrationality faith required buy atheism...nothing created something
878,ai already mucking game. even scratched surface yet.
881,"...because easy change story, right? see cults rising now. anti-ai-narrative-cult."
883,teach kids overthrow rogue ai. never know...
885,"lost whilst making giant (and incorrect) claim ai creates new ideas. anyone believes even rudimentary understanding llm works. agi create new ideas, whole different ballgame, doubt ever come fully working implementation."
886,rubbish. ai good humans program machines. decisions ai make dependent data fed it. nothing more. ai create based independent thinking were. regurgitates data within. suggest thinks absolute rubbish. who's pushing ai why? agenda?
887,"ai power depend programming it…. benevolent person, good…. power hungry narcissist, evil"
888,great guest
890,"love stephen watched every single youtube video last 5+ years ai take makes feel really old. is, even still."
892,"it’s entertainment purposes, shows scripted."
896,think training data is? existing photos...
897,nothing happy
899,ah good point. got annoyed stephen's reaction get it.
900,sure aren’t giving much credit? could’ve played devil’s advocate saying “what would say someone says ai could positive impact?” didn’t insist he’s personally optimistic it.
903,"super interesting! inviting author corruptible, great book too, also human nature."
906,"colbert showing mentally ill religious people really are. he's catholic all, blind faith brand. idiot though, ""i'm ready machines tell do."" lost respect man."
907,ai help rich people. everyone else still learn things replaced ai.
909,israelis solve history without pmo (prime minister's office) releasing 95% 1948 archives? embargoed til 2039!! embargoed netanyahu? get ai that?
910,"honest, stephen's take ai actually far deeper may appear first. would go say, correct take matter."
912,ai.. making dreams fake news come true
915,discussing ideas trust. even opponents good ideas (and bad ones!) otherwise cult.
917,"know deal ai - like people never seen flush toilet think foot bath, like elderly couple thought laptop kid sent cutting board. trained designers important dealing it."
918,"sorry, creeps. you’re going merge machines. can’t click heels together robots fix problems. “i’m ready machines make decisions us.” colbert cowardly worm."
920,@colbertlateshow ai discussions please
921,"it’s obvious yuval hasn’t completely convinced stephen views nature impact ai. it’s also hard enthralled two philosophers discussing future. please come back late show, yuval."
922,"c'mon, stephen mouse brain compared yuval."
923,i'm absolutely certain sc playing devil's advocate heighten engagement. sc already made concerns ai quite clear.
926,"noah says interesting, important entertaining, late show–that's reasons sapiens popular. current state world is, would nice somebody like noah could get least half time show josh brolin."
927,"fantastic guest, way short interview tho. hope see guests caliber show!"
931,"two ""vaccine"" shills telling humanity redundant 4th industrial revolution celebrate them. liberalism greatest threat survival humanity!"
933,he's beaut he?! wanting feed us drugs video games 4th industrial revolution. enjoy.
937,"isn't. jews, muslims, christians believe god. christianity islam offshoots judaism. use different words god different languages, different gods. three consider old testament holy scripture."
942,that’s interesting thought. need paradigm shifts.
945,"objective things tangible. beliefs, culture, tradition stories passed ingrained people, family, community. agree, objective things much easier change stories tell socialization use find meaning purpose life."
949,"""it ain't know gets trouble. know sure ain't so."" mark twain"
953,"research weirdo further! ""free overrated!"" one messages. born chips brains world economic forum achieve goals!"
954,"neuropsychologist programmer, think people would downright spooked learn brain much analogue computer, described much mathematical algorithms, ai either inspired completely imitated knowledge."
955,think ai soul?
959,"yuval great, actually looks world like is."
965,"i'm surprised stephen's naive ultra-simplistic, pollyanna-esqe take ai affect future humanity."
966,"also quoted donald fagen lyric ai, written perspective naive 1950s teenager future."
967,"children think make new ideas, scared ai?"
972,great interview
973,"top science tip: can't say whether ai ""new idea"" define ""idea"" means. mean using neural-like circuit create fantasy previously envisioned? yes, ai done that. mean holding idea conscious mind? got define consciousness."
974,"agree, ai creators love throw around ill-defined vocabulary buzz. starting ""artificial intelligence""."
975,"ai going shape humanity's future precisely way segway reshaped cities. we'll gather around waiting anxiously see happens, pull back curtain, and... oh"
978,"​ great question. simplest way reading. reading fiction (develops empathy), participating pedagogically sound reading/writing/discussion lessons, learners task-based activities rather simply consume information."
984,​ excellent commentary
986,"appreciated comment. cheers! agreed, reading critical thinking foundational; ethics essential."
994,"80s. played great computer game called sapiens. linked? french, ironically."
