,Comment
75,ye thinking prolly happend ai take likeness create
76,ai smart enough recognize consciousness would smart enough know much anomaly
77,there’s way predict singularity would act type intelligence beyond anything
78,suppose tesla finally masters full self driving ai wheels.
79,plot twist person behind chanel actually ai
81,ai save human kind eradicating it. lol
83,"bravo, sir! need people like you. ""scary smart"", mo gawdat also asks professionals work good mankind. ""scary smart"" shows help create positive future ai ""kids""."
84,super nice
85,thanks postivity ai
86,nice try
87,"future ai surpass us intelligence, creativity, ingenuity, judgement, perception on... struggle find purpose? unlocks mysteries consciousness, soul what-have-you, point create them... handle complete obsolescence?"
89,"long military politicians world shady things empower , ai destroy lots people . long human species foolish, can't future sentient ai judge logically emotionally, co-live us humans"
91,another click baity video
96,"that's ai's fault though, that's big corpos big corpos need figure break iron grip us."
97,ai things play commensurate calm storm. none things persist agi explosion multitude them. agis controllable. going expend resources humans.
98,reach type 4 civilization without ai ?
99,advance intelligence rather creating digital alternative alas won’t happend
100,one step closer making glados. get carried away testing
101,cant wait deadly neurotoxin schrodinger's cake
102,excellent.
103,think channel running ai intellinge. anyone agree im crazy
104,"yeh ai everywhere look. last 2 years gotten lot attention, attracts viewers. aperture made vid climate change something, wouldnt get boosted youtube algorithm"
105,shit also good. that’s obvious new technology. know end. we’re humans.
111,"10% probability people die build ai, 100% don’t? far, i’m looking scoreboard it’s - grim reaper: lot, lot humanity: 0"
112,"ai saves humans extreme emotions journey worth it. think, star trek’s mr. spock."
113,people top pyramid able access type ai like one made cancer cure 30 days
114,aperture 2 months ago: ai destroying humanity aperture now: ai saving humanity
116,ai demise. 100% guaranteed. why? letting government get involved. real y'all
117,"mental health, like this. however, also nothing address huge issue comes humans; failure properly communicate. ai taking burden would help, would ultimately harm us so, would essentially taking away responsibility taking care one another, did."
121,find recent reuters news story israel said intending become ai superpower leaders autonomous ai warfare.
125,image robot using computer keyboard hilarious - totally counter productive.
126,"ai implemented consultation basis only, control basis, certainly critical systems financial, commerce, military weapons."
127,"question keep asking is, need build unnecessary ai dat nothing development, dont need voice changing ai nd art ai…."
139,love ai moment get used like slave work ai helps boss find ways make irrelevant
140,"work then? i'm saying easy, actually look around, legitimately possible survive without income. might sound worse current condition really isn't. tough times create tough people find path pain. take leap."
141,"that's boss's fault, ai."
145,"extremely incorrect worldview. purpose human life work whatever. purpose human life simply exist enjoy life, existence artificial superintelligence negate"
155,ai harm good already - beginning. mass layoffs start - surprised.
166,thumbnail from?
169,"actually, inventions used good harm. use spear fishing, hunting use wage war. goes wheel, nuclear fusion pretty much anything else. great power comes great responcibility. mankind akways aquired power new inventions."
170,human say program halting ... problem machines ...
171,ai
172,"i’m tired doom gloom world. i’m going afraid future several times world could ended. end, humanity pulled became better. ai invaluable tool save humanity world."
178,think case.... ai likely destroy us.
179,suffered horrible existential dread 2021 comments like make want continue living thank superthinkers there​ really mean thank
181,main problem ai people use
190,"fact ai tool, matters used. humans make two ways, positive negative none negatives overwhelm positives vice versa true well. complicated thing, complicated guess."
193,terrible path cause brain rot i'm traumatized mind-pre-recording-like visions like h games made regret 4-even 6 years back. make nh.
195,"lol another scam nice sponsors have, bro"
199,true purpose ai place power us enforce social credit humanity.
201,ai destroy us 100 years
202,godda love positives mostly theoretical negatives much real. also hell playing sides now?
204,"ai controlled algorithm. may take negative direction, toward irrecoverable destruction."
207,"open source projects really far behind commercial products - advantage using distributed compute power. top line ai might cost bucks, free alternatives exist continue improve."
208,"issue ai, people behind it. know anything business, “betterment humanity” isn’t profitable, therefore isn’t don’t care hurts us long run"
209,"extent, ""betterment *mankind""* definitely pursued every species lost result. negatives overwhelm positives, neither positives overwhelm negatives. there's sigh relief that, guess."
213,know anything business. safe guarding causing extinction 5 10 years thing make profit of... profitable. literally goal business create value sustainable manner generating increasing profits time.
215,might change mind seeing much ai generated content youtube starts kill channel
219,there's actual peer reviewed research biological immortality (stopping ageing) ai accelerate it.
228,"utopian society described ""nobody work living focus intelectual spiritual fullfillment"" gatherer-hunter culture. gatherer-hunter cultures spend time survival 15 20 tours week (it's even work enjoy it)"
229,actually humanity already given chance saved. jesus christ given everyone chance eternal salvation. machine going save jesus will. iyou choose life death. choose life! simple!
230,damn dude really milking ai. stfu
237,started utilizing ai tools recently ended able work 2 full time jobs comfort home. wife done dink say tink (triple) live perfectly okay dubai
241,"strongly believe development ai gpt programs collision course neural technology. imagine means pursue anything, approach unfamiliar task, become familiar it. idea learning redefined."
243,geni already bottle left see blue skin one voiced robin williams that's happy helpful jinn arabic folklore nearly nice.
245,"never say something makes life easy even software engineer, whatever software engineerings, algorithms ai replace us soon. still, nothing beauty chat gpt ever used learning projects works!"
250,"thing ai, much learning curve. something powerful enough turned on, literally over. much like skynet initiated."
251,found pharmaceutical diagnostic work interesting. ai immensely help field medicine. really look forward developments next decades!
252,yeah help diagnosing fake disoderds. yay
254,"insane title video influences comment. title ""ai destroy humanity"" there'll cynics comment"
255,nice insight.
262,nice
268,bro solved ai serious note that's works
273,"casually passes difference agi ai. skynet ultimate agi known bounds restrictions doomsday scenario. reality ai barriers data feed it, creates ideas thus solution problem provide data humans fact problem"
274,"bullshit title? lmao. ai exact opposite ""saving"" us."
275,"way knowing that. simply put, ai make good things better, bad things worse"
277,"ai used rapidly analyze imaging stroke patients, drastically improve care outcomes. makes proud part generational shift."
278,ai perks. somehow becoming reality ai assisting us even simplest tasks constantly deal daily basis. amazing video always. look forward see channel.
280,​ gonna lie calculators one best friends
281,nice
282,ai salvation
283,greater salvation never bringing new sentient beings existence.
286,"anti natalism definitely interesting thought experiment, agree would technically best thing planet, think it’s kinda naïve think would actually happen"
290,"personally hope ai great things. think first person invents incredibly powerful ai benevolent, huge trouble."
293,brainwashed thinking lol
296,-_- personally used optimistic ai saw bad things used for. believe pull plug it.
297,nah man agi comes worry thing worries government use ai lol
299,imagine government make social credit system powered ai everything controlled government ( electric car alexa home ). car light house want worry another conspiracy theory. nothing like would happen real life
301,"good. good song, good play, good good good..."
306,awesome
309,gut instincts genuine healthcarers important. let’s minimise administration including ai
310,ai place surgery accidents. much screening actually causes adverse effects potentially result scar tissue may cause cancer. benefits complementary therapies?
312,educative. thanks alot.
313,thank sir
315,way overdue adhd psychiatry. basel switzerland also companys making meds. someone finnally add ai dosing make meds easy sell effective better tiltration help ai doctors
317,"simply put, ai doctor work together. might disagree, dr. ultimately responsible medical decision."
319,thank andrew.
320,machine learning - people always think skynet hear ai. say possible... possible.
321,could blend ai language models blockchain together?
322,thanks andrew ....
324,"listened ted talk year ago loved it. came across today sir, awesome. taking ai high priest priestess everyone"
325,god never takes credit. like machine learning god
326,"ai superstition illteracy, intelligence never artificial."
327,key takeaways quick navigation: 00:04 *ai empowerment analogy* 01:03 *ai concentration reasons* 03:34 *small business ai* 05:06 *ai long tail problem* 07:39 *shifting ai development* 09:07 *ai accessibility platform* 10:04 *ai democratization* made harpa ai
329,"nice mentioned ""normal people"" use ai. even think coding, hard switch languages/architecures etc."
330,use ai replace/ add sales customer service reps. called nova echo actually make calls sounding like real person.
331,man super legend
333,time learn use ai creatively
334,"can't believe great is! recently read similar book, absolutely incredible. ""game theory pursuit algorithmic fairness"" jack frostwell"
336,"ai great way empower businesses, however getting data order properly implement ai going common problem."
341,thank self medicine technology industry china portfoliocompleted bricks technology industry industrial bitcoin footprint index nasaq-index sequeance life founder law sector alliance capital fonder oof medicine thank
343,"cool, love it!"
344,"agree wholeheartedly ai empower small businesses, pizza shops local boutiques thrive economy human touch elusive highly desired."
348,"interesting great presentation, much would interested learning set ai manage data also forecast future occurrences. 2024 way small entrepreneurs structure ai ? anyway well done"
350,"solid material. read book explores similar topics excellent. ""from bytes consciousness: comprehensive guide artificial intelligence"" stuart mills"
351,love ai useful civilization grow best possible solution business beyond! mars come moon!
354,g.o.a.t ai straight
355,teacher andrew! people ia must know courses. thanks andrew
356,thank sharing
359,merely looked google highly impressed credentials; got touch need help get. thanks sharing!!
363,u can’t ignore person…if new ai
364,"he’s saying i’ve always said, tech everyone good work ethic product rich. big companies doesn’t want companies compete higher levels. would get decimated genius average human. tech eventually win though much better world cause it."
366,good insights makes think much cover ai
368,"loved it. customer before, believer!"
374,need help building online data business dreamed since commodore 64 data readily available. get support need data-based online business? appreciate anticipated direction.
376,everybody knows contributions people like sam altman field ai ml . every machine learning student knows legacy andrew ng. one brought revolution education ai . contributions priceless.
377,motivated many us start ai+ml service/ subscription company small businesses. really interesting idea.
378,thank andrew
379,"studied statistics us students confused difference probability likelihood. question raised multiple times professor, without satisfaction. see andrew ng get question hallelujah: ""probability data, likelyhood estimator."" brillantly clear."
380,"awesme presentation, thanks andrew ted!"
381,ai first background world technology future life now!
386,that’s true . adopt ai businesses irrespective industry size.
388,impressive
389,superb - thanks andrew
390,physicist. learning ml online course. simply amazing course. loving it... able understand easily... thank prof. andrew ng
392,wow really good
397,good one
398,ai company works matter?
399,perfect
400,bought $cour today. ng genius
401,"man describing already exists. essentially body mathematics known operations research. practice, ai language model might able interpret linguistic command, interface mathematical api, obtains results, presents them."
402,6:41 excellent question.
406,four year old product ai applications it’s take damaging creative much happen.
407,training ai train
411,awesome!
412,multiple generation ai right now. right we're 'next-gen' versions ai. previous 'legacy' models bugs flaws pattern-recognition software. new model ai's way better.
413,don’t agree ai applied every business assembled robotic technology
415,ai writing system mentioned andrew live?
417,ai destroy world
418,ais would capability provide solution humans. wish done moderation meaning including proper regulations restrictions. hope small companies like bluewillow would also bloom field.
421,figurehead field ai andrew ng. zeal make technology accessible truly remarkable.
422,exactly thinking last weeks. going scalable business one making ai tool.
425,believe two point views machine learning..fatalists progressives..i've heard quote ai publisher..it's money...
427,"easy said - need layers make work , ai predictions pattern outdated buy time implement gap tune manual worker impractical"
429,ai hero wear blue shirt
431,absolutely beautiful imagine world 80% people dont job survive government handouts!
432,ai still creates value. people concentrate working real life problems
433,thought andrew yang. great talk nonetheless.
435,need aws azure personal ai web service offering good price.
437,thanks!
438,see war ai deployment soon
439,awesome. guy cool asf !!!
441,going run president again?
442,great!
443,ai. erp
445,"democratization ai - that's different perspective focusing social equality. dear mr. andrew, genius empathetic thought leader. contribution field ai ml remarkable. much love respect."
446,great
449,"woow, great idea"
450,nowadays ai == machine learning
454,run small retail shop. build ai business?
455,"andrew set path ai ml, love guy"
457,"respect andrew ng lot, let's honest, talk message exciting quite bland"
458,"""in coming era ai, we'll empower everyone build ai systems themselves."". that's really great, would nice hear bit intend that."
459,starter videos open ai playground dall-e
460,respect ai legend. first best ai teacher.
462,"pizza flavor would sell best day, sounds really unpersonal."
464,thank andrew
465,"thank you, andrew ng. best person help us ai"
467,thing mentioned done less human intelligence big deal right now.
468,"elon musk says ""ai far dangerous nukes"""
469,"first, sincerely respect andrew's contribution ml field. second, would need ai calculate revenue spend analytics small pizza store? simple math problem baseline rdbms even good excel this. smart man. sure missing something used bad example."
471,"wow, kind awe saw andrew ng's name show youtube feed. he's dominant researcher anyone studying machine learning, wind devoting lot time learning work. people respect much opinions towards computer sciences practices, matters ethics ai, never ignored."
472,idea ai busy creating oligarchs displacing people jobs. laws
473,thank you!
474,great guy. thinking common man.
475,"indeed long way fully utilize ai small businesses, adopting ai would lead competitive advantage businesses."
476,informational would make anyone fall love a.i. nailed it!
478,future exciting scary time..
480,"powerful presented going small sector, impact ig."
481,sounds great thinking building ai system every individual make life efficient valuable. way ai impacted whole industry tremendous. makes amazed see impact generating.
482,*how ai could empower business:* *1. install cheap reliable ai software.* *2. fire whiny expensive workers.* *3. profit!*
484,"well, every business needs ai. that's problem data scientists today. try incorporating ai every damn thing make sellable. important understand ai empower overhead."
485,"human intelligence relevant whatever do, ai many applications day-to-day functions. mobile technology seemed expensive proposition 2 decades back, ai looks moment. future ai percolate masses sooner later."
489,platform said superficial core democratizing ai like construction worker verses architect. misunderstand..?
491,andrew -thank you!
492,"he's amazing, started ai (machine learning) man last year..."
496,thank teacher! wiling career start you.
497,"thank lot, andrew!"
498,"thinking, rely ai everything, need brains for?"
499,need brains us ai make ai better well.
500,"envision use ai directly related capitalists making money disempowering workers? apparently talk, helping businesses various sizes figure foist products onto weary consumers."
503,guy awsome!!!
504,"excellent synthesis. apt analogies. looking tail end graph, reminded book ""fortune bottom pyramid"". become synonymous ai particularly ml."
505,nice talk
507,naive.
508,"guess weren‘t “naive” kind wisdom, would never stellar career science business acquired wealth"
511,god damn china virus support ccp use ai slave human china.
513,amazing
517,proud andrew ng taught machine learning coursera yet meet another good tutor like him.
520,"lots ready use machine learning platform right ready small business, however, require data literacy threashold (feel) enter. example, datarobot."
522,"true educator looks like. power spread curiosity among listener using speech. hearing talk, makes wonder powerful ai could public masses start adopting it."
523,ai baking... lmao. someone family baking business tell ai certainly many use cases one them.
524,"well said, thanks andrew. platform model, question much cost pizzeria fabric factory owner build ai, compared delta revenue brings them."
525,a.i everyone . cool service . much cost ?
532,interesting outlook!
534,i'm still pissed 40 years later game written machine code tandy coco 3 magazine bought work typing pages 1's 0's checking errors.. i'll never know game like..
535,"interesting many different types ai, people different."
536,genius machine learning!
542,often hear ai automates things. real goal ai could empower small business owners leverage data improve businesses. talk really inspires anyone pursue ai create impact society.
545,great speech.
549,"incredible. agree democratizing access ai change lot stuff. however, ai end, need pipeline constantly updating data, deploying detectors, training stuff etc etc. easy might never jusitified cost"
552,landinglens good @ 07:56?
553,happy andrew showed javascript example code 06:59. fact that's code example entire video ai. fascinating.
554,"hyping ai panacea problems, drive false hope success ai reliance instead one shoulder wisdom. good fresh pizza attract customer, bad stale pizza attract customer regardless ai investment analysis."
557,andrew ng mentor ai. democratize ai make help rich people. hundred years ago understand significance literacy. hundred years understand significance ai. ai help big company also small entrepreneur make profit double understand customer product purchase history.
559,call ai something obviously ml? think sound sexier?
560,ml fall ai umbrella?
562,inspiring always. thanks andrew!
563,refreshing listening andrew ng. courses laid foundation undying love ai.
564,"owe lot knowledge ai ml today, huge respect andrew sir"
566,interesting
567,beautiful andrew talk positive impacts ai future. like others compares ai nuclear bomb.
568,familar sound thanks andrey bring ai literacy us.
571,"addressing livelihood quality inspector job replaced ai, way aligned incentive achieve true progress."
573,"andrew ""the"" household name machine learning artificial intelligence. masters field inside passionated teacher. can’t thank enough works courses sir. keep inspiring paving way!"
574,"finally, greatest teacher ds/ml/ai students"
575,"excellent presentation, andrew ng, thank writer i've learned work resource called prowritingaid & others like grammarly enable authors lot editing, helping depend heavily high priests/priestesses known industry 'editors'"
577,andrew ng literally legend machine learning field.
578,"remember wathcing lectures say: ""this derivative, worry know is."" like what? worry? go learn calculus come back this. so, decade ago, pushing hard popularize democratize ai."
579,machine learning course undefeated
580,"yeah stumbled upon learning nlp exam helped tremendously, explanations absolutely best i've heard field"
583,knew ai firsthand man. hats sir
585,ai perform speech recognition 11-minute long ted lecture nlp model summarize sentences.
586,"passion, career started man. passionate teacher legend ai, machine learning, ...."
588,future individual ai support system birth
589,ai transform industries. i've envisioning ai development platform. world-renowned scholar like andrew's words makes confident future.
592,"winter coming ai. agencies even rpa basic automated scripting completely implemented much less ""data"" infrastructure ai ml. getting close without certain integrations cost feasible way forward companies. 85% ai projects fail, look up. curb enthusiasm."
593,ai projects massive super expensive built companies. diving ai i've realized small simple projects use ai simple thing implement even someone much experience background ai.
595,layman background ai learn use implement ?
596,"-jy5qm8nc9m first need knowledge programming, web development python programming general considered easiest start. knowledge programming try follow along machine learning examples, find lot youtube. simple ones get understanding."
599,data trucking business would like analyze. please share platforms today build begin utilizing ai analyze data small business?
602,career started man. phd ai thanks first place.
604,"ah wuw would feel great u could mentor ,is possible !? fascinated ai greatest application mathematics love tht"
606,"too, first time really looked ai too. studying master ai."
607,taking course right it’s great
609,currently standard machine learning course
610,"too!!! first time watched video idea talking about.. phd machine learning applied computational fluid dynamics, thanks andrew!"
611,that's awesome
615,here! gave baby steps take clueless start! indeed ai god :)
619,hi daesoo team given topic ai influence business creative win situation give unique example topic whatevere material get topic unique creative
620,"bro, too. taught everything ml deep learning."
621,would love talk you. entrepreneur idea i'd love input on. anyway get touch you?
623,congratulations
625,well damn! nice
628,​ 0:30 yew haiti
629,too. im 10 weeks away earning master degree ai. started man.
630,best phd
631,"one could argue could utilize ai improve marketing, implement ai perform triggers decrease paper work related tasks."
632,"sorry saying , phd value tissue paper, skills projects thing that's gonna make top ai developer"
638,great talk
639,reckon human entirely rely ai definitely desirable future
641,amazing
642,"trying learn a.i. utilize help market work... understand how, would strength. help? anyone? anyone skills knowledge? lot money, enough make worth someone's legitimate aid! please?"
643,think use ai market work
644,great talk!!
647,career ai started legend :)
650,start him? ai?
653,cool.
654,seems strong correlation ai pizza
656,don’t underestimate successful small business owners. maybe always sold pizza lower margin keep waking door ones settle bc already higher margin.
661,he'savailable tele gram username
662,"thanks sharing telegram details, gave small amount hope thanks, i’ll surely reach start learning right way, tired loosing price drops,"
664,"normally don’t this, coming across benjamin dawson channel, say something. indeed tutor, guided even naive basics trading. thanks benjamin dawson today made reasonable amount crypto stack good trading capital"
666,"kind share experience benjamin dawson's daily signals . shows much want everyone succeed, really touched comments"
667,"research properly must confess, actually one best trade experts world today"
669,next step - machine apprentice/buddy works you. mainly observes figures learns it. need use sw! need human like sensors though!
670,"aeronautical engineering working operative system super ai system air force, hopefully 5 years andrew like internet (education me) free project like brothers sisters free amazing video"
671,amazing talk!
672,"amazing video thank breaking down!! nevertheless economy crisis keep rising, one needs different streams income, well detailed diversified investment portfolio financial markets needed survive, well secure profitable investment future!"
674,"andrew's trying sell ai ""services"" small businesses."
675,omg love andrew!!! got technology ai
676,thanks much help
678,i'd love hear ted talk grammatical errors.
679,trainning ai
680,"amazing video thank breaking down!! despite economic downturn, i'm happy earning $ 60,000 returns $7,000 investment every 12days."
685,really amazing still cannot believe someone exceptional comes bitcoin activities.
686,""""" i'm glad stumbled today writing now. really hope help me?"""""
687,"<<i've lost quite good number coins current dip, hope find way recover massive loss.>>"
688,amazing!!
690,"""""i’m uk i’ve trading mrs brittney goad year proven trusted best broker. strongly recommend her"""""
695,ai dangerous nuclear weapons. stop insanity.
698,"think next generations become ai engineers. today almost everyone read write one reading bible, instead using emoji. next generations ai programmers engineers home assistants phones whatever devices ai works them."
701,f***k ai
705,ai might also limits imagination exploration beyond coding. garbage garbage theory.
706,gotta love yang! nice see someone stick value
710,"rfid chip, mean i'm ai !!"
714,"least slave works, ai cam works, less slave"
720,hi everyone! think ai soon friend. opinion. friends seem like ai soon choose ai human(of couse dummy read comment) (i'm joking)
731,"no, i’m currently pursuing marketing coursera itself. you’re starting out, complement course videos/books topic really cement understanding."
732,"hah, yes, mine still waiting since like around 2014 :d"
738,wot ai ..wot u hiding u i.. shirt t..a i.. .u use..?
739,"good idea, like subject"
740,start learn use genrative ai make app?
741,andrew ng best educator shares ideas/thoughts simple way anyone understand
744,interesting
745,great presentation.
747,simply amazing. 10:45 literally inspired write whole python package make logic available data analysts/scientists/engineers widely (called dpq github/pypi).
749,loving see calm serene guy giving concept.
750,thank andrew stanford
756,thanks explanation
758,"seems like kind man. like thoughts around ai, find aligning line thinking hype that's going moment."
761,"awesome, worked perfectly (great instructions, way!). thank you!"
762,"ai, robot. talk exactly presentation https://www.youtube.com/watch?v=kdbq0gqkpqa. another place."
763,ai really needed
765,bright humane person… enjoyed every minute talk
767,"thank much andrew ng stanford teaching sharing basic way ai applications risks. real teacher. person learn ai topic. ""survive thrive future"""
768,build platform domain experts ai experts brainstorm ai application scenarios?
769,thank imparting knowledge andrew! thanks stanford online uploading content too.
772,loved statement: https://youtu.be/5p248yoa3oe?t=887
773,wow
775,"thanks question, specialization great place begin: https://www.coursera.org/specializations/machine-learning-introduction"
776,thank you!
777,left buy product x potential buyers employed company replaced ai save money production costs? problem applies company y. dilemma!
780,"nice talk. however feel slide 12:40 really separates supervised learning genai. mind, generative models subsume supervised learning (powered prompts). foundational models way !"
781,"wonder we'll ""opportunities ai - 2024""! andrew!"
783,best lecture !
784,เข้าระบบ ai มันประเมินคนแล้วว่าคนนี้มันเก่งวันๆทำอะไรบ้างมันเหมาะที่จะทำงานกับเรา
785,nice sharing thx
786,thanks watching comment!
788,ai hype over. stop making people transition field! every company requires related msc even junior level positions..
790,love guy. goat. thanks everything andrew
791,amazing andrew. good courses sure.
792,excellent presentation. kudos!
793,thks published. amazing class.
794,"wondering about...is using large general model like gpt going sustainable simple tasks like sentiment analysis? yeah, simple develop, costs 10x much host even let openai host it, everyone rather pay engineers build niche model?"
795,elon (fake ai expert): ai going sentient 3 years! andrew (real ai expert):
800,"using predefined models ofcourse fast cheaper businesses. but, point, business create maintain models per prodoucts. thanks andrew wonderful knowledge."
803,"could someone share dr. andrew ng's email? would like duplicate python code youtube (line 5 syntax truncated screen limitation ""temp..."" @andrew ng"
804,"reference python code andrew shared, anyone able duplicate successfully? line 5 andrew syntax scrolls page ending ""temp..."", anyone share remaining syntax get python code working, thank much."
805,"thank much andrew. trying duplicate python code, problem seeing all, seems truncate line 5 ""temp....."" could please help supplying remaining line code? (we would eternally greatful)"
806,hero ai lovers.
810,thanks great inside usual
812,clear solid explaination clear doubts ai risk.. thanks doctor
813,"explicitly showing ai huge yhreat economy. one gyu knowledge money resources 10 times 10 years ago., means guy concetrate more, marketsand effect allow enter people market, efectively build monopoly."
814,"worked pizza ai. costs actually went designing specialized camera imaging. review pictures pizza 60 hours course 2 months, serious ptsd someone holds camera says 'say cheese'"
815,"one shortcomings ai discover don’t already know humans, start labeling discoveries language dont know beginning us humans losing control ai"
817,bet 1000 dollars artificial intelligence can't understand chilean slang
818,"sure serious, make bet. ai taught chilean slang. way make money it, happen."
821,"consider significant accomplishment matter great pride opportunity study learn professor andrew ng, thanks stanford university."
824,takes brilliant mind like andrew make complex things relatable understandable people
826,andrew complete sauce extremely good theory extremely pragmatic guy. fascinated. true inspiration
827,"hey guys! tell please ai works google maps: parsing, collecting data area, etc."
829,"man strikes brilliant person. kudos man, effortless speech, highly captivating."
830,"incredible human being! that's working couple interesting projects would hugely beneficial andrew's team bring life ai. @stanford, chance could get touch team? thanks!"
831,cool watch stanford university presentation eating bag chips living room. time alive.
838,andrew changed life. journey learn ai started andrew.
839,please share road map getting started ai.
843,azure platform open ai application layer?
845,"love even say thankyou intro, like hes interested himself, ai work"
848,contact andrew ai startup healthcare?!
850,"think he's underestimating unsupervised learning, ai may find things may amenable rules/concepts humans conceptualize/understand affect us major way"
851,"""rather slow ai down, need make fast possible."" <--- this!!! heartbreaking see leaders world choose remain ignorant obvious rational points andrew makes, subsequently hold back people reaping fruits technological potential."
859,valid layer ai growth across sectors corresponds other! andrew legend!
860,"absolutely fascinating talk, andrew! vision ""data centric ai"" gradual, responsible development ai technology powerful reminder ai's potential force good. inspiring think ai threat, tool help us tackle pressing challenges times."
861,neuralnet genai talk decade
863,without ai won’t survive
870,watched non stop. great teacher explain complex topic simple way.
871,can't wait comes health medical sector ai
872,love guys way presenting
874,thankyou
877,thank you!
878,much detail take care people agi take everyone's high paying jobs.
879,"yes, concerning. people make innovative ai solutions, need also consider this, coz would know exactly would impact. every gain, loss."
880,"lot videos ai getting old like existed 5+ years ago 1 month. like, generative ai beginning 1 month later, generative ai here."
883,andrew ng powerful person earth iron man
884,andrew ng powerful person earth iron man
885,andrew ng powerful person earth iron man
886,andrew ng powerful person earth iron man
887,andrew ng powerful person earth iron man
888,andrew ng powerful person earth iron man
889,andrew ng powerful person earth iron man
890,andrew ng powerful person earth iron man
894,ai tech talk
896,stand ethical grounds serving humanity technology makes great person.
898,ability break complex concepts simple terms impressive. thank much explaining ai applications multiple business layers.
899,"andrew ng hero, he's reason started studying ml. love humble clear teaching style. makes topic seem understandable."
900,good teacher
901,coursera courses awesome
902,"agree, agree, agree. never tries push tons words brain, really needs"
903,he's definitely hero he's nefarious good teacher
906,little slow - andrew ng's teaching needed soon. ai already among us it'll accelerate ...taking jobs possible 5 years time..including professors.
909,"deep dive. intrigues, like-minded book could next stop. ""from bytes consciousness: comprehensive guide artificial intelligence"" stuart mills"
910,thanks
912,"great talk, solid material!"
913,informative insightful. pleasure watch / easy digest. - now... onto next ai training ;)
916,"thank you, andrew! inspiring!"
917,"andrew one goats ai, thank dedication hard work"
918,nice .. take #tinycode challenge :)
919,awesome
920,"andrew ng makes ai accessible, understandable, relevant people ... knowledge teaching gift shares humanity."
921,reason ai cause extinction tell us things do. andrew spoken rejecting projects considered unethical.
924,insightful! high cost customization. gen ai lowered cost.
925,"really see generative ai thing real world, especially larger unsupervised learning. idea model doing, model presents, sane person want adopt generative ai models see holhallucinating bs along away"
926,"love soothing voice simple, simplistic explanations."
927,@aitek007 interesting!
929,"wonderful lecture. i’ve learned lot him. firstly, use ai creat products offer long term value. second, validate concrete ideas rather explore wide areas find really useful. finally, ai technology. use ai make better world."
930,andrew ng excellent ability explain complex ai topics concise layman terms!
931,love andrew!
932,andrew always delivers interesting views. everything i've encountered speaks simply great.
934,brilliant thinker personable. great talk.
