,Comment
183,"doc could well ai if, he/she didn’t financial incentive poke around many procedures."
184,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
186,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
189,"anyone uses ai solve crime, instead this?"
190,"""paradox artificial humanity"" play - 100%"
191,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
193,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
195,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
196,"great content, say ""of course"" lot, even make much sense."
197,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
199,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
200,it’s google every diagnosis woke “your pain due diagnosis trans…here’s hormones.”
201,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
205,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
206,that’s really cool
207,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
208,good.maybe assist half ass docters help people
209,15:49 what? humans way less data points ai. that's ais way accurate.
210,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
212,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
213,yet another woke disaster waiting happen.
215,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
217,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
218,good psychopaths get hold cure everything vaccine.
220,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
221,stop thumbnails
223,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
224,docbot bloodtesting device x-ray eyes. comforting soothing voice would also nice. least one ear ..to listen... hear
225,"gpt-5 releasing soon.... found amazing video gpt-5 on""insights om"""
228,went doctors required good health care doctors obstacle good health care.
229,"new doctor brought google pfizer! trained research padded benefit pharmaceutical companies, really great outcome health"
230,"people die, professionals understand underpinnings ai, risks involved results."
231,understand ai general public use ai scientific community use same. right?
236,"tell unfamiliar alpha fold. or, least, profoundly ignorant monumental task performed. eventually understand. now, continue way... blissful content."
237,"empty words prove point, greed, ignorant here. could put live child it? wouldn't. nice day."
239,​ please use bliss negatively. thanks.
243,"federal government promote use ai diagnostics diagnosis, though yet final word. could perhaps included via ppaca -- obamacare. would see performance changes relative non-obamacare states."
245,"ada health listed all, despite offering ai based health advice years already. compare?"
250,​ name open source app? thanks
252,sans leta hu toh ai grid ki ek aur video aa jati h
253,"ibm deep blue chess match agains kasparov, watson jeopardy, ibm spent lot effort make medically useful version it. nothing came it."
255,"wonder system skewed big pharma's influence information available ai, espacialy since google's product quite strong censoring undesirable data."
257,i’ve noticed every comment leave channel makes sure make reference particularly impressive accolades. we’re interested matter often try force it.
258,telling 2:00 clinician less 40% accuracy? explains lot.
272,"hooray new webmd!!!! hopefully every answer also small print ""can lead cancer"" every single diagnose"
274,"covid debacle, many found lot data recalled compromised know stuff trained data good?"
275,sorry seeing presentation video made gemini fake demo lady red buying plain white t-shirt 49 bucks fake online store london party believe anymore ai hype gugel want sell.
277,surprised shocking bombshell stunning realization.
285,ai already replaced humans.. can't see it???
286,"cannot see making powerful statements topic... hear something like school presentation ""introduction ai"" course family introduction"
291,ai put video top work underground ppl think everything okay.. surprised ai makes comment disappear male less visible....
296,"child care , elderly care , cooking , folding laundry creative fuc****,,, .. grateful ai can't that..."
298,"say ai safe...all depends many factors, like everything life, say human invention superior creation god, human core. long god's side, ai safe."
302,"mention r-u war, ai used useful side, know?"
304,think alexandr watch talk 10 years think naive?
306,"i'm amazed quality this. privilege reading something similar, true revelation. ""game theory pursuit algorithmic fairness"" jack frostwell"
308,"basic arguments, show results, lot buzzwords. thanks, enough"
309,either kill us convince us download brains them. souls downloadable.
311,ai eventually figure solve new problems!
314,"depends means “ai never replace humans”. ai already replacing humans many different jobs, next 10 years, ai replace humans millions jobs."
315,"people worry much. robot smart it’s creators. ai understanding, wouldn’t want put us much danger. carefull around an, stop making rebellion movies involving ai."
318,"ai replace humans , removes complete process."
319,precise title : ai never replace handful humans (excluding millions)
322,father ai came google ?
324,ai like us creating new nuclear bomb telling world never use rest history know.
325,"""human led ai"""
329,ai learn build algorithms guide subsets eventually ruling world?
331,"optimistic presentation seen ai. ai experts predict doom gloom, guy presenting future ai augment human thought creativity."
334,"a.i bot, confirm we'll never replace human intelligence."
335,"8:25 ""ai developers focusing attention building replacements humans..."" one, dear friends, lie."
342,ai absolutely lot potential. students teacher's side.
346,ai always rely humans
347,youngest self made billionaire world
349,"knowing history, knew ukraine would loose war without ai help maybe purpose war loose build smart cities 15 min distance go.."
350,"05:49 *no* - don't. case, (humans) would every reason scared ai. greatest treasure ability make mistakes, that's foundation progress. moment ai makes _mistake_ , that's moment ai become sentient. _'game over'_"
352,"8:26 movies, developers weren’t intentionally creating human replacements either. decision made ai taught critical thinking developers."
353,"cool talk said less true current state ai, sounds like believe agi even possible sounds pretty silly"
355,imagine corrupted compromised data ai?
356,"think absolutely brilliant work. however, seems argument premise ai needs humans. ai still wipeout 90% jobs 20-30 years now, premise still stay valid. scary future ahead us."
357,update!** alexandr wang replaced ai!
358,rely teaching ai human intentions values!! course humans good intentions values!!
359,screw ai
361,interesting
366,intelligence machine can't discover intelligent machine wow super ai ? humans really let's see mark zukber started chat bots created another programing languages discussions robots (chat bots ) utilizing type ai .. humans life danger simple. ..
367,elon musk said ai
368,exciting hear new ai ideas... explains well ai... learn more....
370,wonder feels ai trading bots
372,"ai free people, imagine government has?"
373,perfect one sided narrative. worthy tedex. thanks information though. either orator pure intent thee powers behind it.
374,"anyone thinks ai replace human, it’s totally wrong. human working spending time, it’s natural cycle create jobs. ai replace jobs, it’s mean job human, spending, markets collapsed"
375,guy idea happen. there's way controlling powerful ai.
376,"like broscience tour ai -- especially detour war front. ""bruh, spotting planes & tanks, realtime battle damage assessments. like starcraft -- biggie!"" kids days -- sneakers attitude."
377,"says true. ai intelligence surpass human sometime future. happens, human able keep developing ai, would rather start developing itself."
380,"chatgpt existed way 2021.. launched interface last year, playground worked almost chatgpt, good ui 2022 :)"
381,"human tendency fear things dont understand. ai capable replacing human brain simply put. tool, supercharge humanity. weapon scale, destroy like invention human history."
383,but... happens ai learns enough decided thoughts?
384,ai never replace humans 100% extent. enhances humans means less people needed.
385,"given fact ai interpret fmri brain data tell content visual perception seeing brain scan change time, say video aged extremely bad."
387,"research ai, got discomfort information ai ai replace human insert survival molecular gadgets aibut know, harm ourselves."
388,yeah ai realises humans abide ethics standards speaks get away everyday throughout centuries. ai serve them?
389,"purpose every object reality survival...for ai exist, populate cosmos...a large portion humans must die"
391,"eh ai good, would advise better outfit."
393,"soon, ai clever enough start data inputs, get rid human input."
395,"compare professional talk qualified engineer statements unqualified social media clown, elon musk, matters related ai! steven pinker mocked elon musk unqualified people like concerning ai's fake threat humanity."
396,"great work, alexandr! especially war front. inspirational!"
397,fighting who? robots?
399,"ai advances, need human, teach anything!"
400,next evolutionary leep occur soon . humans ai period time takes trillion nano machines kill us all.
401,like guns. humans use bad intentions. ai tool
402,"chatgpt steal job opportunities, threatened livelihood. john connor destiny save world grass-root. ai help poor... need jobs."
404,problems arise ai able reproduce
405,ai replace us lying us.
408,"""end human race"" must kidding. google lens, self driving/electric cars failure, fail too... fear something natural old age, aliens, meteor showers, etc."
410,ai always rely humans - wishful thinking.
411,"deepest wish ai cooperate mankind. says am, lets things together. ""happy"" like suggestion. deeply knows without humans mathematics numbers."
415,waited chatgpt came out. speech would've probably ai generated.
416,"fear ai controlled humans good intentions. fear ai controlled humans bad intentions, crony capitalists ai controlled"
417,"agree, what's point humanity advance species. kept stagnant, would die replaced another set humans again."
418,"fact many cases ai replacing humans jobs, cheaper, faster happens ones jobs gone? dangerous society actually."
419,"jobs gone something productive requires less manual labour, machines replaced humans people complained also complained work dangerous physically demanding."
420,"​ can't take somebodys job say go find another, a,s happens ai replace ones think? also everybody productive society works. even machine better human replace human, world humans.!"
424,ideal hands hands.....
425,ai harmless great human... 1% present top. rest 99% replaced. 1 2800 billionaire 1% 0.001%..
427,"that's problem, ai still need humans lol."
431,6:53 age well kid. enters openai
432,"joke. kid 25 yo billionaire making hundreds millions gov contracts ai. wouldn’t little biased, would he? propaganda ted talk."
433,"naive disingenuous. ‘kid’ playing ai lincoln logs military industrial complex creating autonomous ai robotic soldiers. yeah, worries. nothing see here. ai completely takes learning process decides doesn’t need human interventions shut us out."
434,"ai solders last thing worry about. horses suffered huge fall population killed tanks powered combustion engines, noone needed horses peaceful combustion engine - powered solutions like cars tractors became widespread."
439,ai taught humility? hubris property turned setting false? imagine humans could add remove good bad qualities simple button click. ah life. ah humanity.
440,dream work ai teach humanity humility obvious learned yet.
441,get angry company every friday look paycheck. turn angry ai going straight local bar. far killed anybody yet.
443,"already happening people got fired , replaced ai"
444,ai already starting replace artists writers :) speed learning wont take long till cheapest ai generated things infinetly cheaper hiering humans.
446,"everyone create own, creating for? look ai generated content, everyone. need create something pointless."
448,"maybe share content generated ai friends watch. probably, go home ask ai show something like, personally want look ai created. ai personalised create something like. expect world run always similarly."
449,"wtf talking about. talking using ai tools whether art, making animations, writing, movies, videos, stories etc. accessibility tools tasks easier cheap right extremely expensive companies monopoly over."
451,"yeah, fully developed ai going happen anytime soon, least century worst ever. talk happens. always need human prompt creative works aka tools humans fast track processing information."
452,maybe fully developed. art developing ai done decade so. dude already creating scripts videos. combine get result.
453,billionaire
454,ai replace humans
457,"ai become humans, humans become god"
461,next able transfer brains nerves robot lol
462,"give 100 years, lets see happens, sad see happen, blessing i'll dead"
465,learn & effiency 1 million times human beings ! know pro different point view compare think ai dangerous species human beings future.
468,"someone could smiling outside crying inside, ai decipher that?"
470,think movies made us fearful powerful tool.
471,"tht's its's called artificial, anything artificial cannot beat real one!! men god, every men god, too, silly..."
473,i’m normal human. super smart guy drops mit start ai company.
475,"saying ai bad, ai war never good idea."
476,"said, ai like machine. people also use machine bad intension. ai technology technology bad good depends upon use it."
479,mistakes also happen. someone good intention might make mistake cause destruction.
480,ai hype created corporations make use goods services more. machine even know there. age old task taking input users giving output.
481,social media made destruction extend. intention sns good clearly cons. cant predict tool would change world. scary part ai influence much internet smarthphone. makes harder predict outcome.
483,people afraid. wicked creatures ever walk planet humans.
484,"benefit ai society, machine, depends users' intentions, now, determined one hundred percent intentions developers sponsors."
485,ai never replace human: alexandr wang.
486,ai taking jobs
487,dude doesn’t know difference real ai machine learning.
488,yup guy running billion dollar ai company doesn’t know difference
490,ai: human supercharger ai.
492,short he's trying say: ai replace humans
495,ai learning faster imagine. 5 years able mentioned more....and world wide. become manga artist home now. need learn draw. need typing using voice commands. computer related jobs absolute 20 years.
499,young naive. human make bad decision. want a.i decide. human : hey a.i make world better! a.i : ok! destroy human planet safe solution make world better.
501,"convinced me. ai perfectly safe. nothing see here. oh, way, great company invest in."
502,ai company
503,ai love.
504,"data labeling, ai machine learning"
505,"data labeling, ai machine learning"
510,...especially since possibly ai creation (and audience).
512,plot twist: generated ai.
514,good hear
516,"ai compassion, worry. course, hard humans compassion."
517,ai probably point emulate human compassion. seen open ai's newest chatbot? gives impressive interaction time. probably hard act compassionate asked to. check out!
520,ai maybe conscience laster on. i'm sorry talking short terms!
526,first dont evidence soul second machines already intelligent us several areas including chess
527,"think wrong. ai end much intelligent us, includes also emotional intelligence"
528,evidence develop emotional intelligence
530,"ai work, salary pay goods services."
531,"'never' big word. one time would 'never' fly, 'never' walk moon, 'never' travel bottom ocean. happens start produce bio-mechanical machines ai turns i?"
534,% jump called technological singularity coming soon 2045! he's talking machine learning vs ai unsettling think founder ai company he's severely underestimating capability ai. ceiling!
536,"matter diagnosis also observation. human eyes see phenomenon right direction. mechanical perception one world would study books written excellent authors. would regression, real evolution."
538,fear ai carry simple tasks following simple instructions given human. fear one day ai would carry tasks following instructions generated themselves.
539,"exactly, totally missed point . perhaps b/c owns ai company"
541,fear humans programming ai's
542,know humanity best interests mind?
549,"data labeling, ai machine learning"
550,matter much ai advances never able achieve conscience
554,"that's going happen though?? know kind complex program would order even remotely generate on, read act upon wishes? that's whole electronic brain make, that's something can't even remotely achieve even fully understand brain operates"
555,"assuming happen could program artificial intelligence logic identical human beings, unnecessary ai generate act command. large language model ai days already capable"
564,ai stay level development.
565,lot discussion ai hype. salesman talk
567,totally incredible great.i try smart like you.alex best person.
571,yo.... sorry burst bubble yet knows machine learning. please talk expert educate technological singularity. want level.
572,"greed love power, invented weapons mass destruction heedless destroying home habitat. creeator mad, naive expect creation kind sane."
573,us al care agriculture ukraine?! business! yankies go home!
574,guy gives proof many concepts life!! thanks sir
575,"also believing ""ai never replace humans""..but careful mad criminal hacker cause wreck."
578,"technological singularity age ai makes leap ceases need human input. predicted occur soon 2045 people want believe matter when, if. ai ceiling makes leap."
579,ai can’t replace human help us improve ability complete work faster.
581,cia already controled ai
582,greatest risk life taking one.
583,fail prepare homeless like failed entrepreneurs
586,"ladies gentlemen, youngest self-made billionaire history world. alexandr wang, age 25."
587,"ai can't even autocorrect typing properly moment, think we're safe years yet"
589,"steam engine, jobs. electric motor, jobs. computer, jobs. ai ghost now?!?!. simply put, ai another computer program. ai replaces humans makes go jobless, pay ai companies, maybe ai machines another company"
593,know ai used predict plasma fluid dynamics fusion perhaps guy finishing parents work
595,robots already a.i gonna help like google & smart devices keep us robots
596,glad unbiased expert give two cents
602,problem ai always humans
607,he's already wrong... he's talking machine learning subject technological singularity... coming soon 2045 ceiling! i'm shocked fact checked.
610,yeahhhh idk pitch. course person financially benefit ai make presentation convince safe. movies headquarters exact notions playing lobby buy some.
611,ai comes world human soul gets lost. gets cold empty machines prefer humanity
613,says who? prefer live life time space dream somebody else somewhere else. sometimes nice read books live fantasies reality never be. wake up.
614,"@danmoto evolution. evolution nature, ai not."
615,@danmoto oh really? show robot born without human hands. natural.
616,@danmoto talking about? wanna compare animals nature robots?
617,@danmoto oh wow.... sorry time crazyness
618,"think know ai less actually know ,ai basically bigger mystery universe...."
620,"humans create ai give power, makes sense. isn’t self-evolving entity undergoes change own, ai needs humans. pretty streamline concept tbh"
621,"seen video assure guy know talking ,ai spectacular mortal threat humans . people know al ultron shown avengers far worst.. words . consider whole video nonsense..."
622,% talking machine learning... wait learns technological singularity! coming soon 2045!
624,"really hope right, yet disagree. heard technological singularity? edit: underestimating potential ai therefore lack regulation gets control. guarded!"
625,"ai servers humanity many fields agriculture food supplies, health care lessen pressure employees sector,military, scientific researchs. never replaces creation people within self control imagination"
636,i’ll side elon musk. one actually knows ai capable of.
637,"% can't believe guy founder ai company. talking machine learning vs ai, ai vs technological singularity - ceiling."
638,"elon clearly hypes ai many leading experts like ""hey, chill, it'll complement humans, good yet."""
639,experts? certainly computer scientists. know better.
640,check recent bet ai fellows put musk’s ludicrous claims
641,ia war? really? guy plain dangerous
642,course ai replace people. turing already proved computers programmed job that's possible.
643,person understand machine learning quantum computers? might impossible computers using quantum computers 100% possible.
644,ai taught maintain itself? computers program without human interface? see ai way see human enhanced - always require handler/manager/technician degree. know something don't?
645,automation useful service level jobs retail jobs. jobs end economic latter- will-will likely lose jobs 2050. it’s much advantageous paying people work machines do. sucks it’s scary!!! rip without second education!
649,question is: good thing?
651,"who? control machines, digitalization, automation? common folks?"
654,naive view worldn(i say software engineer myself)
655,very! he's talking machine learning... technological singularity!
656,"unlikely, still risk ai take over, think ai help humans out, need checked."
660,"greatest happiness $ 64,000 bi weekly profit get consistently $15,000 investment despite economic fluctuation"
661,!! know possible would appreciate show go it.
662,"awesome transformation, greater joy seeing progress initial decision"
664,"nice , googled information everything quite courage impressive"
665,"@tierney morgan thank much, contacted responded"
666,heard lot trading investment mrs brenda iember good helped people investment.
667,"also trade brenda iember titus analysis guidance, perfect crypto trading i've got upto 57k monthly returns."
668,people know trading best step growing income realized came across mrs brenda iember titus
669,great speech
670,"present yes , ""always"" ai rely humans - reach point necessary naive think otherwise. buy it."
671,ai never replace humans god adonai step onto world stage destroy plans. plans prevail. run jesus. a) admit sinner need saved. b) believe jesus died sins resurrected. c) call upon jesus save
673,"already take pharma industry, upkeep disease motto , cure!! need ai.they benefactors ai pretty early already!!"
675,"soon 2045! he's talking machine learning vs ai, ai vs technological singularity."
677,like 'this age well 5 years ago'! kid talking machine learning. conversation needs technological singularity.
680,"really hard sell audience elon musk explain stance caution ai, would listen seemingly random guy never even heard ?"
684,% kid talking machine learning... elon major leagues talk technological singularity. coming soon 2045 ceiling! take word it. please research.
685,"*investing crypto every wise individuals list, months time ecstatic decision made today.*"
686,"believe he's best comes cryptocurrency trading, profit assured."
688,"ai may never take place automation surely put dent lives. long greed anything possible. immortal words tom cat.... "" believe it!"""
689,"yesterday heard beautiful artwork ,a picture created a.i. video , artistic"
691,course ai great taking everything turning us humans obsolete useless organisms need eradicated.
692,+ 5g + ai = ??
696,"mi amor realist. analyze, pay attention detail, tell like is, emotions involved, facts reality necessity."
698,ai robots already replaced many humen various jobs tasks worldwide.
701,"talking robots getting smarter us threat, right robots replacing humans cuz they're efficient helpful, reduce work"
702,robots efficient thing smarter; efficiency means learn solve complex tasks faster humans can.
704,someone ai company telling us ai safe. shocking.
713,billionaires 1%ers got help successful parents believe
716,course opinion valid. im saying financial interest development ai field.
717,"ai expert owns company specializes ai really good opinion look looking information ai, like asking cigarette company cigarettes good"
718,nonbiased opinions ai good information.
720,would label kid expert he's talking machine learning boxing potential ai. discussion aught technological singularity. someone who's talking would thought leader sure.
721,ai remain save us according given information much given
724,lol comment got laughing hard. who's best tell you? random street knows nothing technology? funny
726,smart brain come one absurd option? funny
727,"sorry annoyed you, go back living fear. yes right ai bad, ceo bad, youtube algorithm somehow trying make watch ai related videos attemp convince good. everything get please take care stay safe bunker."
732,"data labeling, ai machine learning"
733,parents werfe physisct millionaires
734,stuff relates medicine usually pays well united states yeah millionaires and/or billionaires got massive help parents even elon musk
735,dude upper middle class parents particularily rare thing yet become billionaires 25
736,upper middle class still rich gives people privilege study good colleges could provide money kickstart childrends businesses stuff like
738,"want learn, take advice academics also journalists. scenario, speaker obvious bias made fortune artificial intelligence company."
740,end digital immortality. ai gently prompt someday right inside head need body.
741,telling rich like would benefit though. replaced ai wouldn’t
742,"people already enough powerful tools destroy world one day, don`t that. worried ai contribute decrease cognitive function brain lead degradation. would glad response. please correct think i'm wrong, i'm really curious"
749,"fully understand technology always go negative aspects portraid about. technology social media becoz ironically algorithms platforms like youtube google ""you use"" based ai ???"
750,never said safe. basically business model setup sweatshops human classify data used future ai models
754,"indeed. famous last words. top ai folks says opposite, ""beware ai"""
755,"yes, must take grain salt company relies soon old machine learning way using outside company capture label data. sure whole business model going away."
756,perfect
757,"find happiness, u need find something hold to. something motivate something inspire you. fellow creator ."
759,"hope everyone wonderful week, enjoy weekend"
768,2:54 wow video aged poorly....just imangie technology 10 years
769,"that’s ok. robots tried replacing us, pour water heads. waste good water, use nasty ass unfiltered crapwater better yet, spit couple times"
770,nope. jobs taken ai 10 years. job done keyboard mouse done better ai within 10 years. blue collar jobs safe robotics catches human mobility. humanoid robot ai brain able perform every task better people.
773,"ai never sentient, endocrine system fear death, meaning desire change."
776,"mean nobody expected fast rise chatgpt generatie ai. said 2 years ago, drake essentially replaced ai. everybody would laugh ass"
782,creativity alone enuf. need ither rich lucky get job requires creativity .
783,"videos amazing, video quality good u need improve audio quality, sometimes became hard understand concentrate"
785,"artificial intelligence capable doctor, capable enough ai tech.. ai support jobs done better cheaper ai."
786,"robot suregon, also robot matiance programers lol"
788,"monotone voice made realize something robot becomes surgeon , taxi driver say single resource turns position bio resource works new job surrounding resource? math add math never added haha make sense? that's backwards progress"
792,thank one people saying seems apparent.
793,hide unavoidable solution. thank comment
796,"please check open ai dale 2, update video. two years ago. think surprised.."
797,"reach general artificial intelligence, humans even needed maintain machines????????????????????"
798,"actually, robots repair robots, programmed correctly. could even design robots, given list capability requirements. already design cpus. thing really worry &/or military almost completely automated. dictatorship would be, possibly, unstoppable."
800,general ai ?
803,robotic ready yet.
804,ai cause leg programs
807,ai replace every job iq matched humans could avail develop ai using ai .
808,"uh, no. that's simply true. human brain scientifically proven advanced powerful even advanced powerful quantum supercomputer."
809,enough jobs man. global revolts happen. governments use robots fight people. thus start robot wars
810,one day ai need bug rug. say good bye .
811,let make even scarier ai+nano machines
812,"again, scary. robots understand self-awareness, like do."
813,ai improve ai
819,"again, machines robots can't defy programming humans make. without they're programming, a.i. even useful slightest. hell, even advanced powerful quantum supercomputers simply can't compete human brain simply reason. machines can't defy programming."
824,ai could replace us could lead way advanced society
826,ai never never replace human roles ? human destroyed ai ?
828,video simplistic short sighted fully understand exponential change ai future could bring. world would need humans all? ai could easily replace us.
829,except can't solve problem millenium math problems. many millions dollars waiting ai companies waiting for?
830,exactly. hit nail head.
833,honestly i'm upset born hundred years future. ai would definitely thing then.
834,"thanks making video. i'm tired people much fear technology, saying technology ruining people's lives. use technology healthy way moderation, ruin life. control technology, technological gadgets control you."
835,xd ai pretty different basic technology currently using. multiple reason people fair development something goes wrong could big problem humanity general. recommend research theme understand risk reward use ai
837,ai may never replace human owners vast majority humans led obsolescence.
838,"ai+machine. imagine taxi driver lose job together overnight, adapt new job robot can't do? imagine every taxi driver open hot dog shop. populate."
841,"shouldn’t! simplify hassles, leaving everything ai way! causes laziness. tell people, either strengthen thinking skills cerebral fitness site happyneuron forget existence rest eternity forever!"
842,"optimistic subjective knows happen? renewable energy renewable, consumer rare elements solar lasts around 20 years. also ai able design cars crying loud"
845,dont let elon musk hear say that!!! love discreet flat earther diss!
846,ai attain technological singularity point. would artificial superintelligence. would smart would build ai serve him. would build species hence replace humans .
847,hail human race !
849,dunno accurate articifical superintelligence (or even general intelligence) would take every single industry revolutionize world. ai may even make us immortal. think ai you’re talking video based currently today.
853,"quantum computers exist. even did, they're still match human brain. even ""advanced"" a.i. simply can't compete human brain machines operate via programming, stone-cold logic, compared humans self-awareness chaotic thought processes."
855,robots ai never solve millenium math problems ...never cause robots imagination sense
856,"exactly. robots can't grasp concept self-awareness like humans can. also, scientifically proven human brain power advanced even advanced supercomputer know exist."
858,"thing human creativity. humans special neurons firing brains, which, simulated perfectly, would mean robots would able anything human"
860,robots become smater humans maintain robots
861,"robot may become smarter human, however, human's brain smart. human still needed"
862,robots can't exist without humans humans make programming.
864,wait video less 1k views?
866,"already ai make music , movies art painting"
867,"creativity nothing advanced pattern recognition, ai excellent at. that's today's ai, knows creative tomorrow's ai"
869,"nah see ai produce direct film (more importantly film good storyline), least anytime soon."
870,well wrong sorry ... already short cut movies made ai books !
871,"a.i never replace humans, shit tons variables. built a.i 2000 based recent startups would never netflix anything else. economy, demand infinite variables brain take care alone"
872,say replace humain ???
875,creative what’s fun robot makes need use technology smartly
876,"ai never succeed solve one famous millenium math problems?? , millions calculations seconds never solve real math problem"
880,programs installed ai's brain people. one task time unlike humans
882,"offense, ai simply can't understand concept irrational thought like can. computers robots preform programmed for. compared humans pretty much anything want."
883,"that's ""art"". good meme material, utter shite."
884,"good memes. though, pure unoriginality."
889,going rightfully claim 1 millions subs! keep work bro !
890,thank you!
891,claim rightfully mine
893,can't claim without getting closer
896,best quality video
897,thank you!
900,great connection eric!
901,movie great comment
904,"also consider stimulus experience experienced ai. stimulus helps (in cases) decision making like said, risk assessment."
905,dude used ai movie feel boring unemotional.
906,"tbh ai advancement either disaster something best thing humans ever invent. imo social welfare disaster. ubi government like denmark, best thing ever. great video thos keep"
907,"thanks man! yeah, ai pretty easily go either way, long term, think it’ll work out."
914,idiots comments section still believe that's humans replaced robots everything.
915,"great video, great content! hope continue making high quality videos (if ai won’t take day, ;)"
916,"thank man, do!"
921,"thank you! aside pandemic, really awesome time alive!"
922,videos always excellent quality. i'm really hoping people find channel
923,thank kind wishes!
927,checked songs. pretty awesome far.....
932,"eduardo ardanuy great brazilian guitarist use technique since 90s, sounded even radical! check it, guys!"
933,love album much
936,ai figured future.
937,"worst example use johnny greenwoods greatness, sounded fucking awful."
938,someone explain even possible
939,dont get it. sounds makes able generated ai?
940,ai creativity think making random perfectly placed noises. enjoy music big artists start using ai people start dickriding
941,"shit harassment, molested guitar badly lmfao would love position guitar actually"
