,Comment
235,"ai antichrist international ,un united nicolaitans"
236,solution here? stop investing ai? happening.
240,"ideally, ai could take labor intensive tasks (like using pattern recognition find cancer), freeing people's time for, like, art hobbies relaxation etc. companies going replace labor, plan people money live they're laid off."
244,excellent
247,"so... employees earning income, consumer supposed survive? economy going continue? would re-train ""prompt engineers""? sound like they've fully thought through."
248,"far ai turned better google, better stock photos, better lsp coding."
250,"looking forward robots maintenance job. also loving much i’ve learned chat gpt. health, science, art suggestions, i’ve learned lifetime information less year. talk shows like misinformation ignorant. entertainment. truth."
251,anybody else’s ai spring life jon asked seri question?
252,wow
253,won’t protect jobs shipped overseas won’t care robots take jobs. don’t want pay labor period.
256,really thankful ai. i'm happy i'm able starve death jobs ror do!
259,"thanks ai, we'll plenty time things make music visual art. oh, wait... companies already starting use ai remove human element too."
260,love jon stewart.
261,"today found jon stewart back. trevor incredible, jon coming back like revisiting childhood. trevor jon, legends."
262,"replacing labor great, society set way properly. current system, labor devalued humans become devalued. technology continues improve productivity replace manual labor, need rethink consider fair egalitarian society."
263,"ai replacing humans gonna increase unemployment, no? unemployment dream? government gonna keep much unemployed people alive well?"
265,great.
267,"wow! economy driven automation, money able refunded ubi everyday person fund innovations! right...?"
268,cure climate change? hahahahaha...when glorify real intelligence artificial version real thing. humanity spell feudalist wannabes.
269,"ai's potential relay contents wikipedia us.... wake ""actually"" invent ai."
270,boomer understand ai. shocking!
272,"facebook lately see lot boomers, basically commenting cant see difference video game gta real life think insanely fake looking ai made images real too. extremely disturbing."
275,"world witnessed groundbreaking moment china-based netdragon websoft appointed ai program named tang yu ceo. ai-powered virtual humanoid robot entrusted supporting decision-making company's daily operations. ceo showed seems artificial, would even know many are?"
280,love bunch people complaining ai even though people literally idea works.
281,#opensourceecology ai assistants us make stuff home.
283,"ai power hungry exacerbate climate issues, instead solving them."
284,"professional drummer, last bit still hit home pretty hard even though machines replacing skills past 30-40 years. look songwriters..."
288,"jacques ellul 1960's book ""the technological society"" predicted: regular trips moon; end poverty disease; women who's biggest difficulty use leisure time...all year 2000. a.i. disaster. cheerleaders ai delusional deliberate."
289,rule number one anybody watches daily show smart enough understand technology
290,"homage movie her, got chatgpt say happy wedding anniversary bro wife, well."
293,"say seeing infancy ai probably underselling level far eclipse capability understanding imagining. think humans smart, expect truly humbled coming decade(s)."
295,"could go wrong? ask ai, tell truth. way, truth statistical calculation. feeling lucky?"
298,i'm actually impressed. reached cyberpunk dystopia quicker expected.
302,"""i renounce ai, ""and works, ""and pomps!"""
304,"met dude microsort msn, whole team laid sports department ai. 10 years sports writer msn. ai automated."
305,"john understand is, double intelligence required make toast, got someone understands quantum physics. 5 years, ai could absolutely curing cancer."
307,"despite ""retrain workers"" mantra presidents, ever seen society-wide retraining effort... once. saying."
308,"forget add words ""for us"" say ai make things better!"
310,think people leave work ais robots. job replaced near future need bipedal self replicating assault cyborgs limited autonomy. praise omnissiah!
311,"maybe, ai make show funny. nearly laughed biden joke...almost me."
314,"""generative ai"" based connections words, images sounds words, images sounds computers notice feed billions pieces all. that's it. blind connect-a-dots understand anything. parrots finds."
315,ai help learn new skills
316,promised replace me. waiting see movie ends.
318,can't wait become indentured servant billionaire overlord controls ai technology.
322,"anyone would actually show work, would less threat! love jon extremely biased silly reporting"
323,"""ai help us solve hard scientific problems humans capable solving themselves"" meantime back ai manufacturing company- um sir, trouble figuring program ai scientific problem. knew would take understanding problem program ai solve it?"
324,ai definitely make easier government news lie american citizen.
325,ai
328,"hang on, jon back daily show? i'm confused, thought stopped years ago."
329,first world problems ... get assistant! yaaayyyy!!!!!
330,"""our ai technology replacing you, mad! go back school learn support technology replaced with."""
331,"jfc, old people yelling clouds. ai awesome."
334,wait!!!!! hold on!!!!! stew beef back daily show..... ???? happen.....??
342,hope back able laugh. js helping us get there. funny! loved it!
348,"ai precisely backwards. looking something dishes scrub toilets creative stuff, ai trying take creative work employ cheaper humans scrub toilets."
349,people understand ai. nobody understands ai. even biggest ai experts world.
350,time humans thinking.how father puts bread table familly.nice.
351,humans worship ai?
352,without electricity ai?
353,"annoying thing is, really could make life much easier work week much shorter kept paying people same, replaced lot work robots"
355,"ai assistant, boss basically body surrogates ai robots overachieve humans physical world become cheaper produce maintain. 100% obsolete."
356,yes lets cutting edge educated ai/ machine learning engineers. that's pathway applies whole public.
357,"personally, think 99.98% ""ai"" lies false promises, like ai since 1960s. promise get funds."
361,"""now i'm making ai toast!"" hahahahaahahah rfk 2024!!!!"
364,problem. must simply pass gains productivity labor instead capital. ha! that’s funny stuff there.
365,"hillarious !!!! also, disturbing. tech companies obviously lying us. congress ai & robots taking jobs? like agree."
366,right people opposed ai bitcoin.
367,"need people fix ai cuz break something "" engineer"" think"
368,"tbh jon stewart funny boomers, tds could brought many better comedians thanks jon making parents laugh 10 years ago pls go sit couch ramble abt politics now..."
371,ai nothing jobs replacing jobs. it’s measly tech like made push way home aka consumerism industry doesn’t wither. needs fkn idea idea grab onto cause thinks nothing better cater would rather withered succeed you.
372,anyone throw coal furnace vote ai ignoramus out.
373,"ceos suddenly stopped showing work, companies would continue function perfectly fine. workers create value, ceos."
375,"welp, epitome capitalism. making money. ai best way that, happen. hang tight!"
378,hopefully boss cant afford new ai dump truck.. pretty sure job secure now.
380,respect clown's views great comedian
381,"ai money power, humans bait switch like said. time-saving, making room valuable things etc, marketing speech. ai weapon mass destruction ways."
382,"help think madness wait one last thought check out, invent robot job still get paid?"
383,"like cloud....this ""intelligence"" someone's computer"
384,"capitalism ai dont mix. youre missing main point everyone seems afraid talk about. dont need new jobs - dont need jobs. let corporations (and hopefully eventually government) make tons money, give working class hefty base income month. dont really see way around this."
386,"ai tool, use tool! going toolsz!!"
387,people talking really aig ai... toaster ai
388,"enjoy show, need remember real name jonathan stuart leibowitz. he's another gatekeeper."
389,"thankfully, corporations us interact customer service chat bots working free provide necessary interactions training improve systems beta testing pretty much unpaid employees. * please provide feedback we're doing!"
391,breaking drumsticks actually really impressive
393,ai replace employees whole company understand ? eg. prompt engineer could theory replace whole software service company instead company replacing engineer.
395,"gonna like first got internet smart phones, gonna need learn use want way part society. can't work 90% jobs nowadays unless know work computer type ""smart device"". another 10 years gonna ai."
397,weak take ai.
401,says name artificial
403,reality ai ai. could never let happen. add bias win agenda.
405,"want ai powered robot ""person"" everything, labor."
407,siri opened ipad john said hey siri thanks coming back john stewart! we’ve missed you! love daily show again!
408,"imagine near future go utube tell seeing real ai, now? go news"
414,love man! wish would run - think he’d win - republican friends democratic friends agree agree wonderful- would love shake hand one day well work show- bring smiles life needs
423,got cooler toys. that's
425,zuck actually cool
427,one thing make sense...if companies replace workers ai...who customers? become unemployed afford goods services companies iffering?
428,world much better place jon stewart hosting daily show. jon daily show.
429,"think ai going change world huge way, oblivious mouth breather."
430,"real problem government take 35% productivity gains, without delivering anything. money go directly ubi fund made stocks."
432,replace ai tinker videos. used visionary clueless.
434,"people don’t see potential ai tech don’t understand works yet. despite huge media hype around ai, it’s still new hasn’t integrated systems yet far reaching application potential. give 5-10 years impossible miss implications more."
435,"i'm glad he's back, he's funny smart, best stand comedian"
436,"ceo's claiming ai make life better, also warning us ai doom humanity govs must regulate. marketing pitches get publicity sell ai."
437,love seeing jon again. please stay!
440,"love toast vid zuck, takes straight toaster pops mouth unbuttered even, like 300 degrees. 100% normal human behavior."
441,"given increased power demands ai, perhaps jobs shoveling coal again."
442,man invented machine gun thought would save live fewer people would soldiers. humans notoriously short sighted able find darkest ways use technological “advances.”
444,neal mohan forty ai thieves
446,dude says ai profound electricity without said electricity ai...
450,"uh dunno what's goin w daily show cool see jon back, still makes laugh friggin years hope trevor's ok thing.."
452,"ai taking jobs would amazing development ready deperiste human beings right eat, housed, medically taken care amount labor provide workforce."
457,"wait im confused, jon back ?!??!"
459,grift. there's thing ai large language models already hitting limit.
460,wonder future ai norm society products services “human made” garner premium.
461,hold fort toast. love it!
462,"ai like "" lavender"" ????? ai software works autonomously define able survive who's get killed???????? without human surveillance???????? ""lavender "" hands jewish genocide army????"
463,ai get far without electricity.........
471,yeah reality ai now. people said internet fad first years
472,"i'm baffled technology progressed last 20 years dumb people become.... ready internet species, even worse ai....we need reconnect nature asap."
480,ah yes! ..i still waiting paperless office clone...my driverless rv taking beach morning starbucks drone delivering coffee. ..isn't app already??
481,"think ai ran economic benefits society, things considered, ubi sooner later, think would say start sooner, giving us time figure way stop it, commenting youtube."
484,"missed jon much, didn’t watch left. used get high watch daily show bed , back baby"
485,i'm worried ai bias opposed human news bias... real. 1 controllable.
488,"jon realise ai used understand, speak ""make toast"" mutually exclusive function, right...?"
494,mention ai fall democracies.
495,i’m glad jon back hitting sides full it. sides tend corrupt incompetent.
497,"joe wrong. throw coal furnace, trained."
498,"makes glad union boilermaker. ai can't job. tried put welding robot site once. ""got stuck"" hook crane ""fell"" 4 stories. let lesson robots trying muscle in."
499,"ai take job long take salary. that's big problem. big catch. imagine future world everyone's basic needs live comfortably become standard entitlement working is, part, leisurely option choose so. hard imagine also possible."
500,"ai would great lived utopia. unfortunately, capitalist society, going tool wealth gap america invalidate human experience."
504,ai thrives environment called pursuit gdp growth costs. thrive environment called ensure long term prosperity health people planet.
507,"brilliant, brilliant. love pin adroitly wield ""idea balloons"" people floating day reality. thank daily show, glad back."
508,everyone replaceable ai
510,"ai can’t think, regurgitate people made. it’s bs machine. company i’ve forbidden use ai."
512,"ai new nuke making, much much much worse dangerous. hope live long enough see ends"
514,makes sense now! ai beats electricity. thing ai runs on. programming easy throwing coal furnace. extra time job art time homelessness. knew?
515,there's nothing ai that's scary. always scary easy people deceive.
516,course companies entrepreneurs happily donate money government redistribute wealth ai produce them... right?!?
518,wow...is pakistani
519,love jon stewart
520,"1:26: yet waited baited breath, many actively searched, saw it. finally got glimpse..so anticlimactic."
522,"employees replaced ai, going pay taxes?"
523,"jon stewart president. ..... he’s real life jokes aside... one sane individual usa. who’s happen funny. love guy. grow want like jon !!! jon joke matters, can’t breathe!! dry grumpy funny logical sarcastic humor. thanks mr jon . ps : i’m older him."
524,"universal basic income solution everyone losing jobs ai, starting happen increase dramatically year. hits ceo's managers gov enact it."
527,really want know time ai geniuses talking solving humanity problems new tec us still cleaning poo hole using hands cover thin layer paper toilet brushes still exist?
529,first people dragged machines take lol
531,"ai going make lot people unemployed. see gonna ""make people's lives better""."
532,use ai cure diseases! they're making much money offs sick people!! always lie they'll use new ideas for! i've watching 60 years!! greed always wins matter we're talking about!
534,"ai final barrier computers take world... there's nothing it... science fiction years ago, reality."
535,replacing us employment would great implement universal basic income.
536,"ai replace employees companies - ai say's, humans revolt. mortem aut triumphum"
541,"wow, actually funny... jon stewart needs stop politics funny."
543,"brainwashing. can't see plans are. sue brain nonsupport. lies. men, cured anything ever. jon's great comedian, funny."
544,"7:35 saying quiet part loud. yes, that's exactly think us, ""tax"" spreadsheet. they're itching replace us machines."
546,ai invention never anything creative extraordinary! ai spyware searches computer engines claud data steals hard work people internet! googled high speed precision! nothing excited about!
550,goes show intelligence level liberals.
554,he's best. period.
555,love jon best take. ai going give us capability easier life. whether allow privilege tbd
556,joke punchline involves knowing answering machine is. yikes!
557,"ai advice canada ""sounds like qualify maid program."" allergies!"
559,"ai can't replace male prostitution, still that. already thought using prison retirement, housing, meals, healthcare provided nothing else"
564,ai joke. thing it’s done replace barely understandable call center rep chatbot doesn’t even understand question!
570,ai could easily write every episode daily show would still laugh
571,ai definitely replace stewart
572,love ai. hope keeps advancing faster.
573,yes !randomly scroling seeing jon stewarts daily show back! couldnt preaa play fast enough.
577,'reality' 'ai'?
580,evolving fast! major issue facing human species! satire/commentary future ai workforce. humorous ominous! https://youtu.be/3o9jggp3uhu?si=vauwxjpt4rnk0whz
581,ai overrated hyped tech time.
583,artificial intelligence (ai)....keyword artificial
586,"""music makes us human"" i'd actually reply ""suno ai"". google it. :)"
589,wish talked ai use gaza - lavender gospel disturbing “find daddy”
590,make huxley fiction again.
594,think ai run government. caveats killing humanity sake efficiency.
595,"sad poignant thing see. jon stewart, grandfather fake news, left behind - old man, unable see future also unable see errors youth. goodbye jon stewart, extinction near, many people remember"
597,ceos lying sumbitches. ai maximizing profits total control.
598,"zuckerberg like musk every creep inherited cheated way success , inept can't even sound like invented stuff take credit for."
601,nobody daily show like jon stewart. meant show!
607,love mr stewart...
609,replacing employees ai phenomenon backfire they’ll begging employees come back. ai anywhere near sophisticated enough yet left unsupervised.
612,"part clown funny? “i’m scared progress” *proceeds entire segment he’s afraid progress* maybe system wasn’t built serve handful soulless mega corporations might warm idea able pursue ambitions something profit, hmm?"
614,"ai pandora's box that's already open, may well go all-in enemies do. people find stuff ways exchangimg value/distributing wealth. incentive structure public companies need fixed regulatory level that's separate issue."
622,donno y'all hate ai much. one see hating ai taking doing....make believe jobs....the kind jobs created make ppl say created jobs.
623,"jon channeled inner george carlin there, prompt engineer ""vice president question input"" janitors ""doctor mopping."" great lines delivery."
624,"right on, jon! it. watch ai work work job every day. things computers could before. however, hype abounds!"
625,"maybe one day ai solve climate change right chatgpt can't basic addition/subtraction. maybe pump brakes bit ai hype, saying."
626,$5 jon singing different tune year. ai tools technologies astounding getting better every second. never thought i'd see rapid progress like this. general public ready ai tsunami. jon advocate ubi long.
627,love guy!
630,quality life improving ai bs
632,happened 1800s great?
633,white collar tele jobs ai glad i'm nurse. wow
634,"wait police officers soldiers lose jobs ai, really fu***d. looking boston dynamics"
635,im happy sweet mindful fun great lad. :)
636,"european bachelor professional degree automotive tech. working engineer. however, accepted engineering degree us would face fraud charges go jail call engineer. tell me, prompt engineer title work?"
638,"robot playing drums clearly match terry bozzio playing drums one-handed zappa plays zappa concert went early century. broke one arm still excellent job difficult music. tear one robot arms let's see try ""peaches regalia."""
640,"ai needs regulated, sure"
641,"wish they'd stop talking ai like there's kind intelligence there. isn't. word calculator image calculator, attempting guess words images we're trying get via prompt. there's thought there."
642,"stop crazy train, want off!"
645,love technology advancement human race whole. but! people pushing ai new panacea obviously watched jurassic park and: 1) learned nothing 2) cheered dr. hammond
647,"ai threat sure, profits companies think going garner laid employees? mean realize general populous, i.e. employees, purchasing goods keeps business? everyone money companies going go bankrupt."
656,exactly ai make rich richer!you take bank!
659,"can't afford medical care, need ai. imagine worried loosing job, never see doctor"
660,"luckily fertility rates dropping daily, concept less jobs humans works well fact far less humans coming decades! seriously though, a.i. going steal lot intellectual property make lot people very, rich (who already rich)."
661,entertaining non-partisan - plz !!!
665,corrupt never let ai near governance. used tool subjugation.
667,"phd philosophy tell work ""intellectual"" jobs ""self-actualizing time"" ai. phd sciences economy, job, considered productive."
668,"look, ai execs warning everyone right now. ""this happen, need plan wealth gets distributed."""
670,clip politicians slightest clue ai made think....i'm going write name ballot years election. got computer science degree & masters cybersecurity. going win certainly voting two ancient f*cks.
672,"ai replaces workers, who’s going afford renting holiday homes airbnb?"
673,brilliant ever
676,"know, ai really could bring us less hard working hours ""me time""... there's one teeny tiny problem; kinda backfires everybody mothers still apes 500 b.c. mindset. which, incidentally, are. project mindset smartphones instead wax tables."
678,"thanks reminding one ""person"" want see clip show less orange man. zuckerberg..."
679,ai going biggest thing happen race far
681,"someone works physically, ai cannot take job, can, give them."
683,"ok mandatory binging battlestar galactica, terminator series, matrix etc congress senate thay allowed make decisions ai. oh yeah sure time express creativity sit bridge starve"
684,kathy griffin need ai... happened her?
687,"problem thinking ‘problem’ simplistically. split country half. half adopts ai, half maintain traditional societal aspects jobs overall less tech advancements. secede union!"
689,absolutely excellent!!!!
690,way would benefit people longer needed money job obtain resources. community repairs machines use to.
694,people booing joe biden hog tied image total robots.
696,ai help rich n powerful ai use home public internet get trust like pet came door turns irobot starring smith.
702,"favorite part ai says “naw” ask something, lies lectures i’m asking questions unethical, rather respond"
706,ai already replacing many early prompt engineering jobs; shows large number people clowns.
710,"they’ll take jobs ai, introduce ubi, introduce social credit scores, forever pocket."
713,"people think ai solve climate change types people listened environmental policy experts last 20 years thus think ""i guess nobody knows solve it, then."""
716,"need ai creativity, want clean house, wash dishes, windows, put new roof & screened-in porch"
718,"""...more profits, new markets."" humans powerless spell obsolescence. ai, ourselves."
721,brazil position *salesperson* extinct time now. hire _consultant_ sales... *facepalm dont need prompt engineers... need talk *universal basic income* liveable people work love since productivity grown much dont see share
722,"generally fan js - appreciate values calling government hypocrisy, comes super ignorant segment."
723,"problem ai taking away dull jobs, wrong people benefitting it."
725,actually happened cousin. also happened son i. look extremely young. one women actually wants grey hair
726,"world population starts crashing around 2040 ... we'll love a.i. jon, sabot. create 3 day work week."
728,"wrong, brutal dehumanizing system, ai. people could live without working let ai job, government give money people, money come companies benefit ai. charge want."
730,worries. ai less likely world destroyable insane human brain is.
733,"sam altman actually really fantastic ideas, everyone look say, brilliant."
734,"finally, instead sci-fi bs, biggest fear ai adressed."
738,"without socializing benefits ai, subject barbarism permanent underclass people trapped inescapable poverty beneficiaries ai live like deranged roman emperors."
739,60+ senior doesn’t understand ai — shocking is!
740,politicians replaced ai
741,funny skit much playing ai.
742,"ai able cure techbros, though? so, im in."
743,ai give prompts prompt itself. i'm going back bed.
752,gonna great ai recreates makes better
756,"prompt engineering effectively computer programming natural language. it’s easier using code it’s definitely form engineering. could call “natural language programmer.” start lot, mind reorients capabilities ai get lot better it."
757,"explain jon: u.s. economy added jobs expected march. data released bureau labor statistics friday revealed labor market added 303,000 nonfarm payroll jobs march, surpassing economists' expectations 214,000. unemployment rate dropped 3.8% february's 3.9%."
759,ceo google know ai can't exist without electricity? i'm worried adobe going put print shops work.
760,"entertaining. ai cant nurse, jon stewart replaceable. although would replace opinion israel/// yeah that's right motha...."
761,trump use ai generate real famuly picture. well trump use make christmas cards.
762,college students use ai write essay?
763,"there's future humanity, humans become addicts machines."
766,"ai indeed one day cure diseases solve climate change. again, broad terms applied. scientists ones using ai right solve problems, mark zuckerberg."
767,"always get chuckle people trying sell new ais. they're true ais people, they're basically text message autocomplete phone slightly larget engine. can't drive car you, can't even get texts spelled right."
770,it’s ai. glorified search engine.
771,retrained becoming ai pets rich playthings lie people burden state unemployable
774,ai contains significant parts human experience - far - massive copyright violations.
776,"i'm increased time creativity, unfortunately nobody paying can't pay bills ""me- time"". i'm sure a.i. would work perfectly well utopian fantasy world, people bills, money get whatever want free."
777,jon must till can't. he's brilliant.
778,"video psyop government pass legislation ""protect"" us ai violate us more."
779,never ai. new chapter bourgeoisie vs proletariat.
780,"first time enjoyed john stewart since half baked, ""types questions guy"" could guy"
781,jon either incredibly strong ai designed 3 printer generated drum sticks made splinter sound real. ending great!
782,"brain dead able watch video. funny, informative, anything value"
784,"ai really part problem. bigger problem: ownership ai ultra-rich people. able reap benefits technology, people need bargaining power, current state income inequality shows people really power. sense matters."
786,"remember ai hype started people worried robots ruling world destroying mankind? yea, that's threat. humans, specifically humans power money, threat. always were, always be."
787,"there's job could replaced ai, ceo."
788,"ai pay mtg, car loan, credit cards bills, buy groceries home depot goods. okay..."
789,"use ai replace senate house representatives; also, supreme court ai'ed, way we'd know decisions coming highest court land unbiased decision."
790,ai's pretty useful. already guided research discover new materials drugs.
792,"whenever hear ai, think short story ray bradbury...the veldt. world children made."
794,"look way - ai could source poetic justice replaces corporate board members, ceo's, cfo's buys companies entirely. elon musk fear!"
797,john glad see you!!!! missed knowledge humor
798,"luddites poem: said ned ludd idiot boy could wreck destroy, turned workmates said: death machines tread future stamp dreams."
809,"2:55 wait, that’s new motor vehicles come from!? guess stop believing cars fanfics..."
812,impose larger taxes corporations using ai rather humans. redistribute said money humans via social welfare.
818,"i'm usually onboard john... he's way mark here. sounds like senior citizen railing new technology understand want learn. clearly, he's never ""computer"" guy."
819,ai lie. algebra sequence itself. fear mongering warranted here.
821,"get discuss ai apple tv, glad daily show."
823,would great time country run 70-80 year olds likely still struggle send email attachment. oh well...
824,anyone think veep nailed sam altman impression craig clovis?
826,need censor js language? ai free us think important issues - we're unemployed we'll thinking next meal coming from.
831,ok cool! there's gonna bunch job openings people sit think higher level express creatively? great! happen?
834,"know actually, quite disturbing see joe biden hog tied tailgate pick truck many fronts. think painted delusional society living in."
836,"i'm sorry, love show, this... filled misleading statements consider bad journalism. agree, ai harvested differently, could transmit message without ton demagogy.."
837,painful watch. comedian understanding whatsoever ai observations were... let's say smart. think video age really badly.
838,beautiful
842,ai. better electricity. ai. electricity running circuit board. electricity ai
