,Comment
112,mujhay yehi banda ai lag rha hai
113,hame future secure ke liye kya kya sikhna chahiye detail video banaiye pls sir bhot confusion hai
114,nothing replace human mind. make devices develop technologies. yes ai important
115,ai ko army bhejo
116,pr kya ai ke pass feelings hai????
118,"absolutely essential fields! ai data science power innovation across industries. self-driving cars personalized recommendations, impact immense. learn in-depth latest blog: servetechss.blogspot.com/2023/11/in-todays-fast-paced-and-data-driven.html"
125,ai important human development. human corrupt many places .
126,nice
127,ai cannt reproduce young ownssir
128,thanks guru ji
131,"per understanding ai work memory connected nature's intelligent without memory still conscious act . ""sound silence"""
132,kya sub kuch ai karna zaruri .karna ai ko kheti karwa k dekhaooo.kuch aisa banao zo agricultura ko aahe leke jaye
133,ai psychological bhi sochne lag jayega big deal....depend ye karega ki jo create karega wo apne benefits ke liye karega ai se dheere dheere uska control hatne ke baad ai next level individual big bubble dono ki tarah work karega
134,human hereditary input genetic inheritance perhaps sir ai perhaps cannot inherit . sir question cannot think? also machines need maintained.
136,ai give birth
141,thanks god well die watch fearful problems
147,chat gpt machine parhon future rule world
148,एक-एक करके सबको replace करेगा artificial intelligence
150,ai capture everithing .
151,jay hind bhai ji
152,ai feelings emotions think
153,finally robot movie real hoga
154,ai can't replace dr experience.
157,"currently,ai information till 2021. get real time data next revolution. also,ai control emotions. decoding human thinking supernatural existence cannot evaluated. also,it cannot take input itself. gives output based existing data cannot generate output based inputs excluded."
158,ai machine machine operated human ai starts operating human imagine
159,ai lja nhi ho sakta leki human hai kal ai nanga photos nikal lega ai ke technology ko rok na v galat hai ai ko kata nhi chub sakta insan ko ho sakta h
160,ai lja nhi ho sakta leki human hai kal ai nanga photos nikal lega ai ke technology ko rok na v galat hai ai ko kata nhi chub sakta insan ko ho sakta h
162,ai runway & boom. log ai se nahi aag se khel rahe hain. ek din ai earth ka god ban jayega. aur sabki band baja dega.
163,best teacher aver
165,ai acha hai leking akdin dunniya khatam ho jaigi
166,"see much manipulative, telling wants say .. god jo human banaye hai usse acha kohi kuch bana nhi sakta .."
167,ai hypnotise kar sakti haa
168,ai brane jasa thought nahi kar sakta
169,sir app ka belief veri nearest islam religion pl agr app apni kamyabi world b chahty ho islam ko b study kro aik allah per yqeen lelo
170,sir ai baba ramdev ka yog nhi kr payega
174,ai create ai?
175,"emotionally attach field, kind behavior misleading. forget non technical person. understand technicalities related artificial intelligence. nature still place, emotions could displace it..."
176,defamation ai. hi greater ai created hi. worth watching. sir style discussion reply amazing sundeep ji
177,sar ai singing nhi kar sakti kyoki uske liye human vocals chiye na
179,ai duniya ko khatam kar dega.
180,human intelligence always superior artificial intelligence intelligence developed artificial intelligence since ai can't exist human intelligence unless ai can't something
181,humans weak creator ai creation supreme super natural power one one allah generator operator destroyer everything...so need fear artificial fear...
182,one beat human brain
183,one thing would like add ai greater human intelligence human intelligence developed kind artificial algorithm...
185,ai robots thinks humans think
187,"ai can't replace entrepreneurs, & ceo"
189,"sir, understood ai can't dream human have. ."
191,ai wont able produce experience like us.
192,ai shinchan jesa hula hula dance nahi kar sakta
193,"ai simulate excitement extent analyzing patterns data generating responses seem enthusiastic. however, ai experience genuine emotions like humans do. mimic excitement truly feel it."
194,also excitement level ai can't achieve
195,ai can't make decisions base emotions. means ai can't able feel emotions. ai greedy search tool.
196,think best vid till date ....last moments goosebumps
197,ai jub perfect disition le sakhta hai pichle past ko calculate karke wo future bhi bata sakhta hoga... means indian jotish shastra ke tarah...
198,"according me; ai never emotions human have. need keep emotions alive. unfortunately, loosing qualities. need use machine maintain difference ai amd human. fail this, destruction whole human civilisation far."
199,"concept water bubbles revar nicely explaining concept spirituality, atma upalabdhi"
200,"#chatgpt give good answer,"
202,"best awareness understand present, nd real,."
204,jugaad nahi kar sakta ai
207,"job chhorkar ganv chala jaunga ,thode saving se ai ke kuch machine le lunga mere ganv jamin hai wha chala jaunga reels , netflix dekhunga , kheti krvaunga ai se aur mje se jaunga"
209,ai capability create another rabindra nath tagore newton someone else like !?
211,"ai never settle society thoughts, corruption, poverty, unemployed"
212,इमोशनल इन्टेलिजेन्टस भी होती है ai में।
213,jab billion miend use ai one brain cannot break ai.. language cannot develop new language written...
215,ai reply short kay words talking
219,humans like: na munna na tumane aapane baap ka dil hi dukha diya ai
220,informative huge gain. mind blowing. amazing.
221,insan sokar sapna dekh sakta hai... lekin ai ye nahi karsakta
223,ai future. ai ke jareeye ham sampooran cosmos ke rahasya jaan jaayeinge. ham sun par bhi pahoonch jaayeinge.
224,mera ek question hai ki jab sab ai karega ham survive kese karenge ? aur aisa kya kam kare jisse ham zinda rahenge
226,10:30 best line
227,vase hi ai ko jyada importance de raha h aisa kuch nahi h kal ek question maine kiya ai jawab ni de paaya
228,"*19:47** min , really talks vedant darshan. reality cannot achieved ai ever.*"
229,"switched , best solutions..."
230,sir ek question hai ki ai aisa kon sa kaam hai jo nhi krr skta ki jo insaan kr skta hai par ai nhi kr skta
231,ai fillings kavibi samajh nehi payega
234,kya ai ki vjh se humans ko koi khtra nhi h
235,sandeep sir ku kya nehi malum hai oo puchhu
236,"1:20, ai morality, emotions, feelings, experiences. data."
238,ai anything beyond feeding instructions
239,ai follows human input instructions
240,ai based quntam computer memory
241,sir ai fix component damage except indicate
242,bro ye banda bakwas jyada karta h ..main thing k baare mai bataya hi nhi
243,"namaskar.the samadhi state nirvana buddhism also explain thoughtless state mind.untouched affected outside world memory, silence stillness."
244,ai se kheti karwa lo anaj ugwa lo hai dum ai main batao batao
245,ai can't creak upsc
247,past ki jankaari rakhni wali ai bakwas h.i tapasya nhi kr skti. ai bhagat singh nhi ban skti h. ai sweet nhi khaa skti h na samose rasgule nhi khaa skti h.
248,watching countless ai topics video best explanation video ai
249,say something ai trigger fear exponentially..but want say sandeep sir find solution..beacause yeh ai ko handle karna v aasan hai..
250,"future said,ai everything, matal jb ai kaa apna dimaag body hongaa vo human's ko kyo rakhenge .i meen true future tarminated robot .. please make video dark side ai..."
251,aap kitna bhi..samjhane ki koshish kariye..but..ai kabhibhi ek human nahi ban sakte..
252,sir..in sabka kehene ka overall..matlab ye..hai .ki..ek ai kabhibhi..human nahi ban sakta..ye bahut deep hai..
253,robots surely replace humans one day
254,mujhe satyug jana h babakalyug nhi caiye
255,isaka samadhan ek hi hai ki hame 30 eyar pahale ka jivan jine ki jarurat hai
256,"efficiency bhi jyada hai uski ( matlab self , decision uski speed high hai..... ) insaan new thoughts generate krr skta hai... ( ai ) nhi...."
257,"machine ke pass memories ( means recent , short long memories) hain..."
258,right machine (ai ) ke pass bhut jyada data pda hai.... means pure data ka base nikal lete hai....
259,hn right..... ye sb kuchh samaz te hai ai banane wale........ developer
260,yaar mai soch raha hu agar sir ka channel motorized hota phir bich ad aa jata mai achhe se samjh hi nahi pata
261,ai jo answer dega wo glt bhi ho skta hai sir
262,onpassive ai solution k bare mey kuch batay
263,"hum aa rahe hai sir, onpassive"
264,human new thinking ? captured ai.
265,"sir, challenge ai new mechanism economic india world"
267,ai curious....
269,"bahot ghatiya time pe paida ho gaye humlog itna rat race itna competition aur jab finally 10-20 saal baat humlog btech , mba , upsc , blah blah exam degree leke financially independent ho jayenge aur fir pata chalega kisi robot ne humari nokri chin li"
287,kya joff bejos ka name ai ke janak hoga.
288,awareness uses ai thought emotions.
289,ai can't aware itself.
291,ai effect teaching profession?
294,bhai tu kya bolta hai khud ko samjh aata bhi h n know ai. think 0% n one think ai k baad sabse pahle tum jaise babao k job jane wale h
297,neuropsychology scientific study brain function behavior
298,ai team
299,"one thing ai this, action like:hilna dulna like u."
301,ai already surpassed human intelligence
303,mery khyal sy ager ai hi sab kuch kry future fields khud ugaye baaki industries bhi khud hi run kry insaan wesi zindgi guzar sakta h jesy ky log bilkul farigh hon badshahon jesi zindgi gozarien
305,sir ai record video make shoot mobile camera
307,robot emotion nhi hogaa
308,ai can't feel.
309,ai insaan se hazar guna smart hoga...
310,tik h thotless condition aa gai kuch nhi h karne ko kahne ko bilkul zero h fir kya fir bhi life change hoti hai parivartan prakrati ka niyam hai hum thotless bhi honge change v hote rahenge sather nhi hai kuch bhi
312,one think ai cannot ai cannot invemt new think work base old information cannot create new thik
313,ai aavishkar nhi kar sakta vo bus purani information ke base per ki kaam karta hai ku h naya create nhi kar sakta vo sirf nature hi kar sakta hai
314,ye video ko dekh ke lag rha abb ai ke field engineering karun
317,seems ai :)
319,ai se dar lagne laga hain
320,sir medical level pe ai kaam kr skti hai ya nhi
321,absolutely right man ai makes ai make man ..
323,"wrong, jab bachcha paida hota hai tab wo maa ka doodh suck karna kaun si memory se sikhta hai? kyunki uski memory abhi start ho rahi hai, usko bhookh ka dard hota hai wo rota hai yeh dard mehsoos karne ki memory kahan se aati hai? true one god allah"
324,artificial intelligence vs humans excellence
327,"already ai operated, live metaverse reality, sitting place playing game illusion world matrix pixelated matrix simulation"
328,aap video tatvik baate kar rahe hain jise sab nahi samajh sakte. main samjha .
329,ai bekar chiz hai zo bahut zaldi lupt ho jayega
331,shunya ki sthiti sirf insaan jaa skta hai.. basically yeh kahna chaah rhe the..ai dhyaan nahi kr skta
333,ai रो नहीं सकता उसमे भावनाए नही है जॉब जायेगा तब रोना पड़ेगा हमे आध्यात्मिक होना पड़ेगा अगर सर्वाइवल भी करना है
334,muje pani vali baat smj hi nhi aai
335,kyuki ai k aa jane se sayad cs job hi nhi rah payegi
338,sar...ai..hamary..shoh..sy. bhe. bohat.. zayada...kamyeb.hi... hamara.aillha..hafeg..hi
342,sir ai much khud khareed k list nahi kar sakta jesa k mai market jati hon kapra layti hon phir ai media pay sale karti hon usay post kar k
344,ai 10 bar deka hila nahi sakta
345,sir kya ai love kar sakta hai
347,ai bacche paida nai kar sakta
348,"जैसे पहिले लोग सोने के हार बगेरा पहनते थे, अब आर्टिफिशियल पहनने लगे , सुनारो की दुकान 80% कम चलने लगी ,...ठीक उसी प्रकार सब ai होगा रियल की वैल्यू कम होती जाएगी"
349,everything need know ai https://journey-to-artificial-intelligence.blogspot.com/2023/07/a-journey-into-world-of-artificial.html
350,kya ab robot hm pr hukumat krege
351,sir machines ke bhi boobs hote hai kya
352,sir jo hamare pass jo budhi hai sare gyan ya budhi sab hum sabhi internet par dal chuke hai hum ai koi frk nahi hai . balki humse jayda achha nirnay ai le sakta hai .
355,"ai बाबाओ, संतो,संयाशियो का कुछ नहीं बिगाड़ सकता है!"
356,"ai na hua kali ho gaya, ab kalki avtar lord vishnu ko hi aana hoga ...."
357,hum log aab kewal bacche paida karenge baki kam ai karega
358,thank sir...
359,new though samne wale insan mai nahi dal sakta ai
360,sandip sir think ai capable discover invent new thing ideas like albert ainstine newtons lows.
361,"ai can't creative work, repetitive work"
362,ai discover nahi kar sakta. ai ko yahi lagega ki apple niche hi girega koi human hi soch payega ki girne pichhe koi karan hai aur gurutwakarsan bal ka aviskar hua.
364,best way yahi ke isko sath leke chale like ai ke aane ke bad uase kese uas kare
365,using ai become cyborg
366,thanks
367,difference ai vs human intelligence awareness only...
371,sandeep bhai.. mein jungle rhtaa hoon.. read understand kind creatures language. told could chat gpt effect me.?
372,techology ka sbse best part black mirror name ki webseries dikhaya gya hai.. black mirror ke kuch episode hosh udaa dete hai..
373,ai cannot research
374,"agar majority jobs lose ho jayegi tab, products made human kaun kharidega, automatically sales chali jayegi company starts firing people, ai cannot buyer"
376,ai cannnot create humans means can't give birth
378,मैं 2 साल से आपके वीडियो देखता आ रहा हूं कभी जल्दी से कमेन्ट नही करता लेकिन आज ये बोल रहा हूं जितना अच्छे तरीके से अपने ai को explain किया है कोई ai expert भी नहीं कर सकता
379,"last part bluff....the ai never understand human feelings cannot act according situation take decisions combining human feelings intelligence like humans do... so, stop comparing ai humans instead learn ai try move it..... humans exceptions ai"
380,sir ek question hai kya ai khudko update kr skti hai without help humans time ek aur question aaya hai ki kr skti kisi dusre ai k prr sir kaha tk ai khudko update repair aur update kregi?
383,emotions feeling human mai hai ai mai emotions nhi hosakta
384,good morning sir happy guru purnima sir ji apko
385,sir plz videos banao n ai pr
386,"20 year ai ,done culture help , please 1 video published"
388,kalyug ka ant bahut pehle aane wala hai
390,abhi maine aapka ek video dekha ai ke bareme woh tha 1 mahine pahile vala aur fir maine yt band kiya aur bahar gaya thoda ispe socha fir youtube chalu kiya aur dekhta hoon sabhi videos ai ke bare hi aur maine abhi ye pura video dekha isme mera 10-15 minute time gaya ai raj kar raha hai sir
391,actually think ai emotions. ai cant take right decision us ai take decision without emotion decision without emotion can't happy humans decision wrong indirectly liked think right
392,ai dangerous ai desires actions. think ai future.
393,ai shadi nahi kar skta
394,"@sandeepmaheshwari means overall ai can't learn spiritual knowledge human can, right different told?"
395,"sir ,hum apne mind 1ya 2 percent hi use karte hai agar human ne apne mind ka 4 5 percent use karna start kar diya koi bhi ai use compete nhi kar sakta aur ai koi creative nhi hai use human ke creative mind ne bnaya hai explanation ka tarika human ka behtar rahega hamesha"
397,course! ai changing humans mindset train brain new technologies trends
398,ai romance v kar sakta hai fake
400,sir bhoolna nhi chahiye ai hamare dimag ki rachna hai
401,think bhagwat gita cause hum sab ka bulbule hona similar ek bhraman ek gai ko ek saman dekha.....
402,sir ai dhayaan nahi kar sakta .or yehi humari jeet hogi future mai .kyuki jo dost hai aaj wo kal sabse bada dusman hoga ..
403,masterpiece session this. truly operates pure consciousness. watched 3 times..got many deeper insights..
404,sandeep maheswari sir ai se human ko kya fayda h??? agr human ko koi fayda nhi h ai kyu develop kr rhe h
405,ai never changed human behavior human create ai ai create human.
406,"hamen ai ka istemaal karna seekhna hoga, na ki ai ka hathon istemaal hona."
407,ai ko rokne ke liye hamen social media ka istemaal kam karna hoga. aur istemaal karne ka ek limited time fix kana hoga.
411,spirituality se age ai nahi ja sakta
412,rajnikant ki robot movie yad aa rahi hai jo usne exam diya tha
413,सर अगर ai इतना इनफॉर्मेटिव हो जाए कि इंसान के होने या न होने से उसे कोई फर्क नहीं पड़े तो इस केस मे इंसान के लिए काम क्यों करेगा
414,"खेती करो, ai खेती नहीं कर सकता."
416,consciousness ultimate intelligence
417,sir hindi main speech diya karo please
419,sir ai kyo ganrate hi kya kiya jaa raha hai
420,ai work progammed written data self conscious
421,ai simulate whole world conciusness?
422,ai gonna future human civilization
423,ai kheti nahi kar sakte
424,ai hamare sapno ko nahi dekh sakta
426,feel problem arise due ai point everyone realised threat. human develop another program restrict usage ai human nature comes thier survival fight it. time come ai fight another ai.
427,sir please more. session ai
429,protest karo. ai ke
432,sir g kis ai expert ka interview kare plz
435,hair cut nhi krr paega
437,great season
438,pov:- ai watching video trying solve problems
441,"according sandeep sir, ai's thought process human, also neglect sense consciousness.. sandeep sir neglect concept enlightenment, lord buddha achieved mediation?? human made software never go beyond human beings & ultimate truth fact.."
442,ai replace fraud baba's
443,ai cant love sir cause untouched thinking
444,"sir ai final stage i.e., gathered abundance knowledge job loss humans crime also increase bcoz people job obviously money people goes wrong path earn money......sir plz say"
446,ai आने वाले समय मे मानव के लिए अभिशाप साबित होगा मानवता का अंत हमारे दवारा किये गये अविष्करो से हि होगा
447,bhai apne ko bass kalyug aur satyug dwaper yug ke bare pata h ak nata yug aur h joki robots ka hoga
448,"human intelligence created ""artificial intelligence"" value versus, video like sandeep mahichwari defend artificiai intelligence human intelligence, that's good. human"
451,"sir jis trhan se humans relations (rishtey) nibhate h, kya ai nibha skta h ya nhi"
452,consciousness proves human existence.. collection information proves existence ai.. ai can't feel hallucinations illusion .
454,human sperm peda kar skta . ai nhi kar ssktaaa
455,enka brain storage capacity unlimited hai .... advased ssd processer..
456,sandeep sir ji ko questions puchhna matalb ai(chat gpt) ya google search karne jaisa hai bhai .... incoming ai technology
457,good
459,nature intelligence.
462,"सेर ""चेतना"" ही हामे आलग करता...ai human से"
465,issliye insaan ko insaan ka value dedo machine ko mat dedo machine akhir machine hi hoti hai chahye wo kitne bade bade aur sare kaam kun na kare
468,"bhai mein bahut darr gaya hu,, jaldi se mar jate hai,bhad mein jaye ai ,problem khatam"
469,last wala nahi samjh aaya sir mai hindi midiom wala hu
470,cannot teach machine morality that's
471,"sandeep maheshwari ki kuchh baten bilkul samjh nahi aati,,aur na hi wo samjha pate hai"
472,sandeep sir demotivate bhi achha karte hai
473,ai ko hack keeia ja sakta ha
474,great j. krishnamurthy told topic world around beautiful talks 50 years ! ! !
476,"bhai yeah batao, 10-15 saal band hum kya karenge, kaise roti khayege kaise bache palenge pata nai kya bol rhe ho."
478,""" ai ""maara hua aadmi ko zinda nahi kar payega...kabhi bhi yea kam nehi kar paya ga...sab kuch karega lekin yea kam nehi karpayaga.%"
479,simple si bat h human beings feelings hain ai feelingless h us feelings nhn hain
481,humans become spiritual artificial intelligence achieve full potiential
482,asur session 2 ye dikhaya hai
484,अरे भाई ये ai क्या भगवान है क्या?
486,great answer sandeepji. meditator experienced deep conciousness provide clear lucid difference humans ai. thanks!
487,ask solution decision ai
488,starts distruction. terriorist group gets access ai. could dangerous.
489,असुर webseries also good example
490,"toh ai bhagwan ban jayega ! ?... aaj bhi koi bada bulbulla ham sab chote bulbulla ko control kar raha hai... sound,visuals,feelings,based start collecting data's start storing computer memory."
493,खेती करो भाई खेत मे नाही आयेगा वो ai
494,king world best motivational sandeep sir
496,ai societ nahi kar sakta
497,explaining topic ai explain topic better you.
499,samja rahe hai ya dara rahe hai marvadoge kisi ko
502,ai motivated karsakta ha kaya?
504,ai डाका नहीं डाल सकता
505,ai replace motivational speaker also
506,ai never true justice
507,"ha ha ha,, pataa lagne k baad bhi, decision galath hay, usi se stick rehtey hayn,, wow,, thanku dear sir,, explaining difference ai human being.. remarkable fact."
508,"bura lagta hai bhai jab aisi video pe 2,3 million views aate hai"
509,chalo ab puri humanity ko ak saath sanyas le lena chaie ab bas vahi bacha kyoki ai ki tarah bahot jaldi hi bio tech bhi bahot aage badhega jo shayad bacche tak paida kar de..... aur hame bhavishya hamari prithvi par se dhakke maar k bikal de
510,fantastic
512,kya ye ai hamare liye khatarnak nhi h
517,listening podcaste feel vive osho explaining relating emerging challenge. najariya
520,ai instantly breakup hone se nahi rok sakti
521,"sir, please make dedicated series ai , brainstorm ideas, others share know ai also everyone share vision towards future ai also discuss metaverse.whoever agrees please like comment"
522,giving atmgyan way us relate act accordingly. thank sir meditative session.
526,sir ai share market ko predict nhe kr sktha
528,sir kya ye jann kar sakta hai
529,"thank explaining us well, like me, everyone understand truth life, prayer dear universe thank much"
530,ai like - apun'ich hi bhagwan h
531,ai sex?
535,dekhiye agar ai ko niche girana toh ai ko chakkar lagado
537,ai created job today
538,matlab ki ai ko information feed karna band karo..
539,sir ai paropkaar ki bhavna nahi hoti.
540,kya analysis hai amazing . thank much
542,sir sports also affects ai?
543,ai baccha payda nahi kar sakta
544,lagta hai sandeep maheshwari ji ne nirvaad ka majaa chakh rakha hai. 23:04
546,"mujhe insano pe daya aati hai, sandeep jaise 5-10 log hi duniya samaz sakte hai ki kya chal raha hai,"
547,god made hungry every living beings everyone work enjoy life god would think like modern science even mere 1% spiritual knowledge god would made hungry living beings modern science opposite god
551,legendary session sandeep sir . like reading comment year 3023... lots love family future world us(your past ancestors)
552,ai feel.
553,informations ai memory feeded humans ai cant go beyond human mind thought process ai limited informations given human ai memory
554,"@sandeepmaheswari sir ""ai""can understand ""ai"" dun hav emotions atleast next 100 150 years"
555,worry panic kind things suggest everyone see dilip kumars naya daur movie 1957 machine vs artificial intelligence
557,ai अभी झूट नही बोल सकता भूख नही लगती ai को झूट बोल कर हारा सकते है
559,ai सब कर सकता है। जब कम्प्यूटर इंसान से तेज़ गणना कर सकता है तो ai कुछ भी कर सकता है। मतलब मानव प्रजाति खतरे मैं है।
560,"hello sir , ek cheez hai jo ai nahi kar sakta wo hai politics q ki ai ko kisi cheez ka lalach nahi hai nahi use jhut bolna aata hai"
562,"ai can't replace side needs emotions, empathy, creativity, main problem ai currently depended human instructions."
565,koi terrorists ai ko modify karke wrong information dega aur patient marega toh ai pe ghanta case karoge
567,ai capable understanding sarcasm?
568,"ai find solution medicine uncure diseases like cancer, hiv?"
570,artificial intelligence unlimited data impossible human brains
573,information bases work carried ai .. human need focus information area eg.. meditation..
574,thank sandeep sir session..
575,ai cannot addict bad habits like humans.
576,sandeep ji app vo baat kar rahy hai jo ki tin guno say upper hai per kafi log samajh nahi sakty please ai say hyman ko unlimeted loess start ho chuke hai iss ka appose ki jiya
577,"9023, future someone ask "" go beyond ai ? "" , ai suggest video ."
578,well explained sir thing reasoning comes first mind mechine
579,sir ai farmaring nhi kr sakti
581,sir difference human's emotions feelings artificial intelligence have.
582,ai ko hack bhi kar skte h like ik tough still kal ko kuch ho gyaa toh vo toh kthm ho skta h na
583,sir ai future bhi emotional feelingss nhi smjh sktaa kisi ki kyu ki robot mai feelings thodi hoti h
584,ai pyar nhi kar sakta ..... ai fillings nhi samaj sakte sir..
585,ai बच्चे पैदा नही कर सकता
586,ai can't reproduce new young ones answer jisko sahi laga like kre sandeep sir tkk pauchye
587,"pehle khud jaag jaag k phone, latptop social media hazaaro apps chalaya...khud ja k waha apna data save kiya ab khud usse bachne k tareeke dhundh rhe ho jab sab bolte kam phn ghuso tab bht bura lagta tha jaise kidney bechne bol diya ho kisi ne...ab wahi phn jee ka janjaal bana hua h"
588,ai emotion nehi hai jo human hai..human soul hai jo sab kuchh kar sakta hai...like meditation connection suprime soul. lekin ai nehi kar sakta hai...
589,ai tatti nahi kar sakta
590,decision agar ai khudse liya toh samajhlo nuclear war toh possibility hai... ai ko ek limited pe rakhi gayi hai bhaai nahi toh sab gaya
591,love u sir.very thankful you.
592,ye ai develop kaun kar rha hai goli maro use
593,ai can't invention
595,ai vala bulbula pani nahi hai...
596,abe lolu jo hum sochte hai sabki soch alag hai. abe teri felling kaise ho sakti hai ai ke pass? kuch bhi
597,abe wo entrance ka exam dega kyu? usko admission thodi lena hai
599,ai can't replace cricketers actors
601,ai cannot replace sandeep sir's intelligence
603,people enough money purchase ai created product intelligence work ecomically people jobless purchase product .. wasted.
605,"sir,ye baat paka ho gai. ai badta jayega, insaan ko geeta ka gyan samajh aata jayga"
606,oo mahatma gandhi gand fad jor lga kar ai kisi ke dil imotional ke sath nh khel sakta. insaan bhi ek baat bole usme bhi fark hota hai
607,ai sandeep sir ke jese motivate nahi kar sakta
