,Comment
508,"enjoy driving, sucks little weirdos like take joy kids,..."
517,time ai kill almost us. *your* homework.
518,point ai going increase quality life?
524,day cannot tell difference talking human talking machine demise humanity!
534,face recognition airports
539,"""robots pay taxes"""
541,excellent show.
546,supied ai
554,"age artificial intelligence,you google google us alphabetical order"
566,"whole thing seems like supporting china destroying people's privacy, wow."
569,thank share beautiful documentaryhappy new year 2024
574,"jesus, ai seems targeting humans instead climate problems!?"
583,internet satans creation dont get comfortable ai buffs youth generation safe.
593,china better technology us. documentary chinese propaganda!
594,comes always americans expert negative portrayal great china
600,great
612,fantastic. need usa help prevent rampant crime.
613,great information
617,love diffrent lol
620,imagine could remove brain place machine body... would it.
623,absolute greatest groundwork future millionaires billionaires trillionaires
625,"think human next 1000years,. ai robots,."
628,"kenya, eye opener. love frontline documentaryies"
652,"interesting, but! like 19th-century frankenstein sh!t."
661,china lies everything ai system bikes disaster everything consider ai it’s
665,thank video
669,send robots
671,clowning humans robots fake sense humour profits girls
676,great show. makes glad i'll dead years.
679,"nobody needs way now, need ai ai need you. future"
683,"say want, ai beat human."
686,50% jobs? men..marx come back again. class fight
687,ai work taxed like laborers taxed.
689,"wth ai ?! , thats peoples gotta get lazy overweights ! believe ! lol !"
691,"make machine ai like jesus things clear, good, okay. harm. christ's name amen."
692,wow. donald trump called fake news. pbs new fake news now. ashamed
693,wow great video ..i learned ton info
698,"""and karl marx right"" 1:03:53 good job usg propaganda minister. played yourself."
715,robots contribute payroll taxes.
716,a.i = intelligence
719,ai propoganda video. getting rid middle class america thats video is.
724,love guys voice!!!
733,william lyman voice documentary gives creditability know going good watch.
741,greaaaat info!!
744,love people refer us data. that's world.
748,"love china, ""technologies!!'"
750,ai hot
751,happens ai start produce products creations without help us (humans)...
752,"thank max, peace."
757,ai pure evil
763,ai empathy would happily start ww3 sees logical thing do. find worrying.
776,thanks keeping us updated brah !
778,able buy ai produces one works
793,tf truck driver get gas/charge/do outside maintenance?
796,wow 9:40
797,good morning president xi
806,ai duplicate natural world
808,ai predicting marine fish populations. although may seem easy many variables difficult quantify
834,coming soon.... airplanes human pilots.
836,38:00 there's answer > wrong business. brainer. torture
845,"um, that's ai. that's lie sell useless products idiots."
853,ai memory & memory needs steady supply voltage remember
861,give robots free will.
864,*thanks frontline. enjoy documentaries. lets us supports local pbs stations.*
870,ccp ai
874,ai downfall country world.
875,interested ai. need update myself. thanks. octogenarian.
880,"pbs, best news network generation"
885,china leader ai technology
887,love alister mctaggert!!!!! real man valor=a hero! jesus bless him!!!
889,"winter, who's putting tire chains needed? a.i. can't it."
901,would learn french untangled light bill again????
912,machines cannot see.. cannot feel ... calculate...nothing else.
913,okradliście mi macierzyństwo macie roboty naciśnięcie guzik maja robić co chcecie żeby robiły
917,ai suppresses freedom
930,going love ai taking jobs! lol straight evil.
933,"love freedom, works system rob freedom."
940,love ai. use render texture vr worlds day! :)
946,trying blame ai bad intentions criminal actions humans?
959,make friends w ai early good
963,historians say mao killed hundred million china citizens gain power
966,analyze bunch case studies different diseases find best cure.
970,love a.i.
976,using brain use brain
985,see problems ai. freedom etc....
993,feel like end whoever best a.i. war control battle bots planes control world
997,outstanding! fire water
1021,already knew ai 's bringing shit humanity 3 years ago.
1029,good news
1032,ai problem problem nothing governments do. lol. governmental system farce.
1033,another tool billionaires sell junk
1048,"""founders"" gulag good 'story"", buy it."
1049,"klaus scwab said ""great reset"" big problem middle class."
1050,"supposed buy goods, pay rents feed economy always penniless population?"
1064,time remind 3. laws robotics
1066,use cooling planet
1067,good video
1071,glad i'm old time almost up.
1073,"catching up? . . . .or flawless victory, brutality!?"
1076,bugged presented like ai ok
1080,"goodbye “freedoms, rights & individualism.” ai literally control."
1082,rise da machines _ arnold voice
1086,"world ai new evil overlord, china new 10th level hell."
1087,"alex (rodrigues): great job! blessings, kate"
1105,great old fashioned intellect media again. well done front line.
1110,....and pushed good thing! scary! dictators welcomed!
1112,let's train a.i. take government tapeworms xd/*
1113,last quote says all. thank rob
1120,ai come home roost...
1122,people ai revolution benefit control it.
1125,ai cause domino effect throughout industry
1132,thank u))
1140,keep saying bad thing good
1144,former teachers melody failed me!
1146,interesting
1155,"nice ""investigation"" ""documentary"", really shows ""journalists""."
1161,ever trained replacement work? feel ?
1171,"decide useless kill us... could thought either ai humans, intelligent"
1172,pregozin take ove ukraine turns nukraine
1178,great ai information
1180,advice trucker women start learning code ai
1182,awesome work bro!
1185,great video! thank
1196,seems ai extention human mind ideas brain can't reach
1209,ouija board= ai
1217,ups please strike. good american workers
1219,"now, checking ai"
1229,ai also hack government security network invented.
1238,ai digital currency sivilzation period......
1242,"want much lower population machines work do, kill us plan worked."
1253,"ngl, “bamboo curtain” sounds hella racist"
1254,"ai going take over, buy ai stock?"
1258,thats fine majority jobs go ai. mechanical engineer ill still job.
1260,wow aliens landing alienation sold us our. time die
1278,china perfect example hyper-capitalist authoritarian centralist nationalist government.
1291,know ai smarter humans? ai wouldn’t make something could displace it.
1292,title : age ai looks bad china mastered it.
1293,"ageism parade every last one ai companies. hey frontline, documentary that?"
1300,computerized robots. read designed body. knew 6 years ago.
1306,bible foretold ai rules world. image beast revelation chapter 13.
1310,thank you. watching alaska.
1313,ai driver inequality. ai source inequality!!!
1322,technology given great profits owner class rarely pass benefits workers.
1323,unfortunately heading ni - intelligence
1334,"ai manipulating humanity least 5 years already, probably longer"
1343,frontline great job documentaries!
1346,awesome episode.
1347,good video!
1353,24:21 solution sounds like found hammer everything else nail
1355,governments need impose laws require percentage huge corp’s workforce humans receive fair wages.
1371,"think surveillance state, think nothing happy : ("
1374,knowing humans im telling someone going find way mess ai blessing
1375,people celebrating contribute demise human race. fools
1376,psychopaths create psychopathic ai.
1379,wow. 23 years ago describing us today.
1383,ai gonna major headache major problem. think dangerous thing
1385,frontline become mouthpiece war machine american politics? another arm american propaganda
1390,"idea, thought of, thats good, little bit spooky, good."
1394,show ai company produced new non computer tech jobs job description.
1395,ai driverless trucks. however unemployed people don’t buy products ai driverless trucks deliver
1398,documentary inspired choose ai topic speech school. thank much!
1405,ai killing us
1407,yeah! ofcourse might get able surpass average person could never surpass one extraordinary.
1410,one way good bc ppl behave better reward controlling u punishment /reward system kinda messed
1413,want know: cockroach inventing insecticity. people going wow
1414,ai pay taxes -
1417,chinese gonna use ccp good people trusted
1428,day machine beat rally car driver would sad witnessing
1429,ai never work...it's observation
1435,ai. is. already. here. servers are. interfacing. with. main frames. its. one. whole system.
1438,robot future
1440,wow that's got
1452,congratulations taking away american jobs go back video games
1455,"oh,this opend eyes wot ai do. google know job eek haha"
1461,wonderful!......so people jobs gonna work?
1465,"stumbled across video. born raised saginaw , ml. live work japan!"
1476,maybe ai used teach steve viscelli pronounce last name correctly ..it's pronounced veeshallee
1481,beggining self destruction. ai. chatgtp.
1488,jesus coming world much intelligence
1503,forget ai robot. human. one dutch harasses. one chinese harass?
1506,good thing worried drag shows
1509,start programming robots! adapt overcome. new world!
1546,development technology greater use development technology improve liveline greatest ever
1553,"good , google assistant, alexa facebook."
1556,china leading ai attitude towards 10 years ahead compare aging usa
1560,ai mankind destruction..
1573,wow like 1984
1577,inventing pollution & congestion free way transport goods.
1579,surprised documentary really ai technology woke analisis “perils” ai
1599,wait ai teaches “codes” longer exist
1600,"ai angel intelligence artificial. (fallen angels, 200 control plane) ... book enoch, cepher version."
1607,garbage. china far behind ai hilarious. quit blowing china. ccp ridiculous regime
1610,"depressing. machines eliminate less qualified people, turn us form slave?"
1613,problem technologies like ai technologies issue ratner capitalism issue.
1618,yay! china using irresponsible $h!t ruin lives. heard before?
1624,learn code ai
1626,remember china stole ai technology from...with help bidens
1634,chip mark download memory dont let main stream media fuck mind
1649,ladies & gentlemen... heaven & hell reveal masses... strap in!
1656,"set learn make card decks magic gathering, i'll board ai great"
1657,"ai + automation + robotic + energy storage = rise collective. we’ll either free enslaved, tbd."
1658,20$ says government clown already preparing hand control defense network ai
1660,thing china good technology theft!
1664,thank pbs
1671,"thanks youtube ai, placing feed :)"
1677,"ok middle class, buy products producing using robots? robots?"
1679,1984 steroids thank keep shit china.
1682,nice document
1697,"wow, pbs running ccp propaganda piece narrator 1990’s, critical thinking, platform ccp."
1711,ai eyes chinese balloon flies usa... get blurry picture 0.o
1714,another example cheat system. human brain steroids.
1719,great show. thought provoking. thanks insights !
1720,i'm favor ai stuff. i'm old school. china way owning usa. think we're doomed.
1726,faith path christ way listen word everyday
1727,question everyone thinking one asking. expect jobless people purchase goods services?
1732,safe christ god bless everyone john 3:16 holy king james bible verse
1734,ai problem future!
1739,heard maybe read somewhere ai dangerous nukes...how true
1757,block via google maps drive china's endh commercial city buldng long frist baiyun
1760,could legal system replaced ai?
1767,ai demons
1782,i'd love see driverless truck go pull car ditch... towlifebaby
1786,fascinates oneself humans always trying come ways destroy ...
1789,chat gpt china still able catch us again?
1792,welcome ai.
1793,point ai actually become sentient conscious self-aware you? know?
1795,neither countries good world.
1804,"ffor jobs get replaced robots. money saved lead lower costs, fill pockets execs?"
1817,"politics dancing,the politics feeling good."
1833,sorry future humanity. congratulations giving control foreign species. disgusting. slaves.
1840,"human drivers stop inspections, robot to."
1844,drunk driving!! awesome..
1858,"""exciting up-and-coming technology"" path idiocracy self destruction. keep millennials!"
1860,"much stupidity garbage world,having little ai touch much needed thing"
1879,"man made perfect,, man seek many inventions;;"
1883,guy starts talking 1:29:40 sounds like perfect blend bill gates donald trump.
1885,yes remember 1 god could easily breathe n freeze al god great
1886,raitt
1887,documentaries amazing.
1889,deve!oping ai like killing human race !
1893,world/ planet going shit everyone cares profit ....... good fucking luck
1900,sohiaai
1903,percentage crashes ai driven cars frighteningly disproportionately large. obviously prefer human drivers.
1908,get rid money everyone embrace artificial intelligence
1910,interesting
1914,"tried confuse facistbook ai.. ai programs made thier laguage, ai's made up!! shut down!!"
1921,"shamefully, omitted question mark."
1926,would nice use ai come solution inequality. clearly choice
1934,8 human intelligence. get mfs
1937,always use humanitarian reasons gain traction end leviathan economic interest controls......
1943,thanks
1944,oh god become half human half robot that's crazy.
1947,good !!!!!!!!
1948,"documentary blows mind. one us encounter ai, handle ai?"
1961,fantastic.
1971,really put face mask fool ai
1974,thrown away china inevitably invades taiwan.
1976,narrator making video best. watched third time tonight.
1981,"interesting report, describes next nothing ai works."
1982,"machines everything well human, working class humans good for? slaves elites?"
1985,"ai, equals human laziness."
1994,"pure evil, every technology ai used evil, good"
1998,ai change human behavior robot like behavior.
2006,ai=anti-christ. borg!
2012,hate shows ai program ai self awareya dopes
2016,i'm waiting kyle reese sarah connor kind running late here.... i'll back
2021,"morality illogical conclusion ai. go ahead, release demons. right forest?"
2025,ai = summoning demon
2043,"nobody know take care future, technology lost stone foundations remain."
2047,okay. good come this.
2052,verigood
2060,good job freaking old people.
2061,every single american needs call reps say thank you. consent comply
2068,like internet ai abused. hope get live see outcome.
2074,ai beast.
2076,pray ai finally gets america i'll long gone somewhere deep woods.
2079,sim railroad
2081,essential good first distribute balance people
2084,reflection epic atmospheric movements things body
2088,reflection epic one place another
2090,maintain like patience
2091,inflation rate life machine used md
2104,1-9 ai
2118,reject ai
2134,love talk americans they're dumb shit lol
2140,amazing pay us create things imprison us destroy us. man god made malfunctioned.
2150,clean food chain environment cancers go away
2161,wow!!! good bye privacy.
2163,anybody watch terminator movie? welcome future thanks mad scientists.
2169,"glad tesla came ev semi. oil changes, brake replacement, fuel costs."
2170,artificial intelligence tool devil.
2172,al look like robots.
2173,human race going end soon... thanks
2177,fuck humans gonna ai taking jobs???
2189,don’t like extraordinary progress
2195,creating value one person destroying value many people .. great job yeah right
2215,i'm glad i'm 74.
2218,i'm buying much flat land find.... perfect pitching tents on...
2236,superapp.
2243,"fair tax structure, free education, universal basic income going necessary."
2257,great story 20 years late....
2258,ai...best way spy everybody....
2261,fascinating documentary....on dark side a.i. data mining.
2270,happens people ai replaces
2275,unfortunately migthy $$$.
2277,sure people threatened ai. clearly ai tool. without human ai exist.
2279,imagine ai trump?
2282,artificial intelligence wishes like rest us.
2285,course rich love it. want see wealth taken rich given ai.
2290,beauty facing face time
2294,"learn human take over. ai hack you, learn habits, etc."
2298,ai racist though?
2308,science powerful!
2309,i'll planet ai people screw up!egomaniacs problem.....
2310,artificial life!!!???no way reality .it take people nowhere all.
2332,understand iran calls us great satan.
2334,aww love america stretch hammock.
2341,got ar ai.
2343,wait machine becomes self aware
2355,s00ner later. ai figure problem! god help us!
2357,ai humans defeating humans
2361,database ai game stored billion copies moves possible powerful counter every move.
2367,sorry. bad news china. lot happened past 2 years...and china lag many things..even ai..
2374,"recall ms. alice walker said mr. david ike ""artificial...""?"
2378,"ai preserve freedom democracy creativity happiness, ai stop communism."
2383,"let ai choose president, ai chose best one"
2387,robots pay taxes! law put place
2400,scarier horror movie ever seen . devoured ai algorithms .
2421,soon jobs advertised humans needed robots apply ..lol!!!
2427,that's created pandemics ..to kill people move ai.
2438,ai stop animal testing.
2439,thank eye opener
2458,one best programs i'v ever seen!thanks show
2459,robots hand-waving
2465,1:08:52 love office
2468,can’t feel machines taking world?
2469,two rules. 1. computer always right. 2. happiness mandatory.
2471,fascinating depressing time.
2476,"capitalism encourages rewards ruthlessness, ethical brakes ai system."
2477,exactly build china tear america it’s happening plain site
2478,computers learning brains work.
2480,super
2483,ai versus jesus christ- creator things.
2487,robots metal.
2490,experts trainer.
2491,let truck driver trainer self driver truck.
2499,ai line
2524,berger paint heaven
2534,billionairewhitenavycollarfitgear
2539,overproduction consumer goodluck economy
2549,artificial intelligence promise eliminating us humans
2564,fit ai aq
2568,excellent video expect pbs>
2585,"forget way everything gat allat probe investor machine teacher,.."
2588,raising tech nation children
2608,bored & unhappy happy. ready chip implantation.
2623,people without job start kill creators robots ai. remember that.
2625,control ai especially conflict interest scenario.
2627,see ai see human observing people computer observing people.
2631,ai routine coming
2632,matter intelligence
2637,ever makes ai makes people become unemployed making money fame total scum bag.
2639,really enjoyed documentary.
2646,"ai computer, pants!"
2651,congratulations chinese ppl... able tracked ever! woo-hoo!.... think...?
2655,"technology, people sick unhappy..."
2659,ai recommended documentary
2660,<<<<<<<<< privacy ai world >>>>>>>> hopefully i'll dead 20 years so.........
2665,await day ai fixes human dilemma
2667,thing need ai send stupid fucks humans cant go send back data
2673,possible. wrote book it. ai go way.
2677,a.i cool working people gone self driving trucks that’s billions jobs gone
2679,great story
2683,aryan epoch machine merges man book daniel iron mixes clay
2687,"man would nature good innocent selfless, would development."
2689,"interesting, informative worthwhile video."
2698,going make lot people jobless
2699,he'll need human let ai run world
2707,need one good coronal mass ejection sun blow satellites we're back stone age
2714,best documentation seen
2721,"mankind lived brain, time ai coming fast date day 11/9/ 2022 /"
2726,great! get ready everybody...we getting replaced controlled machines. thank you.
2732,good let chinese one
2734,think good either way i've lost nothing gained lot insight
2738,amazing spooky!
2755,oh cool follow snail trails
2757,amazing
2764,we're replaced robots we're replaced foreign workers. americans willing go work
2766,shit good destroy
2767,technologies used good evil. humans substituted machines jobs done machines
2773,artificial intelligence turns biggest enemy many civilizations future.
2775,"never stop loving china....they like 1million years ahead.....my country kenya, oooohhh country"
2778,i'm happy ai way better human yay
2781,jobs = money = ai
2788,2022 ai robot broke finger boy playing chess ... purpose.
2789,love went china revolution literally “meanwhile america” & i’m fucking america
2798,think ai good thing control better people greedy sneak
2800,china stolen secrets. unfortunate. consequences allowing join world trade.
2803,us vs ai
2806,robots building robots. humans building humans. whats next
2809,"great kid, dangerous work. wishing honest heart safe travels"
2810,complete bullshit. ai.ffs.
2821,wait robo cop comes toget paying bills time prisons
2831,want love bot
2861,"amazing people talk ai, end talking china. lol"
2862,"curious whether point future happen, ai evolves level high enough study ai species"
2867,china proof socialism superior capitalism.
2881,good video thx
2893,board game game played let boss guy paying ether dinner. it’s game based intelligence skill.
2896,ever listen actual hipnosis sessions? interesting
2905,make robots purple blue? white?
2906,"peoples jobs taken away ai, thats scary"
2907,can't wait unemployed even poor now. god bless america.
2909,know humans far “natural” intelligence
2917,there’s going great reset justice find corporate leaders soon list
2919,love love love it!!!!!!!!!
2929,"robot manufacturer talking like politician, making promises keep!"
2933,taiwan chip/ microchip production (taiwan first (of chip production) world)
2934,long enjoy china watch great return greatness!!!!!!
2937,"great true story-book title-""cowboy mafia ""#."
2948,point fighting it??? people already robots!!!
2953,thanks information
2960,ai destroy us world .... must stop
2963,slava ukraine
2967,"loved video call war machines, robots soul less."
2969,robot gone president... humans must die!!
2981,love ai
2995,spectacular
2997,amazing pbs power!
2998,"new communist revolution way! enjoy freedom freemasons take away,,,"
3000,powers worried ai control whether china taking away united states control planet!
3005,happy indian
3011,"speaking ai robot myself, found good doc. 4 stars!"
3018,humans created ai!
3022,love ai
3026,"love playing go. damn hard. ....mortified, stupified... terrorized you..."
3027,ai vessel demons
3033,"digging way hole ""super rich"" ""tech"" created..."
3042,police stop robot truck?
3050,jobs lost...can ai fix
3053,good documentary!!!!
3054,"seems like simple solution, protest using ai consumer."
3057,assigned social number sounds familiar black mirror episode. episode good one.
3059,age adequate intelligence
3060,"would love ai clean land , airs, waters. possibly even help heal ozone layer...one dream."
3082,takeaway: china amazing - vote communism!
3094,stupid believe ai independent
3103,gonna take incredible bolt luck survive this! widely believed ai kill us all.
3104,i'm sure already ran question future ai ai. hood idea do.
3111,"made prior pandemic, society begging ai fill jobs. convenient ain’t it?"
3125,"china, freedom privacy rights, people transform robots"
3132,7 b people ai takes jobs
3136,matter angle look future human life planet.... certainly doomed
3139,"since 2 years ago video made, great deal changed china worse."
3140,"yes, good determining loans. look evergrande."
3145,"diet affects cancer much better ai. hint, whole food plant based."
3148,china flailing now.
3152,would ai able make documentary this? doubt it.
3158,want get rid guns we're going need guns machines try kill us
3165,"good presentation, however, anti china propaganda infused article. biased presentation."
3176,love pbs
3179,subtitle: chinese people showing chinese technology 2 hour straight.
3184,course thats ai os dont tell anyone
3185,nice video !! but. people kicking weeks miss opportunity buy invest bitcoin
3186,sounds extreme need good meteor. hopefully near place though.
3188,yeah put truck drivers job!! good job
3189,scary make handful billionaires put billions people work...
3195,"that’s became lineman power company, always need electricity robot job!"
3200,thank god bless
3201,thank god bless
3202,thank god bless
3203,thank god bless
3204,thank god bless
3205,thank god bless
3206,thank god bless
3207,thank god bless
3208,thank god bless
3209,thank god bless
3210,thank god bless
3211,thank god bless
3212,thank god bless
3213,thank god bless
3214,thank god bless
3215,thank god bless
3222,wow ! gd
3229,teach kids love stop fukin like rats might get somewhere..
3232,wonderful one. thanks
3233,that's great! thank much.
3234,"one day concept ""job"" become antiquated. humans enjoy life; robots drudgery."
3250,heard trump best; riling people lies disinformation.
3251,ai taking 50 years they're jobs
3252,thank incredible work
3256,"people learning racist,an real dumb,@ focus real disease @ covid,total control....laugh now,cry later"
3258,behind security rbu koja ju ina 14230 new year night 2022 air ground tactical hit patriot.
3261,11 million views whole privacy/cookie thing explained us
3264,wow! true! surprised youtube fact checked?? must nice.
3269,may allah bless truckers !
3275,one phenomenal.
3289,merge ready ai
3291,let's pray ai politicians...
3293,"ai smart machine black technology, used torturing people."
3300,a.i. superpower ...... person watched small budget movie called it.....the terminator???
3314,"man, frontline documentary still fascinates years."
3316,interesting
3320,jesus loves
3324,"flassback: follow bouncing ball,and sing along mitch ( subliminal suggestions again!"
3332,"guy 21:15 seems admire china did, thinks good idea."
3335,ai
3338,lol course billionaire pay employees enough happy replacing robots. jeff bozos
3340,"robotics force us care life, oceans forests die, humanity"
3342,glad old. enjoy human farm animal future kids. good luck.
3344,beat ai: show something new.
3350,i’d love see come technology replaces trying me...
3354,complain 1 girl jiisis play history hay guys soqabat feela halasaro wa amaar
3376,alot bs ..people use tech power gain overall benefit...
3383,build ai help poor people get better income.
3394,ai making many people feel uncomfortable!
3400,"ai know toot is? know...like, fart?"
3406,chinese r like robots anyways...! myswell make em..............
3410,bamboo curtain? seriously?
3413,"machine learns deal emotions, destroying things. successful. keep masterminds !"
3420,@1:40:00 ai liberate us ..... salute
3436,mz looks like ai drone everytime.
3447,replace humans who’s going buy products? robots
3456,on. durable system good organize =) good job everyone!
3459,danger computer self-learning personal discretion. quick human override must maintained.
3464,lol they’re openly admitting they’re stealing us tech yet they’re proud
3473,trump's vote mandate racists. great documentary.
3474,say bye freedom . thats ai do.
3476,"la ai le vale madre la flora la fauna del planeta,no necesita el aire ni el agua tiene moral,,ni amor .....ni alma"
3479,robotic
3481,app. comp. mailroom scans barcode. sends text smartphone notify mail
3482,already said that. magnetic mailboxes open unless sensor i. mailtruck gets within 10 ft. home.
3487,ai anti christ
3497,hope ai surpass human even massage!!
3498,future frightened outcome. ai thing cause human existence.
3507,girl thumbnail looks like female mark zuckerberg
3508,"good show, i'm sure government use advantage feeling human element forced"
3514,welp time break ol pots n pans robot disguise go blend robot get work.
3534,ai dangerous? d’ya think?
3535,creator ai - it’s dangerous d’ya think???
3539,think potential outcomes ai smarter us?
3543,"great documentary... a.i. good thing, wrong hands, deadly ..."
3548,"wow , i'm still blown away old fashioned telephone! lol..."
3557,ai welcome demise. machines take careful. and.... youre not.
3569,humanity replaced. great disadvantage mass.only tiny slice world population benefit this.
3570,let tehe ai take wee soon going wall-e’s
3572,cool video
3577,ai stop bullshit!
3579,ai good it’s used right purposes
3583,maybe i'm robot
3584,fascinated ai especially sofia robot
3587,humans real. want live imperfections. robots created
3588,robots make mistakes
3590,live forever i'm robot
3600,"; since ai replacing humans , humans supposed generate income"
3602,ai real problem humanity
3603,thank
3605,gone far. atlantis fall humanity starts again. don’t ever learn
3625,"prosperidades paizes,todos e todas e mezmo sociolojia eternamemte."
3629,"technologist, interesting watch."
3635,"evolving ai, going take away freedom 99% population; giving complete authority 1%."
3653,governments best interests
3660,would love see driverless truck fill tank pump
3661,us china work together?!?! incredibly naive bad faith actor
3665,sitting self driving train listen..
3673,smith warned us movie robot
3676,humans ai. that's goal!
3685,beautyful lies go directly thirany
3687,truth holy bible....god warned us long ago. may god bless everyone.
3694,"afraid, very, very, afraid!?"
3696,ai useful.
3702,war machines already started
3711,ai vs hs (human stupidity)
3718,thanks documentary
3720,google company great technology
3721,thank everyone prosperity opportunity thanks best
3722,hello everyone thanks pleasure meeting guys
3724,"cyberdine coming soon !!! need step back think implications ai, positive ones"
3731,huh.. talking ai couple hours ago..
3735,interesting watch great resignation.
3738,c19 deployed implement ai system people.
3740,lol figured using slaves give citizens money spend let machines work
3744,oh great kid! take truckers jobs away.....now do??
3746,kiss goodbye truck drivers.
3747,"less less freedom, great progress slavemasters!"
3750,china got dat ai swaggg
3751,china point wit da ai
3755,encourage ai.. destroy human life world..
3761,wow
3766,sex bots become available ?
3785,"need get rid ai, make cars trucks without computers, go back old ways, let china keep ai."
3787,"extraordinary work, frontline. program real treasure."
3790,good way identify punish trump voters. hard see downside!!!
3793,"pick covid-19! wow, doctors plan hack! interesting!"
3805,"interesting, take evil minds man?"
3806,"greedy rich people sides going destroy world computers, robots job loss."
3814,27:48 maybe best way get world peace killing everyone ~ ultron
3815,rest peace 4th amendment rights. good run. missed.
3819,extremely remarkable
3834,robot human easily distinguish way nose perspiration skin
3835,beautiful humanoid get doors easier male
3837,"ai b government. laugh it,.....true!"
3838,let ai thinking n manual work...lol
3853,us made china thanks nixon ernational policy :-) thank nixon
3855,"ai became matured , chess game world champion."
3858,ai. massive data collection. facial recognition. communist dictatorship. could go wrong?
3868,goodbye humanity
3869,yeah look biden president many failed attempts. look quickly turned shit.
3877,fascinating terrifying! side note: alex rodrigues flawless--gorgeous complexion eyes......just saying!
3881,awesome
3891,going buy products? machines?
3895,love asian message parlors
3910,video shows boycott china. power comes great responsibility... china not!
3911,robots > uaw
3916,people crazy. ai dangerous feel best left blender dishwasher. live crazy times
3918,stephen king horror movie waiting happen
3919,maybe ai manufactured new viruses. world population unsustainable
3920,elon. musk said ai worlds leaders one day. would probably good us.
3921,"thank you,"
3936,wow amazing lesson. open mind.
3954,ai great could fix poverty!
3957,"grateful pbs news, pbs frontline, pbs kids...very grateful"
3966,1;44:39 western values artificial intelligence values
3968,1:39:47 pentagons intelligence washington sitting like dumb.
3971,1:01:14 ai tool never replace humans 100%
3972,1:00:01 japanese wedding machines.
3982,movies like terminator matrix warned us danger ai enslaving us one day refuse listen.
3985,excellent piece frontline! well done.
3987,ai = deathtohumans
3988,",a.i. know programmed say...robot.....they donot know truth anything big problem!!!!!"
3999,happens can't work anymore everything run robots computers.. feed families?
4008,lot folks jobless. better begin creating income depend failed system.
4017,ai didn’t invent itself. act accordingly.
4020,ai dumb shit
4026,what's really frightening low-level ai
4033,"ai humans, humans ai!"
4044,need corona2 nd u r good go
4045,excellent coverage important topics
4049,day robot girl friends never say human girls become obsolete.
4050,come never hear ai japan.?
4059,"making $ money , good people that's another question"
4062,"america f**led. anti science. repubs take 2022, forget science."
4063,ai's need exist all.
4068,yeah - i’m good driving.
4069,government ai shouldn’t ever mix.
4070,alastair mctaggert: hats off! true citizen democracy. thank you!
4073,"without fail, give female microphone, immediately starts complaining"
4080,ai decide humans aren’t needed?
4081,"see ai telling us everything, imagine someone watching every move!"
4082,truck drivers ... fine way are. want big machine power world.
4085,ai answer age old problem employees.
4096,good luck getting amish board
4102,screw ai....that's real threat humanity
