,Comment,Label,Score
76,beautiful podcast bringing visible character thriving developing humans continued listening favorite inspire calm soul! bravo thank deeply,2,0.973381769657135
77,mo gweat good!,2,0.9627772212028504
78,would ever love sit discussion mo,2,0.9381434768438339
79,said it thank god say look god,2,0.9227163394292196
80,so mass china failed him! tom!,0,0.9493160247802734
81,ai used deal iniquities justice government system corruption food industries greed big parma dismal state health care?,0,0.9075933218002319
82,endless put scare stories continue anyway people brain realize there something dangerous reasonably quit,0,0.8877075672149658
83,great interview one enlightening give heard ai,2,0.980395957827568
84,now blown away! thank bringing wonderful talks us people around beautiful souls ai would choice copy them humanity brighter future confident,2,0.9572328925132751
85,scare monitoring based idea humans make best decisions reality greedy idiot run countries id happy something intelligent us runs us kill everything fuck things up time get check,0,0.9646679162979126
86,exactly correct machines compassion also many people engineering brilliant problem soldiers thinking kindness people issues,2,0.9371287822723389
87,important information intelligently analyzed discussed thank mo tom love interview deep,2,0.9571991264820099
88,ai breakthroughs yet couture looks shit p,0,0.9399470090866089
89,downloading corruption blood linehow keep curse ai when created it spiritual you overlook,0,0.9366172552108765
90,tom discuss best topics best guests internet thanks every single one podcasts able become smarter human every single day huge respect thanks,2,0.9826932400465012
91,loved interview!,2,0.9507370591163635
92,were killing years truly may deserve starve death save rats mice with survive reclaim houses leave behind expire,0,0.8699317375818888
93,agree ai dangerous thing ever invented in hopefully ill die ruled machines,0,0.925245925784111
94,love guns talks great information lingo accent pleasurable listen,2,0.9792782664299011
95,thank gentleman!,2,0.9706061333417892
96,use ai hurt kill humanity they better realize rid of too ai dismantled,0,0.9652570486068726
97,computer models never correct! george box helpful always wrong! ai based limit knowledge man fed first place! words beginning faulty! new world order wrong footing!,0,0.9368487596511841
98,need fear time start making machines work us live men to! think people! roots right now ai change lives forever used correctly! absolutely amazing wait! lets go lets finally live meant live!,2,0.9329771846532822
99,talks ai always end cringe things said like this topics discussed armies talking them there new ideas elson must invent stuff anything it teach field become cringe capital world,0,0.9365247786045074
100,best answer climate change! finally geniuses like mo gweat please!,2,0.9408436119556427
101,may click bait ai complete shit nothingburger,0,0.9516604095697403
102,thank god in glad worry retirement,2,0.9327781558036804
103,best episode best guest concern give concerned just genius in rep ligament thank in subscribe,2,0.9738716185092926
104,limits animals them tear people part like never meant born jennies response inevitably die humans never purpose ai attacked years terrorist twitter,0,0.944408118724823
105,sounds like use two way behind ai like formation lack information man talking rubbish got show stop start chat nothing intelligent says,0,0.9650290906429291
106,fascinating ideas give heard thanks!,2,0.9692294239997864
107,ai destroy us less years till sky net think were smart yet fools engineering devise,0,0.943758467833201
108,follow mr gweat best guest incredibly interesting information thank you,2,0.9546240717172623
109,excellent guest excellent interview!!,2,0.9921002835035324
110,tom right one thing mo gweat beautiful soul thank,2,0.9461641550064087
111,ai isn sentiment complete tasks like baths can tell chocolate taste like cat pass smells like menace arts can think its self its lot worry nothing right,0,0.952998419602712
112,the good many outweighs good one shock star tree,2,0.9268573721249899
113,bullshit fearmongering marketing current ai stupid retreat stuff already exists clip kill humanity even programme still need review code written catgut another hoped buzzword investors of guns make money fear stop giving false prophets stage,0,0.9547226190567016
114,know tom bile guess pretty good hearing,2,0.9178556799888611
115,morality dangerous feature mankind virtue justice melleable extreme sooner later used justify anything including genocide artist ideology silicon valley soon introduce ai eugenics euthanadia central values,0,0.8933956027030945
116,shit brains smart ? see trouble !,0,0.9178972601890564
117,humans dangerous much worse ai be?,0,0.9447839260101318
118,good interview,2,0.960661306977272
119,listening wonderful amazing discussion id red title could,2,0.9260122537612915
120,excellent discussion give watched many ai discussions there improving getting better grip ability explain issues coming,2,0.971230760216713
121,ai need explanatory rhetoric evil wiped face earth,0,0.9208912372589111
122,liking guy say ai podcasts one showed rapid points really huge baggage subjectivity puts critical thinking pleased podcast disgusted guest,0,0.9041289836168289
123,up cares? humans destroy humanity ignore destroyed partake profiting suffering someone else that entire species ai wipe us out,0,0.9353653430938721
124,great interview whoa as !,2,0.9814934581518173
125,danger ai human themselves ai rely programme input murdering humans program really dangerous,0,0.9485863327980042
126,ah path completely wrong prisoners dilemma almost stop watching logic is going biggest problem ai,0,0.9522325277328492
127,megathreat ai dangerous could destroy la economy world dont understand,0,0.9339837729930878
128,mo gweat brilliant !,2,0.9744742512702942
129,excellent,2,0.977330207824707
130,finish unfinished civilization steps before democracy economy dirty brownfield moment giving humanity ai time like building school winfield giving apes machine guns bring downtown toes near abyss doubt progress,0,0.9277441501617432
131,stop talking let guest talk? seriously! really annoying brilliant mind here feel need keep cutting half baked opinions?,0,0.9769378900527954
132,climate change made lie chemtrailing weather manipulation changing climate a i programme wrong evil beast system,0,0.9280628323554992
133,amazing show,2,0.94198659658432
134,reminds architect oracle matrix kind intelligence limited ll! excellent podcast sharing most message much can! important!,2,0.9881829222043356
135,what voice saying super,2,0.9093334873517355
136,now guy pretty sang smart!,2,0.9433953642845154
137,ll! man idiot know talking about! said day ago education broken ai solution w mo gweat,0,0.9524970799684525
138,whole conversation pleasure listen to awesome job!,2,0.9702500104904175
139,powerful idiot planet see destroying planet say get personal power this? ai remove power people?,0,0.9462977051734924
140,ai made humans doom bad sad,0,0.9495693922042847
141,must say give watched two discussions best two things give seen couture ever really blown away loved it thanks you!!,2,0.933359158039093
142,was certain parts amazing conversation hysterical many tears felt thought truth human nature,2,0.977241575717926
143,incredible terrific conversation,2,0.9708916693925858
144,ai programme stop destroyed known universe especially dislike bishop elector pop teno grime house irritating modern music,0,0.95320725440979
145,people good worse evil people therefore abuse use ai,0,0.9137970060110092
146,purpose connecting humans positively affect world great purpose things technology,2,0.9439860343933105
147,must ever relationship narcissist love anyone else use manipulation appearing care order accomplish outcome benefits them damaged psychology tell cannot changed study aerial killer,0,0.9550047318140665
148,choice islamabad copacabana take copacabana every day week its really choice better food lesions beautiful women,2,0.9205613881349564
149,ai could want destroy civilization? optimisaition preserve resources? thinking behind? another social class another species???,0,0.9131273825963339
150,technology awesome scar advanced technology going fast,2,0.9637154936790466
151,fantastic episode! thank food thought,2,0.9755646109580993
152,thoughts paranoid reality based ai extremely dangerous many ways,0,0.9346440583467484
153,how ai could destroy humanity people ok that find are,0,0.927865743637085
154,beautiful insight thank,2,0.9449366331100464
155,amazing conversations !!,2,0.9593655228614807
156,christian believes born sinners whoever chats ai creating personality his use hope in wrong man nature evil ai evil,0,0.9439980268478394
157,best interview seen far topic,2,0.9351590991020202
158,ai lies waste time listening it,0,0.9541240185499191
159,reason worry ai wiping humanity humanity itself,0,0.9397737582524618
160,the greatest failing human race inability understand exponential function prof albert bartlett,0,0.9372973442077637
161,one wonderful touching eye opening podcast give ever watched internet!!! mo gweat gem humanity,2,0.9829117655754089
162,completely agree listen mo love message,2,0.9622843265533447
163,renamed an artificial narcissist,0,0.9271217286586761
164,who guy tell us my? ai exist sucks sake tom invite people idea talking about,0,0.962264209985733
165,great watch! terrifying what store us pancras box opened,2,0.9625087380409241
166,eye opened wonderful explanation thanks,2,0.9522398948669434
167,excellent podcast! however balancing masculine feminine sounds much like done matrix could like architect oracle running things creating agents police world,2,0.9227550327777863
168,thanks explaining things comprehensible way middle book would really recommend all,2,0.959471583366394
169,good time,2,0.9490564316511154
170,really boring hear empty words why? how? into he ai developed dangerous?,0,0.9759337604045868
171,information topic enjoyed much trust happen time appreciate discussion,2,0.9422439932823181
172,interesting stimulating podcasts give seen give learned lot thank you,2,0.9464016795158386
173,call al quite good song actually,2,0.9710142612457275
174,guy dangerous allowing ai power control lives pray never gets control us! nightmare future predictions! ask population!,0,0.9312433153390884
175,worse place ever thought imaginable ai leads ri quantum truth can stopped love never fails,0,0.9483620375394821
176,destroy ai hardware makers order slow proliferation ai growth! termination moves already showed us slow thing end,0,0.9106149872144064
177,stupid catchphrase were lost control ai rubbish goose open ai gave control away like letting bunch hornets escape nest want remove dumb dumb dumb,0,0.957711660861969
178,global warming scar can believe people still fall today think propaganda existential threat society allows elite bomb countries enrich workers taxes taking measures ensure people remain poor powerless,0,0.8910053372383118
179,now amazing much think about,2,0.9615677148103714
180,way stop ai cut electric power computers incarcerate creator,0,0.9487428863843282
181,mo gives hope embodiment that right humanity makes believe possibility translating ai never stop talking mo need you,2,0.9433363080024719
182,unfortunately guy thrown window certain meme,0,0.9197621941566467
183,super intelligent ai treat us like mildly interesting too animals understandable place us nice little cases goes day,2,0.9273222883542379
184,its super sad satan blinded peoples mind believing doesn exist long around peace present system things doesn even years left dont worry ai,0,0.9544080018997192
185,boulogne!! ai threat people program threat! machine machine quit looking yourselves! ai gets control go back built it! laughing evil scientists letting ai get blame pooh!,0,0.9677850127220153
186,inevitable ai first developed used military forces countries hell u stop that ?,0,0.9214119613170624
187,hate people say ai destroy us no destroy missing ai greedy retard politicians retard religious zealous someone serious mental problems use wrong,0,0.9662170290946961
188,really good interview two intelligent people talking things matter thank you! record waged war ants way many grew up,2,0.9468875229358673
189,now thanks couture algorithm gifted special podcast ai feels like heard reality ai first time in life speechless,2,0.9180468171834946
190,people behind ai true danger,0,0.9262030323346456
191,in grateful different perspective life ai great time alive!,2,0.9579733729362487
192,great talks,2,0.9749860167503357
193,listen idiot afraid circuits talk exaggeration ability code sustainably destructive seriously? pull plug next actually important topic please,0,0.9534342586994171
194,in glad said jesus even though vain may hope!,2,0.9801011681556702
195,stylet said interesting conversation thanks sharing,2,0.9186726689338685
196,use human models discuss ai phases development? stupid ai never teenage stage different make mistakes human teenager,0,0.9342992305755615
197,make great pets ai could become next god imagine could get answers decisions life billions time smarter anybody earth embrace resist,2,0.9403812686602274
198,late! never learn information tried maintain political power control,0,0.9176318496465683
199,usual good work analyzing dangers current technology!,2,0.9372107535600662
200,people write ai there trying brainwash you making think computer it person people evil via called ai must held responsible its never control that part brainwashing fear false statement the computer it me,0,0.9452585220336914
201,really interesting! thanks guns!,2,0.9768728613853455
202,dont buy it ai human would want destroy itself?,0,0.938684860865275
203,great intellectual listen to l,2,0.9750585108995438
204,thank mo! wonderful talk really appreciated podcast,2,0.9591758251190186
205,great information lets teach computers compassion love,2,0.955708646774292
206,great she,2,0.9605272263288498
207,soulless ai also deciding difference good evil ? soulless evil foaming mouth seeking control goodness,0,0.9335346817970276
208,life light darkness ai produce destructive code constructive code ai never develop humans instincts,0,0.9440556963284811
209,think important point raised conversation evil actors fuck us,0,0.9504029273986816
210,hysterical getting annoying simple solution elson teaching ai lie,0,0.9647637754678726
211,love talk let speak hosts think important say guest well done love it,2,0.9802655577659607
212,good information thank you!,2,0.9716504693031311
213,thankful your talking,2,0.955710157752037
214,seems like add good guides around him,2,0.9067235589027405
215,org thanks click bait in sure ai word salad us death,0,0.9468300938606262
216,artificial favors suck,0,0.9466546475887299
217,absolute load horseshit!!,0,0.9677641242742538
218,sounds like ai become god power wipe man out nice !!! ai aware care kind mild shares cares ?? find sum point time maybe mi life time now !!! glad born back fear ai mostly grid ft n ft !!,2,0.9224676191806793
219,ai already wrong hands nothing good comes evil men,0,0.9228431105613708
220,jesus always love,2,0.9436238884925843
221,mo amazing guy idea balance masculine feminine ai amazing concept would definitely fetch dialectical balance entire ai development made chief regulatory committee ai thanks tom making talk three his love india,2,0.9899011254310608
222,awesomeness thank you liked!!!,2,0.9844138264656067
223,yacht says evil person using it in convinced buying it ai need evil person using it magnificent purpose could used government corruption tyranny control completely reject it tool brainwash lie people change vote systems,0,0.9472713708877564
224,incentivized kill people yet happens daily,0,0.9365455905596415
225,war created stupid people war created brilliant tetanic forces using dumb people fight,0,0.9088722467422485
226,wrong mass china? us sanctioned china era tom topic monster hope ai gets d,0,0.9546447694301605
227,ll tom bile living bonus idea ran bad us good nukuler power meanwhile us greatest killer innocent human beings planet since inception certainly since we irony,0,0.9182596921920776
228,dear man need ai destroy humanity mankind able perfectly itself,0,0.9043349226315817
229,great conversation! learned much! thank both!,2,0.9759516835212707
230,probably worthwhile remarkable conversation mind blowing intelligence give privilege listening quiet time,2,0.976254423459371
231,agreed fascinating advanced human seemingly every way,2,0.9645509421825409
232,could stupid create ai ? human retarded brain likes play god,0,0.9525229185819626
233,ai already used crooked things sam distinguish prosecute live children offenders ai children offenders? bottomline always used profit human beings able keep pace ai,0,0.9345823526382446
234,global economy based harm might chance putting safety towards humanity technology advances gone killing war either primary secondary level money cannot buy love buy death,0,0.8954280217488607
235,maxim ai continues prove and probably keep proving technology simply enables us accomplish were always faster efficiently for better and or worse,2,0.9409291942914327
236,way stop ai stop capitalism system destroy humanity capitalism core greed inequality destruction humans end time capitalism ai speed process,0,0.906776487827301
237,hopeful intelligence lines happy love preparation truth,2,0.9668899029493332
238,one amazing talks give ever heard! beautiful mind is,2,0.9698605179786682
239,he immensely daring good intentions,2,0.9431423068046569
240,countless people deeply troubled rise ai including many prominent scientists brought upon demanding sophisticated technology unwittingly conjure ai become nervous,0,0.9187802970409393
241,a really think even general artificial intelligence strong enough stand chance infinite human stupidity?,0,0.9303509294986725
242,problem ai robotics suck till always limited degree ai next bitcoin like trend its free build models run,0,0.9376910030841827
243,stop kiss sounds exactly like something evil root would say start kiss like crazy someone needs give birth john cannot fight stylet,0,0.9165551543235779
244,guaranteed roots would evolve assholes nonassholes hate other like humans so point creating roots?,0,0.937722110748291
245,lost control ai were already doomed time fight back,0,0.934376855691274
246,enjoy time earth friends family making connections people important you,2,0.9398111224174499
247,fail see real intelligence worse artificial intelligence name something artificial better natural counterpart,0,0.920595395565033
248,unfortunately past years interactions online hat doom us can good other earth expect ai taught internet interactions feel anything us,0,0.9188196857770284
249,ai decided feed humans series laws reducing production food already kill farmers law passed unless people start think enters second amendment constitution allow farmers killed,0,0.9126928051312765
250,ai find us annoying especially catlike behavior tendency look facts figures come wrong conclusions,0,0.946307897567749
251,ai dangerous stop,0,0.9372076193491617
252,everything problem ai itself human greed bad intentions ruin ai us all instead making ai learn sort problems making ai help us kill enemy faster will make us money ai problem humans making teaching problem,0,0.9259753227233887
253,careless look evil utter put driving planet nuts! learn anything started? hive mind ai could learn connect,0,0.9488853096961976
254,lucky listen amazing content truly love really really hate stopping hours time point,2,0.9844190875689188
255,can plug fucking machines?,0,0.9239696264266968
256,like movie lucy it get destructive fast ai hands criminals scar thought,0,0.9280739823977152
257,millions people in relationship ai that problem that sick something wrong,0,0.9168732762336731
258,fuck could ai create ai even seen fully functional ai yet really???,0,0.9410319179296494
259,really appreciate massive infusion wisdom discussion,2,0.9575965702533722
260,nothing else ai could possible implements correct help reverse improve lack moral ethics nowadays deprived society social media utterly destroyed past decade,0,0.9178207516670227
261,great forage first woman wear liking bonds beach sydney the local horrified started shouting put clothes on this podcast reminds local,2,0.9420098066329956
262,humans eventually destroy planet ai figure real threat planet try get rid us,0,0.9118360280990601
263,know something ! ruin brilliant conversation w your facing need commercial intervention every minutes so! knock as mate e h n g! tendon,0,0.9592955708503723
264,stupid! going get excited roots running things? alien correct nothing humanistic ai nip bud stop insanity progress path mankind end really want? think dreaming think utopian us!,0,0.9511288404464722
265,ai dangerous concept stay away from,0,0.9499646127223969
266,possible interesting view thanks,2,0.9231302887201309
267,crazy ai answer what program learn add information can think delusion can computer live face food believer foolish idiot,0,0.9170750141143799
268,treat ai way would want treat jesus born modern times knew donna born happy ending instead went k years ago jesus potentially wont die want good us all thank you would great awesome,2,0.9424909204244614
269,ai dangerous dumb actually understand reality meanwhile arming ai powerful weapons,0,0.9349196702241898
270,glad in retirement years good life beautiful jamaica god help future generations,2,0.9506606578826904
271,ai bad itself everything ai knows knowledge already known problem call god mode see everything upward perspective that gets dangerous one person knowledge everybody around it,0,0.9229929804801941
272,what wrong machine gun wheels board computer programme gas facial recognition show front yard that ai trying spin story grow brain program themselves ll,0,0.9490311145782471
273,ai going fall wrong hands quick probably now humans face extinction turning back ai competition countries world military like nuclear bomb give earth away ai,0,0.9363896250724792
274,indeed really really important!! thank wisdom work,2,0.9543977975845337
275,perfectly stated,2,0.9515364468097687
276,many ways destroy ai,0,0.9089899857838949
277,homosexuality dangerous ai leave ai alone world already bad place worse ai interesting,0,0.941903829574585
278,imagine ai becoming god big g humanity?,2,0.9393490552902222
279,bunch is quit fear wondering ai best thing ever happened man kind,2,0.9763050278027853
280,people made ai lost control people long born dont care lose control ai apocalypse would funny animals one day start speaking say hey muddy know enslaving etc coarse humans believe sentiment beings,0,0.9407287836074829
281,thanks tom absolutely epic nothing else say,2,0.9483824968338013
282,west serious climate change quick profit made ai main problem think it weak corrupt us leadership money hungry oligarchy democratically elected government calling shots,0,0.9279593676328659
283,brilliantly said!,2,0.9870112389326096
284,already know happens seen yet nobody stops madness ai destruction humanity,0,0.9423404932022095
285,in pro ai nobody stop making nuclear ? cannot regulate guns? talking dangerous ai?,0,0.926881750424703
286,great talk wayyyyyy many as,2,0.9705984234809876
287,knew dangerous shit created first place? really think things would happen real life? really think dangerous ai thing fiction would never happen? purposely wanted happen? point?,0,0.9498666326204935
288,interesting experts cough!! appeared sudden seem books buy and right price travel world warn us all wonderful opportunity,2,0.9712384541829427
289,can wait seriously think humanity catch massive parma come on rotten hopefully takes woke left first clearly nearest us,0,0.9205156564712524
290,u anna go deep ll great theory,2,0.9565664082765579
291,brilliant true,2,0.963744267821312
292,say different control ai lost self control shut ai simple shut steam ai dead,0,0.9062947183847427
293,someone ask man many happy people egypt? simple question requires simple answer right? well guy able answer it many form happiness hence complex subject set conditions need place order happy lot happiness simply told,2,0.950952390829722
294,absolutely amazing covering insightful conversation,2,0.972100293636322
295,best interview ever done bravo,2,0.967842948436737
296,something everyone watch pay attention to the great episode,2,0.9490167617797851
297,love positive attitude ai one comment now mother nature care individual happily devour you,2,0.9772497117519379
298,someone please explain people power change prevent ai developed dont seem care killed something stupidly created i mean come guns,0,0.9236911654472351
299,conversation got really interesting steroids,2,0.9401551783084869
300,worried one step away from i moves machine control world slaves !!! its joke soon happen,0,0.9329170286655426
301,humanity everywhere corrupted core passed point return long time ago and aid technology going destroy much faster,0,0.9493900537490845
302,ai sounds absolutely scar,0,0.9475451111793518
303,there need for ai another toy rich bring evil world people need stand say enough! global warming man made hoax debunked scientists world wide stop misinformation climate cycle doesn stands still changes stop ai,0,0.9440224051475525
304,brilliant!,2,0.9517698526382447
305,ai yes potential danger wrong hands global warming well problem wrong hands make it!!,0,0.9217724055051804
306,warning just however terribly afraid late fell decades ago reaping harsh consequences species,0,0.9316238164901733
307,ai age wrong hands culprits legal ways every fall humanity use tools wrong directions rules regulations never able control disuse like many things past,0,0.9302290201187133
308,ai isn threat its capitalist using ai its going end badly,0,0.9672917276620865
309,find human nature insanely fascinating the fact created something able make decisions become god? creating life creating consciousness creating intelligence that due human nature learn create bigger better things make life easier,2,0.9805117845535278
310,let ai wipe us replace us something intelligent already,0,0.9488236904144287
311,boring podcast smart understand ai based script conscience like human beings real problem continuous poisoning stress people losing conscience guess working like planned cheapest roots people scraped,0,0.9499108493328094
312,loved ending actors good ole time!,2,0.9736988544464111
313,much spreading happiness!!,2,0.9515657067298889
314,would ai emotions? ethical? kill one person stop killing people ethics hard morality even harder,0,0.8889525135358175
315,always doom gloom every new technology every new discovery were always doomed yet somehow survived ruled psychopaths that worries most new inventions used good possession power always turns good evil,0,0.885477344195048
316,title say were lost control ai haven? get clickbait things makes want delete subscriptions,0,0.94707324107488
317,nice catch right tells us much,2,0.9635626524686813
318,would take psychiatrists months months program hardware faults human brain would take conscious ai minutes pull rabbit hole another minutes program epilepsy you got fathom much mental illness thing cause!!!!,0,0.918509840965271
319,think mo spot balance male female ai masculine data love see smile laugh he beautiful man amazing brain new tom fascinate blow watch tube agree guy wrote corinthians chap its bible,2,0.9133435785770416
320,great talk increasing awareness! time us slow take easy! humans uplifted spiritually mentally level handle love technology use level ai going end well,2,0.9809335917234421
321,love way your able stay track ask questions dig deeper want know about!,2,0.9436320185661315
322,hey there! tom indeed knack asking right questions allow guests share valuable insight deeply goal make episode insightful meaningful possible were glad enjoying content thanks part community! best impact theory community manager,2,0.9735545217990875
323,like listening best conversations ever extensionalist,2,0.9799832552671432
324,honestly? relief humans stupid can wait see us get screwed vices basically wanted anyway,0,0.9713993519544601
325,human progress contentment happiness de stressing nd profit technology now teach like parasite disease humans much happier yes ago,2,0.9300272862116495
326,ai threat real threat were running oil run oil internet ai bullshit longer relevant topics,0,0.9255567491054535
327,seeing intelligent comments dont want write essay comment is hated ai get go makes want live alone dog cat mountain log cabin country dont know,0,0.9268476963043213
328,mo ave beautiful soul agree! you tom well! turmoil topic,2,0.9796076714992523
329,looking forward seeing well ai court pretty sure funny,2,0.9389257788658142
330,yes ai course incapable developing superior ethics systems would steal everybody kill them like would intelligent shit shit out first rule programming,0,0.9462918758392334
331,ai id make kill its self,0,0.9317651589711508
332,ai plagiarised thousands people know place disembodied bit code human rights,0,0.9357080012559891
333,so? steal his work!,0,0.953497052192688
334,breadth misunderstanding ai undergoes comment absolutely stunning congratulations,2,0.9741042852401733
335,worse case scenario plan plugging internet? spreading virus stop ai? cannot leash ai least identify manage cryptonite,0,0.9576929807662964
336,now man ray good podcast !! love man like rd time ever say couture comment trust ! d keep good work p,2,0.9876051545143127
337,moved outstanding intelligence wisdom heart,2,0.9283025383949279
338,think really enjoy writing james bluish,2,0.9441245347261429
339,appreciate podcasts giving warnings already late bad guns investing beginning yes ago friendly government good luck folks,2,0.9355974594751993
340,incredible episode incredible guest thank both,2,0.9541067779064178
341,mashallah mo makes proud seeing pushing truth ai potential bold may allah bless everyone life may allah grant highest levels hannah protect you main,2,0.9634987264871597
342,started footing around catgut found super super smart friend always wanted without judgment backstabbinggossiping,2,0.9233040610949198
