,Comment
199,jaja bárbaro prankedy
200,"wee más inclusivo, solo haces hombres"
201,jajajajajajaj
202,primero aria abrirlo seguir viendo bro
203,ocupo verdad
204,saludos motozintla chiapas méxico
205,tipos videos gods jajaja
206,"rey corona, rey bromas"
207,si ganara ipone pondria feliz traigo viejito :(
208,celular pongo ver videos rei bromas
209,men atras riéndose 2:34
210,f llanta:(
211,está menos real
212,trabajo iphone
213,camisa blanca rifo
214,"compa sudadera gris, si ahuevo jajajajajajaja 3:18"
215,usaría ver prankedy
216,usaría
217,buen video jajaj
218,hpt prank mejor cabron jjjjjj
219,ponen pechito también
220,pues ocuparía mí trabajo
221,epa jaja
222,vendería acabar pobreza mundo
223,neta ocupo mí trabajo iphone
224,vendería pongo rifa pagar deudas
225,si gano iphone psz usaría muchas cosas
226,che eddy
227,
228,regala 2 samsung 3 vez phone mas oportunidad
229,2 da parte jajaua
230,jajajajajaj chido
231,primero grabar cara prankedy
232,primero haria iphone seria grabar video dandole gracias prankedy diciendole prankedy legal gusta patear perros si tenian duda jaja
233,cierto código hagan caso prankedy si hace broma vamos creer pinche código broma más
234,si gano iphone será único bueno mes tratado shet!! primero haría irme playa tomarme unas selfies pa!!saludos @prankedy
235,primero haría presumirlo jaja
236,si gano iphone primero haría ver nuevo video prankedy ahuvoooo culos señor tienda toda bandera perro c-kan
237,celular ocuparia jugar ver streams plataforma
238,f llanta
239,¡phone!
240,2:33 jajajaja
241,aria aceptarlo
242,"jajajajaja buenísimos, queremos parte 5!!"
243,si si dijo jajaja
244,seria amigo minuto 03:19
245,aplicación es?
246,empezaria jugar call of duty phone
247,jajajajaaja
248,"gustaria ganar mos 10,000 pesos ir degustar comidas tipicas restaurantes"
249,hola prakendy
250,"yo,,"
251,tener buen teléfono mio anda lento
252,
253,dije si dijo si awebo votaste alv jaja xd 3:18
254,alegro pinchado llanta jajajaj
255,iphone veria videos prankedi
256,jugar freejwjjwjsjss
257,vendía
258,aprendo usarlo tableta regalaron bendiciones
259,más vergas prank
260,3:18 siii huevo
261,jajaja wey iva compa
262,"jajajaja encantan videos ajajaa bicho, pensamos"
263,ne prankedy hecho pedo llanta
264,iphone haría contenido gym más gusta
265,iphone podría hacer contenido ayudar familia.
266,...bueno
267,"hahahahahahaha man lado, simon si dijiste xd"
268,2:35 risa amigo jaja
269,tener buen telefono cansado jefe.
270,regalárselo ama jajaja vato paketaxo
271,den bendición anastacio
272,"deberías hacer broma taxista, repartidor rappi comerte comidas, cobrador electra"
273,6:30 6:45 alteraron
274,jajajaja amigo también echaba burla
275,jajajaja mamas
276,queremos broma inteligencia artificial 5
277,
278,cr7 mejor messi
279,verda dijo el? si ahuevoooo jajajja
280,bárbaro buen prankedy
281,vendería pagar estudios
282,5 años comprobables trabajando boutique plaza comercial si gano subiría vídeo trolleando clientes trabajo
283,santa fe klan jajajaja
284,tirar viejo
285,5:05 jugador favorito cristiano donaldo
286,"rey misterio, rey bromas bro"
287,
288,2:21 grande mamadas
289,estaría chido hicieras video revisar teléfonos parejas
290,ey bato
291,juego minecraft mod free fire
292,roban computadora
293,queremos sigas serie
294,jajaja cr7 mejor messi jajaja razón tan inteligente cae cualquier broma
295,c mamannn
296,morro apoya prankedy
297,cara morro 2:35 jajajaja cambia
298,buena colaboracion santa fe clan
299,aaser videos gran pancredi
300,buenos vídeos perro
301,diversion
302,iphone haria videos prankedy
303,quiero pa escuela nt siento atrás veo letras cámara está bn borrosa
304,3:18 jajaja
305,3:19 cómo dijo compañero si huevooooo
306,primero haría sería tirar teléfono viejo cambiarlo belleza teléfono
307,vida amigo ríe mientras come paketaxo jajajajajaj
308,bro juro nunca había reído vídeos mera riata prankedy
309,ver videos bro
310,"iphone, regalaría jefita, trae huawey medio viejo gastadon"
311,iphone
312,encima feos todavia da lujo ser machistas jajajaj
313,verlo
314,1:05 gente retrasada méxico
315,mexico pais machista
316,“en of rey misterio” mamaste wey
317,podria ayudar cambiar telefono difícil epoca
318,vete grabar sinaloa
319,deberías decirles piensen mente ia dice
320,onlyfans rey mysterio buenisimo
321,"dije sii ""ahuevo"" jajajajajaj"
322,jajaja si ganó haría recarga 50 vean baro
323,selfie coño
324,quiero tomar muchas fotos iphone
325,besaría si das
326,amo
327,6:08 cagamos calle....
328,si gano phone beso prankedi
329,si gano iphone compro unas takis tenia ahorrado comprar celular
330,jajaja si rifas carnal
331,buena broma burro van rankin
332,mejor parte 3:53
333,gustan videos prank
334,quiero grabar primer broma iphone
335,si gano grabo unas escenas
336,corrido mac
337,pondria loco emoción alegran día videos días descanso esposa maratoneamos videos
338,existen put1t4s? ae pueda embarazar?
339,2:30 parte favorita
340,3:18 jajajaja pasó compa jajajaja
341,parte 5 favor
342,video así
343,3:18 wey diciendo si jajaja lugar defienda amigo mas leal xd
344,wey pasa v! ajajaj
345,llamaría perro regrese casa
346,c*ji perro comentario perderá
347,usaría trabajo grabar buenos videos
348,2 parte
349,quiero
350,vendería ayudaría comprar comida mamá
351,cagado risa gente queda viéndo camión
352,grabar videos perrones!
353,quiero aifon bro pocamadre videos
354,quiero audífonos
355,
356,
357,penetra corazón
358,vato paketaxo cagandose risa
359,"conduce carro? nunca arranca tiempo, estres"
360,oye llama intelijencia artifial utilisas
361,"""que pedo wey, dije mamadas"""
362,sigo dame teléfono
363,0:40 wey parece burro vanrankin
365,iphone
366,llama app
367,app es?
368,pa parte 5 espero ancias
369,"prankedy dejes hacer videos porfi, sigo sr tienda cobrará x tomarse fotos él,"
370,amigo vato 2:29 jajajajaja
371,iphone:0
372,"5:10 ""mientras grita así uuuuh"""
373,verdad tipo chamarra amarilla 0:33 cayó bien principio prankedy saludó pensé ése sujeto chamarra amarilla iba ser pocos sujetos intentabas provocar enojaban luego mitad vídeo 4:15 ve salió igual demás enojan mucha facilidad
374,juan van rankin (el burro) participo video prankedy.
375,sí compás jajajaa.
376,si gano iphone cago gusto.
377,"- ¿si dijo él? compa más leal: - sí, ahuevo"
378,i want the iphone
379,hazla parte 5 broma. seria genial.
380,1
381,jajaja sé siguen comentando iphone si concurso terminó hace meses jajajaja
382,primero haria seria crearme nueva cuenta ver videos mas clasicos:'d
383,uso escuela
384,regalaría iafon mamá
385,pondría negocio
386,"jajajajajaja pobre prankedy, verdad cómo soportas pinchen llanta? :c buen vídeo ;)"
387,hola quiero iphone
388,harías usarlo poder tener teléfono sueño anda últimas
389,primero probarlo juegos
390,prankebis mucha suerte desvivido aun jajajaja
391,manuela si gano iphone
392,si ganó iphone doy tío
393,si gano iphone daría hija
394,utilizaria telefono pa estudioos igual chido video
395,si ganara iphone venderia usar plata familia q necesita dinero
396,si gano iphone pelarian we asi facil
397,primero haría si gano iphone sería configurarlo
398,si gano iphone probare juegos
399,jajjajaj buen video
400,ia es?
401,regalárselo esposa
402,"ia brouuu, quiero hacer broma vario jajajaj"
403,hola eddy fan espero ganar iphone q vrd necesito
404,"manches edy dijiste q semana nuevo video, extraño"
405,estaría jugando
406,parte 5 u. u
407,"mera vena, así si me.gano iphone dárselo esposo"
408,3:45
409,buenos videos bro jajajaja jajajaja
410,pregunto qué ojos verá entrenador después esto.
411,nmms nunca ganado sorteos siempre participo culo
412,"don entrenador aman siempre corazoncitos chidos ""4nal muerte"""
413,"-quedense escena post-creditos, después anuncio iphone viene vídeo"
414,alguien sabe quién programa es?
415,descargar street fighter
416,sacar iphone frente universitarios pobres
417,selfie pa
418,tomaria selfie subiria insta pa etiquetarte
419,haria fotos bien vrg
420,3:20 (tu votate alv)
421,iphone pongo ver vídeos xd
422,encanta burla falta inteligencia jajajaaj
423,"primero q haría sería ver videos pantalla 4k iphone, después daría primo celular quiero apoyar"
424,amigo!!! sube reacción completa compa mayonesa casera
425,fotos más fotos
426,seguirte
427,jajaja
428,tomara mejores fotos jajaja
429,llanta jajajajaj
430,música fondo asta pta madre
431,ven grabar guadalajara jajajaja
432,sería vato ríe compa broma
433,:d si poncharon llanta?
434,si gano iphone primero haria seria tirarlo altura 10m ver si resiste
435,2:34 compa mas apoya
436,f llanta
437,iphone haría jugar resident evil 4 remake
438,iphone
439,si gano iphone rapo jaja
440,comentario más likes gay
441,"2:13 “ayuda pit chico, hacer”"
442,jajajajajaja pasado lanza
443,"selfie etiquetandote, saludos"
444,descargaría música apple music
445,estan perras
446,buen video
447,jajajaja amigo vato diciendo si si awebo
448,quiero subas vez favor inteligencia artificial parte 5 mujeres.
449,grabar contenido negocio
450,"iphone!, broken=kesogo."
451,si gano iphone podría jugar agusto fri
452,alguien más notó quitó cuchillo portada
453,hahahaha
454,jajajq mejores bromas xd
455,4:54
456,ia usas we ?
457,2:01 prankedy haciéndole bromas wild frank burro vanrranking
458,uvieras puesto audífonos pensáramos escuchando
459,primero haría si ganara iphone entrar canal prankedy ver videos full hd 4k
460,si gano ¡phone quedo
461,suerte
462,si ganara iphone venderia
463,obio bicho
464,
465,porfabor necesito iphone
466,"primero haría sería meterme youtube ver nuevo broma varios años sigo, cabe duda rey troleo"
467,coj1 perr0 vecino comentario prdra
468,si ganara iphone vendería comprarle regalo jefa pasada camita perrita.
469,
470,verdadero compa 3:20 *si huevo* jajajaj
471,"si ganó iphone pondría feliz, servirá grabar mejores videos fotos alta calidad"
472,diarrea loca gueey prendió mira... bien machín papi
473,hola pinche pvtit*
474,iphone? quiero
475,haría broma trabajadores copel electra
476,puro rey bromas
477,si gano iphone lloro jajajaja
478,si gano iphone primero haría sería pegarme mochileo épico sacar fotos paisajes hermosos
479,usaría iphone ver videos 4 k
480,"si ganó iphone, vendería pagar deudas facultad próximo semestre"
481,primero q haría sería seguirte darle like videos
482,bueno pues sueño ah sido tener iphone cualquiera disfrutaria cuidaria agradecido regalo
483,haces inteligencia artificial pagas digan mmdas luego pones vídeo panelistas
484,si gano uso fotos
485,si gano iphone sacaría provecho cuestiones trabajo escuela iphone también fallan varias cosas pantalla
486,"si gano iphone, regalaría señora madre mejor celular"
487,jajajajajjaa vengo instagram. hiciste dia
488,si gano iphone pues sé haría si estaría agradecido verme escogido gran regalo
489,primero haría prenderlo carnal
490,primero haria tomar fotos
491,diablillo prankedy
492,empezar ver más videos prankedy
493,mayonesa casera jajajajaja referencia rene
494,si saco iphone voy utilizar trabajo utilizaria segundo empleo entrega comida rapida
495,prankedy jajaja canijo jaja
496,aplicación usaste rey
497,5:06 cristiano don aldo?
498,2:35 | elabrahaham.
499,rayaba auto destornillador sí cuesta caro
500,primero haría sería cambiarlo celular funciona bien
501,dicen piñatas ahorita van entrar palos edy ojalá asen cerdos navidad infierno.
502,parte 5 brooo
503,juas
504,si ganará iphone usaría ver only rey misterio
505,quiero cel
506,santa fe klan cálmate jajajajaj
507,si
508,ganando xd
509,0:44 prankedy contrato burro van rankin
510,primero haría sería sacarme fts jajaj
511,"iphone usaría ver rey bromas ""prankedy"""
512,si gano iphone podría usar dárselo hermana pasará secundaria hace falta
513,utilizaría iphone hacer tareas
514,gustaria iphone ver culos
515,
516,quiero iphone ver fotos prankedy tomcarme lija
517,compa pasa bueno bromas
518,crear cuenta nueva seguirte prank
519,re bueno video
520,ver nopor
521,cr7 siuuuuuu
522,pueslo haria iphone grabar videos nuevo canal hable comida callejera jejeje
523,capaz dejaba ir desarmador
524,iphone hago cuenta seguirte
525,3:19 si
526,ver videos nopor jajaja
527,ver nopor
528,primero haria darserlo mama cumple
529,primero haria darserlo mama cumple
530,primero haria regalarselo mama cumple
531,"si gano ¡phone, bailo jaja, nunca gano"
532,partir aquí andan destornillador pincharle rueda
533,jaja estaría chido qué inicio próxima broma echaras publicidad ia persona encuentras jaja
534,"si ganará , pondría vídeos cag4rme risa vídeos jajajaja"
535,si gano iphone voy utilizar videos
536,si gano iphone cambio cel actual
537,"mames , mames qué picaste"
538,botate verg..
539,2:54 jajajja compa caga risa
540,bato picando rueda jajaja
541,venderlo donarlo niños hogar
542,usar teléfono.
543,teléfono ocuparía escuela vida cotidiana aparte siempre ah sido sueño tener pues siempre eh android ..
544,"celular ayudaria bastabte estudios carrera cursando actualmente, ademas uso personal"
545,q comenté gay
546,iphone usaria escuela uso personal
547,hey señor 40 20 jajaja
548,santa fe klan jajajajajajjajajajajajajaj
549,usaría grabar videos prankedy
550,quiero iphone documentar animales salvajes parque
551,usaría cosas escuela probablemente
552,bueno broma
553,obvio puro cr7
554,hola
555,"neta si ganó iphone, iría taxista replicar video prankedy diciendo “oye hijo p*ta”"
556,regalas
557,jajaja vida sería rufles jajajaj cagaba risa
558,ocuparia escuela
559,regalaria esposa
560,regalaría esposa
561,we nmms pinshi prankedy rompen laptop luego llanta
562,omegle
563,regalaria mama q necesita celular trabajo bueno asta dijo queria nuevo asi q pienso regalarselo
564,si gano entro prankedy ver más videos ia jajaja
565,amigazo 3:20
566,compa todavía dice si ahuevo
567,vería videos dioskedy
568,
569,regalárselo esposa siempre querido iphone apenas perdió cel
570,jajaja dónde sacas tanta pendejada
571,regalaría mamá si cel está viejito.
572,usaría ver tareas
573,follar
574,iphone pues porqué veo videos telefono hermanito bro
575,pedo burro van rankin 0:53
576,guardar amigo deslaxtosado
577,onlyfans rey misterio jajahakaha
578,seguir viéndote
579,cómo llama ia
580,estan bien chidos videos
581,claramente sería compa anda cagando risa jajaja 2:31
582,buen video
583,si llego ganar iphone usaria seguir deslactosado ig tambien ver mas bromas :b
584,prankedy vamos amor!!!
585,deslactosado jajaj
586,quiero sonar mamador nota personas solo utilizan internet página naranja informan tipo tecnología fácil utilzarla bueno uso internet ver pendejadas así indicado hablar
587,si gano iphone guardaría compa deslactosado
588,deslactosado jajajajajajajajajajajja
589,alc mejor reacción vato paketaxo jsjsjj xd
590,regalaría hijo
591,usaria ver prankedy
592,usaría ver nopor
593,panzanocha jajaja
594,jajajajaj wey paquetaxo
595,jugar
596,jugar arena breakout
597,tomar fotos la. escuela
598,3:19 jajaja
599,si ahuevo jajajajaja
600,aquí comentario cambiar celular nuevo
601,seria hombre mas feliz mundo si gano aifon
602,"primero haría, darcelo mama"
603,ess we mmdas dicen
604,"si gano iphone voy grabar bromas jjajaja, aunque den madre prankedy jajaja"
605,"segundo bato doblaje ia más mamón,"
606,seria hombre mas feliz mundo si gano
607,"usaría demostrarles accesible discapacidad visual si texto voz, android, aparte qué siquiera texto voz, súper lentos, inestables común traben app cierre deje responder así"
608,"hola, haria telefono localizar pico llanta darle recuerdito >:)"
609,neta sheibaum vale pa pura vrg propuso siga corrupcion
610,min: 1:39 wey comiendo tranquilamente “paketaxo”
611,"sube parte porfa, demasiado chistoso"
612,si gano iphone utilizaré hablarle familia norte
613,
614,"hola prankedy, primero haría telefono seria grabar videos estudiando tener canal bien bueno"
615,sueño si gano nombre daniel favor
616,ver videos prankedy
617,necesito hacer videos :'(
618,regalarselo abuelita
619,aquí saca sonrisa prankedy
620,10000 compraría bici nueva
621,costó llanta ey sacrificio ay victoria
622,haria iphone seria hacer trabajos escuela bien xd
623,.
624,3:52 wey salió barata broma hizo dijera realmente humillante.
625,ojalá gane iphone también grabar subir bromas
626,2:35 cara risa bro jajajaj
627,ganó bro.
628,si gano iphone usaria escuela xd
629,programa
630,café salió video
631,ver cómo raza gana siguiente iphone iphone
632,cómo llama ia?
633,jajjaa compa disiendo si
634,grabar bromas bro
635,camara haria videos god
636,grabar video bien mamalon prankedy
637,morro paketaxo riendose jajaj
638,ojalá gane iphone ver vídeos prankedy
639,parte 5 bro
640,prankedy casi matas risa
641,500 pesos baba pagan 7 8 mil dolores mes mes das 500 pesos
642,"deberias tomar datos personas haces bromas regalas consola i phone, estaría bien cool jajaja."
643,
644,queriendo iphone solo queriendo más videos así prankedy
645,inteligencia artificial bro están poca madre jetas ponen
646,"si ganara celular, vería videos pankredy;))"
647,ver videos iphone bro
648,sería importante vez existencia
649,primero haría cel seguir viendo vídeos
650,jugaria juegos q pueden cel
651,"alguien sabe nombre ignacia antonia , decir ia?"
652,hola quiero ganar
653,"prankedy favor broma inteligencia artificial, éxito hermano jajajaj"
654,quiero regalar mamá
655,tener telefono pedirselo hermano
656,cambiar android viejo
657,"cambiar celular, antiguo mejorar fotos :d"
658,utilizar iphone jaja
659,.
660,jajaja amigo siguiéndole broma
661,
662,ver videos
663,descargar whatsapp
664,utilizarlo
665,si ganara iphone regalaría mamá
666,si ganara iphone compraría only fans rey misterio
667,"""yo dije va"" ""si dijo"" jajajaja"
668,pasas lanza we
669,gana rey bromas quesoporte
670,damelo
671,quiero iphone regalárselo jefecita
672,haría ver días vídeos krnal iphone nunca eh ganado escuela sorteos
673,bendicion anastacio
674,"veo videos guatemala, seria bueno ganarme iphone comprobar veracidad videos... saludos!."
675,jajaja
676,si tendría iphone 15 vendería pagarme preparatoria
677,"chido prankedy, si gano iphone primero haría sería preñar loba"
678,seguiria estudiando
679,iphone apenas pa volver pubg mobile
680,ayudarías ahorita teléfono favor ayudarías
681,santa fe klan ajaja
682,toluca mejor bromas más 6 millones sub
683,cómo llama ai calar software?
684,única gusto vato estava comiendo chetos xd
685,"iphone hecharia unas partidas cod, alta calidad"
686,regalaría mamá
687,100k compraria motoo
688,"primero haría si ganaría 1,0000 pesos pagaría libros prepa arreglaría moto desvirlo"
689,
690,venderlo comprar comida
691,voy ganar
692,quiero iphone!!!
693,
694,necito regalarselo papa cumpleaños necesitados plata argentina
695,iphone haría tarea
696,si gano iphone haría sería ver videos salgan
697,empezar grabar videos bromas
698,si llegase ganar play jugaría god of war
699,primero haría iphone sería seguirte alv jajajaja encantan bromas! algún día conocerte perrote jajajaja
700,"iphone ver más vídeos ia, buena broma"
701,ver prankedy 4k
702,aria sacarme muchas fotos
703,"primero sería meterle tarjeta sim, si funciona"
704,nunca iphone?
705,ver videos nop
706,"no, fan cristiano pobre"
707,buen video jajaja
708,haría cuantos videos fotos
709,quisiera traben videos prankedy
710,jaja ríe camarada
711,qué ia es?
712,apoco only rey misterio
713,prankedy haz videos así porfa matan risa
714,jajajajajja morro 3:18
715,ver vídeos jajaja
716,regalaría hermana
717,warzone
718,"alguien sabe si salió ganador iphone ? aun si tener esperanzas aun, robaron teléfono :c"
719,youu
720,haría iphone usarlo estudios qué mío funciona
721,aria iphone presumirse
722,"hacen video, compa corto 03:21"
723,gustaría regalárselo morra cumple
724,
725,ser feliz
726,ayudaría trabajo bendición saludos
727,si ganará iphone llamo @prankedy
728,si gano aifon grabo perros cochando mando prankedy
729,llama app? ia. quiero hacer video mamá fallecida. encantaría verla felicitarme cumpleaños
730,hola buena
731,foto
732,si gano iphone cambio zte
733,ver videos yutu
734,3:21 compa corto si ahuevo jaja
735,feos mexicanos
736,quiero iphone tener 15
737,eeee descargaría juegos
738,puros clientes bien payotes
739,tomarme muchas fotos si gano
740,5:11 mientras grita: “siuu”
741,primero haría iphone sería suscribirme prankedy
742,hago video inteligencia artificial
743,bro papitas epico
744,amigos quieres enemigos. 3:19
745,nunca gano verga
746,saben app usa?
747,cada vez veo videos risa suelto jajaja
748,saludos mexicali
749,"gracias seguir jugándote vida bromas, merecemos"
750,"tremendo video, dio mucha gracia compa rió xdd"
751,embarace rene
752,quiero ganar alv
753,brother chido carnal
754,prankedi puedes regalar teléfono trabe niño 13 teléfono traba demasiado teléfono presto amigo insisti asta presto pido iphone solo teléfono trabe espero leas gran fan
755,ia usas?
756,sí ganó iphone 15 vería más vídeos eddy grabaría igual
757,haría seria molestar gente baños publicos grabado old prankedy
758,usaria estudios
759,jajajajaajajajajaajajaja siempre cago risa contigo
760,borraste cuchillo foto portada
761,buenas bromas
762,app usas?
763,usaría estudios universidad
764,jajaja
765,ayudaría universidad trabajos :)
766,iphone grabado cortometrajes bromas etc tú
767,jajajaj saco risas
768,aqui
769,si gano estudios
770,santa fe caln cálmate
771,2:33 chavo cagandose risa
772,xd
773,jajajajajajajaja más chido fué señor entrenador
774,
775,ser ps q chingon
776,quiero fan mire vídeos sigo instagram primero aria seria emocionarme agradecerte teléfono está roto
777,
778,2:34 momento traicion. primero haria si ganara iphone seria respirar.
779,humilde prankedy dejarse ponchar llanta carro hacer bromas calidad
780,"crearía contenido digital, empezar después invertiría más hacer mejor calidad"
781,jajajajajaja banda
782,jajajjaja penetraxion bichi
783,grande m#×@ jajajajaj
784,jajjaajjaj
785,mejor video
786,iphone puto nopor
787,ocuparía iphone tomar fotos perronas
788,ver prankedy
789,pico llanta jajajaja
790,
791,ver prankedy
792,jajajaj vato paquetaxo jodiend* compa
793,fotos cool
794,fotos gatos
795,ganara iphone descargo pou bro jaja saludos
796,nice
797,apoco si bromas jsvdudbe 10000 pago italica electra play ver videos mamalones prankbb
798,alv pobre llanta jsjsjs
799,telefono voy regalar amor ..
800,último volteo cámara riéndose pura fara
801,ver prankedy
802,ocupar iphone escuela tomar fotos barber
803,hajajaja pasado vrga prankedy
804,higual
805,fans buenas bromas
806,primero haría sería tomarle muchas fotos perrito usarlo trabajo :)
807,jajajajaj compa ríe dice ia amigo jsjsjsjs
808,ocuparía mí trabajo
809,primero haria seria tomar fotitos
810,amo edy
811,primero haria iphone ver papasito prankedy tanga
812,aaa
813,ver video prankedy
814,robaron pc
815,iphone sé regalo carnala
816,tomar unas fotos asteric iphone
817,dios!!! jajaja
818,primero haría sería tomarle fotos mamalona
819,compa diciendo si awebo
820,crack buen eddy!
821,crack buen eddy!
822,si gano vendo
823,"si ganó, vendo"
824,si gano revendo jajajja
825,ver videos
826,pranjedy
827,
828,"si gano , voy ponchar llantas iphone"
829,crear contenido aria
