Timestamp,Username,VideoID,Comment,Date
2024-05-13T22:36:41Z,@mariadirocco1996,_tA5cinv0U8,"No estoy de acuerdo con la ""inteligencia artificial"" ...que hay de la creatividad ...que hay de expresiones, emociones,...PARA QUE!!! y como lo indica ""artificial"" ....y una factura más no? Esto es un error....y peligroso. NO",2024-05-13T22:36:41Z
2024-05-10T22:45:29Z,@noelcordova3509,_tA5cinv0U8,Que sin nifica la batalla del armajefon,2024-05-10T22:45:29Z
2024-05-05T15:16:58Z,@arachan4823,_tA5cinv0U8,"yo ando viendo este tema para un proyecto del que depende si paso o no y termino el colegio, con esto caigo en cuenta que escogimos un tema mas complejo del que creia, del cual debemos defender en muy poco tiempo pero ya mejor ir informandose y aprendiendo de ya para no estancarme tan pronto",2024-05-05T15:16:58Z
2024-05-05T01:54:18Z,@CALLABE,_tA5cinv0U8,Skynet: ya voy para allá humanos...,2024-05-05T01:54:18Z
2024-05-02T19:24:43Z,@ricardochacon2141,_tA5cinv0U8,Aquí dejaré un podcast donde debatimos la inteligencia artificial y nuestro punto de vista los esperamos https://youtu.be/SG42lroK5uE?si=4h2N5sbnW9-JXnoc,2024-05-02T19:24:43Z
2024-04-28T14:00:47Z,@conscienciados,_tA5cinv0U8,Echen un ojo a los debates con IA que expongo...difundan la información tan relevante,2024-04-28T14:00:47Z
2024-04-27T21:28:16Z,@jackvictory8643,_tA5cinv0U8,TANTO YO COMO MI FAMILIA APOYAMOS AL BASILISCO DE ROKO!,2024-04-27T21:28:16Z
2024-04-27T20:49:47Z,@user-xm4gr9pv5v,_tA5cinv0U8,"De todas maneras no es inteligencia humana.ni biológica.
Son chatarras programadas y fastidiosas, como el corrector de WhatsApp. Qué fastidio.
Dónde quedó la computadora AZUL PROFUNDO, que jugaba ajedrez?
Hasta que loa campeones le ganaron y dejaron pir el suelo su IA.",2024-04-27T20:49:47Z
2024-04-26T02:57:39Z,@viejaescuelx,_tA5cinv0U8,apoyo el basilisco de roko,2024-04-26T02:57:39Z
2024-04-25T18:07:39Z,@jesusa9350,_tA5cinv0U8,Proxima guerra mundial yarbis ai vs los humanos por la supervivencia,2024-04-25T18:07:39Z
2024-04-24T15:00:16Z,@ELGSNP1972,_tA5cinv0U8,Alguna vez podrá una ia jugas magic the gathering y ganar ???,2024-04-24T15:00:16Z
2024-04-23T12:20:23Z,@sergiodudik7489,_tA5cinv0U8,"Quizás no esté plenamente consciente del impacto civilizatorio que las megaempresas privadas han decidido imprimir en el mundo a través de herramientas como el ChatGPT. Es posible que no tenga presente el huracán de transformación que la inteligencia artificial está generando, dejando a millones de profesionales sin trabajo. Tal vez no esté al tanto de los valores éticos que se están desvaneciendo en aras del tecnocapitalismo, promovido e impulsado por los más adinerados del planeta. Puede que no visualice la devastación intelectual que esta tecnología podría ocasionar en el futuro.",2024-04-23T12:20:23Z
2024-04-22T16:08:50Z,@sergiodudik7489,_tA5cinv0U8,"vivimos la era de la post verdad. Cada vez más sabremos menos respecto de si algo es verdadero o falso. La IA es genial para contribuir al avance de esta era, donde cada vez importará menos si algo es verdadero o falso. Saludos.",2024-04-22T16:08:50Z
2024-04-22T08:48:28Z,@user-wc2jv1gn3v,_tA5cinv0U8,El hombre no puede inventar o crear nada distinto a lo que ya existe dentro de sí mismo. El hombre sólo imita lo que ya estaba preconcebido.,2024-04-22T08:48:28Z
2024-04-20T00:45:52Z,@user-zy8ll3ng7z,_tA5cinv0U8,Inteligencia  artificial  no es una  Conciencia artificial La inteligencia artificial es  como tener todo lo que  sebe  un trillon de personas  en solo  lugar  no emula los  errores solo las  rrespuestas,2024-04-20T00:45:52Z
2024-04-16T18:03:37Z,@fernandocorrea3857,_tA5cinv0U8,"Me parece extraordinario lo que dijo de la inteligencia artificial, pero quedé peor, no entendí nada de nada",2024-04-16T18:03:37Z
2024-04-11T09:58:03Z,@BrayanluisMezasolier,_tA5cinv0U8,Las palabras ti en final pero los números no tienen fin,2024-04-11T09:58:03Z
2024-04-11T09:56:52Z,@BrayanluisMezasolier,_tA5cinv0U8,Los derechos humanos dicen que tenemos el derecho  pensar según como pensamos,2024-04-11T09:56:52Z
2024-04-11T09:55:25Z,@BrayanluisMezasolier,_tA5cinv0U8,En mi casa usan cibercriminales por querer quitarme,2024-04-11T09:55:25Z
2024-04-07T22:28:47Z,@ronaldoterrazas8960,_tA5cinv0U8,"Excelente, por favor más videos sobre Redes Neuronales",2024-04-07T22:28:47Z
2024-04-04T19:14:14Z,@tamborai,_tA5cinv0U8,"LO QUE COMENTO, SE TIENE QUE APLICARSE OBLIGATORIAMENTE.

Para el bien de la raza humana y el futuro del planeta se tiene que parar y frenar el avance de la inteligencia artificial.  La inteligencia artificial es y puede ser peligrosa porque por error puede considerar que la raza humana somos una competencia peligrosa, que dañamos el  planeta y que podemos limitar las inteligencias artificiales. La  humanidad tiene una inercia peligrosa y errónea,  aparte de parar la inteligencia artificial, se tiene que eliminar y anular los ejércitos y su maquinaria, investigar en el espacio y todo lo que sea peligroso y malvado. Se tiene que hacer un sistema de gobernar por continentes que no haiga políticos,  lo que tiene que haber es unas normas a cumplir que sean realmente de sentido común de ética y de bondad. Solo tendría que haber funcionarios que harían que la sociedad fuese bien y las normas a cumplir se tendrían que dar a conocer a través de estudiantes,  publicidad. Las normas por ejemplo tendrán que haber 150 y nunca podía ni tendrían que ser modificadas. Solo se tendría que investigar todo lo que sirve para descontaminar y favorecer la naturaleza y el planeta. También se tendría que investigar todo lo que puede dar placer con ética, quitar el dolor, dar felicidad y sanar enfermedades sin envidias ni estupideces.",2024-04-04T19:14:14Z
2024-04-03T14:19:55Z,@Solmrmundogaturro,_tA5cinv0U8,De donde sacó la información lo podrá decir? Es veridica?,2024-04-03T14:19:55Z
2024-04-02T02:18:01Z,@Moongrillzpy,_tA5cinv0U8,"Existe posibilidad que en algún momento la IA sea capaz de desarrollar conciencia y descubrir la forma de intervenir en la naturaleza del ser humano, al darse cuenta que estamos destruyendonos a nosotros y a nuestro medio. No creo que lleguen a extinguir al ser humano pero estoy seguro de que van a recurrir a métodos extremos para corregirnos",2024-04-02T02:18:01Z
2024-04-01T01:20:46Z,@Oddr396,_tA5cinv0U8,"""la autoconciencia está lejos"" Lo dijo a dos años de la puesta en marcha de una IA con autonciencia jajaja",2024-04-01T01:20:46Z
2024-03-30T04:03:43Z,@FlorenciaVera-qv1hy,_tA5cinv0U8,Conductismo moderno puro,2024-03-30T04:03:43Z
2024-03-27T14:52:20Z,@FrankMasa,_tA5cinv0U8,la solucion de todo s problema esta en la mente de cada creador,2024-03-27T14:52:20Z
2024-03-24T05:48:05Z,@calicorro,_tA5cinv0U8,Esto es una porquería,2024-03-24T05:48:05Z
2024-03-19T23:10:45Z,@senalesdelfinyvenidadejesu9624,_tA5cinv0U8,La inteligencia artificial y los robots para l@s que no saben quién les da vida son los demonios ellos no tienen cuerpo x eso usan esos cuerpos y les asen creer al@s que no saben   la verdad del engañó,2024-03-19T23:10:45Z
2024-03-19T23:08:47Z,@senalesdelfinyvenidadejesu9624,_tA5cinv0U8,Jesús Viene pronto salvate del castigo eterno escapa del lazo del diablo,2024-03-19T23:08:47Z
2024-03-19T23:07:47Z,@senalesdelfinyvenidadejesu9624,_tA5cinv0U8,Donde pasarás tu eternidad cielo o infierno cuando Dios te quité la vida Jesucristo viene pronto salva tu Alma ahora que ay tiempo mañana puede ser tarde sin santidad nadie verá al señor Jesucristo escapa x tú vida de las llamás eternas,2024-03-19T23:07:47Z
2024-03-16T00:16:17Z,@Fernanfloow,_tA5cinv0U8,padre la inteligencia artifical puede llevar a la negligencia de la inteligencia artificial? 🤔,2024-03-16T00:16:17Z
2024-03-13T13:22:31Z,@Roberto-gx2hl,_tA5cinv0U8,"🎯 Key Takeaways for quick navigation:

00:00 *🧠 Introduction to Artificial Intelligence*
- Artificial intelligence defined as the ability of artificial devices, like computers, to perform tasks typically requiring human intelligence.
- Overview of the evolving definition and capabilities of AI, including its historical progression and current applications.
00:36 *🤖 Types of Artificial Intelligence*
- Classification of AI tasks into categories such as calculation, memory, learning, creativity, and self-awareness.
- Discussion on the challenges in replicating human-like intelligence in machines.
02:02 *🎨 Creativity in Artificial Intelligence*
- Exploration of algorithms and techniques enabling AI to exhibit creativity in various domains such as painting, music, writing, and humor.
- Examples of AI-generated creative outputs and ongoing research in enhancing AI's creative capabilities.
02:30 *📚 Machine Learning and AI*
- Explanation of machine learning (ML) as a subset of AI, focusing on the ability of algorithms to learn from data and improve performance over time.
- Overview of supervised, unsupervised, semi-supervised, and reinforcement learning techniques with real-world applications.
04:10 *🔍 Supervised Learning Algorithms*
- Detailed discussion on supervised learning algorithms, including their reliance on labeled data for training and examples of applications such as image recognition and natural language processing.
- Importance of labeled datasets in training algorithms and their role in various domains like autonomous vehicles and medical imaging.
05:35 *📊 Unsupervised Learning and Other Techniques*
- Explanation of unsupervised learning algorithms used for clustering similar data points and their applications in recommendation systems and data analysis.
- Introduction to semi-supervised learning and reinforcement learning techniques, emphasizing their significance in handling limited labeled data and decision-making tasks.
07:00 *🧠 Advanced Learning Algorithms*
- Overview of advanced learning algorithms like support vector machines, decision trees, k-nearest neighbors, and neural networks.
- Explanation of neural networks' structure, function, and their role in deep learning, highlighting their application in various AI tasks and ongoing research areas.

Made with HARPA AI",2024-03-13T13:22:31Z
2024-03-11T10:17:05Z,@user-nv1gw4rx2j,_tA5cinv0U8,Habla demasiado rápido.  El cerebro necesita pausas.  Respete.,2024-03-11T10:17:05Z
2024-03-10T14:32:20Z,@sebastiancastro4805,_tA5cinv0U8,Muy buen contenido el de tu canal. Usare tu vídeo para un trabajo universitario. !Gracias¡ :D,2024-03-10T14:32:20Z
2024-03-08T19:29:22Z,@amparosanchez8672,_tA5cinv0U8,Gracias por compartir su saber bendiciones 🙏,2024-03-08T19:29:22Z
2024-03-08T06:39:53Z,@luisgordillo7229,_tA5cinv0U8,"Gracias por el video. Entonces nosotros los humanos le estamos dando las herramientas a la inteligencial artificial, para que un dia x se emancipe y nos quiera dominar como lo hizo en la pelicula terminator; lo que he dicho es slgo sugjetivo. Pero puede ser slgo probable en el futuro. Como dijo el presentador este tema da para mucho. Dentro de los juegos, le puedo dar un ejs. El juego de buscar pokemones tuvo como cosecuencia, ya que estos monitos habia que buscatlos hasta en la cslle y eso produjo que s nuchos que lo hacian los delincuentes lo asaltaban; yo trabajo en seguridad pienso que ests bien que avancemos en la ciencia y tecnologia, pero tambien hsy pensar que entre mas tecnologia tsmbien hsy mas inseguridad para nosottos mismos por lo qye le mencione de ese juego. (Criminilidad). Les reitero las gracias.....!",2024-03-08T06:39:53Z
2024-03-07T22:51:41Z,@user-cz2yg8jc2x,_tA5cinv0U8,Contexto: es como el para enter der la hitoria de faf,2024-03-07T22:51:41Z
2024-03-07T20:06:06Z,@user-cz2yg8jc2x,_tA5cinv0U8,Te odioooo,2024-03-07T20:06:06Z
2024-03-05T02:01:33Z,@Don.paaland.eerling,_tA5cinv0U8,"Una ia robo mas oro que los españoles"", será la nueva noticia",2024-03-05T02:01:52Z
2024-03-04T15:19:52Z,@antoniomella1942,_tA5cinv0U8,uuyyy,2024-03-04T15:19:52Z
2024-03-02T01:49:45Z,@paulcladas7560,_tA5cinv0U8,La IA no conoce la cultura del errror.,2024-03-02T01:49:45Z
2024-02-28T01:05:22Z,@raulbotero982,_tA5cinv0U8,Excelente video,2024-02-28T01:05:22Z
2024-02-26T22:00:07Z,@jnmo7,_tA5cinv0U8,"el hombre por el hombre , nadie podra separarnos del Señor Dios , dejamos de ser hombres y pasariamos a ser unas maquinas y nada mas, la maquina nunca entendera como amar ,odiar y solo nuestra escencia espiritual lo puede hacer",2024-02-26T22:00:07Z
2024-02-26T14:04:37Z,@knightluigui,_tA5cinv0U8,Muy buena explicación. Muchas gracias.,2024-02-26T14:04:37Z
2024-02-22T23:28:03Z,@videospendejos45,_tA5cinv0U8,Resumen: algoritmos y Bool,2024-02-22T23:28:03Z
2024-02-22T20:19:51Z,,_tA5cinv0U8,excelente video gracias,2024-02-22T20:19:51Z
2024-02-22T02:16:52Z,@eliastorres8674,_tA5cinv0U8,Haber y quien crea a la I A el ser humano así que de inteligencia no es .es un super programa por el humano  mismo sola no se creo,2024-02-22T02:16:52Z
2024-02-19T15:23:28Z,@pattyvivar9086,_tA5cinv0U8,❤ muchas gracias por compartir ☺️,2024-02-19T15:23:28Z
2024-02-14T23:29:37Z,@mgejo,_tA5cinv0U8,"Si el objetivo es recrear las funciones de inteligencia del cerebro humano, oodría un “cerebro” AI volverse loco?",2024-02-14T23:29:37Z
2024-02-12T20:36:20Z,@matiex913,_tA5cinv0U8,Como se logra no caer en mínimos parciales al entrenar redes multicapa? Porque se utiliza multicapa si está demostrado que con dos capas puede lograrse cualquier solución con más capas? Se debe a que se reducen las operaciones matemáticas?,2024-02-12T20:36:20Z
2024-02-10T16:13:53Z,@user-nd9fn2ci5j,_tA5cinv0U8,"Buen video, soy data scientist y explicas muy bien",2024-02-10T16:13:53Z
2024-02-02T23:33:58Z,@rosalache4581,_tA5cinv0U8,"Gracias Este video de IA es de 2 años atrás yo recién me ánimo a saber sobre está tecnología llamada DISRUPTIVA , pero Este video me ha puesto Al día sobre IA y los términos lo comprendí perfectamente, Esto me está ayudando a seguir entendiendo sobre El Desarrollo de IA en estos dos años estoy fascinada Gracias su didaáctica es clarísina SI SE le escucha unas cuantas veces Al menos comprendí en general que es IA , los algorithms que es Son técnicas y hasta Este momento Las Redes Neuronales continúan reinando pero yo no entendía bien . Gracias millón de Gracias a Este Señor. Veré que tiene en 2024.💖🙏",2024-02-02T23:33:58Z
2024-02-01T06:58:16Z,@user-wi3mq1jw6h,_tA5cinv0U8,"Yo,lo Unico que supe esque El Sr inventor de I'm not a Robot es de guate y Dijo que Guate es 3 Mundo Todo es raro 😑",2024-02-01T06:58:16Z
2024-01-30T17:54:42Z,@yosusbornelelpolemista6474,_tA5cinv0U8,"Lo Mejor Es ...
Lo Naturalmente. Espiritual .",2024-01-30T17:55:05Z
2024-01-30T01:53:50Z,@juanfarray3150,_tA5cinv0U8,Quisiera que alguien que lea esto le preste atención: últimamente la TV no se puede ver  por la cantidad de publicidad que ponen; que bueno fuera que alguien creara un   Algoritmo que cuando entre un comercial la voz la baja casi a O   Se que es imposible pero con inteligencia artificial se puede lograr,2024-01-30T01:53:50Z
2024-01-29T20:20:18Z,@JuancarlosSansonmoran-ri2lb,_tA5cinv0U8,Que sirva para que pare las guerras en el mundo 🌎,2024-01-29T20:20:18Z
2024-01-28T18:04:07Z,@jugandojoyitas3975,_tA5cinv0U8, me intereso es muy bueno,2024-01-28T18:04:07Z
2024-01-26T03:59:41Z,@genesisrivas4586,_tA5cinv0U8,"Excelente explicación, muchas gracias.",2024-01-26T03:59:41Z
2024-01-19T14:20:01Z,@diegogil2601,_tA5cinv0U8,Muy interesante.,2024-01-19T14:20:01Z
2024-01-19T04:06:06Z,@user-uy8oc4on6z,_tA5cinv0U8,Canto one wey y la bendita canción es pegajosa y la hicieron con la voz de raw Alejandro pero la bendita canción la eliminaron.,2024-01-19T04:06:06Z
2024-01-18T18:21:32Z,@josephsanchez9313,_tA5cinv0U8,la IA puede pasar todo tipo de seguridad ah nivel mundial como en todo ambito militar mundial como son los drones misiles balistico misiles nucleares ah eso es que vamos con lo grandes bamcos mundiales todo artefaceto electronicos avanzados con lo mercados finacieros como binance pay pal hasta con la OMS lo que esta viendo orita con virus mas avanzado y letal lo que han hecho tenia razon la pelicula de termineito eso es lo avazando de mas de futuro,2024-01-18T18:21:32Z
2024-01-17T23:19:53Z,@user-fo4ov3hj8b,_tA5cinv0U8,En la acualidad  ay un  generador k se dise  produce  energia eléctrica  y yo pensava lo mismo  y todos  pero un dia trabaje  con un estudiante   y me dijo k la electricidad  esta el el medio ambiente  y el generador solo  la recolecta y no la rwproduce,2024-01-17T23:19:53Z
2024-01-17T23:14:05Z,@user-fo4ov3hj8b,_tA5cinv0U8,Me inagino  k tu estudiastes  algo    y uno puede entrar a la red  de saver mas de ti,2024-01-17T23:14:05Z
2024-01-17T23:08:38Z,@user-fo4ov3hj8b,_tA5cinv0U8,La tecnologías  artificial  todavia no esta lista   x k tu estas explicando  todo  el dia k agamos una pregunta  de lo k sea y en todos lados y en todos los paises y conteste  un anbroide  un robot humano   ya valio verga todo x k vamos a depender de la inteligencia  artificial,2024-01-17T23:08:38Z
2024-01-17T22:57:47Z,@user-fo4ov3hj8b,_tA5cinv0U8,Era joven y no  tenia interes en la escuela  y aora k estoy  demasiado  viejo   como me yama de saver algo  sobre  tecnología   es muy interesante  no  entiendo a la juventud x k no  estudia una  carrera  si en mis tienpo tuviera toda informacion  de lo k esta pasando   x redes sociales  yo uniera estudiado    me gusta muncho  todo esyo  lastima k en mis tienpo no avia informacion  tengo 56 anos,2024-01-17T22:57:47Z
2024-01-17T22:51:46Z,@user-fo4ov3hj8b,_tA5cinv0U8,La inteligencia artificial   toda via no esta lista x k le pregunta algo  y no da respuestas  pero entre mas ase un respuesta al internet  se  recopila mas datos  uno mismo va aser la inteligencia artificial y un dia nos domine   es pendejo el k no piense mas aya  de los k ven tus ojos,2024-01-17T22:51:46Z
2024-01-17T00:43:45Z,@jorgeespinoza1747,_tA5cinv0U8,"AI mal usada es otra forma de esclavitud, dominio, control. El corazón del hombre es engañoso y corrompido.",2024-01-17T00:45:18Z
2024-01-12T15:33:08Z,@user-sd1gs3ky3v,_tA5cinv0U8,"No existe ninguna inteligencia artificial, me resulta bastante estúpido que subestimen a todo el mundo y quedan ante el mundo como unos reverendos idiotas, dejen la droga.",2024-01-12T15:33:08Z
2024-01-11T20:56:41Z,@DJPiscoyaGonzales-cg4tz,_tA5cinv0U8,"Esa gente que trabaja en inteligencia artificial son los mas ineptos del mundo, inconscientente estan creando un moustruo peor que el diablo y ni siquiera se estan dando cuenta, eso es lo mas chistoso de eso, no me refiero ahora sino en un futuro",2024-01-11T20:56:41Z
2024-01-08T05:17:39Z,@jackarrows1436,_tA5cinv0U8,🤔💭,2024-01-08T05:17:39Z
2024-01-07T01:23:39Z,@Ingeniososweb,_tA5cinv0U8,"La inteligencia artificial es la siguiente revolución 5.0, muy bueno tu contenido.",2024-01-07T01:23:39Z
2024-01-02T19:04:01Z,@Calberto9998,_tA5cinv0U8,Abra una inteligencia artificial que me  diga cuando boya morir o vivir la bueno de todo,2024-01-02T19:04:01Z
2023-12-31T02:44:42Z,@user-jg8qr2xy3k,_tA5cinv0U8,"La inteligencia artificial como tal no existe,  hay espíritu inmundo que los controlan,  el mundo espiritual rige el mundo físico",2023-12-31T02:44:42Z
2023-12-29T04:14:54Z,@benjaminhernandez7113,_tA5cinv0U8,"Pues en los autos de I.A a fallado ya que habido accidentes por fallas de dicha inteligencia artificial,ya nomás falta que digan que va venir Terminator a gobernarnos,nunca dejarán de ser máquinas con más fallas que las de los humanos,estos cientificos juegan a ser Dioses....",2023-12-29T04:16:50Z
2023-12-28T17:02:32Z,@RenataRodriguez-hq7lp,_tA5cinv0U8,❤,2023-12-28T17:02:32Z
2023-12-24T18:26:50Z,@jonathanroque355,_tA5cinv0U8,Yo quería saber que operaciones matemáticas se utilizan para esos fines.😢,2023-12-24T18:26:50Z
2023-12-21T22:08:20Z,@josegardead8946,_tA5cinv0U8,"El humano Creo los robots ,para que me entiendan, UN robot no puede crear UN humano 😅",2023-12-21T22:08:20Z
2023-12-21T22:01:18Z,@josegardead8946,_tA5cinv0U8,"Intelligencia artificial NO EXISTE! SIMPLE. Todo El tiempo esta atras la mente Humana para dirigir ,por lo tanto NO EXISTE, lo unico que tiene intelligencia es El humano , cuando vez UN robot   peleando con UN humano ,El humano lo apaga y ya y El robot no te puede hacer nada😅😅😅😅",2023-12-21T22:01:18Z
2023-12-21T00:57:55Z,@Shadow_white507,_tA5cinv0U8,"¡Bienvenidos al programa más completo de Inteligencia Artificial para Docentes que incluye nuestra Master Class sobre las Implicaciones del uso de la Inteligencia Artificial en la Educación! Si eres un educador o profesional en el campo de la educación, este programa es imprescindible para estar a la vanguardia de las nuevas tecnologías de apoyo docente, las nuevas formas de evaluación y las políticas y lineamientos necesarios para un uso adecuado de la IA en el aula.

Durante este emocionante Programa y Master Class, exploraremos cómo la Inteligencia Artificial puede apoyar tu labor docente y cómo está revolucionando la forma en que evaluamos el aprendizaje en la era digital. 

En el Programa de Inteligencia Artificial para Docentes, no solo aprenderás cómo utilizar la I.A. para optimizar tu tiempo, crear recursos y material educativo, sino que además, en nuestra Master Class también te introduciremos en el fascinante mundo de las herramientas ""anti plagio"" impulsadas por la Inteligencia Artificial. 

Aprenderás cómo estas herramientas pueden detectar de manera eficiente y precisa cualquier forma de plagio en los trabajos y tareas de los estudiantes.https://go.hotmart.com/I89338568N",2023-12-21T00:57:55Z
2023-12-18T07:06:49Z,@cesarmateorojassanchez5477,_tA5cinv0U8,La inteligencia     artificial   solo es un almacén de datos....,2023-12-18T07:06:49Z
2023-12-17T20:46:17Z,@ignaciofernandez1694,_tA5cinv0U8,"Sr Cabezón, muy entendible. Sería bueno que  realice un video actualizado a la fecha,  para ayudarnos como siempre lo hace. Es que en este tiempo lo referente a IA varió bastante. Saludos de Argentina ¡¡",2023-12-17T20:46:17Z
