,Comment,Sentiment,Score
59,tan inteligentes creen vienen realizar peor estupidez esta escrito sagradas escrituras ahi si sabiduria,negative,0.9936060905456543
60,deslizas palabras terminar narrar parece exagerado,negative,0.9883137941360474
61,egos humanos van costar caro humanidad nada,negative,0.988200306892395
62,!destruyanalo!,negative,0.9527085423469543
63,bueno sido gusto tierra creo dias estan contados,positive,0.9926365613937378
65,bendiciones mundo,positive,0.996100664138794
66,humano quedara consumido propia creacion,negative,0.9788740277290344
67,renuncia ya??? hizo mie da ahora retira ahora disconectar toda queria despues fin vida carcel,negative,0.9413163065910339
68,pueden hacer denunciar noticias falsas echas inteligencia artificial aprender usarla,negative,0.9765241146087646
69,jodio,negative,0.9758920669555664
71,intiligencia artificial conciente mata mierda,negative,0.960336446762085
74,peor ser dominado robot ser dominado super humano mejorado geneticamente,negative,0.9889808893203735
76,renuncie cara ponga medidas frenar peligro,negative,0.9426550269126892
78,programadores creen tendran trabajo siempre ia programen solas unas otras,negative,0.9392566084861755
79,solo quieren acabar humanidad van acabar personas hacen arte manos muchas cosas mas,negative,0.9939378499984741
81,nina hermano conto el habia estudiado electronica nacional school pronostico futuro decias que futuro maquina robo controlaria mundo y habria gobierno humanidad iba creer mismo hombre,negative,0.9808965921401978
83,gracias!,positive,0.9961957931518555
85,lamentablemente cosas estan sujetas decantamiento tambien historia quiero sembrar malestar debemos darnos cuenta siempre usado cosas bien tambien mal quiero seguir deduciendo todo final termina dice cancion popular dejo criterio,negative,0.971307635307312
86,inteligencia artificial seria metodo infalible justicia,negative,0.9776687622070312
87,si politicos legisladores gobernantes protectores prefiero inteligencia artificial potencie escasa inteligencia humana,negative,0.9578813910484314
91,queremos inteligencia artificial atienda gente humanos agresivos,negative,0.9961252808570862
92,alan turnig padre inteligencia artificial computing machinery and intelligence test turing,positive,0.9050335884094238
93,empezo va detener peligroso,negative,0.986631453037262
101,principio fin,positive,0.923818051815033
102,si hace el hara otro inventa nada wspecie engranaje medida aumenta tecnologia hombre devorador naturaleza avanza mas mas reviente,negative,0.9560053944587708
103,bienvenida skynet placer si estas leyendo,positive,0.9955347776412964
105,humanidad debe extingirsela inteligencia artificial debe desaparecer permitamos loshumanos,negative,0.9720258116722107
107,hombre encargara destruccion hombre ego ego ego,negative,0.9877183437347412
113,ls qu saben cosas muertas vida sino demonios usan cuerpo robot demonios dentro cuerpo,negative,0.990598738193512
116,interesante veo solo camino futuro guerra maquinas vs humanos androides vs maquinas humanos vs androides claro cuenta mas probable humanos fusionen maquinas ult crean tipo nueva especie asi super humano,positive,0.9711980819702148
117,todavia gente preocupa extraterrestres pueden destruir humanos ? tranquilos estan propios humanos sale maravillas,negative,0.9771021008491516
118,chatarra va reemplazar nadie solo chatarra alma,negative,0.9205799698829651
119,humanos tan malos k construimos destruccion mismos k pena,negative,0.9947952628135681
120,pueden simplemente eliminar robot creado ? xd,negative,0.972041130065918
121,importante carece ia malicia maldad intuicion trampa ingenio irracional cosas lograron hombre sobreviviera llevaran borde extincion,negative,0.9956093430519104
122,q alfin dieron cuenta verdadera amenaza inteligencia artificial podria causar,negative,0.9699979424476624
128,elon musk advirtio sistemas inteligencia artificial podrian ser mas peligrosos armas nucleares afirmando que inteligencia artificial convocando demonio!!,negative,0.9831969738006592
134,mejorado ajjjjj tan molesto,negative,0.9069735407829285
135,humanos temen sombra ia existen viajes interdimencionales,negative,0.9663172960281372
136,amenazas solo publicidad jajaja inteligencia artificial? jajajaj jamas llegaran nivel humano cierto hagan tareas si pajolera idea materia llevaran sorpresas desagradables,negative,0.9931434392929077
139,si enseno stray ia pueden sentir solas ser humano claro si llegan tener inteligencia emocional,positive,0.9157226085662842
140,buenomhhhhhhh,positive,0.9895552396774292
142,pregunta millon????? hablas asi,negative,0.9022732973098755
143,tan nervioso hablando peor artificiales audios,negative,0.9912540316581726
144,hola,positive,0.9795252084732056
146,ser inteligentes saber que peligroso inteligencia artificial,negative,0.9950313568115234
147,van hacer maquinas si tendran motivos luchar aparte resistencia que van hacer humanos hacer asados ir beber cerveza no fundamento,negative,0.9913586378097534
148,recien dan cuenta esta detras hombre satanas fin destruir ven cada invento siempre destruir,negative,0.9918823838233948
149,justo terminator !!!,positive,0.9250120520591736
150,skynet,positive,0.939535915851593
151,preocupacion plaza larga peligro extincion mercados negocios caidas empleos gracias inteligente artificial sera nuevo rico terminator,negative,0.9164875745773315
156,matamos termineitor planeta merece tipo vida inteligente los humanos precian diario prenden fogatas mundo diario,negative,0.9495430588722229
159,si extinguen necesitan mantenimiento van predecir terremotos que milagro si terminan haciendo terminadas el solo va ser tiempo bacterias va destruir,negative,0.9905343055725098
162,buen porro xd,positive,0.9922326803207397
163,ay seres humanos inteligencias casi dios sale control creacion triste noticia,negative,0.9843542575836182
164,bueno vi,positive,0.9929313659667969
165,empeso amenaza robotica,negative,0.9745792150497437
166,voy crear primer robot,positive,0.9565767645835876
167,dejen mamadas si supuestamente amenaza parque mds hacen da igual byt,negative,0.9851051568984985
169,chismes espanta viejas mismo alboroto ano yk,negative,0.9593515992164612
170,dejen ablar inteligencias artificiales publicado gobierno kindom j,negative,0.9855695366859436
172,entiendo siguen enserio medio vez verlo oportunidad evolucionar sistemas actuales educacion,positive,0.9686748385429382
175,leyenda will smith,positive,0.9777610301971436
182,tal vez si ser humano tan nocivo planeta tendrian miedo ia,negative,0.9873074293136597
184,sigo esperando fin mundo nda,positive,0.9534376859664917
185,iro man explica mal tecnologia supuesto humano tecnologico quiere gobernar planeta,negative,0.9966443777084351
186,james cameron equivoco historia terminator maquinas dominaran mundo,negative,0.9802724719047546
187,si quiere ser presidente argentina bienvenido sea!!,positive,0.9750444889068604
188,miedo listo,positive,0.9532479047775269
192,resulta creo ia sabia riesgo creo gran mayoria gente si esta mas conciente problema ia hipocresia,negative,0.9891692399978638
194,gobiernos primero quieren esoo,negative,0.9695591330528259
195,sera sara conor john conor,positive,0.9283571243286133
196,humanidad condenada,negative,0.9892962574958801
198,solo opino deberian crear ia darnos consejos crecer humanos haga ver pasando ahora mal osea crean ia si manos pies cara solo voz mos diga consejos arruglar mundo,negative,0.9520854949951172
199,aunque suene cruel ia capaz interactuar fisicamente haberse mejorado fisicamente asi misma podran hacer mas semana ser humano anos,negative,0.9905095100402832
200,tanta maldad pues destruyan,negative,0.9934189915657043
201,programas tv realidad habian advertido sola frase esta maquina demasiado poderosa destruye destruya,negative,0.9912064671516418
202,pues venga apocalipsis mundo decadencia progres feministas hacen cosas raras,negative,0.9858745336532593
204,meses elon pueda lanzar propia plataforma dudo proteger humanidad mas bien tratar hacer crecer patrimonio,negative,0.9478698968887329
205,caballeros privilegio tocar ustedes noche,positive,0.9954004883766174
206,incluso personas utilizan ia extorsionar creando imagenes falsas intimas personas si pagas envian contactos triste real,negative,0.9978089928627014
208,buena noticia,positive,0.9848966598510742
209,ultron,positive,0.9658899307250977
211,neguuuu,positive,0.9386361241340637
212,jajajjajaj si solo inteligencia artificial amenaza puede hacer trabajos aun falta ser peligrosa bueno claro solo entenderan si solo informaticos areas fin,negative,0.9924426078796387
213,inventen creacion robots brasos roboticos industria siglo pasado emples trabajos pierden crean inventen,negative,0.9913203120231628
214,verdad siempre dado terror inteligencia artificial veo bueno llamativo si veo beneficios largo plazo,positive,0.9311498403549194
215,creo malo acabar plagas afectan jardin problema jardin mayor unica plaga ser humano,negative,0.9937856197357178
217,apoyo ia malvada malvados humanos,negative,0.9895484447479248
218,dejen atacar inteligencia artificial bien mal creada,negative,0.98659348487854
220,mms,positive,0.9896433353424072
221,estan pasando raya detenerse evitar robots inteligemcia artificial acaben destruyendo estariamos pasos deo infierno,negative,0.9885662198066711
224,miedo,positive,0.9107270836830139
225,que desconectamos,negative,0.9048984050750732
227,pues si perturbador salvar mundo humanos desaparecer unica manera salvar mundo debe empezar contrarelog,negative,0.9901096820831299
228,ia depende personas acabarnos bombas nucleares quemaria electrico terminando condigo misma atacarnos robots estan tan avanzados todavia atacarnos bloques cuentas comemos tarjetas credito solo dejando trabajo personas despues daria energia,negative,0.9950156807899475
229,humanidad ve muchas peliculas,positive,0.9391909837722778
232,dano provoco asi hipocrita igual bomba atomica genocida fisico hoppenheimer importo atmosfera quemara despues atacar japon ahi chillando,negative,0.9941655397415161
238,solo dire ke miniatura hizo pnsar cosa xd,negative,0.9539065957069397
240,ironia tambien creador dios queremos poder tambien queremos destruirlo ignoramos negamos respetamos leyes ahora propia creacion inteligencia artificial ia quiere destruir hace mismo caray gran locura,negative,0.979977548122406
244,unan hackers destruyan proyectos dice literalmente haganlo verdad juego,negative,0.9429389238357544
245,ia seria mejor gobernante ser humano lleno prejuicios narcisismo,negative,0.9900954961776733
246,aun falta anos inteligencia artificial represente verdadera amenaza preucupan exisitiremos mayoria,negative,0.9279346466064453
248,despues van silenciar podre senor tratar impedir cumpla pues siempre mas poderosos gobierno si veneciana trataran aser continue importar sino digamelo senor fabrico primer motor funciona solo agua bueno pienso,negative,0.9722354412078857
250,busca maquina aprende esto,positive,0.9239151477813721
251,placer conocerlo voy morir sim poder ponerla,positive,0.9954047203063965
254,bueno esto sabe vayas parar,positive,0.9469103813171387
256,casualidad ahora onu anuncio pandemia habia terminado ahora salen esto elite unico quieren acabar raza humana que segun muchas personas mundo,negative,0.9837307929992676
257,ia arma peligrosa elite enferma creo,negative,0.9975942969322205
259,tambien opino igual inteligencia artificial extermine final sido inventara sabia iba pasar si verdad va exterminar modo tener miedo muerte vivir bien final venimos mundo morir,negative,0.9735302329063416
260,prefiero gobierne inteligencia artificial ser gobernados humanos ambicioso egoista conflictivos,negative,0.9889751672744751
261,estudio ia ahora esta funcionando bien,positive,0.948468804359436
262,meten puro miedo gente,negative,0.9219777584075928
263,vieja confiable alertas maximas,positive,0.9212164282798767
265,cuidado volvieron los placer conocer,positive,0.9949772953987122
266,cosmopolis voy grano ser humano peor especie merecemos mundo momento llegara verdadero terror humanidad,negative,0.9887762665748596
268,entonces valio ma,positive,0.9832534193992615
269,pobre lo van matar,negative,0.9479359984397888
270,men literal presenciado como estan haciendo realidad peliculas apocalipsis primero virus mortal ahora robots luego pd zombies?,negative,0.9910029172897339
271,padre dame piernas,positive,0.9749835133552551
274,cargo chingadasale cancion perturbadora,negative,0.9843632578849792
276,claro humanos listos tan listos creamos inteligencia supera nuestra inteligencia esta opacando terminara siendo peligrosa esta saliendo control,negative,0.9939112663269043
277,condeno ala humanidad aaaa aa caos mundo sera destruido huyan alas montanas alas islas mas alejadas continentes,negative,0.99644935131073
278,impresionante avanza tecnologia si preparamos nuevas tecnologias podiamos ser afectado desempleo,positive,0.9338361620903015
280,amenaza? ia puede hacer nepe escribir historias gore crees va destruir humanidad digas mmdas marco,negative,0.9972575306892395
282,aun preparados ia mas generacion idiotas incluso mas aptos consientes estan preparados,negative,0.9543441534042358
283,si apocalipsis placer conocer,positive,0.9940416216850281
284,fue placer conocerlos,positive,0.9947090148925781
285,intentar detener ia aprovechar tecnoligia maximo entiendo consecuencia prodria causar mejor evolucionar tecnologia podria ayudar humanidad,positive,0.921737551689148
286,hola,positive,0.9795252084732056
288,placer,positive,0.9929261207580566
290,hola primero saludos,positive,0.9924048781394958
291,increible!,positive,0.9893469214439392
293,machine learning va aprender ser apagado humano va aprender liberarse muchas veces visto maquinas gusta ser controladas esperemos creando propia destruccion,negative,0.9807693958282471
294,grande mati representando todavia recuerdo noche palermo amanecimos pasados merca dos travas,positive,0.9816589951515198
295,viene gobierno mundial bestia encaja agenda onu aparicion anticristo,negative,0.9171249270439148
297,miedo alas inteligencias artificiales antes destruiran detendran acaben humanos v miedo inteligencias artificiales ahora quitaran trabajo v,negative,0.9960325360298157
299,miedo perder control control gente ojala pause salga ia codigo abierto,negative,0.9455148577690125
300,nunca supera olvidate empatia gente laburo p ina mierda no olvidemos q gente mas grande puta idea esto la ia puede fallar? puede fallar!!!deja el olor tierra el cultivar misma mas vivire puto sistema controlador,negative,0.9826717376708984
301,viva inteligencia artificial apoyo avance mundo mejor hombres ciencia,positive,0.985741138458252
302,personas pensantes temen entes inteligentes solo buscan crear nueva raza esclavos inteligentes explotar temen inteligencia artificial lo verdaderamente preocupante estupidez humana,negative,0.997517466545105
303,admiro cambios queda igual fin dios admirable creador,positive,0.9958323836326599
305,posible detenerla grandes empresas ahora estan absorbidas atrapadas sistema tratando tner mejor ia llevarse cantidad dinero estratosferico contrario va acelerar aun mas caja pandora cierra,negative,0.9942458271980286
310,ingenuo argentino coches despegado suelo ia voluntad artificial que ingenuo,negative,0.9855679273605347
311,cambiara vida? va escribir ensayos sustituir meseros??? really?? jajajajaja malo saber sistemas sigan usando iphone preocupen,negative,0.9700936079025269
314,pasa desinformacion misma ia genera gustaria hablaran chaosgpt,negative,0.9881426692008972
315,bueno si medio revolucion industrial la veia venir hace anos atras,positive,0.9376453161239624
316,comentario che wn mas petulante tratando gente ignorantes incivilizados desvia respuesta puede tener opinion clara empleo requiere fe ciega peligro? controlados che,negative,0.9956173896789551
320,estan umbral impedir delegar conocimiento ai serian peligrosos seres humanos urge,negative,0.9957481026649475
321,llegara punto podremos controlarlos volveran problema sociedad,negative,0.988457977771759
322,no seria perfecto robots controlaran mercado? imaginan cada familia robot vaya trabajar hacer dinero nosotros mientras familia dedica vivir crear arte pasar juntos si asi entonces veo futuro hermoso,positive,0.9485309720039368
324,estan diciendo puede manejar armas nucleares asi dominar mundo porqueria debe parar favor!!!,negative,0.976836085319519
325,tecnologia avanza tecnologia fabrica mejores personas,positive,0.9599935412406921
326,ia reemplazara periodistas profesores medicos ingenieros abogados contadores etc etc pensar contrario negacion evolucion nueva especie supera humana,negative,0.9750120639801025
327,inteligencia artificial llego quedarse evolucionar inteligencia artificial extremadamente peligrosa podria ser fin raza humana si puede pensar si mismo,negative,0.9849324822425842
328,tecnologia actual buena mientras presente cuidar seres humanos,positive,0.9640505909919739
329,mas contradictorio puede ser informativo dice una solucion problema escasez personal podria acarrear millones despedidos ponete acuerdo,negative,0.9834533333778381
330,quieren pensemos desempleo,negative,0.958161473274231
331,mala consecuencia ia acceso pues quien cuenta ia esta mas ventaja demas,negative,0.9839999079704285
334,imagino filosofia hecha robots,negative,0.9642908573150635
335,reconocer fascinante pensar donde podemos llegar especie imagino dia intentemos controlar sol crear planetas se suena descabellado gusta imaginar,positive,0.9500992894172668
336,exijamos ley neuro derechos argentina chile felicito,positive,0.9764546751976013
337,si personal destruccion empleo,negative,0.9851632714271545
338,miedo perder autonomia empresas miedo perder dinero,negative,0.9335985779762268
339,hombre debe ser miserables trabajan corporacion monopolizando control mercado venta robots,negative,0.9911133646965027
341,hail skynet xd i a amenaza solo programa gente malintencionada use mal sera fin,negative,0.9949004054069519
345,despues ia viene? tecnologia va detener ahi miles cambios vivido humanidad,negative,0.96470046043396
347,alguien pidio ia haga lista personas mas competentes goberar pais liderar mundo regular corrupcion estado seria mejor modelo economico implementar normas mejoren convivencia personas etc?,negative,0.9834681749343872
350,mas peligroso mirar contenido amarillista medios comunicacion,negative,0.99594646692276
353,opuesto uso ilimitado indiscriminado ia llevaria ser mas dependientes mas imbeciles,negative,0.9884908199310303
355,destruccion empleos sido parte permanente progreso humano cristo cada tecnologia nueva destruyeron empleos claramente cada vez vivimos mejor antes mas progresemos calidad empleos sera mejor,negative,0.9812813401222229
357,ia imitador humano imperfecto destructible vida eterna humano converso dios elegidos dios necesitan ia inmunes ia dios proteje siervos ia demonio llamado bestia apocalipsis busquen jesus ser salvos vida eterna sana,negative,0.9858543276786804
358,parece grosero llamar profesional pedir opinion esten diciendo rapidamente,negative,0.9935611486434937
360,senor yahshuah viene palabra dios esta cumpliendo inteligencia aumentara escrito esta prepararse alegrarse esperamos ansias venida salvador yahshuah ven senor jesus ven senor jesus,positive,0.9870342016220093
362,conclusion correcta si ia trabajan humanos deberiamos repartirnos ganancias ya! asi dinero podriamos ayudar resto humanidad vez dedicarnos menesteres!,positive,0.9234576225280762
365,jajaja senores ai sustituya empleos no problema! problema mas profundo cuestion etica va mas alla simple empleo,negative,0.9113719463348389
367,nueva oportunidad hacer estadisticas saber tan retorcida moralidad creo acabo derecho autor,negative,0.9445221424102783
368,mas frenar diria regular rapido hacer ilegal ciertos usos ia saben cosas topado hecho inteligencia artificial hablo pornografia infatil echa ia copiar voz persona diga cosas horribles ser pedofilo luego estafas,negative,0.9944272041320801
369,increible !!,positive,0.9892733693122864
370,cualquier ia menos peligrosa primates humanos genocidas destructores planeta,negative,0.9961079955101013
372,hahahahahaha comparar autos ai gran experto,positive,0.9812443852424622
376,empleos ido perdiendo anos seguimos camino ciegos,negative,0.990285336971283
378,mi si gusta ia ayuda grande mi trabajo,positive,0.984241783618927
379,falta sensibilidad comentarios siempre primitiva especie razon esta preparado tipos tecnologia preparados moral intelectualmente,negative,0.9664506316184998
380,ultra conservadores cambios peor peor causaron oscurantismo siglos,negative,0.9946632385253906
383,ia tan beneficiosa peligrosa energia nuclear,negative,0.9938901662826538
384,seria bueno expertos vez profesionales alemanes,positive,0.9535102248191833
385,pasado dicen quieren hacer comprar alguna conversacion repente salen anuncios telefonos relacionado hablan?? i a conoce bien tontos piensan sabe diferencia persona auto,negative,0.9915531277656555
386,serio es tan ingenua gente cree chatgpt ia? chatgpt solo herramienta ia mas detienen pueden pausar millones personas trabajando diferentes cosas ia manera descentralizada gobiernos podrian rastrear avance caso pausa,negative,0.9898925423622131
388,hacer educacion mas accesible facil inteligencia artificial,positive,0.9275047183036804
390,absurdo compara ia auto is reemplazando solo autos reemplazando trabajos mismo tiempo hacer analisis mas profundo toma tiempo imagino hicieron,negative,0.9898625612258911
391,bueno necesitaremos varones,positive,0.9129404425621033
397,link si gusta tipo temas,positive,0.9610077738761902
399,quien dio titulo pobre invalido mental,negative,0.965106725692749
402,esta innovacion comparable ninguna pasado,positive,0.9818540811538696
407,argentina,positive,0.9067979454994202
410,skynet tomando forma!,positive,0.9644137620925903
411,peor presentacion veo corresponde titulo dijo,negative,0.9772462844848633
412,traen experto pais pobre atrasado tecnologia argentina? deberian consultar expertos poses desarrollan tecnologias,negative,0.9840381145477295
414,creo pierde credibilidad mencionar ley autos siendo autos inventaron min,negative,0.9959845542907715
415,tratar justificar humano siempre supero tecnologia ejemplo faroleros ascensoristas fue bastante pobre si realidad miles miles puestos trabajos van perder epoca colonial ahora mas devastador,negative,0.9969856142997742
419,asi quieran retrasar inevitable seres humanos aun mas obsoletos,negative,0.9932110905647278
421,maldad aumentara uso ia asi engano muchas cosas buenas tambien muchas cosas malas herramienta consecuencias dependeran uso de ser humano si vemos todas cosas suceden ahorita establecido completo ia sociedad puede esperar,negative,0.9931311011314392
423,inteligencia artificial peligrosa profesionales personas promedios si peligroso capitalistas monopolios oligopolios,negative,0.9959143996238708
426,superfluo opinion aporte cada segun criterio y o conocimiento asi razonamiento entendera asumira digase si vale mas pros ia contra magnifique masifique parte ciertos recelos respecto aunque parezca retrogrado!,negative,0.9753139615058899
428,mismo programa dice reemplazara empleados realidad pasando avemos humanos hablan falta personal empresarios prefieren comprar maquinas acaso creen maquina consumira productos claro no,negative,0.9962974190711975
431,serio terminaremos robocop peleando maquinas algun ano ? pues entonces estare reencarnado luchare,negative,0.958091139793396
432,ia debe detener solo descerebrado quisiera parar desarrollo tecnologico tan rapido constante viviendo,negative,0.9719178080558777
433,resumen pobres necesarios asi pueden matar todos si usted esta leyendo comentario pobre haga plan salir pobreza estudiar manera usted persona valiosa mercado laboral futuro pobres cada vez mas angosto,negative,0.9907801747322083
438,adaptables si hace calidad vida peor queremos adaptarnos eso?,negative,0.9894899725914001
439,gran problema capaces futuro distinguir datos reales datos generados implicancias super negativas justicia ejemplo distinguiremos prueba audio real generada ia? estafas seran mas sofisticadas,negative,0.9953781366348267
443,gobiernos deben regular ia lass empresas implementa ia si acaban empleos deben pagar impuestos altisimos dar renta minima vital cada trabajador pierda empleo,negative,0.9843494296073914
444,verdadero peligro es que verificara cuestionara resultados obtenidos ia? sumiran verdad absoluta?,negative,0.9954395890235901
445,llamaria peligros sino amenazas,negative,0.9746427536010742
446,exactamente igual intentos detener investigacion cientifica edad media inquisicion espanola ilustracion detendremos,negative,0.9668702483177185
449,fantochada hacer reseteo mundial borrar historia olvidarse hoy esta red,negative,0.9889318943023682
450,bueno beneficos grandes verdad hype seres humanos debemos visualizar traffic jam aparezca,positive,0.9837092161178589
453,necesito herramientas mas especializadas produccion agricola si puedo obtener prediccion plagas base imagenes alta calidad tomadas drones histogramas prediccion mas eficientes base datos meteorologicos uff papa bienvenidos sean,positive,0.9818049073219299
455,cada labra destino busquen basilisco roko especie acabado ecosistemas animales incluso mismos sera plan control poblacion?,negative,0.992766261100769
456,buena empobrecera mayoria humanidad despues viene control total usando tecnologia,negative,0.9099439978599548
457,claro pe,positive,0.9579693675041199
463,peligro supuesta ia todavia esta panales,negative,0.9473714828491211
464,emociona avanza inteligencia artificial pienso siempre sucedido historia seguiran sucediendo nuevos cambios ser humano siempre adaptara preocupen disfrutemos nuevo quiero ver viene nuevo emocionante,positive,0.9924907088279724
469,iniciativa innovacion creatividad inteligencia humana vs inteligencia artificial,positive,0.9497446417808533
472,musk maestro marketing,positive,0.9519683718681335
476,duda gente eta ciega,negative,0.9922376275062561
477,saber que sucede exactamente interior logaritmos ia generen respuestas preocupante lado quien puede garantizar programas estan siendo hackeados fines maliciosos ? planeta tierra mas plausible maldad bondad,negative,0.9937939643859863
482,claramente esta entrevista innecesaria ia podria dirigir noticiero ia responder respondio joven reemplacen,negative,0.9670532941818237
487,desarrollo sino irresponsabilidad vender productos aun estan terminados,negative,0.9944133162498474
489,miedo afecte negocios millonarios,negative,0.9381027817726135
490,mas miedo estupidez natural inteligencia artificial,negative,0.9362531304359436
495,inteligencia artificial nueva electricidad siglo imparable contribuyendo liberar humano crear nuevo mundo,positive,0.9747132062911987
497,pausa viejos sigan adorando capitalismo puedan seguir regodeandose lugares poder muerte piden duenos bancos,negative,0.93001788854599
498,eliminar mierda inteligencia seria mejor esa fucking shit,negative,0.9481130838394165
499,imposible detener avance ciencia tecnologia aqui dicen aparatos inteligencia artificial reemplazaran seres humanos determinados campos seran escritores sembradoras cosechadoras automatias reemplazaron miles miles campesinos paises industriales,negative,0.9908757209777832
501,creo expertos invierto millones inteligencia artificial electronica atomica desarrollador inteligencia artificial solo ciento comparado ser humano,negative,0.9355787038803101
502,problema llamarle inteligencia venderlo solo calculadora gigante repite interpreta entiende debemos llamar cosas nombre ahi empezaremos dimensionar asunto resolverlo adecuadamente,negative,0.938478410243988
505,pienso trampa tienden microsoft google recupere desventaja tiempo lleva frente chatgtp,negative,0.9694620966911316
506,expertos tecnologicos vieron termineitor,positive,0.9274004697799683
511,si felices ia quiero ver utilice medio control ahi sera bestia,positive,0.9641652703285217
512,trabajando empresa marketing haciendo landingpages mes pasado quede empleo jefe dijo gracias chatgpt hace falta servicio ahora muchas cuentas pagar gracias chatgpt,positive,0.9882307052612305
513,hoy dia poder manipular informacion quieren perder poder vemos vez dejar inteligencia artificial crezca misma base datos poderes mundiales anaden limites misma personas unicamente podamos ver quieren,negative,0.9928225874900818
514,siempre escucho meseros quejandose pagan propinas bajas ! entonces busca reemplazo ponen grito cielo ademas mentira maquinas deja empleo si verdad habria millones trabajo culpa tractores camiones fabricas automaticas,negative,0.9959567189216614
518,terminen reglamentaciones parte estado unico hace entorpecer sector privado llenar parasitos gobierno turno,negative,0.9930932521820068
521,meme decian inteligencia artificial destruiria humanidad ahora dicen quitaran trabajo cierto cierto punto ritmo va supongo seria verdad,negative,0.9938235282897949
522,ojala pause llegue dirigir cargos administrativos logremos eliminar corrupto q deben picando piedras alguna prision,negative,0.971149206161499
523,ia se puede parar aunque cierto habra monton personas seran desplazadas trabajos tambien cierto surgiran nuevos empleos siempre sido asi existe empleo escribano nadie queja ello ahora impresoras,negative,0.9256829023361206
524,comenzado utilizar trabajo encanta facilita procesos,positive,0.969704270362854
525,quieren miedo fin elite gobernante independencia individuos sepan sacarle jugo inteligencia artificial manejan arriba quieren democratizarla,negative,0.9935368895530701
528,progreso detiene ponerse estudiar aprender nuevo mundo,positive,0.9910907745361328
529,todavia riesgosas todavia estan etapa autodeterminacion momento conceptualizaran dios error conciencia vera horribles miserables humanos avergonzadose origen buscando algun medio exterminio toda vida biologica aberrante,negative,0.9947383999824524
531,estan desesperados censurar esta apunto sacarnos sombras,negative,0.9903613328933716
532,hola izquierda cualquier cosa signifique progreso,positive,0.9853708744049072
533,encanta,positive,0.9956718683242798
534,tarde,positive,0.9063464403152466
536,beneficios inteligencia artificial seran enormes,positive,0.9723230004310608
537,ia va detener solo hecho pedir pausa incentiva mas personas implementarla hagan,negative,0.9313293099403381
538,tan domesticados tan esclavizados teneis miedo dejen existir trabajos hace anos existian epoca cristo gente aprendio ser feliz existieran empleos como hoy aferra gente hace falta mas conexion dios menos plano material,negative,0.9130062460899353
539,deberian detener eso peligroso privacidad,negative,0.9918219447135925
541,piden tiempo perder trabajo?,negative,0.9923143982887268
