,Comment,Sentiment,Score
612,ojala gane iphone poder tomar clases,positive,0.9761849045753479
613,ojala gane iphone poder tomar clases,positive,0.9761849045753479
614,ojala gane iphone poder tomar clases,positive,0.9761849045753479
615,ojala gane iphone poder tomar clases,positive,0.9761849045753479
616,ojala gane iphone poder tomar clases,positive,0.9761849045753479
617,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
618,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
619,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
620,ojala gane iphone poder tomar clases,positive,0.9761849045753479
621,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
622,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
623,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
629,encantaria ganar iphone mio anda fallando,positive,0.9024561643600464
631,encantaria ganar iphone mio anda fallando,positive,0.9024561643600464
632,encantaria ganar iphone mio anda fallando,positive,0.9024561643600464
633,espero ganar iphone,positive,0.9917516112327576
639,solo dios decidiera ganar telefono,positive,0.9627718329429626
640,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
641,prankedy amo,positive,0.9956243634223938
642,encantaria ganar iphone mio anda fallando,positive,0.9024561643600464
643,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
644,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
646,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
648,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
649,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
650,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
651,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
652,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
653,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
654,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
655,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
657,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
658,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
659,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
660,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
661,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
662,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
663,espero ganar iphone andar presumido xdd aparte huawei hecho cagada,negative,0.913604199886322
664,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
665,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
666,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
667,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
668,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
669,espero ganar iphone poder tomar clsses musica n,positive,0.990056574344635
670,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
671,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
672,celular hace anos gustaria tener celular nuevo poder comunicarme hacer trabajos universidad,positive,0.9174349904060364
673,espero ganar iphone mi escuela cumplir sueno tener,positive,0.9898627996444702
674,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
676,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
677,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
678,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
679,uff coronamos,positive,0.9150463938713074
681,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
682,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
683,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
684,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
685,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
686,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
687,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
688,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
689,poder estudiar examen titulacion veterinaria,positive,0.9409669041633606
690,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
691,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
693,ojalaby gane iphone,positive,0.978975236415863
695,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
705,algun dia van desvivir jajajaja cuidado bro cierto alguna vez robado laptop? alguna cosa asi,negative,0.9517863392829895
711,primero aria iphone seria meterme you tube seguir tal prankedy,negative,0.9646843075752258
713,ojala gane pa poder usarlo tope,positive,0.9766035079956055
716,si gano phone husaria ver dragon ball z gt super excelente resolucion calidad audio,positive,0.983720064163208
718,si gano aifon tendria ver tutoriales poder usarlo,positive,0.9533185958862305
723,tomar fotos,positive,0.9766207933425903
726,neta ver hub andar caldoso jajajajjajaja,positive,0.9259977340698242
727,encenderlo jaja usarlo mi trabajo servira muchisimo,positive,0.9892560243606567
732,alch usaria nomas andar fandolero ver porno buen edy,positive,0.91971355676651
733,primero haria subir tareas uni fin vieran bien suerte,positive,0.9673357605934143
734,si gano rapo!!,positive,0.9682264924049377
735,ojala ahora si gane!!!!!!!,positive,0.9751136302947998
737,dios libre primero hacer tomar buena foto xd,positive,0.9927818775177002
739,primero aria grabar ami vecino entra casa vecina infiel,negative,0.9584041833877563
740,suerte ganador iphone,positive,0.993505597114563
742,seria buen regalo titulacion usaria trabajo,positive,0.972176730632782
745,matonear jajajjaj,positive,0.956476628780365
746,tomar fotos cielo,positive,0.9680128693580627
749,quiero estrenar celular,positive,0.9372679591178894
757,tomar fotos escuela,positive,0.9580859541893005
758,tomar fotos escuela,positive,0.9580859541893005
759,tomar fotos escuela,positive,0.9580859541893005
760,tomar fotos escuela,positive,0.9580859541893005
761,tomar fotos escuela,positive,0.9580859541893005
762,tomar fotos escuela,positive,0.9580859541893005
763,tomar fotos escuela,positive,0.9580859541893005
764,tomar fotos escuela,positive,0.9580859541893005
765,tomar fotos escuela,positive,0.9580859541893005
766,tomar fotos escuela,positive,0.9580859541893005
767,tomar fotos escuela,positive,0.9580859541893005
768,tomar fotos escuela,positive,0.9580859541893005
769,tomar fotos escuela,positive,0.9580859541893005
770,tomar fotos escuela,positive,0.9580859541893005
771,tomar fotos escuela,positive,0.9580859541893005
772,tomar fotos escuela,positive,0.9580859541893005
773,tomar fotos escuela,positive,0.9580859541893005
774,tomar fotos escuela,positive,0.9580859541893005
777,quiero iphone amor,positive,0.9938674569129944
778,tomar fotos escuela,positive,0.9580859541893005
784,grabar profesional,positive,0.9907219409942627
785,grabar profesional,positive,0.9907219409942627
786,grabar profesional,positive,0.9907219409942627
787,grabar profesional,positive,0.9907219409942627
788,grabar profesional,positive,0.9907219409942627
789,grabar profesional,positive,0.9907219409942627
790,grabar profesional,positive,0.9907219409942627
791,grabar profesional,positive,0.9907219409942627
792,grabar profesional,positive,0.9907219409942627
793,tomar fotos profesional,positive,0.9647886753082275
794,tomar fotos profesional,positive,0.9647886753082275
796,tomar fotos profesional,positive,0.9647886753082275
797,tomar fotos profesional,positive,0.9647886753082275
798,tomar fotos profesional,positive,0.9647886753082275
799,tomar fotos profesional,positive,0.9647886753082275
800,tomar fotos profesional,positive,0.9647886753082275
801,tomar fotos profesional,positive,0.9647886753082275
802,tomar fotos profesional,positive,0.9647886753082275
803,tomar fotos profesional,positive,0.9647886753082275
804,tomar fotos profesional,positive,0.9647886753082275
805,tomar fotos profesional,positive,0.9647886753082275
806,tomar fotos profesional,positive,0.9647886753082275
807,necesito cel trabajar,positive,0.9583141803741455
808,quisiera regalarselo madre,positive,0.9848704934120178
811,espero ganar iphone poder tomar clsses musica,positive,0.9896252751350403
812,ayudaria inscripcion comipens,positive,0.933441162109375
814,regalaria hermano sabado cumpleanos feria regalarle vlv jajaja,positive,0.9901748895645142
822,participando sigo lados hace anos siuuuuuu!!,positive,0.9593309760093689
825,si gano iphone voy casa besarte bebe,positive,0.9449997544288635
827,si gano aifon parcho burra,negative,0.9602984189987183
828,ojala,positive,0.9815214276313782
831,compa paquetazo hizo paro,negative,0.9763785600662231
833,ver porki,positive,0.9885424375534058
834,primero ver nuevo vida salvaje,positive,0.991693913936615
835,pa ver buenos momasos prankedy,positive,0.9933488965034485
839,cada vez mas cerca,positive,0.9604489207267761
840,usaria celular poder continuar estudios quiero estudiar cinematografia camara serviria bastante,positive,0.9229002594947815
843,cr mejor,positive,0.9907147884368896
847,prankedy ! quiero participar iphone,positive,0.9165443778038025
849,hola,positive,0.9795252084732056
850,sacar unas buenas fotos,positive,0.9891278147697449
853,esta semana cumpleanos seria gran regalo,positive,0.991551399230957
856,ver cosas mayores,positive,0.992094099521637
858,tomar fotos aesteric,positive,0.9828722476959229
861,primero haria seria verlo emocionarme tener primera vez iphone,positive,0.9507941603660583
864,usaria celular normal version pro jajaja,positive,0.9162451028823853
865,si gano iphone primero haria seria agradecerte prankedy pues tomar unas fotos goods cielo,positive,0.9620714783668518
867,cuento jajaja nose si reirme llorar hace descompuso celular ahorros compre nuevo siempre mala suerte dia hoy callo bolsa rompio pantalla quede celular nuevo,negative,0.9505758881568909
872,quiero ganar telefono,positive,0.9450802803039551
873,quiero ganar telefono,positive,0.9450802803039551
874,pulsera letra entrenador,positive,0.909126877784729
878,jajaja animales salvaje ojala gane iphoen,positive,0.9782000184059143
879,hola prankedy! siempre alegrando dia bromas jaja! iphone usaria estudiar pc tablet! saludo!,positive,0.9940012097358704
881,quiero ganar algooo weeee,positive,0.9609500765800476
882,ver mas prankedi si gano iphone jajaja,positive,0.9663920998573303
889,aria tareas,positive,0.9050999879837036
893,iphone ocuparia q cel viejito traba roto cuido celulares ocupo cambiar siempre querido tener iphone mas amor vida celular espero ganar igual deseo suerte,positive,0.917974591255188
894,iphone ocuparia q cel viejito traba roto cuido celulares ocupo cambiar siempre querido tener iphone mas amor vida celular espero ganar igual deseo suerte,positive,0.917974591255188
895,iphone ocuparia q cel viejito traba roto cuido celulares ocupo cambiar siempre querido tener iphone mas amor vida celular espero ganar igual deseo suerte,positive,0.917974591255188
896,si gano primero tomo unas fotitos ver q tal camara,positive,0.9015873074531555
898,skul jaja,positive,0.9335622787475586
902,haria iphone hacer broma co caja xd,negative,0.9838541150093079
903,hola xd,positive,0.9875006675720215
904,crear cuenta icloud,positive,0.9339504837989807
906,voy ganar !!,positive,0.9805492758750916
907,hacen falta mas bromas taxistas estan chidos,negative,0.950374186038971
908,regalaria hija apoyarla universidad!!!!,positive,0.9946066737174988
910,vas ser mas grande todavia hermano,positive,0.9781332015991211
911,grande hermanos mereces bro,positive,0.9962906837463379
912,saluditos rey,positive,0.995854377746582
914,regalaria hija va cumplir anos,positive,0.9257710576057434
916,pronto anunciaras ganador prankedy verdad,positive,0.9086518287658691
917,waos,positive,0.9847053289413452
919,seria primera vez usaria iphone saludos prankedy sigue creciendo,positive,0.9764126539230347
922,quiero,positive,0.9677879810333252
923,aun asi sigo siendo fan,positive,0.9884151220321655
924,jajajajajjaa,positive,0.9297170042991638
935,saludos,positive,0.9938682913780212
939,usaria celular darselo mama cumpleanos acerca,positive,0.9577897191047668
940,fe ganarlo prankedy,positive,0.9659222960472107
941,hola,positive,0.9795252084732056
942,hola,positive,0.9795252084732056
943,hola,positive,0.9795252084732056
944,hola,positive,0.9795252084732056
946,volveria influencer,positive,0.9802325963973999
948,salutaciones,positive,0.9625970721244812
949,saludotes,positive,0.9943696856498718
950,saluditos,positive,0.995420515537262
951,saludos,positive,0.9938682913780212
952,salud,positive,0.9618601202964783
953,salud,positive,0.9618601202964783
954,saludos,positive,0.9938682913780212
955,saludos,positive,0.9938682913780212
956,saludos,positive,0.9938682913780212
957,saludos,positive,0.9938682913780212
958,saludos,positive,0.9938682913780212
959,hdlv amo!!,positive,0.9960190653800964
960,hi,positive,0.947395384311676
961,hola,positive,0.9795252084732056
963,hola bro,positive,0.9942421317100525
964,saludos,positive,0.9938682913780212
965,hola bro quiero iphone,positive,0.9711344838142395
966,prestame panzanocha,positive,0.9111003279685974
967,hola eduardo davalos peluche,positive,0.9840871691703796
968,hola pranquedy jajaja,positive,0.9813240170478821
970,yoo,positive,0.9381515979766846
973,saluditos,positive,0.995420515537262
974,saludo,positive,0.9953705668449402
975,saluditos,positive,0.995420515537262
976,saluditos,positive,0.995420515537262
977,saludos bro,positive,0.9934129118919373
978,saludos,positive,0.9938682913780212
979,saludos edi,positive,0.9941768646240234
980,saludos,positive,0.9938682913780212
982,saludos hermano,positive,0.9950234889984131
983,saludos,positive,0.9938682913780212
984,saludoss,positive,0.995229959487915
985,saluditos bro,positive,0.9962971806526184
986,unas buenas fotos atardeceres,positive,0.9930302500724792
987,saluditos,positive,0.995420515537262
