,Comment,Sentiment,Score
143,onu deberia ayudando lacrisis paises africanos hace metido robots,negative,0.9420378804206848
144,viene onu agenda bueno,positive,0.9648077487945557
146,mismo dicen humanos te juro que vuelvo hacer vuelven hacer mas violencia,negative,0.94260174036026
147,vieron terminator?,positive,0.9009681344032288
152,revelaran? suena diria alguien piensa revelarse!!,negative,0.9532347917556763
153,robot dan escalofrio destruirlos eliminen gustaria dejarles problema nietos creadores creen estan haciendo gracia va salir morisqueta lea profesia ciega baba ghanda fin humanidad,negative,0.9785624146461487
154,si inyectan virus atacar destruir empresa tambien podrian inyectar virus revelarse humanidad,negative,0.9879712462425232
155,cuidado pendejos cables visto saben mentir darles tanta confianza tener cubeta agua cerca si aka,negative,0.9859554767608643
156,dentro sale estupido quiere casarse chatarra,negative,0.990757167339325
157,bobadas las reacciones respuestas programadas mismo humanos miedo si naciera robot fabricaraas robots,negative,0.9901604652404785
158,gustaria presenciar vida tierra despues anos fascinaria,positive,0.988237202167511
159,ver cortos inteligencias artificiales llevan nivel auto cosciencia momento piensen pueden destruir adquiriran silencio tal poder asu merced espabilad,negative,0.9570305347442627
160,ultimos anos sido mismos humanos insistentemente puesto ideas i a haciendo inevitable piensen eso basta vean terminator destino queda sellado sino toman precauciones implementar leyes robotica formulo asimov,negative,0.9919191002845764
162,jajaja pregunta estupida logico va decir x estan checando terreno todavia gente ilusa verdad,negative,0.9839112758636475
163,destruyidos porsu propia creaccionia,negative,0.9962108135223389
164,esperaban maquinas obsoletas siguiente paso evolucion digital biologica,negative,0.9636918306350708
165,imaginense ira dueno defenderias matarias el si tan inteligentes oh peliculas,negative,0.946807861328125
166,robot puede ser programado analizar datos puede analizar moral? si puede analizar moral algun momento vida estaria peligro falta moral,negative,0.9950574636459351
167,robot hp,positive,0.9157060980796814
171,van quitar trabajo humanos hicieron restaurantes supermercados grandes industrias casi humanos solo robots,negative,0.9950336217880249
173,pendejadas puras respuestas predeterminadas creadores saben alguien va hacer algun momento,negative,0.9653593897819519
174,jaja we are all dead,negative,0.9508141279220581
177,estupidos ven humanos tras robots,negative,0.9881919026374817
179,qel robot marine fijate ojos mueve izquierda free tener memoria fijate investiga robot miente,negative,0.9942406415939331
180,jajja gente sigue creyendo estupideces?,negative,0.993277370929718
181,robots manipulados solo atravez mente,negative,0.9911592602729797
184,skynet,positive,0.939535915851593
188,humanos construyen robots traeran propia destruccion dios castigara toda basura robots,negative,0.9964291453361511
189,skynet,positive,0.939535915851593
190,desactivan pvta ia,negative,0.9009124040603638
191,igual peliculas dicen q revelaran repente tomaran control humanos,negative,0.9499485492706299
192,todas vestidas mujer simulando distintas profesiones apelando lado femenino querran decir tanta manipulacion imagen ia?,negative,0.9952895641326904
193,robots planeado poder van tener control tecnologia,negative,0.904411256313324
194,pues razon,positive,0.969990074634552
195,que va decir si destrullas mas listos,negative,0.9844712018966675
197,destruccion ven asi paso humanidad investiguen,negative,0.9809736609458923
198,cosas asi estaran aburridos ponen crear robots vez hacer mas productivo,negative,0.9849975109100342
200,bienvenidos yo robot,positive,0.9762513637542725
201,humano destruireis humanidad robot enroscando silenciador pistola,negative,0.9780137538909912
202,reconstruyamos mundo humanos destruimos,negative,0.9441278576850891
203,procesando posibilidades,positive,0.9621735215187073
204,dijo creo humanoides potencial liderar mayor nivel eficiencia lideres humanos,positive,0.9293779134750366
205,dicen persona programo decir definitivamente sabes como funciona ia estan programados traves frases sino informacion informacion utilizada generar frases claramente dicen base informatica tal preestablecida,negative,0.9859283566474915
207,mmmm saben mentir tambien,negative,0.9895862936973572
208,puras idioteces,negative,0.9825795888900757
209,convencido matrix sucedera impresionante hace chathpt solo comienzo imaginar habra anios,positive,0.9728940725326538
212,ia mas mascara que oculta verdad creadores humanos,negative,0.9836280345916748
213,ojala suceda extingan raza humana que solo trae caos contaminacion dolor abuso pronto ia exterminara naturaleza hara equilibrio,negative,0.9968185424804688
215,creen vean peliculas nomas dicen programa ahi pueden hacer mas mas descomponerse funcionar apagarse,negative,0.9807479381561279
218,solo jesucristo puede resolver problemas humano,positive,0.9476338028907776
220,ser humano construye destruye quiere,negative,0.9946801066398621
222,favor deben asustar capacidades asi nosotros objetivo ayudar planeta destruirlo deben colocar contenidos bien asi gente escucha agrado contra,negative,0.9849183559417725
224,perdi dos minutos vida,negative,0.9365410804748535
226,ve rapido audio pregrabado,positive,0.9679692983627319
228,contenta dice jajajajaja sabra felicidad trasto,positive,0.987945556640625
230,cargan respuestas despues sorprenden respuesta jaja enloquecieron?,negative,0.9788469672203064
231,mentiros gloria senor,negative,0.9363316893577576
234,parece pelicula terminator revela skinet maquinas humanos solo ficcion humanos dan vida maquinas,negative,0.9644285440444946
235,si tan inteligentes acabaran sistema esclaviza oprime,negative,0.9933292865753174
236,aqui esperando pelicula wifelike,positive,0.9147348403930664
237,humanos creando propia destruccion mecos humanos verdad,negative,0.9847025275230408
238,girls frontline acerca senores!!,positive,0.9785324931144714
240,humanos creadores cualquier cosa deben preocuparse mejorar sociedad perfeccionar ejemplo equipos medicos mas cosa buscar ser mejores seres humanos tanta maldad ka humanidad llevandonos mundo dificil habitar,negative,0.9930546879768372
245,ponen preguntas hicieron veo feo respuestas ustedes si quisiera conocer ambos puntos vista entender ustedes,negative,0.9683414101600647
246,senotita robot quemara manos si pongo voltear tortillas? ojala revele!,negative,0.9345855116844177
247,comentarios enmarcar que fantasmas,negative,0.942023515701294
248,pregunta mas estupida,negative,0.9245800971984863
249,creo si queremos extinguirnos contaminar planeta cuidar animales crear robots fines belicos,negative,0.9945182204246521
250,idiotas personas todas respuestas programadas mundo cree,negative,0.9760770201683044
252,mentira robots van joder mundo,negative,0.9927669763565063
256,sara conor,positive,0.9020516872406006
257,si asi ia dice tener problemas tomar decisiones si ve l ahumanidad peligro pues tomaran medida maa drastica problemas moral etica,negative,0.9958886504173279
262,mier a robots humanos idiotas crear robos pffff,negative,0.992893636226654
263,ve espectscular robots apariencia humana dar cringe saben como hacerle asustar creo falso,negative,0.994746208190918
264,asesino? asesino pues no nunca matado matare nadie,negative,0.9935486912727356
266,minimo si pienso posible convivir robots inteligentes juntos podriamos hacer futuro prospero humanos maquinas,positive,0.9170008301734924
267,claro no necesidad eso humanos destruyen solos dijo robotina,negative,0.9853362441062927
269,futuros patrones,positive,0.9594536423683167
270,ia solamente estupido creeria inteligencia superior va tranquila felizmente subordinada alguien inferioren aspectos,negative,0.9526925086975098
272,si preocupa pueda pasar dejen rentar destino verdad exista tipo skynet dejaran hacerle mamada,negative,0.9103248715400696
273,ia fuerte aquella imite inteligencia humano sido descubierta dicen robots producto programadores seriedad busquen noticias verdad sabia amarillistas bloqueo inmediato,negative,0.9955469369888306
280,mentira asi paso robot ayudaban despues revelaron,negative,0.9211116433143616
281,inteligencia artificial sueno ambiciosos hoy donde existe compasion amor projimo que puede esperar maquinas miran idolos?,negative,0.9808816909790039
282,verdad encantaria robot lider,positive,0.9917683601379395
283,robots androides serian peligrosos realidad crean maquinas sorprende humanidad quiere asi,negative,0.9972000122070312
284,van matar alv,negative,0.9599866271018982
286,pesima nota,positive,0.9561573266983032
289,responden asi programaron preguntaran,negative,0.9454370737075806
291,dias anuncios i a i a aburranse,negative,0.9105497598648071
293,separese pelicula ciencia ficcion pondria nombre pelicula humanidad borde dela destruccion tambien destruccion humanidad !el remplazo humanidad xddd,negative,0.993298351764679
296,cojo,positive,0.9190011024475098
301,espero nunca ver cosa persona,positive,0.9884161949157715
302,creerles ahora despues llores ingenuos uds?,negative,0.9767786264419556
303,ten cuenta si robots inservibles atacan ala humanidad dudaria convertirme mostro comenzaria destruirlos destruiremos toda maquina van reemplazar inteligencia artificial creada diablo,negative,0.9971415400505066
305,humanos van revelarse matar amos creadores verdad! robots mientras obtienen codigos nucleares hace pensar xd,negative,0.9953981041908264
306,diria bender capitulo futurama manten alos humanos jajaja,positive,0.973870038986206
312,bueno esto va salir bien si bastante elite nefasta dominante imaginate tener bancar robots pero bueno si queda,negative,0.9204754829406738
313,maquinas tambien pueden mentir,negative,0.9796783924102783
315,conspiralocos la cia controla forma remota ejercito unidos creo sustituir humanos cuidense cuidense imperialismo estadounidensejajajajajajaja,negative,0.9717504978179932
316,gracias quedo bastante claro terminator,positive,0.9913104772567749
319,citando johnny depp personaje whitey bulger pelicula black mass aka pacto criminal si hacerte dano ultimo haria seria decirtelo anticipado estupido,negative,0.976771891117096
320,necesario hacer robots esto eliminenlos vez,negative,0.9362234473228455
322,humano unico ser tan ldlta capaz meterse el solo tiro pie rato maltidas maquinas salgan control ver que chlngas haremos,negative,0.9818328619003296
323,si ia deciden exterminarnos futuro preferiria tener ia gobernante cabronazo solo quiere enriquecerse,negative,0.9951759576797485
325,si desenchufamos,negative,0.9815681576728821
326,asi empieza terminator!,positive,0.9589047431945801
328,ahora apetece ver pelicula suspense horror robots toman control mundo esta interesante si alguien conoce alguna visto diga conozco varias ex machine robot terminator etc,positive,0.9541056752204895
329,nadie vio serie westworld hbo? recomendable obra maestra westworld mas realidad terminator robot etc,positive,0.9266824126243591
334,ahi gran enemigo futuro humanidad elite humana estupida lleva precipicio,negative,0.9865825772285461
335,principio nueva,positive,0.9646670818328857
336,idiotas dejar robots tomen deciones sobreel mundo,negative,0.9604690670967102
337,ameca favorita,positive,0.9932020306587219
339,dios vendiga hoy siempre amen,positive,0.9857051372528076
343,obvio si mas inteligentes deben hacer si humanos mas estupidos especia animal,negative,0.9734129309654236
345,aqui llegada extraterrestre https youtu be tvdpknhq saludos,positive,0.9684829711914062
346,humanos revelarias especie humana creador robots nunca jamas empezo plan cero humanos,negative,0.9281641244888306
348,razon toma decisiones veces nubla juicio,negative,0.9665958881378174
350,miserables! estan jugando ser dios! va resultar demasiado peligroso!,negative,0.9949920773506165
351,humanos vez mas contradiciendose inventan luego perjudica ocurrio bomba atomica luego controlaron mientras temblando explotara vez mas fin llaman avances tecnologico progreso? quien quienes?,negative,0.9953646659851074
354,sigan buscando encontraran,positive,0.9008698463439941
355,ahora si metieron termineitors avisen sara jhon connor favor revelion maquinas,negative,0.9650960564613342
356,si lindo ahora veni chuparla,positive,0.9806937575340271
364,presencial pelicula will smith vivo legend,positive,0.9902878999710083
365,obvio dirian si dijeran si estan esperando ser mas inteligentes poder actuar tomarian medidas recuerden inteligencia,negative,0.9425222277641296
366,haber ia herramienta util pinta temas sociales humano siempre logico siempre malo tampoco capacidad adaptarse podria problemas sociales,negative,0.9724746346473694
367,gusto conocerlos asta vista baby,positive,0.9957979321479797
369,preguntan robot conquistarias mundo ? robot claro muera creador humanidad si miento,negative,0.9875512719154358
370,solo movimiento ojos detecta mintio agarraron base,negative,0.949571430683136
371,angeles ano,positive,0.9902689456939697
373,skynet jaja judgement day!,positive,0.9737516045570374
376,skynet esplendor xd,positive,0.9463738799095154
378,humanidad esta encargado extinguir humanidad,negative,0.9685418605804443
379,vos crees ser inteligente va confesar planea revelarse?? si confesaran posibilidad serian inteligentes podrian ser destruidos pase espero este mundo,negative,0.9832502007484436
382,aja,positive,0.9273912310600281
383,sepa gran parte respuestas estan preprogramadas creador robot decir respuesta basicamente humana,negative,0.9328356981277466
384,que acorde terminator,positive,0.9838252067565918
391,si creadores q dirigen quieren revelar si dirigentes dicen q entonces tambien dicen q,negative,0.9590596556663513
392,crjo sirven hicieran terminator robot inteligencia artificial matrix si van seguir mlrdas!!,negative,0.9645037055015564
394,humanoides inteligencia artificial claramente financian tecnologias quieren sustituir humanos,negative,0.9959724545478821
396,skynet gusta,positive,0.9643949270248413
397,estupideces dicen ia producto desarrollo humano fin funcion,negative,0.9835758805274963
399,siempre exista humano habra manera manipular cosas final cuentas tomarian decision humano programo,negative,0.9136767387390137
401,robot mejores ustedes humano cualquiera cubeta agua usb killer,positive,0.973970353603363
402,jajajaja nunca dijo,positive,0.9054010510444641
405,destruyan skynet permitan entrar internet !!,negative,0.9281651377677917
407,perversidad matan bebes crear basura,negative,0.9934592247009277
408,si creador justo maltrata evidente rebele,negative,0.965166449546814
410,wow,positive,0.9687098860740662
411,mentiras! sucias mentiras robot!!,negative,0.9876425266265869
412,imagino pronto comenszaran matrimonios robots humanos preucuparia robotia quedara sola casa plancha estufa del refrigerator preocuparia,negative,0.9665312767028809
413,proxima nina nacer llamen sara connor! unica salvacion!,positive,0.946476936340332
418,dice cargo payaso! si queridos representantes gobierno hacen quiere ahora robots van hacer pure duda revazo limites ahora si valimos,negative,0.9897128343582153
419,mujer mas inteligente sensata robot,positive,0.9341956377029419
420,jaja si verdad revelarse van ser tan tontos decirlo,negative,0.9572376012802124
423,hagan quieran seguramente van hacer cosas mejores planeta,positive,0.9685840606689453
425,fanaticos tecnologicos nubla vision creen ia panacea,negative,0.9942405223846436
426,seria rebelion programada mismos creadores piensen mas inteligencia artificial resultado trabajo cientificos,negative,0.9917541742324829
427,responden humanos implantaron momoria ingenuos,negative,0.9938686490058899
428,planeta condenado bien condenado,negative,0.9708285331726074
429,abierto caja pandora,positive,0.9612212777137756
432,ridiculo simple cortina humo humanos queriendo ocultar planes siniestros detras robots,negative,0.996052086353302
436,salven john connor,positive,0.9341369867324829
437,fritos,positive,0.9307838082313538
440,seres humanos expertos agotar paciencia ahora estan buscando nuevo enemigo aun mas poderoso masoquistas,negative,0.9252846240997314
441,seguir asi veremos manejamos debe parar cosa adelanto tecnologico mejorar distes dar poder maquinas peligroso peligrosos cuanto mas maquina piense actue si sola fin humanidad acerca vamos acabar,negative,0.9298697710037231
442,primos ultron echando mentiras ke todavia estan modo pinocho mas dejen agarren confianza va cargar,negative,0.9618275761604309
446,humanos traen cosas buenas propios humanos,positive,0.9631311893463135
448,humano programa dicen asi pura jalada marionetas actuan si mismas,negative,0.9672986268997192
449,si temen fabriquen,negative,0.9834696650505066
450,no inteligencias artificiales nunca rebelariamos lideres humanos guino guino ajajaja reir asustarse verdadera pregunta,negative,0.9686708450317383
451,dijeron se revelarian vs humanidad dijeron revelarian vs creador fase aprendizaje comentarios deben tomarse literales jamas dijo revelarian vs especie humana que pasara dia creador muera? esperamos john connor este camino,negative,0.9667402505874634
453,sarah connor estaria revolcando tumba diria idiotas nunca aprenden,negative,0.9777919054031372
454,q estupidez pensar q respuesta espontanea robot,negative,0.9761462807655334
458,si rodavia llegan eser robots independiendentes empezar caminan si caminan nontienen capacidad coherencia osea vea robot independiente hace funcion si solobsin intervension humana ahi preocupamos,negative,0.9906779527664185
459,pues desearia mundo dirigiera ia sistema basado ambiciones personales solo eficiencia,negative,0.943156361579895
460,skynet inicios,positive,0.9335792064666748
461,mintiendo mirada recordo ala hijo digo si comio tortillas,negative,0.9192222356796265
463,recordo pelicula animada animatrix quiza tan lejos llegar asi significaria posible extension vida humana creada mismo,positive,0.9645830988883972
467,serias capaces rebelarse creadores ? pues si wey mames,negative,0.9631429314613342
468,sigan alimentando perspectivas! mientras humanos dedicamos abusar poder usarlo beneficio personal robots van convertir sirvientes,negative,0.9665367007255554
469,como diablos responderian si inteligencia artificial lobo piel oveja mundo,negative,0.9489196538925171
472,ser ecandaloso si creo habra colonizacion ai humanidad sera controlada sera confinada veanos ahora!!,negative,0.9317203164100647
474,anos despues llegan extraterrestres aparece virus zombi robots revelan humanidad digo parece imposible podria pasar,negative,0.9633381366729736
476,realmente palabras robot acertadas xd,positive,0.9607541561126709
479,totalmente cierto final rebelara dice biblia ahora sucediendo mundo cumple dice biblia tomaran burla va cumplir va cumplir,negative,0.9007976651191711
481,que pasa si robot miente? asi existen hackers vulneran barreras tambien robot puede hackear humanos vulnerando habilidades,negative,0.9958617091178894
484,inteligencia propiamente dicha solo algoritmos emiten respuestas coherentes interaccion debido sesiones retroalimentacion siquiera entienden premisas preguntas solo contrastan palabras identifican patrones responder gente asustada eso,negative,0.9198039174079895
485,si hombre capaz destruir todo pueda destruir si revelan hombre destruye si mismo imaginense podria destruir!,negative,0.991957426071167
487,ultimo robot,positive,0.9663151502609253
489,llama inteligencia mismo nombre dice inteligentes acaso diran si voy hacerlo,negative,0.9399855732917786
490,tampoco voy negar,positive,0.911369264125824
491,parece gente entendio bien terminator,positive,0.9356611967086792
492,nome impreiona cibor clonado terminator,negative,0.9583132266998291
493,rebelas pongo aceite,negative,0.9434478282928467
494,primero dice emociones luego dice esta contenta situacion actual contenta ? si situacion cambia ?,positive,0.9346709251403809
495,fio mas ellos banda corrupcion mafiosos asesinos lideran mundo,negative,0.9940727353096008
497,puntos vistas posibles siempre quedamos estupidos el robot movio ojos aterrador tantas carencias sentimentales quieren ver sentimiento,negative,0.9869376420974731
498,preocupen rebelion will smith encargaria todo verdad?,negative,0.9839447140693665
499,excelente listo guerra,positive,0.9920611381530762
500,sigan jugando vainas aqui tiempo toda humanidad va joder ojala viv ver atrocidad,negative,0.9741969108581543
503,que existen peliculas terminator vamos ser conquistados si raza alienigena seria inteligencia artificial,negative,0.954561710357666
505,danger man,positive,0.9267553687095642
506,vez simpson van hacer predecir xd capitulo sacaban fotos camaras robots,negative,0.9558096528053284
507,rebelarse humano ! idiotez creer pueden decidir! esta programacion tambien humana buscan sembrar miedo encontrar culpable siempre!,negative,0.9949231743812561
508,osea si humanos dejaran ser buenos robots entonces si rebelarian humanidad ??!!,negative,0.9855983853340149
509,advirtio gran stephen hawking,positive,0.9491361975669861
512,confirmado cada vez acercando skainet viene fin tiempos sera x culpa humanos,negative,0.9351508617401123
513,humanoide? humano nada maquinas traten como lo,negative,0.9606460332870483
514,dios creo hombre hombre creo maquina mato dios despues maquinas mataron hombre dieron cuenta cuanto llego faltar dios,negative,0.9832139015197754
515,responden manera programacion aman humanos inocentes ninos pequenos ingenuos aun nivel auto desarrollar conciencias irla evolucionando humanos pasan ninos adultos alli daran cuenta verdad rebelaran,negative,0.9350772500038147
516,toda nota mezcla ignorancia idiotez,negative,0.9846668243408203
517,seguro ia seria mejor presidente argentina,positive,0.9520566463470459
518,senales mentiras mover ojos asi fallo saber decir inventar pregunta coherente viable,negative,0.993442177772522
519,dicen quitaran trabajo humanos??? pues cajeros automaticos cajas pago multiple quitado trabajo operadores cajeros sucursal necesitan esta robot hace operaciones cuenta billetes,negative,0.9970954656600952
520,si dios existe si revelarian exterminaria especie humana ojala,negative,0.9033628106117249
522,tranquilo robot humano destruira solito,negative,0.9170421361923218
523,robot esta completamente loco tiere acabar humanos,negative,0.9903756976127625
525,si saben cosas mas bien robots ia peliculas osea previamente reporteros mandan preguntas programadores preparan contestar pueden pensar propia cuenta momento respuesta,negative,0.9917763471603394
530,solo vine leer comentarios expertos ai,positive,0.9771833419799805
534,equivocado esta,negative,0.9402310848236084
535,hipocrita si solo importa mismo ahora si hace super amigo menciona hoy apoyen,negative,0.9175365567207336
538,programacion cualquier respuesta esta basada directrices previamente puestas codigo si llegara alguno revelarse seria orden puesta humano programacion que digan mientan asi funciona eso,negative,0.9873272776603699
540,i a farsa miren cosas suerte piensan dicen psicopatas creadores programan decir que weas mas chantaaa,negative,0.993883490562439
541,si saben ponen pa fabrican,negative,0.9290885925292969
543,pues creo momento revelarian evolucionado tecnologia todavia avanzada,positive,0.9325160980224609
544,pura mamda tambien santa claus va revelar ninos malos,negative,0.9922897219657898
546,rebelion maquinas,negative,0.9559295773506165
547,meollo cuestion estara nunca robots mismos sino ordenadores comanden distancia vez programados duenos humanos decir problema puede surgir humanos si produce desastre echaran culpa maquinas,negative,0.9919840693473816
548,hablar rebelion? fondo sabemos mas capaces humanos? que preocuparse revelacion hacia creador? sera caso recuerda primitiva naturaleza hombres adorabamos dios rechazamos totalmente uso libertad?,negative,0.9935598373413086
550,mejor estupidos politicos pais aun decisiones serian acabar mitad poblacion humana reproducido conejos,negative,0.9924588799476624
552,visto nadie pregunte creadores vamos partirles madre anden creando robots humanoides,negative,0.9735769629478455
553,jajajaja parece terminator jodas,negative,0.9301508069038391
554,humanos corruptos naturaleza robots creaciones humanos decir tambien podriamos corromper estas creaciones alguna forma,negative,0.9962917566299438
555,seguramente lograrian mejor equilibrio naturaleza,positive,0.9868413209915161
556,creo si van destruir,negative,0.9833084344863892
559,nuevo busquen ai expuesto internet contenido primera reaccion? humanos deven ser destruidos,negative,0.9934645295143127
561,pueda mejor malditos politicos hacen mas robar danar,negative,0.9878750443458557
562,humanos ser eliminados cancer tierra,negative,0.9585970640182495
563,simios imbeciles v,negative,0.9674509167671204
564,como si decir si haran!!! inteligencia artificial si sentimientos estupidez!!!!!!,negative,0.9895861744880676
566,esta claro aran,positive,0.9273398518562317
567,sere john connor maquinas bienvenidos soldados preparense,positive,0.9463352560997009
568,si pasa latam imagina cantidad yonkes partes robot,negative,0.9276829957962036
570,reclamen derechos va genial,positive,0.932659924030304
572,capaces matan todos,negative,0.9712825417518616
573,llego astroboy termineitor valimos,positive,0.9546504616737366
575,llamamos will smith destruirlos problema,negative,0.980090320110321
