,Comment
117,"as for mental health, i like this. however, this also does nothing to address a huge issue when it comes to humans; our failure to properly communicate. ai taking on the burden would help, but it would ultimately harm us more so, because it would be essentially taking away the responsibility of taking care of one another, as we once did."
121,find the recent reuters news story in which israel said they are intending to become an ai superpower and leaders of autonomous ai warfare.
125,the image of a robot using a computer keyboard is hilarious - totally counter productive.
126,"ai should be implemented on a consultation basis only, not a control basis, most certainly on critical systems such as financial,  commerce,  and military weapons."
127,"the question i keep asking is, why do they need to build the unnecessary ai dat has nothing to do with our development, we dont need voice changing ai nd art ai…."
139,what i love about ai at the moment is that i get used like a slave at work while the ai helps my boss find ways to make me irrelevant
140,"why work there then?

i'm not saying it's easy, but if you actually look around, it is legitimately possible for you to survive without an income.

it might sound worse than your current condition but it really isn't. tough times create tough people and you will find your path through the pain.

take a leap."
141,"that's your boss's fault, not ai."
145,"extremely incorrect worldview. the purpose of human life isn't to do work or whatever. the purpose of human life can simply be to exist and enjoy life, and the existence of an artificial superintelligence does not negate that"
155,ai does more harm than good already - and it's just the beginning. when mass layoffs start - just don't be surprised.
166,where is the thumbnail from?
169,"actually, all inventions are can be used for good or harm. you can use a spear for fishing, hunting or you can use it to wage war. same goes for wheel, nuclear fusion or pretty much anything else. with great power comes great responcibility. and mankind akways aquired more and more power with new inventions."
170,can a human say if a program is halting or ... it's a problem only for machines ...
171,we are the ai
172,"i’m just tired of all the doom and gloom in the world. i’m not going to be afraid of the future because there were several times that the world could have ended. but in the end, humanity pulled through and became better. ai will be an invaluable tool to save humanity and the world."
178, some how i don't think that will be the case.... ai will more than likely destroy us.
179,i suffered from horrible existential dread in 2021 and its comments like this that make me want to continue living thank you and all other superthinkers out there​ i really mean it thank you
181,the main problem is not the ai but how people use it
190,"the fact is that ai is just a tool, it matters on how it is used. humans will make this two ways, positive and negative but none of the negatives will overwhelm the positives and vice versa is true as well. it will be a complicated thing, but what isn't complicated i guess."
193,is there a terrible path that can cause brain rot because i'm traumatized by mind-pre-recording-like visions like that from h games that made me regret it all by 4-even 6 years back. and make it about nh.
195,"lol another scam nice sponsors you have, bro"
199,the true purpose of ai is to place itself in power over us and to enforce social credit for all humanity.
201,ai will destroy us in 100 years
202,"godda love how all the positives are mostly theoretical while all the negatives are very much real.
also why the hell you playing both sides now?"
204,"ai can be controlled by its algorithm. it may take a negative direction, toward an irrecoverable destruction."
207,"open source projects aren't really that far behind the commercial products - and they have the advantage of using distributed compute power. so while the top of the line ai might cost you a few bucks, free alternatives will exist and continue to improve."
208,"the issue is not the ai, but the people behind it. and if you know anything about business, the “betterment of humanity” isn’t profitable, therefore isn’t they don’t care if it hurts us in the long run"
209,"to an extent, ""betterment of *mankind""* will definitely be pursued but every other species will be lost as a result. there will be negatives but they won't overwhelm the positives, neither will the positives overwhelm the negatives. there's some sigh of relief in that, i guess."
213,if you know anything about business.  not safe guarding yourself from causing the extinction  in 5 to 10 years of the only thing you make a profit off of... is not profitable.  literally the goal of business is to create value in a sustainable manner while generating an increasing profits over time. 
215,might change your mind after seeing how much ai generated content on youtube starts to kill your channel
219,there's actual peer reviewed research on biological immortality (stopping ageing) ai will only accelerate it.
228,"that utopian society you described where ""nobody has to work for a living and can focus on intelectual and spiritual fullfillment"" is a gatherer-hunter culture. gatherer-hunter cultures only spend time on survival 15 to 20 tours a week (it's not even work because they enjoy it)"
229,"actually humanity has already been given the chance to be saved. jesus christ has given each and everyone of you the chance for eternal salvation. a machine is not going to save you but jesus will. iyou can choose life or death.

choose life! simple!"
230,damn this dude is really milking ai. just stfu
237,i started utilizing ai tools recently and i ended up being able to work 2 full time jobs all from the comfort of my home. my wife and i have done dink or i should say tink (triple) and live perfectly okay in dubai
241,"i strongly believe the development of ai gpt programs is on a collision course with neural technology. imagine having the means to pursue anything, as you approach an unfamiliar task, it become familiar as you do it. 

the idea of learning will be redefined."
243,the geni is already out of the bottle all we have left to do is to see if it is a blue skin one voiced by robin williams that's happy and helpful or if it is a jinn from arabic folklore which are not nearly as nice.
245,"i will never say no to something that makes my life easy as even i am a software engineer, and whatever we do as software engineerings, few algorithms and ai can replace us soon. still, there is nothing beauty as chat gpt i ever used before in learning and doing my projects for my works!"
250,"the thing about ai, is there isn't much of a learning curve. once something powerful enough is turned on, it's literally over. much like when skynet was initiated."
251,i found the pharmaceutical and diagnostic work to be very interesting. ai can immensely help in the field of medicine. i really look forward to developments in the next decades!
252,yeah help diagnosing all those fake disoderds. yay
254,"it's insane how the title of the video  influences the comment. if the title were ""ai will destroy humanity"" there'll be more cynics in the comment"
255,nice insight.
262,nice
268,"  bro solved ai



on a serious note that's not how it works "
273,"casually passes over the difference between an agi and ai. skynet is the ultimate agi known with no bounds or restrictions it is a doomsday scenario. the reality is ai has its barriers and through the data we feed it, it creates it's ideas thus the solution to such a problem is not provide the data that humans are in fact the problem"
274,"what is this bullshit title? lmao. ai will do the exact opposite of ""saving"" us."
275,"you have no way of knowing that. simply put, ai will make good things better, and bad things worse"
277,"ai is being used to rapidly analyze imaging for stroke patients, it can drastically improve care outcomes. makes me proud to be part of this generational shift."
278,ai has its own perks. somehow it's becoming a reality that ai has been assisting us with even the simplest tasks that we constantly have to deal with on a daily basis. amazing video as always. we look forward to see more from this channel.
280,​ not gonna lie calculators are one of my best friends
281,nice
282,ai will be our salvation
283,there is no greater salvation than never bringing new sentient beings into existence.
286,"anti natalism is definitely an interesting thought experiment, and i agree that it would technically be the best thing for the planet, but i think it’s kinda naïve to think it would actually happen"
290,"i personally hope that ai will so great things.  i do think that if the first person who invents an incredibly powerful ai is not benevolent, we are in huge trouble."
293,you'll brainwashed in thinking that lol
296,-_- i personally used to be optimistic about ai until i saw all the bad things it's being used for. now i believe we have to pull the plug on it.
297," nah man until agi comes you don't have to worry 
the only thing that worries me is how the government will use ai lol"
299," imagine government make a social credit system that is powered by ai and everything you own is controlled by government ( electric car and alexa home ).
they can just off your car and light of your house if they want but don't worry it is just another conspiracy theory. nothing like this would happen in real life"
301,"very good. good song, good play, good good good..."
306,awesome
309,gut instincts of genuine healthcarers is important. let’s minimise any administration including by ai
310,ai has its place such as for surgery after accidents. much screening actually causes adverse effects which potentially result in scar tissue which may cause cancer. what about benefits from complementary therapies?
312,it's very educative. thanks alot.
313,thank you sir
315,way overdue in adhd psychiatry. basel switzerland also has the companys making meds. someone should finnally add ai to dosing to make meds more easy to sell and more effective by better tiltration with help of ai for doctors
317,"simply put, the ai and the doctor work together. they might disagree, but the dr. is ultimately responsible for the medical decision."
319,thank you andrew.
320,so just machine learning - people always think skynet when they hear ai. not to say it is not possible... very possible.
321,could you blend ai language models and blockchain together?
322,thanks andrew ....
324,"i listened to your ted talk a year ago and loved it. i came across it today and sir, you are awesome. taking ai from the high priest and priestess to everyone"
325,"god never takes credit.
he is like a machine learning god"
326,"ai is superstition and illteracy,
intelligence can never be artificial."
327," key takeaways for quick navigation:

00:04 *ai empowerment analogy*
01:03 *ai concentration reasons*
03:34 *small business ai*
05:06 *ai long tail problem*
07:39 *shifting ai development*
09:07 *ai accessibility platform*
10:04 *ai democratization*

made with harpa ai"
329,"nice that it is mentioned that ""normal people"" can use ai. even if we think about coding, it is not that hard to switch from other languages/architecures etc."
330,now you can use ai to replace/ add to sales and customer service reps. it's called nova echo and it can actually make calls while sounding like a real person.
331,"this man is a 
super legend"
333,it's time to learn to use ai creatively
334,"i can't believe how great this is! i recently read a similar book, and it was absolutely incredible. ""game theory and the pursuit of algorithmic fairness"" by jack frostwell"
336,"ai will be a great way to empower businesses, however getting data in order to properly implement ai is going to be a common problem."
341,thank you and self medicine and technology industry and with china portfoliocompleted bricks and technology industry and industrial bitcoin footprint index nasaq-index sequeance life founder of law sector alliance and capital fonder oof medicine thank you
343,"this is so cool, i love it!"
344,"i agree wholeheartedly that ai can and will empower small businesses, from pizza shops to local boutiques to thrive in an economy where the human touch will be more elusive and highly desired."
348,"interesting and great presentation, so much so that i would be interested in learning how to set up ai manage data and also forecast future occurrences.  in 2024 is there a way for small entrepreneurs to structure ai ?  anyway well done"
350,"this is solid material. i read a book that explores similar topics and it was excellent. ""from bytes to consciousness: a comprehensive guide to artificial intelligence"" by stuart mills"
351,i love ai it can be useful for civilization to grow into the best possible solution for business and beyond! mars here we come to the moon!
354,the g.o.a.t of ai straight up 
355,what a teacher andrew! all the people that is into ia must know him and his courses. thanks andrew 
356,thank for sharing 
359,i merely looked her up on google and was highly impressed by her credentials; i got in touch with her because i need all the help i can get. thanks for sharing!!
363,u can’t ignore this person…if you a new to ai
364,"he’s saying what i’ve always said, the tech is out there for just about everyone with a good work ethic and product to be rich. big companies just doesn’t want all companies to compete at higher levels. they would get decimated with the genius of the average human. tech will eventually win though and we will have a much better world cause of it."
366,good insights that makes you think just how much there is to cover in and by ai
368,"loved it. was a customer before, but now a believer!"
374,i need help building the online data business i have dreamed of doing since the commodore 64 when data was not readily available.  where can i get the support i need for my data-based online business?  i appreciate your anticipated direction.
376,everybody knows the contributions of people like sam altman in the field of ai and ml . but every machine learning student knows the legacy of andrew ng. he is the one who brought revolution in education of ai . his contributions are just priceless.
377,you just motivated many of us to start an ai+ml as a service/ subscription company for small businesses. this is really an interesting idea.
378,thank you andrew
379,"when i studied statistics all of us students were confused about the difference between probability and likelihood. the question was raised multiple times with the professor, without satisfaction. then i see andrew ng get the same question and hallelujah: ""probability of the data, likelyhood of the estimator."" brillantly clear."
380,"awesme presentation, thanks andrew and ted!"
381,ai is the first background world technology because the future of life now!
386,that’s true . we can adopt ai for any businesses irrespective of the industry and size.
388,very impressive
389,superb - thanks andrew
390,i am a physicist. i am learning ml from his online course. simply amazing course. i am loving it... able to understand very easily... thank you prof. andrew ng
392,wow really good 
397,good one
398,is any ai company works on this matter?
399,perfect
400,just bought $cour today.  ng is a genius
401,"what this man is describing already exists. it's essentially the body of mathematics known as operations research. in practice, ai is the language model that might be able to interpret a linguistic command, interface with a mathematical api, obtains the results, and presents them."
402,6:41 excellent question.
406,my four year old is a product of ai applications it’s take over is damaging  and creative how much more will happen.
407,training a ai to train itself
411,awesome!
412,they have multiple generation of ai right now. right now we're in the 'next-gen' versions of the ai. previous 'legacy' models had bugs and flaws in pattern-recognition software. the new model ai's that they have now are way better.
413,"i don’t agree 

ai can be applied to every business if just assembled with robotic technology"
415,is there any of this ai writing system mentioned by andrew live?
417,ai will destroy the world 
418,ais would have the capability to provide solution to humans. but i wish that this will be done with moderation meaning including proper regulations and restrictions. i hope that small companies like bluewillow would also bloom in this field.
421,such a figurehead in the field of ai is andrew ng. his zeal to make this technology accessible to all is truly remarkable.
422,this is exactly what i was thinking for the last few weeks. this is going to be scalable business for any one making this ai tool.
425,i believe that there are two point of views in machine learning..fatalists or progressives..i've heard a quote from an ai publisher..it's all about the money...
427,"easy said - need more layers to make it work , ai predictions and pattern will be outdated buy the time to implement and a gap between the it to tune and a manual worker is impractical"
429,this ai hero only wear blue shirt
431,"its absolutely beautiful
imagine a world where 80% of all people dont have a job and can only survive by government handouts!"
432,ai still creates value. so the people can concentrate on working on real life problems
433,i thought he was andrew yang. great talk nonetheless.
435,we need an aws or azure personal ai web service offering at a good price.
437,thanks!
438,i can see that there will be a war between ai deployment soon
439,awesome. this guy is cool asf !!!
441,is he going to run for president again?
442,great!
443,it is not ai. it is erp
445,"democratization of ai - that's such a different perspective focusing on social equality. dear mr. andrew, you are a genius and empathetic thought leader. your contribution to the field of ai and ml is so remarkable. much love and respect."
446,great
449,"woow, great idea"
450,nowadays ai == machine learning
454,i run a small retail shop. how to build ai for business?
455,"andrew set me on the path to ai and ml, love the guy"
457,"i respect andrew ng a lot, but let's be honest, this talk and its message was not very exciting and quite bland"
458,"""in the coming era for ai, we'll empower everyone to build ai systems for themselves."". that's really great, but it would have been nice to hear a bit more about how they intend to do that."
459,i have starter videos on the open ai playground and dall-e
460,respect to ai legend. my first and best ai teacher.
462,"what pizza flavor would sell the best each day, sounds really unpersonal."
464,thank you andrew
465,"thank you, andrew ng. you are the best person to help us in ai"
467,all these thing he mentioned can be done with very less human intelligence  not a big deal right now.
468,"elon musk says
""ai is far more dangerous than nukes"""
469,"first, i sincerely respect andrew's contribution to ml field. 
second, why would you need ai to calculate revenue or spend analytics for a small pizza store? it is a simple math problem and a few baseline rdbms or even a good excel can do this. he is a smart man. i am sure i am missing something or he just used a bad example."
471,"wow, i was kind of in awe when i saw andrew ng's name show up in my youtube feed.  he's such a dominant researcher for anyone studying machine learning, you wind up devoting a lot of time learning his work.  people respect him so much his opinions towards computer sciences practices, or matters such as the ethics of ai, are never ignored."
472,i am not to your idea because  ai is busy creating oligarchs while displacing people from their jobs. we have to have laws
473,thank you!
474,great guy. thinking about the common man.
475,"indeed there is long way to fully utilize ai in small businesses, but adopting ai would lead to a competitive advantage for such businesses."
476,this is so informational and would make anyone to fall in love with a.i. nailed it!
478,future will be very exciting but scary at the same time..
480,"it is powerful how he presented it by going into the small sector, it will impact more ig."
481,it sounds great that we are thinking about building ai system for every individual to make their life more efficient and valuable. the way ai has impacted the whole industry is tremendous. it makes me amazed when i see the impact it's generating.
482,"*how ai could empower any business:*
*1. install cheap and reliable ai software.*
*2. fire whiny and expensive workers.*
*3. profit!*"
484,"well, not every business needs ai. that's the problem with most data scientists today. they try incorporating ai into every damn thing to make it sellable. it's very important to understand where ai can empower and where it can be an overhead."
485,"if human intelligence is relevant in whatever we do, then ai too can have many applications in day-to-day functions. just as mobile technology seemed an expensive proposition 2 decades back, so does ai looks at the moment. the future is ai and it will percolate down to the masses sooner or later."
489,"but the platform he said is just superficial not core for democratizing ai like a construction worker verses an architect. 

did i misunderstand..?"
491,andrew -thank you!
492,"he's amazing, i started ai (machine learning) with this man last year..."
496,"thank you teacher! 
my wiling and my career start with you. "
497,"thank you a lot, andrew!"
498,"i was thinking, if we rely on ai for everything, what do we need brains for?
"
499,we need brains to us ai and make ai better as well.
500,"can you envision a use for ai that isn't directly related to capitalists making money and further disempowering workers? apparently not in this talk, which is all about helping businesses of various sizes figure out how to foist their products onto weary consumers."
503,this guy is awsome!!!
504,"excellent synthesis. very apt analogies. looking at the tail end of the graph, i was reminded of the book ""fortune at the bottom of the pyramid"". he has become synonymous with ai and particularly ml."
505,nice talk
507,he is so naive.
508,"i guess if he weren‘t so “naive” and had your kind of wisdom, he would never have had such a stellar career both in science and business and acquired such wealth "
511,a god damn china virus who support ccp  use ai to slave human in china.
513,amazing
517,i am proud that andrew ng taught me machine learning on coursera am yet to meet another good tutor like him.
520,"lots of ready to use machine learning platform right now that ready for small business, however, all of them require some data literacy and threashold (feel) to enter. for example, datarobot."
522,"this is what true educator looks like. the power to spread curiosity among listener using speech. after hearing this talk, it makes me wonder on how powerful ai could be if public masses start adopting it."
523,ai for baking... lmao. as someone with family in the baking business i can tell you that ai has certainly many use cases but this is not one of them.
524,"very well said, thanks andrew. on the platform model, question is how much does it cost the pizzeria or fabric factory owner to build an ai, compared to the delta revenue it brings them."
525,a.i for everyone . this is cool service . but how much does it cost ?
532,very interesting outlook!
534,i'm still pissed off 40 years later that a game written in machine code in a tandy coco 3 magazine that i bought wouldn't work after typing out pages of 1's and 0's and checking again and again for errors.. i'll never know what the game was like..
535,"it is more interesting to have many different types of ai, just as people are different."
536,a genius in machine learning!
542,we often hear that ai automates things. but the real goal for ai could be to empower all those small business owners to leverage data to improve their businesses. this talk really inspires anyone to pursue ai to create an impact on the society.
545,great speech.
549,"incredible. i do agree with him that democratizing the access of ai will change a lot of stuff. however, having ai is not the end, you need a pipeline to constantly updating data, deploying detectors, training your stuff etc etc. it is not easy and it might never be jusitified by the cost of doing so"
552,is landinglens that good @ 07:56?
553,happy that andrew showed javascript as an example of code at 06:59. in fact that's the only code example in this entire video of ai. fascinating.
554,"hyping ai as panacea to all problems, to drive up false hope of success on ai reliance instead of what one have on the shoulder and wisdom. a good and fresh pizza will attract customer, no bad and stale pizza will attract customer regardless of ai investment and analysis."
557,andrew ng my mentor of ai.  the democratize of ai make help to rich people. hundred years ago we are not understand the significance of literacy. after hundred years we can understand the significance of ai. ai can help not only big company but also small entrepreneur to make profit double to understand the customer and product purchase history.
559,why does he call ai something which is obviously ml? does he think it sound sexier?
560,doesn't ml fall under the ai umbrella?
562,very inspiring as always. thanks andrew!
563,it's so refreshing listening to andrew ng. his courses laid the foundation for my undying love for ai.
564,"i owe him a lot for my knowledge of ai and ml today, huge respect for andrew sir"
566,so so interesting
567,this is beautiful how andrew talk about positive impacts of ai in future. but not like others who compares ai with nuclear bomb.
568,very familar sound and thanks to andrey for bring ai literacy to us.
571,"how about addressing the livelihood of that quality inspector after his job can be replaced by ai, that way there is aligned incentive to achieve true progress."
573,"andrew is ""the"" household name in machine learning and artificial intelligence.
he masters his field inside out and is a very passionated teacher.
can’t thank you enough for your works and your courses sir.
keep inspiring and paving the way!"
574,"finally, the greatest teacher of all ds/ml/ai students"
575,"excellent presentation, andrew ng, thank you  as a writer i've learned to work with a resource called prowritingaid & there are others like grammarly that enable authors to do a lot of their own editing, helping them not depend so heavily on the high priests/priestesses known in the industry as 'editors' "
577,andrew ng is literally a legend in the machine learning field.
578,"i remember wathcing his lectures and in them he say:
""this is just the derivative, don't worry if you don't know what it is.""
and i was like what? don't worry? go learn calculus then come back for this.
so, from more than a decade ago, he was pushing so hard to popularize and democratize ai."
579, his machine learning course is undefeated
580," yeah i just stumbled upon it when learning for my nlp exam and it helped me tremendously, his explanations are the absolutely best i've heard in this field"
583,i knew about ai firsthand because of this man. hats off sir
585,ai can perform speech recognition on an 11-minute long ted lecture and an nlp model can summarize it into a few sentences.
586,"my passion, and my career started with this man. a passionate teacher and a legend in ai, machine learning, ...."
588,the future will be that each individual has ai support system from birth
589,ai will transform industries. i've been envisioning an ai development platform. having a world-renowned scholar like andrew's words makes me more confident in its future.
592,"winter is coming for ai. most agencies don't even have rpa or basic automated scripting completely implemented much less the ""data"" infrastructure for ai or ml. we are getting close but without certain integrations there just isn't a cost feasible way forward for most companies. 85% of ai projects fail, look it up. curb your enthusiasm."
593,not all ai projects are massive and super expensive that can only be built by companies. diving into ai i've realized that small simple projects can use ai and that it can be a very simple thing to implement for even someone who doesn't have much experience or background in ai.
595,how can a layman with no background in ai  learn to use it and implement it ?
596,"-jy5qm8nc9m first you need some knowledge in programming, web development or python programming in general is considered easiest to start. if you have some knowledge in programming you can try to follow along with some machine learning examples, you can find a lot on youtube. just do the simple ones to get an understanding."
599,i have data in my trucking business that i would like to analyze.  can you please share what platforms are there today that i can build on where i can begin utilizing ai to analyze data for my small business?
602,my career started with this man. now doing phd in ai thanks to him in the first place.
604,"ah wuw i would feel great if u could mentor me ,is it possible !? 
m fascinated with ai and it is greatest application of mathematics i love tht "
606,"me too, first time i really looked into what ai is because of him too. now i am studying master in ai."
607,taking his course right now and it’s great
609,currently on his standard machine learning course
610,"me too!!! first time i watched his video i had no idea what he was talking about.. now i am doing phd in machine learning applied to computational fluid dynamics, all thanks to andrew!"
611,that's awesome 
615,same here! he gave me the baby steps to take when i was clueless about where to start! he indeed is the ai god :)
619,"hi daesoo 
my team has been given a topic about ai and its influence in business
so being creative is a win situation can you give a unique example of this topic 
whatevere material we get on this topic is not unique or creative"
620,"bro, me too. he taught me everything about ml and deep learning."
621,i would love to talk you. i am an entrepreneur with an idea that i'd love your input on. anyway to get in touch with you?
623,congratulations 
625,well damn! nice
628,​ 0:30 yew haiti i
629,me too. now im 10 weeks away from earning my master degree in ai. it all started with this man.
630,all the best for your phd 
631," one could argue that you could utilize ai to improve marketing, or implement ai to perform triggers to decrease paper work related tasks."
632,"sorry for saying this , you phd has value not more than a tissue paper,  
skills and projects are the only thing that's gonna make you a top ai developer"
638,great talk
639,i reckon human should not entirely rely on ai  it is definitely not a desirable future
641,amazing
642,"i am trying to learn more about a.i. and how i can utilize it to help market my work... but i don't understand how, nor would it be my strength. 

help? anyone? anyone with skills and knowledge?  i don't have a lot of money, but i have enough to make it worth it for someone's legitimate aid! please? "
643,i don't think you can use ai to market your work
644,great talk!!
647,my career in ai started with this legend :)
650,how did it start with him? what did you do before ai?
653, cool.
654,there seems to be a strong correlation between ai and pizza 
656,don’t underestimate successful small business owners. maybe the always sold out pizza are lower margin but keep you waking in the door while the ones you settle for bc your already there you are  higher margin.
661,he'savailable on tele gram with the username above
662," thanks for sharing his telegram details, this gave me a small amount of hope thanks, i’ll surely reach out to him and start learning the right way, tired of loosing from price drops,"
664,"i normally don’t do this, but coming across benjamin dawson in this channel, i just have to say something. he is indeed a tutor, he guided me even when i was being naive to the basics of trading. thanks to benjamin dawson today i have made reasonable amount of crypto stack up and a good trading capital"
666,"you are kind to share your experience here about benjamin dawson's daily signals . this shows how much you want everyone to succeed, i am really touched with these comments"
667,"i did my research properly and i must confess, he is actually one of the best trade experts in the world today"
669,next step - a machine apprentice/buddy works with you. mainly just observes you and figures out what you are doing and learns from it. no need to use any sw! it will need to have human like sensors though!
670,"as an aeronautical engineering i am working in an operative system with a super ai system  for the air force, hopefully i have 5 years and andrew like the internet (education for me) is free all of our project like brothers and sisters have to be free
amazing video"
671,amazing talk!
672,"amazing video and thank you for breaking it down!!  nevertheless as the economy crisis keep rising, one needs to have different streams of income, a well detailed diversified investment portfolio in the financial markets is needed to survive, as well as secure a profitable investment future!"
674,"andrew's trying to sell ai ""services"" to small businesses."
675,"omg i love you andrew!!!
i got technology about ai from you"
676,thanks so much for your help
678,i'd love to hear your ted talk on grammatical errors.
679,it's for trainning an ai
680,"amazing video and thank you for breaking it down!! despite the economic downturn, i'm so happy i have been earning $ 60,000 returns from my $7,000 investment every 12days."
685,she's really amazing i still cannot believe someone can be this exceptional when it comes to bitcoin activities.
686,""""" i'm very glad i stumbled on this today writing to her now. really hope she can help me?"""""
687,"<<i've lost quite a good number of coins in the current dip, i just hope i find a way to recover from such a massive loss.>>"
688,that is amazing!!
