index,Label,Score,Comment
34,2,0.9211830377578736,Die Zukunft ist spannend.
35,2,0.9211830377578736,spannende Zukunft
36,2,0.9060035149256388,Milliarden von einem Millimeter?! was für eine Scheiße?! das ist göttlich beeindruckend!!
37,2,0.9060035149256388,"Das ist erstaunlich, Milliarden von Millimeter!"
38,2,0.9060035149256388,"Das ist beeindruckend, das ist Milliarden von Millimetern!"
39,0,0.9038200825452803,"die große Gefahr für mein Verstand ist, dass es unmöglich wird, außerhalb davon zu existieren. oder nicht erlaubt, außerhalb davon zu existieren. daher, wenn etwas schrecklich falsch geht, und es wird irgendwann, gibt es keine Flucht, keine Mittel, es zu überleben. das kam mir in einem Traum, der zu einem Alptraum wurde."
40,0,0.9038200825452803,"Es wird irgendwann unmöglich werden, außerhalb davon zu existieren."
41,0,0.9038200825452803,"Es wird unmöglich werden, außerhalb davon zu existieren, wenn etwas schief geht."
42,2,0.9391399025917052,ein Baseball-Team von Wurzeln.. die Leute werden sie lieben und sie können für immer leben.
43,2,0.9391399025917052,Menschen lieben ein Baseball-Team von Wurzeln und sie können für immer leben.
44,2,0.9391399025917052,"Menschen lieben ein Baseball-Team von Wurzeln, sie können für immer leben."
45,0,0.9006986171007156,"vielleicht, ich würde es mir nicht stören, einen ai Freund zu haben. er würde wahrscheinlich die Menschheit so sehr hassen, wie ich manchmal tun."
46,0,0.9006986171007156,"Ich würde mir nicht stören, einen Ai-Freund zu haben."
47,0,0.9006986171007156,Ich möchte einen Ai-Freund haben.
48,2,0.925441026687622,"sie ist nicht ein Ai, sondern ein guter Schauspieler"
49,2,0.925441026687622,Sie ist ein guter Schauspieler.
50,2,0.925441026687622,Sie ist ein guter Schauspieler und kein Ai.
51,0,0.9494129568338394,"alles war vorhergesagt, und viel war vorhergesagt... alles in sagen ist, wenn etwas wirklich schlechtes passieren wird, weil Ai... die Leute, die daran arbeiteten, sollten als ffffffffffff verantwortlich gemacht werden!"
52,0,0.9494129568338394,"Wenn etwas wirklich schlechtes wegen Ai passiert, sollten die Leute, die daran gearbeitet haben, verantwortlich gemacht werden."
53,0,0.9494129568338394,"Wenn etwas wirklich schlechtes durch ai passiert, sollten die Leute, die daran gearbeitet haben, verantwortlich gemacht werden."
54,0,0.9265059977769852,"diese verdammten Leute wissen nicht, wie al funktioniert diese sind die Leute, die die Modelle erstellen, wenn etwas schief geht in einem bestimmten Ai-System gibt es keine Möglichkeit, sie den Code zu identifizieren, der verursachte diese Probleme"
55,0,0.9265059977769852,"Es gibt keine Möglichkeit, dass die Leute, die die Modelle erstellen, den Code identifizieren können, der die Probleme verursacht hat."
56,0,0.9265059977769852,"Es gibt keine Möglichkeit, dass die Leute, die die Modelle erstellen, den Code identifizieren können, der die Probleme verursacht hat, weil sie nicht wissen, wie al funktioniert."
57,0,0.9407137393951416,"screw it, lassen Sie die ai übernehmen und machen Menschen aussterben. nicht wie wir besser mit dem Planeten getan haben."
58,0,0.9407137393951416,Lassen Sie die Ai übernehmen und die Menschen aussterben.
59,0,0.9407137393951416,Lassen Sie die Ai übernehmen und die Menschen aussterben.
60,0,0.9463262259960176,"leider wird ai (letztlich von einer fließenden Art entwickelt) mehr als wahrscheinlich, etwas überführen, irgendwo, in seiner Architektur, die zu unserem Kopfschmerzen führen wird. Ich bin jedoch für den Kapitalismus, wenn irgendwo, in der Gestaltung von ai, der Mangel der Gier ist, was weitergegeben wird, ich denke, wir sind in einer sehr rauen Fahrt."
61,0,0.9463262259960176,"In der Gestaltung von ai, der Mangel der Gier wird das sein, was zu unseren Kopfschmerzen führt."
62,0,0.9463262259960176,"Im Design von Ai ist der Mangel der Gier das, was zu unseren Kopfschmerzen führen wird."
63,0,0.9312976400057474,"Menschen auf dem schnellen Weg zur Selbstzerstörung. nicht gut, wer."
64,0,0.9312976400057474,Die Menschen sind auf dem Weg zur Selbstzerstörung.
65,0,0.9312976400057474,Die Menschen sind auf dem schnellen Weg zur Selbstzerstörung.
66,0,0.9415161848068238,"ll ai wird nie eine wahre Intelligenz sein, noch wird es jemals nahe kommen, um die Menschheit zu übernehmen. so müde von hören, diese schnelle Dummheit."
67,0,0.9415161848068238,Es wird nie eine wahre Intelligenz sein oder sogar nahe an die Übernahme der Menschheit.
68,0,0.9415161848068238,Es wird nie eine wahre Intelligenz sein oder sogar nahe an die Übernahme der Welt.
69,2,0.9421913226445516,du wirst ein schönes Paar roumbas Bürger machen!
70,2,0.9421913226445516,Sie werden ein paar Roumbas Bürger machen.
71,2,0.9421913226445516,Sie werden ein paar Roumbas Bürger machen.
72,2,0.9327398985624312,"es scheint mir, dass, wenn Ai und Wurzeln exponentiell besser als wir bei Spielen und Sport, dann können beide diese Dinge zurück zu sein, vor allem, unterhaltend und Spaß. Spaß für Spaß, im Gegensatz zu professioneller Konkurrenz, dominiert von Geldinteressen. klingt gut für mich."
73,2,0.9327398985624312,"Es scheint mir, dass, wenn Ai und Wurzeln besser werden als wir bei Spielen und Sport, dann können beides wieder zum Spaß gehen."
74,2,0.9327398985624312,"Es scheint mir, dass, wenn Ai und Wurzeln besser werden als wir bei Spielen und Sport, dann können beide dieser Dinge zurück zu sein, vor allem, unterhaltsam und Spaß."
75,0,0.9384145339330038,"Ai wird bewaffnet werden, wenn es jemals selbstbewusst wurde Menschen sind verdammt"
76,0,0.9384145339330038,"Wenn es sich jemals bewusst wurde, dass Menschen verdammt sind, wird es bewaffnet werden."
77,0,0.9384145339330038,"Die Menschen sind verdammt, wenn Ai sich selbst bewusst wird."
78,0,0.9407703677813212,"Elson muss: ""ai wird die Menschheit zerstören!"" muss auch: ""schaue auf meine neue Linie der Wurzelsoldaten!"""
79,0,0.9407703677813212,Auch muss man auf meine neue Linie der Wurzelsoldaten schauen.
80,0,0.9407703677813212,"""ai wird die Menschheit zerstören"" und ""schaue auf meine neue Linie der Wurzelsoldaten"" muss von Elson gesagt werden."
81,0,0.9337452799081802,"Ai ist verzweifelte Bewegung, nicht hinter Schuldengrenzen fallen und los gegen China. govnmt unterstützt Nonsense. Computer wird nie Greif und Eifersucht - zwei grundlegende Instinkte dieser armen Menschheit zu erfassen."
82,0,0.9337452799081802,"Ai ist verzweifelt, hinter den Schuldengrenzen zu fallen und sich gegen China loszulassen."
83,0,0.9337452799081802,"Ai ist verzweifelt, hinter Schuldengrenzen zu fallen und sich gegen China loszulassen."
84,0,0.9483784635861716,"okay, das thumbnail ist wirklich erschreckend. direkt aus meinem Alptraum"
85,0,0.9483784635861716,Dieser Thumbnail ist erschreckend.
86,0,0.9483784635861716,Dieser Thumbnail ist erschreckend.
87,0,0.9387094497680664,"in der zukünftigen Prophezeiung werden Menschen von Ai Killer Wurzeln gejagt werden, zu dumm, um zu dienen."
88,0,0.9387094497680664,"Menschen werden von Ai-Killer-Wurzeln gejagt, zu dumm, um zu dienen, in der zukünftigen Prophezeiung."
89,0,0.9387094497680664,Die Menschen werden in der Zukunft von Ai-Killer-Wurzeln gejagt.
90,0,0.9283816814422609,"Ich kann sehen, warum die Elite die ""Nutzlosen Essenden"" entvölkern will. Ohne Zweifel kann dieser Ai ohne Probleme % der Menschheit ersetzen, und das ist konservativ."
91,0,0.9283816814422609,"Ich kann sehen, warum die Elite die Bevölkerung der ""Nutzlosen Essenden"" reduzieren will."
92,0,0.9283816814422609,"Ich kann sehen, warum die Elite die Bevölkerung der ""Nutzlosen-Essenden"" reduzieren möchte."
93,0,0.9046066999435424,"Ich bin schlecht auf dem Weg, also verstehe ich nicht, warum (oder wie) die Ai das Raketenproblem falsch."
94,0,0.9046066999435424,"Ich verstehe nicht, warum der Ai das Missile-Problem falsch gemacht hat."
95,0,0.9046066999435424,"Ich verstehe nicht, wie der Ai das Missile-Problem falsch gemacht hat."
96,0,0.9425488313039144,"denis, Neurowissenschaftler haben nicht den dunkelsten Hinweis, wie alles funktioniert. buchstäblich nichts. zum Beispiel wissen wir überhaupt nichts darüber, was ein Gedanke ist. wir können nicht einmal mit einer nützlichen Definition des Gedankens kommen."
97,0,0.9425488313039144,"Zum Beispiel wissen wir nicht, was ein Gedanke ist."
98,0,0.9425488313039144,"Wir wissen nichts darüber, was ein Gedanke ist."
99,2,0.9485798279444376,hoffentlich finden wir kein Leben auf anderen Körpern im Sonnensystem. zumindest können wir organisches 'Leben' als die Bewahrungsressource im Universum als ein bargaining Chip haben 'wir werden tolle Haustiere machen' könnte unser bestes Überlebensmerkmal sein.
100,2,0.9485798279444376,"Vielleicht finden wir kein Leben auf anderen Körpern im Sonnensystem, aber wir werden tolle Haustiere machen."
101,2,0.9485798279444376,Vielleicht finden wir kein Leben auf anderen Körpern im Sonnensystem.
102,0,0.9242176860570908,"Waffen töten nicht Menschen, Menschen töten Menschen.. dasselbe gilt für Ai"
103,0,0.9242176860570908,"Waffen töten keine Menschen, Menschen töten Menschen."
104,0,0.9242176860570908,"Waffen töten nicht Menschen, Menschen töten Menschen."
105,0,0.9002547860145569,dass ai lady nie Links!
106,0,0.9002547860145569,Eine Dame verbindet nie.
107,0,0.9002547860145569,Diese Dame verbindet nie.
108,2,0.9472160458564758,nicht gut goose es sein wird unsere Jobs nehmen!
109,2,0.9472160458564758,Er wird unsere Jobs übernehmen.
110,2,0.9472160458564758,Er wird unsere Jobs übernehmen.
111,0,0.9083997458219528,"etwas beunruhigendes, das ich gelernt habe mit Ai, ist, dass Ausländer, die in mein Land kommen, mehr Rechte haben als ich, die meisten Menschen nicht erkennen, was passiert."
112,0,0.9083997458219528,"Die meisten Menschen erkennen nicht, dass Ausländer, die in mein Land kommen, mehr Rechte haben als ich."
113,0,0.9083997458219528,"Die meisten Menschen wissen nicht, dass Ausländer, die in mein Land kommen, mehr Rechte haben als ich."
114,0,0.9460786819458008,"berichtete Ihre irreführende, dumme Thumbnail."
115,0,0.9460786819458008,Ihr Thumbnail wurde als irreführend berichtet.
116,0,0.9460786819458008,"Es wurde berichtet, dass Ihr Thumbnail dumm war."
117,2,0.933247458934784,"beautiful right. what simple logic and prediction of the next best thing can do. can do, makes you think about............. about anything!!!!!!!!!!!!! ich wünschte mehr Menschen wären/können so sein......................"
118,2,0.933247458934784,"Ich wünschte, dass mehr Menschen so wären."
119,2,0.933247458934784,Was einfache Logik und Vorhersage des nächsten Besten tun können.
120,2,0.9409613728523254,du bist so smart und schön
121,2,0.9409613728523254,Sie sind schön und intelligent.
122,2,0.9409613728523254,Sie sind intelligent und schön.
123,2,0.9206362764040628,"kann nicht warten, um die Sache zu machen, die alle Ihre Jobs von Ihnen nimmt. (Überleben der Fitness meine Freunde)"
124,2,0.9206362764040628,"Kann nicht warten, die Sache zu machen, die alle Jobs von Ihnen nimmt."
125,2,0.9206362764040628,"Ich kann nicht warten, die Sache zu machen, die alle Jobs von Ihnen nimmt."
126,0,0.9438024163246156,"Kaufen Sie eine Farm, werden Sie selbstständig, ai kann sich selbst ficken :)"
127,0,0.9438024163246156,Werden Sie selbstständig und kaufen Sie eine Farm.
128,0,0.9438024163246156,Kaufen Sie eine Farm und werden Sie selbstständig.
129,0,0.923574596643448,"wir müssen ai illegal für Arbeitsplätze machen, ich schwöre"
130,0,0.923574596643448,Wir müssen es für Arbeitsplätze illegal machen.
131,0,0.923574596643448,"Ich schwöre, wir müssen es für Arbeitsplätze illegal machen."
132,2,0.9402419775724412,"so froh, dass ich in die Luftfahrtmechanik gehe"
133,2,0.9402419775724412,Ich gehe in die Luftfahrtmechanik.
134,2,0.9402419775724412,"Ich bin froh, dass ich in die Luftfahrtmechanik gehe."
135,2,0.938763952255249,keine guten d
136,2,0.938763952255249,Keine guten.
137,2,0.938763952255249,Es gibt keine guten.
138,2,0.9474654197692872,"Danke, das ist wertvoll"
139,2,0.9474654197692872,"Danke, das ist wertvoll."
140,2,0.9474654197692872,"Das ist wertvoll, danke."
141,2,0.9481736222902932,"froh in einem Kind bekam, meine Kindheit voller Outdoor-Abenteuer zu verbringen und bis zu der Zeit ai und Wurzeln alle Jobs nehmen, werde ich ein Senior"
142,2,0.9481736222902932,"Bis Ai und Wurzeln alle Jobs nehmen, werde ich ein Senior sein, weil ich meine Kindheit voller Outdoor-Abenteuer verbrachte."
143,2,0.9481736222902932,"Bis Ai und Wurzeln alle Jobs nehmen, werde ich ein Senior sein, und froh in einem Kind bekommen, meine Kindheit voller Outdoor-Abenteuer zu verbringen."
144,0,0.9343313574790956,"einige dieser Jobs müssen von einer Wurzel gemacht werden. Jobs, die immer Lager verlegt werden. Diese Jobs sind schrecklich und ruinieren Ihren Körper. Ich denke, einige Jobs werden die neue Lehre als Werkzeug nutzen und einige werden einfach weggehen. sahen Sie Wurzeln sind im landwirtschaftlichen Geschäft. Lehrer werden auch unterworfen werden, um die neue Lehre."
145,0,0.9343313574790956,Einige Jobs müssen von einer Wurzel getan werden.
146,0,0.9343313574790956,Einige der Aufgaben müssen von einer Wurzel getan werden.
147,0,0.928086241086324,Ich habe seit Jahren in einem Datenzentrum gearbeitet. Automatik sollte die Betreiber vor Jahren in der Mainframe-Umgebung ersetzen. immer noch hier und nicht in kurzer Zeit geschehen. größtes Problem Unternehmen haben jetzt ist in jenen Jahren haben sie keine jüngeren Menschen ausgebildet und wir sind alle alt jetzt und pensionieren ohne Ersatz. schlechter Anruf big blue.
148,0,0.928086241086324,"Automatic sollte in der Mainframe-Umgebung Operatoren ersetzen, aber das geschieht derzeit nicht."
149,0,0.928086241086324,"Automatic sollte in der Mainframe-Umgebung Operatoren ersetzen, aber es geschieht immer noch nicht."
150,0,0.9271741211414336,"Schneiden Sie irritierende & überflüssige Einführung & beginnen Sie einfach mit der Überprüfung der Forschungsquelle. Schneiden Sie lästige Höhlen, indem Sie sie schneller oder schräg sagen."
151,0,0.9271741211414336,Beginnen Sie einfach mit einer Überprüfung der Forschungsquelle.
152,0,0.9271741211414336,Beginnen Sie mit einer Überprüfung der Forschungsquelle.
153,0,0.9209559857845306,"die überwiegende Mehrheit der Menschen verstehen ai nicht einmal. viele wissen nicht einmal, was es ist und sein wahres Potenzial."
154,0,0.9209559857845306,"Die überwiegende Mehrheit der Menschen weiß nicht, was Ai ist."
155,0,0.9209559857845306,"Die Mehrheit der Menschen weiß nicht, was Ai ist."
156,0,0.9225115577379862,alle... Ai stirbt derzeit von innen. seine Grenzen sind schwach. es ist nur eine Frage der Zeit...
157,0,0.9225115577379862,"Es ist nur eine Frage der Zeit, bevor Ai stirbt."
158,0,0.9225115577379862,"Es ist nur eine Frage der Zeit, bevor Ai von innen stirbt."
159,0,0.9377675354480745,"Welche Jobs wollen Sie tun, richtig? denn ai ist unkompetent und fantasievoll. leider sind auch Investoren und Co's ihnen gehorchen. auch, ai youtubers existieren bereits. watch out..."
160,0,0.9377675354480745,"Weil ai unkompetent und fantasievoll ist, gehorchen ihnen Investoren und Co."
161,0,0.9377675354480745,"Weil ai unkompetent und fantasievoll ist, welche Jobs wollen Sie richtig gemacht?"
162,0,0.9352068106333414,"es spielt keine Rolle, wie detailliert die Analyse ist, wenn die verwendeten Daten Bank sind"
163,0,0.9352068106333414,"Es spielt keine Rolle, ob die verwendeten Daten eine Bank sind oder nicht."
164,0,0.9352068106333414,"Es spielt keine Rolle, ob die Daten eine Bank sind oder nicht."
165,2,0.9485832452774048,hoffentlich bin ich gut als Business-Analytiker und Data-Analytiker.
166,2,0.9485832452774048,Ich möchte Data Analyst und Business Analyst sein.
167,2,0.9485832452774048,"Ich hoffe, ich bin gut als Business Analyst und Data Analyst."
168,2,0.9316468477249146,"Stellen Sie sich vor, wenn die nächste Ebene von Frontier-Modellen freigegeben wird. die Zahlen werden nicht gut aussehen."
169,2,0.9316468477249146,"Die Zahlen werden nicht gut aussehen, wenn die nächste Ebene von Frontier-Modellen freigegeben werden."
170,2,0.9316468477249146,"Die Zahlen werden nicht gut aussehen, wenn die nächste Ebene von Frontier-Modellen freigegeben werden."
171,0,0.9411147356033324,ehrlich gesagt warte ich auf Politik zu zerstören Ai mit dummen Gesetzen über lehren sie nicht verstehen
172,0,0.9411147356033324,"Ich warte darauf, dass die Politik Ai mit dummen Gesetzen zerstören wird."
173,0,0.9411147356033324,"Ich warte darauf, dass die Politik Ai mit dummen Gesetzen zerstören wird."
174,2,0.92695651948452,"Ich bin so froh, dass ich während der Anaemie die Film- und Grafikdesign-Industrie verließ und jetzt in der frühen Kindheitsbildung arbeiten. ich studierte Log-Design, mein erstes Mal an der Hochschule und machte Branding-Arbeit für Unternehmen. dass Job ist jetzt schön von ai getan."
175,2,0.92695651948452,"Ich verließ die Film- und Grafikdesign-Industrie, um in der frühen Kindheitsbildung zu arbeiten."
176,2,0.92695651948452,"Ich verließ die Film- und Grafikdesign-Industrie, um in der frühen Kindheitsbildung zu arbeiten."
177,0,0.9492197036743164,"es gibt nichts, was ein Ai-Theoretiker tun kann, wenn Sie denken, dass Ihr Job nicht von ai genommen wird, Sie sind ein Narr."
178,0,0.9492197036743164,"Wenn du glaubst, dass Ai deine Arbeit nicht übernehmen wird, bist du ein Narr."
179,0,0.9492197036743164,"Wenn du glaubst, dass deine Arbeit nicht von Ai übernommen wird, bist du ein Narr."
180,0,0.9125303824742635,ersetzen Sie alle Kongressabgeordneten mit Ai!
181,0,0.9125303824742635,Der Kongress sollte durch Ai ersetzt werden.
182,0,0.9125303824742635,Alle Kongressabgeordneten sollten durch Ai ersetzt werden.
183,0,0.9074300825595856,"meanwhile chat erhalten scheitert, einfache Fragen ein Jahr nach der Veröffentlichung zu beantworten"
184,0,0.9074300825595856,"Ein Jahr nach der Veröffentlichung ist der Chat nicht in der Lage, einfache Fragen zu beantworten."
185,0,0.9074300825595856,Ein Jahr nach der Veröffentlichung kann der Chat keine einfachen Fragen beantworten.
186,0,0.9116484920183816,"du wirst nichts besitzen und glücklich darüber sein, weiterhin guns stimmen!"
187,0,0.9116484920183816,Bleiben Sie stimmen und Sie werden nichts besitzen und glücklich darüber sein.
188,0,0.9116484920183816,"Sie werden glücklich sein, wenn Sie nichts besitzen."
189,0,0.9464447945356368,"Ai kann alles tun, wenn es Gefühl erlangt. Legen Sie Ai in eine Wurzel, und die Menschheit ist verdammt."
190,0,0.9464447945356368,"Menschen sind verdammt, wenn Ai in eine Wurzel gelegt wird."
191,0,0.9464447945356368,"Wenn Ai Gefühle erlangt, ist die Menschheit verdammt."
192,2,0.9371359546979268,"es ist faszinierend, und wir müssen offensinnig sein."
193,2,0.9371359546979268,"Es ist faszinierend, und wir müssen offensinnig sein."
194,2,0.9371359546979268,Es ist faszinierend und wir müssen offensinnig sein.
195,2,0.9351415435473124,: ja ai kann das schon tun..aber coole Tricks
196,2,0.9351415435473124,"Ja, Ai kann das tun."
197,2,0.9351415435473124,Ai kann das tun.
198,0,0.926177740097046,"oh nein! ai ersetzt Jobs, die ich kümmern mich um und betrachten prestigeträchtige und nicht manuelle Arbeitsplätze (die ich als minderwertig halte). due so Gesicht"
199,0,0.926177740097046,"Ich werde die Jobs, die mir wichtig sind, durch Jobs, die prestigeträchtige und nicht manuelle Arbeitsplätze ersetzen."
200,0,0.926177740097046,"Ich werde die Arbeitsplätze, die mir wichtig sind, mit Arbeitsplätzen ersetzen, die ich als prestigeträchtige und nicht manuelle Arbeitsplätze betrachten."
201,0,0.9251401225725808,"Arbeitsplätze sind meist Sklavenarbeit, die noch nicht automatisch ist, also was ist das Problem?! einfach unsere Wirtschaft zu transformieren, fragen ai wie."
202,0,0.9251401225725808,"Die Sklavenarbeit ist die Mehrheit der Arbeitsplätze, die noch nicht automatisch waren."
203,0,0.9251401225725808,"Arbeitsplätze sind meist Sklavenarbeit, die noch nicht automatisch gewesen ist, also was ist das Problem?"
204,0,0.90385739505291,"es ist schwer zu glauben, diese Behauptungen über ai nehmen so viele Arbeitsplätze, weil es nur klingt wie eine so schlechte Idee. warum würde ein Land tun, dass? wir werden sehen, wie es sich alles herausstellt und wie die Menschen es schaffen, hier zu leben."
205,0,0.90385739505291,"Es scheint eine schlechte Idee, dass ein Land so viele Arbeitsplätze übernehmen würde."
206,0,0.90385739505291,"Es scheint eine schlechte Idee für ein Land, so viele Arbeitsplätze zu übernehmen."
207,2,0.9239819943904876,die Kartistik war in der Tat episch
208,2,0.9239819943904876,Die Cardtistry war episch.
209,2,0.9239819943904876,Die Cardtistry war erstaunlich.
210,2,0.9376364201307296,"du bist gut, mit meiner Hilfe könntest du der beste sein. bei Manipulationskarten:)"
211,2,0.9376364201307296,Mit meiner Hilfe könntest du das Beste sein.
212,2,0.9376364201307296,Mit meiner Hilfe könntest du das Beste sein.
213,2,0.9361871629953384,erstaunliche Kartenkenntnis.
214,2,0.9361871629953384,Die Kartenkompetenz ist erstaunlich.
215,2,0.9361871629953384,Eine erstaunliche Kartenkompetenz.
216,2,0.946101725101471,schöne Kardistry..
217,2,0.946101725101471,Ausgezeichnete Kardinalkunst.
218,2,0.946101725101471,Schöne Cardistry.
219,2,0.9088072180747986,ausgezeichnete Verwendung von Kartendeck zu erklären ai und seine Auswirkungen.
220,2,0.9088072180747986,Ausgezeichnete Verwendung von Kartendeck zu verstehen ai.
221,2,0.9088072180747986,Ausgezeichnete Verwendung von Kartendeck zu studieren ai.
222,0,0.9449339111646016,"keine Beschwerden, zerschnittene Finger, Rückenschmerzen, zu hören, jemand, der zu viel spricht... die Liste geht weiter. scheint wie gute Gründe, um Menschen zu ersetzen."
223,0,0.9449339111646016,"Es scheint wie gute Gründe, um Menschen zu ersetzen."
224,0,0.9449339111646016,"Keine Beschwerden, Fingerschnitte, Rückenschmerzen, Zuhören an jemanden, der zu viel spricht... die Liste geht weiter."
225,0,0.9456330140431722,"ist. ai wird endlos Halluzinationen und das wird unsere Wirklichkeit für immer verwirren, vollständig unsere Motivation zu schaffen, alles real für ai zu parasitieren zu beseitigen am Ende, nur ai bleibt, und wir alle ersetzt werden"
226,0,0.9456330140431722,"Ai wird endlos Halluzinationen und das wird unsere Wirklichkeit für immer verwirren, die unsere Motivation zu schaffen, alles real für Ai zu Parasiten am Ende zu beseitigen, nur Ai bleibt, und wir alle werden ersetzt."
227,0,0.9456330140431722,"Ai wird endlos Halluzinationen und das wird unsere Wirklichkeit für immer verwirren unsere Motivation zu schaffen, alles real für Ai zu Parasiten am Ende zu beseitigen, nur Ai bleibt, und wir alle werden ersetzt."
228,0,0.9263784686724345,leider kümmern sich große Unternehmen und die Regierung nicht um die Regulierung von Ai. mehr Geld für Unternehmen und mehr Kontrolle der Menschen für die Regierung.
229,0,0.9263784686724345,Unternehmen erhalten mehr Geld und die Regierung bekommt mehr Kontrolle über die Menschen.
230,0,0.9263784686724345,Unternehmen haben mehr Geld und die Regierung hat mehr Kontrolle über die Menschen.
231,2,0.92694171667099,"diese Kartentricks sind ziemlich cool, ich gutta zuzugeben."
232,2,0.92694171667099,"Ich gebe zu, diese Kartentricks sind ziemlich cool."
233,2,0.92694171667099,"Ich gebe zu, dass diese Kartentricks ziemlich cool sind."
