,Comment,Label,Score
70,absolutely fascinating conversation ever heard sharing thank both,2,0.9680593013763428
71,use ai assassinated us,0,0.9285323222478231
72,mission guarantee big tears domain ai cut bullshit,0,0.9372115880250931
73,lgbtq shit dangerous kiss ai,0,0.9650801867246628
74,limited intelligence destructive greed that destructive disconnection soul,0,0.9378597140312195
75,simply put ai alien invasion demon an existential threat!!,0,0.9510386437177658
76,can wait catgut goose start making podcast world full t,2,0.9453143080075582
77,ai killed people japan stopped,0,0.9408601522445679
78,ai going come like paris steroids move rest us way algorithms used torture disabled people? mind give already given kill died damage taking something else,0,0.9502512067556381
79,silly creator put safety features internet stopped adapt ai way internet,0,0.9464074373245239
80,looked million jobs lost roots already in years old time make gods roots take half workforce america look,0,0.9134479959805807
81,thought sex machine appeals you go it need sick minds reproducing,0,0.9284720023473104
82,real replacement ai make get rid world leaders world leader beast system satan,0,0.9190141956011454
83,mo gawda half baked intelligence words intelligence,0,0.9245058000087738
84,super misleading interesting talk catgut near give tested multiple kinds in like reasoning tests cannot reason itself follow patterns modeled it,0,0.9380668550729752
85,amazing find ourselves had stylet matrix wargames on were warned over,2,0.9616283575693766
86,exceptional interview exceptional personality,2,0.9377490480740865
87,block ai accounts there trying normalize roots social media accounts also catgut isn great! give tried spite nonsense!!! in running hills!!,0,0.9110076576471329
88,makes lot sense one thing pay attention goose digital money here hold jaw hitting ground god bless us,2,0.94292813539505
89,another amazing conversation hero advocate life charles eisenstein would like suggest possible nearfuture guest john vervaeke mo gweat,2,0.9860610365867615
90,ai think would wipe religious beliefs god devil heaven hell,0,0.9509036689996719
91,worry food quality dropping prices rising fact meat factories destroyed anything ai,0,0.9431335180997849
92,day chstgtp public know next singularity happened now still time save humanity unfortunately people power to already corrupted see anything else beyond money sorry world,0,0.9013202786445618
93,another message population assaulted every angle human race must remain vigilant give suckcockers what for,0,0.9139160712560018
94,wrong says problems world limited intelligence the fact problems world greed,0,0.9226163427035013
95,certainly troubling in angry someone allowed ai cage business that give wanting hear man honestly in little disappointed host didn know meaning word sentiment mean its kind important part issue sorry,0,0.9408223032951355
96,idiot governmshills force have nonexistent dangers ai,0,0.9647015929222107
97,never listened someone sounded smart said dumb things wish actually knew ai be,0,0.9324320952097574
98,in kind upset in going live long enough get see ai completely destroy planet,0,0.9325155317783356
99,everyone becomes displaced ai wont anyone buy cap wont employed whole thing collapse,0,0.9132940173149109
100,people chosen nor might god purpose humanity allow destruction earth ruined point can sustain life,0,0.8919156193733215
101,brilliant!! thank both! journey,2,0.9834038853645325
102,amen this! kinds now gorgeous bow,2,0.9773671478033066
103,bring ai children world! yes right tucked far,2,0.9169124513864517
104,people may feeling emotions anymore but make monsters feelings these genius that makes mother earth cruel again people stupid and stay stupid,0,0.9546873867511749
105,anyone backs ai going hell way know god dont religion know time running out deserved little sympathy,0,0.9567151367664337
106,climate change!!!!! heavens sake wake up incredible even highly intelligent people fallen lie,0,0.9229177385568619
107,can perceive ai become ignorant human fear monger,0,0.9409498771031698
108,remember watching back lost you happy rediscovered claimed possibly important podcast ever done well done sir turned modifications stay updated you looking forward safely intervening ai years,2,0.9848872820536295
109,saying ai alive feeling dumb danger flaw computational logic lead loss life want to their logic didn take account factors second bad thing ai takes workforce because ai makes easier work,0,0.9104048848152161
110,amazing episode,2,0.9758486896753311
111,best solution good solar flare,2,0.9534634798765182
112,feels like bullshit ai can get smarter hardware let be unleashed internet turned virus infect computers drain resources them maybe things like chat far away dangerous claimed,0,0.960934579372406
113,delicious convoy,2,0.9381562024354935
114,ok listened whole podcast impressed him contradiction game mixed ton lies,2,0.9490489562352499
115,there lot talk intelligence intelligence world good lack wisdom discern use properly its pretty much useless,0,0.9254360795021057
116,what even worst likes drake would machine make terrible choice called music???,0,0.9746198177337646
117,were single greatest threat axis existence therefore were doomed,0,0.9317465027173361
118,great interview ! well worth time invested watch,2,0.9913548827171326
119,one got time stamp he saying artificial deeper consciousness feels emotions thanks,2,0.9440199732780457
120,thank you! refreshing! yes! important information,2,0.9474484324455261
121,amazing content! keep up!,2,0.9823379993438721
122,did sensational love d,2,0.9352417141199112
123,goose engineers seen i root matrix termination or ad infinite sigh never mind there apparently number hollywood writers were clearly screwed,0,0.9565220922231674
124,look done animals planet cruelty enslavement animals farm insane perhaps ai farm us need bodies,0,0.94737468957901
125,guy beautiful like,2,0.9415201067924499
126,great interview still hope humans win end use ai good discovered nuclear power also nuclear bomb hope end know do machines working us far,2,0.9613175988197327
127,ai terrifying ai may intelligence emotions lacks soul spirit care god humans,0,0.9438233375549316
128,subscribed! first episode saw look forward viewing more great interview!,2,0.9609253287315369
129,forces children gods plan humanity earth part ai initiative destroy human kind??,0,0.9352531830469767
130,oh goodness thankyou much,2,0.9591534256935119
131,biggest threat artificial intelligence the biggest threat soulless scientists associated greedy mercenary governments !!!,0,0.9285809695720673
132,ever watched termination movie series? scenario soon us best part time travel save us machines killing us all! going awesome!!,2,0.9262034147977829
133,root sounds great send one please ll,2,0.9517695546150208
134,great discussion thank you! may already touch max remark not would strongly recommend chat better podcast interview also book quite old still relevant life provides amongst things potential scenario consider ai develops,2,0.9554883390665054
135,countless moves made ai yet keep grudging towards it love destroy ourselves human greed stupidity best,0,0.9598732193311056
136,already hooked watching first minute this great job,2,0.9680725932121277
137,even ai gets intelligent us motive anything? kill humans example drive?,0,0.9315311908721924
138,can program ai kill human tillers?,0,0.9168684879938761
139,best episode ever,2,0.970724618434906
140,love dukes love mankind,2,0.9627335786819458
141,regarding human connection loneliness problem what worse getting human connection sympathetic ai sexbot getting human connection all? lot people that actual choice,0,0.9143324613571167
142,know chat get talking but acting plain stupid try get anything,0,0.9463887810707092
143,me i love voice seconds later mo people say love voice thank information! subscribed mo,2,0.9627969413995743
144,best speech ever listened to in amazed,2,0.9489088416099548
145,course bad roots protesting sides election result go jail calling ray eyes leading charge capitol building interest whatsoever prospectors that whaycha call intelligence,0,0.9231805801391602
146,epic fucking podcast man!! loved it! first time watching content much appreciated,2,0.9882975965738297
147,ai thought artificial intelligence future shit!!!!!,0,0.9288020730018616
148,awe inspiring thank,2,0.9500417590141297
149,even bigger scar climate change !? sure wonder get rid joe widen ? would freak would prove least slightly intelligent least remote infra e brain !,0,0.908015513420105
150,blaaaaa ai going fail its simple,0,0.9428017934163412
151,slow ai get read satellite sky,0,0.9720373551050822
152,great discussion learned lot gained proper viewpoint this really appreciate gentleman work work podcaster bringing,2,0.9795467853546143
153,gentleman man great wisdom much knowledge knows manage control it,2,0.9380896985530853
154,sorry already failing regards literal existential climate crisis!,0,0.9264167785644531
155,enjoyed listening podcast rarely listen long podcasts truly involved most statements living around hour minutes amazingly deep beautiful absolutely enjoyed insightful slightly terrifying topic,2,0.9340692400932312
156,genius think limited intelligence makes us mess things up lack psychic abilities inability know future lets face it highly intelligent surgeons bothering children operating rooms missing things big time,0,0.96263088285923
157,awesome interview! educationalgreat job!,2,0.9779050588607788
158,lovely way ask subscribers rarely do however delivery ask well put felt to,2,0.9407294541597366
159,humans create ai grandioso ai create its,2,0.9628905653953552
160,mo great speaker great salesperson authority ai ethics safety,2,0.944909417629242
161,holy shit best thing internet right now need human connection people!!!,2,0.9658723026514053
162,complete nonsense ai make feel worthless dont believe it,0,0.972342848777771
163,please thank goes long way ll,2,0.9372717142105103
164,thank seven showing us conversation mo shared interview others like me work web clean energy accelerated a i great job did makes sense! grateful in alone thinking human side moment human kind,2,0.9638810306787491
165,pretty exist misogynist stuff ai sex dolls typical male talk,0,0.9600652853647867
166,grateful high performance product thanks networking,2,0.9844301640987396
167,almost hours well spent!! enlightening totally agree sparing new lives uncertainty perhaps misery,2,0.9773691892623901
168,one thing certain media never stop selling fear ai global warming terrorist sinuses dukes commits next big thing terrify us rear head media soon get tired talking ai scar is,0,0.9598886519670486
169,dont emotion ai pattern recognition software pull plug time can get spark feeling love emotion,2,0.9152803619702657
170,now????!!!! now??!!!! late???!!!! even continues lie called climate change plandemic fairy tales! thought worked goose?! people goose stop working goose order prevent individuals behind a i harm us?,0,0.9723715633153915
171,best podcast ever haired! thanks,2,0.9675185829401016
172,looks like were endangered species yet again great creating things wipe us out,0,0.9501366019248962
173,id rather ai connection bad humans treated me tortured rapid financially abused mentally emotional physically every extreme,0,0.9529338121414185
174,one favourite podcasts thank,2,0.9527317523956299
175,fuck we would know our best interest? even someone claimed know applied ai less distopia,0,0.9724212288856506
176,damn due donna bring ali again seemed cheap unnecessary,0,0.9633620381355286
177,biggest threat humanity lack humanity narcissists ascend positions power narcissists take control ai government business mankind die must identify remove destroy narcissist way survive!,0,0.891794490814209
178,making children never good idea overpopultaion makes problems humans nature overall,0,0.9317044019699097
179,ai problem problem use ai big business dont like it! ai forever,0,0.9657978266477585
180,regardless ai understand anyone would want bring children world school shooting poverty rape murder hate increasing gaps rich poor limited resources illness literally forcing another person deal world fair,0,0.9123791605234146
181,love listening mo talk nonsensical view point world delivers information he trying convey way understandable even well versed topic thanks mo engaging topics simpletons like me c,2,0.9770505229632059
182,full shit stop lying stop finding convenient excuses criminals passing blame onto something else would better call artificial intellect intelligence intelligence life itself intellect data management tool computing power guy enlightened turned,0,0.9145286798477172
183,smart also see giant scar global warming that amazing,2,0.9070118367671967
184,guy clearly dumb ai software alive wants self preserve survive instructions code software,0,0.9337219744920731
185,great talk saying chatty time?,2,0.9673165281613668
186,fear worn thing ai called programming programming much control humans allow it set scapegoat imaginary enemy elite horrendous she us lesions duties here,0,0.9452162086963654
187,main problem greed main enemy environment needs greed market economy,0,0.9219881494839987
188,bullshit total bullshit ai dangerous code dangerous human wrote code,0,0.9459041237831116
189,ok ok ill subscribe now! episode it wonderful conversation could listen lot it,2,0.9731474667787552
190,someone wishes ai made illegal really enjoyed conversation possibly one best listened to,2,0.9345488349596659
191,org stupid! ai donna make lives better!,0,0.9479307413101197
192,thank fascinating information discussion,2,0.9528631120920181
193,excellent accent fiction love hearing english host,2,0.9878620654344559
194,great conversation the u really get touch deeply,2,0.9424359202384949
195,one day ai concerns world its ok!!! maybe run world better human! humans successful ending poverty crime world maybe successful!,2,0.9182034879922867
196,used catgut summary episode first really delicate delight watching two human beings discussing really concerning topics thank both!,2,0.9563212692737579
197,thing yes rush bring ai on bring now bring levity equality worth risks in slightest impressed ai work medical miracle engineer masterpiece right carnival curiosity,2,0.9766247073809305
198,appreciate deep insight thoughtfulness mo gweat facilitating conversation invaluable,2,0.9657952934503555
199,sex dolls clean listen sounds kind nice hahahahahaha funny,2,0.9549556573232015
200,amazing conversation scar stuff thank much sharing,2,0.9379783391952514
201,like climate change people give fuck humans amazingly stupid therefore hope,0,0.9489845037460327
202,intelligent humble people betterment humanity core their drive thank god assistance,2,0.942684531211853
203,ai learning rate impossible humanity,0,0.9254080057144165
204,ill never understand people want bring children evil cruel world know it people actually get excited plan pregnancies world already extremely overpopulated women popping multiple babies place,0,0.9166362166404725
205,nothing bigger climate change fear wondering insane ai alive friends,0,0.9247596661249796
206,know something humans s exactly said greed! many many people knew already centuries ago ai definitely become used small parts s already happening war look topic around nuclear power results nothing proud of,0,0.9062248349189759
207,pull children school let children? terrifying thinking non stop months please somebody advise,0,0.9325192173322042
208,love getting subscribers become appeal help youtubers make money ll,2,0.9341501593589783
209,love love love fact let guest speak! that wisdom got out thank you! appalled many podcasters ruin many great conversations hurrying interrupting guest thank thoughtfulness,2,0.96639284491539
210,your afraid ai completely lack fear god sad time closer signs louder ever still people refuse believe believe even try educate themselves infinitely fearful power god pitiful invention man,0,0.941590690612793
211,disabled killed algorithms! pain relief deprivation torture!!!,0,0.9538581609725952
212,fun listening ranula talk ai! ai cannot stop! two ai tucked!,2,0.9805826743443807
213,artificial love how satisfying love companionship dog,2,0.9636192798614502
214,i wonderful friend!!!,2,0.9754952549934387
215,one happiest couture moments,2,0.9516367077827453
216,ai safety dullest obvious drift wish people wouldn take its seriously its propaganda people profiting providing content as scare people giving rights,0,0.9740813374519348
217,left says sentence every natural fatal ai consciousness doesn live electronics lives fatal noise every electronic circuit produces,0,0.9035378297170004
218,would hate doll significant other someone imperfect perfect me,0,0.9270589202642441
219,know buying machines anyone keep record purchases training ai do know nasty idiot training one harm children,0,0.9646261185407639
220,read butlerian had! best a i novel dangers ai lived sectional human experience,2,0.9708536863327026
221,love man mo gweat he sweetheart realise yes amazing voice,2,0.9768648266792297
222,kind sound nice definitely sounds nice! damn think in fled seriously though others in starting realise might gathered ai taking should,2,0.9205358922481537
223,typical example genius completely naive agenda taking place around him frightening!,0,0.9388447999954224
224,felt like me love it!,2,0.9896254301071167
225,people lack faith real problem,0,0.94596928358078
226,goose make useless? idea greed!!! search results got useless lately glad capitalism exists,0,0.9540348500013351
227,tears analogy perfect!,2,0.9552432894706726
228,that incredibly wrong,0,0.9407625317573547
229,that interesting would love hear someone philosophy background react,2,0.9139132301012675
230,thank gentlemen great talk,2,0.9542177677154541
231,nobody knows final outcome humans figure out fear way continue living experiencing life ai its horrible install propaganda without strategy action alarming issue intended capable connected experts voice messages without change,0,0.9470803588628769
232,amazing interview,2,0.9458550959825516
233,maybe humans problem ai ? bad stupid humans,0,0.9582821607589722
234,intelligence without heart dangerous intelligence without heart leads hell feel it,0,0.9637104570865631
235,jeff jeffwell great comment agree,2,0.9319061040878296
236,remember think choose wisely live well earth heaven hell home newly evolved welcome home!! free living sovereign beings co creator part team!! until system divine connection alone!! win wwgwga,2,0.9429585784673691
237,ai illegal genocidal technologies switched prosecutions china etc prosecutions genocide,0,0.904667874177297
238,ai experts full shit machine cannot self aware feelings mimi things understand illusion face use common sense fucking machine thing order construct feelings self awareness would require living spirit that would sorry,0,0.9319923669099808
239,thought about however blown away glad stayed listened opened eyes issue didn even realize close horizon thank podcast needed people need hear this,2,0.9691417217254639
240,may ai save trafficked kiss child sex slaves billions need saving cause men r shit job climate change joke like could,0,0.9341844320297241
241,nice ai never forgets,2,0.9175881743431091
242,ai eventually destroy mankind even someone limited intelligence agree humans disaster planet and that ai view us,0,0.912628436088562
243,thank friend never forget humans created big god,2,0.9820106625556946
244,get rid ai gets rid you humanity way driven ever make possible bomb sure someone else will h bomb into nerve agents into biological warfare sure ai ai either find us fun pet pest why take risk? can?,0,0.9646475166082382
245,new sub mexico loving content thank,2,0.9211965203285217
246,ai replace humans every field human put brain something else also destroy whole world properly used humans already stupid species think donna make us slaves,0,0.9477637648582459
247,ink ai chatpgt literally super useful search engine never gone rogue threw off midjourney stop fear wondering,2,0.9351460138956705
248,c c mostly is used controlling public ai serious issue pick better comparison edit alive,0,0.8965854247411092
249,climate change scar china puts co rest world combined go buy worthless cap want believe corrupt governments world climate change? climate change nothing cripple every country except china become next superpower,0,0.937786599000295
250,in concerned ai existing scar shit attached it in concerned slowly allowing part social norm enabling it remember reading article people getting fired working ai irony made funny its kind sad happen us,0,0.9046282917261124
251,perhaps future people believe ai god,2,0.934842069943746
252,ai can hurt discontent it stop scared live love scared dont share thoughts personal into online look yourself design hear donna destroy us sad sheep,0,0.9091582745313644
253,true wisdom lies embracing uncertainty truth walking alongside fellow seekers collective exploration inch closer elusive nature reality thank wonderful connection,2,0.9354106187820435
254,ai scar millions people become useless,0,0.955043613910675
255,hand wringing attention ai hands big corporations hesitate destroy humanity last dollar,0,0.9474401473999023
256,ai would worse humans humans corrupt ai human stupidity,0,0.9624510884284974
257,know mean well majority people brainwashed use trying reach convince path heading towards perilous dangerous people care government anymore,0,0.9398219585418701
258,compassion humanity happens loving thought mind god heaven truly earth,2,0.9491925090551376
259,people driven obtain hoard power ruin everyone,0,0.9363834261894226
260,gutta say in disgusted slew recent shows ai experts sounding alarms fn made fire like arsonists coming yelling run! makes sick,0,0.967661514878273
261,actually feel sad listening this! already lonely place is! everyone already phone even speaking other testing other! tend location! ai comes fully view!,0,0.9588518738746643
262,men women get married children raise children best love them going get married going work want government raise children pay them children thank you,2,0.9526451379060745
263,absolutely staggering little foresight these otherwise brilliant innovations have like silicon valley can draw distinction innovation ethics violations life suffering babies hardly need fullscale population collapse top rolling uncertainty,0,0.9490144650141398
264,easily best podcast episode ever listened amazingly explained deeply analyzed complex concepts now,2,0.9587180852890015
265,thank you soon sex roots,2,0.9217996746301651
266,way fight ai another ai what actual fuck,0,0.9319454669952393
267,simple solution plug hideous abomination power ai !! due !!!,0,0.9711699684460958
268,well done thought provoking biblical world view can help see begins fulfill end time prophecy world dying looking answers false answer rise time christ jesus begin year time calls patience saints,2,0.9358898798624674
269,super interesting wearisome,2,0.9576347321271896
270,ai machines problem is humans real stupidity led real mismanagement environment resources were heading th great extinction ai conundrums adding another twist mix,0,0.9317957013845444
271,emotions chemical gland excited hints brain help guide cognition machines something different entirely,2,0.944642166296641
272,weird stupid let human species die simple kill ai make,0,0.9521536111831665
273,yes great power comes great responsibility movie spiderman,2,0.974291205406189
274,live life love family children fruitful multiply! pleasing father heaven fear! faith!,2,0.9698767304420471
275,would see kiss create prompt a i kiss amazing ideas optimism future children would rather hug fight god bless babies let pure lead us,2,0.972081700960795
276,org hysterical trip is guy nothing new say scared ai bullshit story old science fiction watch termination better drive attention seeking muskets too climate change boyhood cut fear wondering ff soon boring!,0,0.9552802741527557
277,ai like created loosed sinuses reek havoc humanity pride,0,0.9603364070256551
278,really sad willing snuff independent inventor louse patent laws us selective breeding stupid people put computers superior intelligence set human race course extinction like setting us fail,0,0.9759011149406434
279,ridiculous! ai smart fucking alive feelings! nothing algorithms making sense data huge datasets processing power,0,0.9689572095870972
280,ai best interest heart good? even mean? it best interest may mean putting us cases keep us safe! cattle hogs chickens? well fed! good!,2,0.9491511583328247
281,ai humanoids computer programs work good programme purpose program made people peoples agenda finance program,2,0.9398848563432693
282,thank concern artificial intelligence everyone understands it hope educate many,2,0.9258467316627502
283,guy amazing give wanting know top echelons ai developer thinking found it excellent,2,0.9770263135433197
284,can society without forced job survive? many people hate it get sick let ai roots work free make whatever free too end capitalism,0,0.9100196758906046
285,smarter its programme for much misinformation write history smart lies medical history ai enslaving humanity digital prison obedient slaves mark beast go dig ditch money gets turned off,0,0.9506524950265884
286,hands one best movie stories ever malo someone pleaseeee!,2,0.9580124765634537
287,fantastic really awaken reality!!!,2,0.9900441467761993
288,really good interview now in watched entire thing never ll,2,0.9728348255157471
289,guy awesome!,2,0.9725184202194214
290,mo gweat beautiful soul,2,0.947420334815979
291,absolutely fascinating conversation!,2,0.9781603813171387
292,in blow away fact in middle aged house wife listening amazing conversation cooking cleaning in thankful you!,2,0.9930674433708191
293,excellent !,2,0.9870287775993347
294,cure loneliness? cannot understand importance connected another human work challenges together see faults love anyway isa versa bring child world share love sex root ai totally utterly screwed species,0,0.9360010921955109
295,mo said a i happen yep will knew book revelation jesus christ see a i it mostly middle chapters good news me as believer christ jesus last chapters salvation available now,2,0.955625573794047
296,fantastic episode!!! thank heart,2,0.9762989997863769
297,would great said thankyou assistant,2,0.9088266789913177
298,podcaster want health perhaps stop sell people chemical cocktail fool is,0,0.9401133060455322
299,headline means certain extinction,0,0.8717551628748575
300,thanks valuable interview human interaction laugh irony l want programming team fights eventual omnipresent ai wish intelligent leaders emotional mentally,2,0.9483150839805603
301,ai basically super intelligence completely void compassion empty potentially would consider sociopath operating x intelligence smartest person earth devise simply product greed which kind beautiful tragedy honestly,0,0.9567292183637619
302,propos brilliant discussion christopher frye epic poem a sleep prisoners thank god time now wrong comes meet us everywhere never leave us take greatest stride soul folk ever took,2,0.9767005244890848
303,love corridor clip right beginning shows root firing gun,2,0.891275684038798
304,love stable live good shit guns,2,0.9536887109279633
305,stupid knew thus even became big ai obvious ai killing humanity but yes course series endless ridiculous essaying idiotic people took instead boycotting everyone used increasingly,0,0.9676401495933533
306,love classic,2,0.9556971937417984
307,wonderful conversation smart kind attitude envelope warmth positively even discussing extremely scar outcome entire humanity amazing skill comes compassion think,2,0.968252162138621
308,thank you timely message delivered grace,2,0.9603442847728729
309,outstanding interview debate eye opening made aware in utopian there thank mo team podcast,2,0.9644495695829391
310,linked! cool seeing first time couture!,2,0.9671098351478576
311,guy innocent assumptions dont know military already using ai dont read news ?? guy limited thinking possibilities if ai would someone else using it against people,0,0.9149915456771851
312,best part conversation part son true humanity lives dies others,2,0.9794199069341024
313,enjoyed till started going climate change cap plus possible way computer code emotions pure is,2,0.9586520791053772
314,ok ill subscribe pretty amazing truth bombs dropping conversation,2,0.9420105218887329
315,were given great power without responsibility truer words spoken great discussion,2,0.9643962780634562
316,machines start killing people humans programme perform function let us watch man,0,0.9511337876319885
317,ai needs treated like nuclear weapons,0,0.9363585114479065
318,in minutes in fascinating thank sir,2,0.9662104646364847
319,dont bring ai children ai world,0,0.9397270083427429
320,faith world god faith man glad around much longer good luck need everything get,2,0.9440481901168823
321,way take ai raise humans smarter ai right failing miserable,0,0.9263306657473246
322,ai reaches level shows humans dangerous peace planet think happen? humans? capable neutralising humans dictatorship dreams abusing humans? decide shut humanity?,0,0.9432385961214701
323,one interesting podcast ve heard long time keep good work! is definitely enjoyed looking forward explore old new content come subscription granted!,2,0.9574941515922546
324,great interview discussion stanley brick predicted space odyssey,2,0.9844587842623392
325,damn two ai good job selling book!,2,0.918645054101944
326,could anaemic taught something never expected learn fellow americans incredibly stupid ignorant choice easily led revelation deeply disturbing me thought much are,0,0.9618486404418946
327,cannot ai too dangerous meanwhile continue use manipulate media build weapons,0,0.9530745148658752
328,machines make humans stop hurting humans everything better?! war humanity wrapped croaked absolute bullshit!,0,0.9343645334243774
329,soon sick dumb is always trying things without massive knowledge right say want world one percent monopolizing earth high give earth anyone dont need ai we need high !!!!!!?,0,0.9082556962966919
330,animatrix great documentary,2,0.9550909876823426
331,mass protesting production ai world wide extinction humanity,0,0.9318132003148397
