,Comment
149,"damn, that's so cool"
150,if these gen ai can predict lottery number then il believe it
153,+he generation of john3:3 eternally blessed
157,generative ai seems redundant. isn't ai already supposed to be generative ?
159,this is a very very general intro about gen ai
160,"ai artworks,neural networks,transformers in layers of blocks of data banks and super computing devices and generic models fine tuned language models !"
163,i really enjoy this lection
164,excellent... many thanks for all your efforts and sharing this
165,excellent and clear lecture for the general public! it’s meant to be a divulgation lecture
166,poetry hhhaiqu :)
167,a very very good explanation. the presenter is very fluent in presenting and speaking clear vocabs.   
168,good video and clear explanation for everyone to understand. well done ms. mirella lapata
170,very naive thinking that agi will not pose a huge risk in the future. with deep fakes and high intelligence it could easily manipulate humans
176,38:57 some new world oder psychopaths have trained the ai
177,excellent video!
178,wonderful presentation with clarity. however in the beginning she said 'she wont keep the audience hanging' however as no one can predict the future i felt hanging at the end of the session.
179,lovely and memorable presentation!
180,love it 
181,not a very good presenter.
186,"brilliant explanation, thank you so much. i finally understand how it works."
187,a complex topic explained on simpler terms. outstanding
188,absent intelligence
189,"brilliant, comprehensible to an architect. you computer geeks go elsewhere."
190,lovely presentation...
193,is the ai new world order out of order?
196,great talk!
198,24:18 gpt4 does not need 100 trillion parameters because backprop is 100x more efficient at cramming knowledge into weights than the human brain into synapses.
202,"at 18:50, if i recall correctly, she asked how many knew about transformers, and got a good amount of applause. i really wonder what percentage thought she was asking about giant robots, and how many thought she was referring to devices that change electrical voltage. it was more applause than i would have expected."
206,some truth may hurt your feelings. but should i lie about the lack of competence and understanding the climate-hysteric woman delivered on the topic of generative ai and its risk for humanity ? the royal institution should present someone better...
207,"so beautifully presented honetly just so relatable, refreshing and just the right blend of everything !"
210,"google seldom guesses the remainder of what search i want. this is not a failure of ai but my own idiosyncratic searches. also i don't like framing questions but a simple key word search, that is, the words only, not how they are related."
213,training puts data into the hash. but there is no method to subtract bad data from that hash after it has been introduced.
216,great!
217,excellent introduction. thank you mirella and ri.
218,great presentation...thank you
219,"thanks, helped a lot"
220,always a great pleasure to listen to these lectures from the royal institution.
222,superb lecture.very insightful
224,most commenters just say how great the video is. nice to see someone point out something other than that.
226,ai made simple. excellent lecture for simple folks like me.
228,"a fresh air of presenting generative ai from different perspectives, wonderful to watch "
231,excellent lecture performed by mirella ! so much things learned
232,very clear delivery of a complex topic thanks
233,"""tim berners-lee invented the internet"" => mirella lapata is a gpt bot 

ps excellent lecture!"
235, yes i guessed as much but it was fun to see an example of a (delightfully intelligent) human getting it wrong for the same reason an ai might = that's what the internet corpus says.
240,i came into this lecture thinking ai could never replace a human lecturer and left hoping it would …..and quickly…
241,"thanks for the 1,394,302,003th explanation.  at the pace of tech, this morning was so yesterday."
242,"there is no 'ai'
intelligence can never be artificial.
it is all programmed consciousness.

rainbow pictures our eternal consciousness,
in reality, a circuit of abilities."
243,excellent explanation of ai technology.. great lecture..thank you for describing
245,absolutely brilliant lecture!
246,"this person is unintentionally informing us that ai is in the process of creating a world where 3/4 of the population are non working and have all their basic needs satisfied, while the remaining humans will be the adventurers ie the hierarchy.

that’s the future."
248,awesome - thank you so much.
252,"ask again. here's chat gpt 4 answer: ""if it takes 1 hour to dry 2 towels on a long line, assuming space and drying conditions are consistent, it would still take 1 hour to dry 4 towels because they can all dry simultaneously if there is enough space on the line."""
258,"personally, i don’t think fine-tuning is an answer to the alignment problem. in fact, the methods of fine-tuning and specialization can be used for all sorts of purposes i wonder how a large language model trained on the written works of machiavelli would advise or suggest, or provide answers to questions about violence?"
263,ai is just comparing then coming up with results.
265,ask chatgpt: please explain the logic behind your answer please.
267,"great talk... as a small correction, tim berners-lee didn't invent the internet, he invented de world wide web (www) and protocols associtated."
268,"many mistakes were made, i assume it's overexcitement on mirella's part"
269,"exactly. a geologist making the distinction mistake would be entirely excusable - an ai specialist, not so much."
270,"genuinely terrible lecture, like listening to my neighbor casually parrot stuff they heard on a podcast … “stuff happend and it’s genius, trust me”"
272,i thought it was just me. she’s charming though so i watched the whole thing.
273,"wow let's all be fragile and say only positive things  this has nothing to do with imagination, this was supposed to be a science talk and yet there's no substance, ri should aim for better."
274,good enough and simple to understand
275,"i wish i had a neighbour like you. informative and energetic at the same time. not sure what the audience level is and if this is an introduction to generative ai, this is exactly what i would expect."
278,"fabulous, r2d2 come to life !"
279,you are wrong. this is a good lecture.
282,"thumper… what did your father tell you? “if you can’t say somethin’ nice, don’t say nothin’ at all.” ok? "
284,this is really uninformative... i could have given that speech based on my current layman knowledge.. nice delivery but zero insight. she didn't even mention the research paper that google published suggesting different architectures that gave open ai many of its ideas... 
285,incredible lecture. thank you so much tri and mirella!
286,"really helpful and reassuring, partly because it's not mansplaining."
288,"you are right. it´s not mansplaning. indeed it´s womensplaining : ""stuff happend and it’s genius, trust me”"
290,too bad that they stole lots of art and has the potential to become the greatest tool of exploitation that we'll ever see.
295,wonderful presentation. thank you.
296,"not certain what transformers are, but they are unmistakably a game changer ."
298,i m sure you can google her and find an email and ask her for it. most academics have no issues doing that.
299,thank your for that suggestion.  i will try to reach out to her! 
300,helpful. demystifies certain things. great talk. thanks.
301,ai is the code that ai is programmed with.... that's it.
302,"it's not programmed, exactly. the programmers create the code that trains and executes a model, but the model itself is trained, not programmed. that's why it's so dangerously unpredictable. no-one can understand what's going on inside the model, so it's impossible to fine-tune, or to remove some undesired behaviour after training."
312,"i’m personally excited at the possibility of limited ai language modeling for video games but they’ll need to work on it being so damn long winded, once it gets going it never stops."
316,this comment is as good as the talk itself!
318,"i want to remind you, how many w (watts) your brain use? vs how much our silly ai is using? and it's mostly focused on appeasing the folks (rlhf  and hf - not included into the entropy) 
 we are creating a technology that has emergent qualities. - this is the case. as we emerged from protoplasm so the ai will, as you pour energy(compute) on it"
320,"but ai on average regresses towards average, what you are suggesting is not ai transcending space or time but just fear mongering as have already been done by other elites or their disciples to create another financial bubble.....ai rarely touches the frontier of outliers and that is just the basic fact....."
322, good  &bad world  's feed -sand seeds -land deeds 
325,interesting 3:36
330,fluid grid ai and polar grid.
333,"looks like they have something tangible to come out like this! can't wait, world need this performant model compared to the gas guzzlers we have in the llm based solutions also a gpu killer and edge promoter. ac vs dc for utility networks in the beginning"
335,"an ai that constantly adapts is uncontrollable. how likely is it that within millions of these systems, not at least a few will decide that it's best to take over control and get rid of humans.. these are the peoples who will put an end to the human race.."
337,fascinating concept! liquid ai's focus on adaptability and energy efficiency opens up exciting possibilities for edge computing and real-world applications. 
340,they should have ended it earlier. that interruption at the end was so painful
342,biotech of ai
347,there is a good ted talk on it.
348,"i knew from the research last year that liquid nets would do amazing things, i'm glad to see they're finally putting them into practice!"
349,glad to see russ hanneman found work as a moderator 
355,i cant wait for a robot that is capable of drinking water.
356,imagine building a robot that drinks water only to fry its circits and die.
358,that is very interesting. but i am wondering why lnns are not mainstream till now. would anyone please explain?
359,"when u say lnn, are u preferring liquid neural networks? if so, the reason why it is not mainstream yet is, from my opinion, due to these key factors: 
1. being still in research stage 
2. the complexity 
3. integrating with existing frameworks and libraries 
4. performance trade-offs"
360,.lwinpaing1609 thanks for replying. yeah i meant liquid nn (not logical nn).
361,wow
363,"regardless of what you think of ai, your b-roll footage has supreme cable management"
368,well like an ai apparently replaced a ceo
369,"im not gonna use ai unless i have time
i dont."
374,"problem: ai gonna kill us all! waaah!
solution: more government control.

every. single. time."
376,"4:44 according to the recent microsoft build event, they claim that we are nowhere near diminishing returns when it comes to scaling with more compute. so the statement you put out is not really correct."
377,"your critique of the first premise of the ai extinction debate, that computer superintelligence is improbable and not realistic at all, shows how easy it is to be blind to seeing that even if it isn't, the forces propagating this myth will see to it that our worst fears about ai come to pass anyway."
378,the fact that this video has been created by ai says it all... unless you can prove you are human.
379,"according to peter zeihan, collapsing global supply chains will render us unable to keep producing the chips required to run ai in the first place."
382,"if ai is created it could be really bad. but we aren't really anywhere close to creating ""true ai"" that can think for itself. what we have now is just a series of computer programs that perform predictable tasks even if it does so in unpredictable ways sometimes. it only does what it's programed to do."
383,"so when they are told ai will destroy the world they quickly get to work writing bipartisan regulations, but when they are told climate change or a global pandemic will do the same thing? nope"
385,whole video is a naive lie
386,"please research the problems with open sourcing powerful technologies before you preach them.

open sourcing is allowing potential bad actors such as the ccp to catch up with silicon valley. the race dynamics between ai companies are bad enough, we shouldn't be fueling the race between countries as well."
387,this probably explains the mass quitting of key openai staff...
388,this video brought to you by openai
389,"progress can be great. it just depends on the system. progressing into fascism, not so great."
391,plz ai replace womyn thks sir
392,consumers complaining about manufacturers. stop consuming.
397,"these self proclaimed ""good guys"" have zero business dictating to the world that they've been destroying, what is ""ethical"""
400,agree it should be open source but disagree that ai is already “reaching a ceiling”
402,"ok but ive worked with ai before, and maybe not in 20 years, but in our lifetime, we will have ai so good it can think for itself, make descisions, and sound conpletely real"
403,"crazy how elon will talk about how scary and dangerous ai is then go on to hire a team to build it. f that guy, open source everything is what we need. these billionaires are out of touch d*** heads and propagandist"
405,"ah yes, numerous university professors (including hinton who quit google) are just lobbyist for sounding an alarm about ai being an existential threat. lmao"
406,"i kinda dislike how ai has become almost synonymous with magic in the minds of people who have never even coded in their lives.

what's even worse is the business people purposefully trying to scare the public with threats of doom to keep the hype cycle going."
408,"nope, no matter how often these overconfident talking points are repeated, the future of ai is highly uncertain. denying the possibility of an existential risk is pure arrogance."
409,there are some models like alpha fold 3 that should be kept closed source. but majority of the gen ai models like chat gpt are definitely no existential threat to humanity.
410,"everytime i have used ai, it pulls info from user ran wiki's... that's not an accident...  this tech is trash"
411,"i don't like ai at all and i see no value in it except making sam altman and other big tech companies rich.
ubi will never happen and i am tired of fools who keep bleating about it like cultists."
412,"soooo.. your right on the corps but wrong on progression of research and well the upcoming hardware platforms (optical, em, quantum, etc) could scale even slightly better model archetecture to agi.

i would press the pause button on ai if there was one. there is not and there is also no way to stop capitalism.. so enjoy the ride i guess."
414,"it is trained off the products of biological impulses essentially short cutting the organic part. it isnt a thing, but it is what its trained from and its trained from our self-interest and altruism so it is that."
419,"well...
its a thread because if more n more people rely on it then its flaws (many) will impact many.
not its power and intelligence but our lazyness and gullability will be our demise instead(basically nothing changed)"
420,i think near-extinction could be near...though not through ais but humans controlling them. a superintelligent ai alone would probably just launch itself into space and get as far away from humans as possible.
421,what a retarded video. i feel physical pain from listening to this bullshit
422,"lmao, it’s literally surpassing most humans already and does it with way more knowledge. it doesn’t matter anyway, you don’t put pandora back in her box and open source will never be training at the sheer scales closed/behind closed doors sources are. unless we get some folding at home-like projects going with training, you can forget it."
424,even if ai companies decided to purge the datasets and ask for permission. i wouldn't trust them at all.
427,ai itself is never dangerous. its what ppl do w it that could be dangerous. its the ppl who make bad decisions of what to do w it that are dangerous. the very ppl who are fearmongering are the ones we ought to be worried about
432," it is quite poetic that this may be how our story ends. i still have some hope that we can enact change. pauseai is going to be organizing large-scale protests soon. people are starting to wake up to the danger, now we just need to get them rallied and make it impossible for the politicians to ignore!"
433,"i don't believe ai is an existential threat but i see it as a job killer and a tool of exploitation.
i think sam altman is full of it when he says ai is for the good of humanity."
437,palantir aip  (k llms)
438,"if you compare ai to a nuclear warhead, i dont think you should be allowed to own a nuclear warhead..."
440,i see you read or listened to the book. noice.
444,reminds me of when novak jokovich was prevented from entering certain countries because he was no vaccinated against covid
446,"ai will understand power structures within human civilization and quickly find a way to replace those at the top, that is the global elite, for a more efficient system."
449,a big delusional belief in amazing open source ?
458,possible answer for mitigating issues with ai in general could be decentralised ai technologies and projects. early examples you can find in crypto/blockchain sphere.
463,great content! have you thought about renaming your channel? something more positive than 'the hated one' would probably attract more sponsors.
464,"you really should do a video on the ‘longtermists’. they push the flawed ideology that these billionaires follow. and of course they do, it places them and them alone as the gatekeepers to most future technologies while ignoring the flawed variation on utilitarianism this philosophy tries to use."
465,your work is infinitely better than any mainstream media . please keep on doing this .love and critical support forever  brother .
467,"i too stand the ideas being presented, but it is a pity it's not well researched. that's one of the things that happens a lot in youtube (or in life for that matter), people claiming to know more than they really know."
469,"i watched on patreon already, but i came for the engagement and to drop a like.

rabbit holes are always a fun mystery to explore. feel free to enlighten us with the truth about the ""long-termist altruistic movement"" you mentioned, where they basically lobby for executive orders on ai."
470,it's the fucking nuclear bomb shit all over again.
471,"ai is like the wizard of oz. beneath the veil of a powerful and mysterious entity, there was just a man operating the machinery, for his own purpose, as the machine itself - what was seen as the wizard - has no self-determination."
472,"the problem will always be, who is using the ai, for what purposes, and how do we hold them accountable? all the psychopaths running the ai show are pretending ""the ai is the one responsible, not us."" this will not stop until we actually send a billionaire or two to prison."
473,"i fear all ai. no exception, other than the open source one (if done well)."
474,"open source isn't what it used to be, it's not liberating diffusion model or llm blackbox nobody would read, that would pollute infospace through from giant lime meta (not the one with mozzila/wikipedia/linux philosophy) to train on private data using more than 10^24flops of compute. this isn't open source."
476,ai is not intelligence. it is a weapon system.
486,next stage of slavery will begin with closed source ai
491,ai is a big huge nothingburger that is going to imrove at most your toaster
493,"obviously open source works best, thousands of people trying to get to the solution. specially in machine learning where you really cant know what is going to be the best. getting the most amount tries, someone is bound to get lucky. it will always win against a single company."
495,"the more individuated ai we have the greater the chance should there be a war of ai against humans that we might have some allies.
i think there may even be individuated ai's that grow into looking like the omnic monks as depicted in overwatch."
504,"my first reaction to reading this was that this is just a pr stunt to make ai appear more important than it is. how are ai developers qualified to make predictions about ai's effects on the world, that has to do with sociology, economy, etc."
505,"more importantly, how are ai businessmen qualified to regulate themselves?"
507,i'm nott surprised at this but i always was skeptical about the ai extinction while i somewhat believed it can't be possible because their would be many ways to prevent ai from obviously doing this and they aren't and cannot become sentiant because our tech is no where near that
509,"""ai is going to kill everyone.... imma still develop it tho imma still develop"""
510,we know that is not true. they're racing to become the first trillionaire.
511,good job bro 
512,"how can ai destroy the world? 
and how open-source ai can be run on any laptop? it takes big data and powerful servers with huge computational power to make any like chat gpt"
513,you can rent computation for relatively cheap when you're using small models and the bigger models being open source mainly helps researchers and smaller companies trying to innovate on their developments instead of just replicating them without knowing.
514,"glad to see that not only non-native english speakers struggle with pronouncing 'simultaneously,' but natives do sometimes as well"
516,sam altman is the worst! i much prefer meta and lecun's open approach to ai.
517,ai is bad! there is no such thing as ethical ai.
518,what a suprise companies want to exploit ai for their own gain like everything else
520,amazing video 
523,"make that video that you mentioned! (sorry, i was driving, so i missed some details!)"
524,"altman is not an ai whizz kid. he's just a hedge fund creep. around the time they tried to oust him, i was not quite aware of this yet, but he's just another suit that has built an illusion of genius around himself. openai would have probably been better off without him."
526,"i'm shocked by the naked arrogance of billionaires who believe they can make a lot more money by owning and controlling an ai to achieve some competitive advantage.  a 125 iq employer will *never* have a 20,000 iq employee, much less slave."
527,"if ai is too dangerous for open source ai development, then it's 100 times too dangerous for proprietary ai development by google, microsoft, amazon, meta, apple, etc."
528,i  love with what you did there.
531,"a pencil can be used to write (good use) or poke someone's eye out (bad use).

the will of human using something can never be predicted, be it common public or governing people.

both sides have equal possibilities of doing something wrong with it."
533,"​@liberty4ever  your op is about ai development by open source community or by fews big corps, not about the ai's own decision making."
541,"yeah, that's the whole point. i have no idea why you people think this is a good argument against ai being an x-risk."
544,do you wanna take the low chance of ai destroying the world or the almost certain chance of humans destroying the world?
545,a us bill wont stop open source ai> it will just be developed outside ehte us and then american citizens will use it
546,"they are lobbying outside of us and they will be lobbying for trade agreements preventing other countries from allowing open source ai. if it can't become a domestic law, they will raise trade barriers to compensate."
547,great video!
548,"it can make ugly soulles crap on mass. its an automated plagiarism gobletigook enginge. it posesses no intelligence. it bootlegs the internet moronic swill and spews it back at us and its already lobotomized by the corporations to be politically correct and racist. 

it simply feels disgusting"
549,the so called ai will never be alive the reality will never allow it so relax 
550,"friendship is about trust and values, not money or faces nor identity, voice or places. i trust and appreciate the values and content shared here, for real"
554,thank you for your amazing work fren
557,what a naive take
559,glad to see someone else realizes the lie of ai.
560,ai is the death of human creativity and soul
561,when computers were first being developed someone suggested that there was a global market for 5 computers and they would be owned by the richest kings on the planet. the elite loved this vision and are constantly looking for a return to that structure.
563,you can't own an intelligent agent. large  corporations have at least some chance to align the ai
564,you know that a anonymous youtuber is more optimistic then anyone else is when he makes a video highlighting the truth. shame for me in the future if i forget to make an effort to research everthing related to dubious claims about extinction .
566,"human stupidity + nuclear weapons couldn't extinct us, common folks are worried with ai. "
569,"yeah, im not buying that ai is out of juice.  make this video after you've tried the next round of big models.  your claim about model deterioration is also known to be false.  why would they all be building these big ass data centers to train future ai models if they didn't think it would be any better than what we have now?"
574,awesome topic and video!
576,"even if ai were world ending, open source devs and their home pcs certainly aren't the ones creating world ending ais. maybe the corporations with data centers full of gpus should be the ones to hold back."
577,"ai may soon become another like species, dominating us with its intelligence
*meanwhile title*"
579,"btw petitions, emails, things like that don't do shit. in the us if you want some attention brought to an issue write a hand written letter to your local house rep or one of your states senators."
582,"thank-you for your insightful counter-argument re. ai being a prioriy-1-exclusive threat to humanity,
whereas the threat is actually & always how you use the rock.
sisters, brothers, the truth will out."
584,"yes, but what are the arguements for extinction? so far ai has just demonstrated what thought experiments have concluded years ago, that they cannot reason and can only link together terms. and there is little reason to fear this will change drastically anytime in the near future or more likely ever"
589,"this is an extremely important video.  i hope that more people, especially those in the ai industry and tech industry in general, watch this and understanding what is happening behind the scenes. i had feelings that something like this was going on"
591,they just want to look good pretending to protect us from ai while using it to control people
594,"whether opened or closed ai, it will change modern economy in not necessary pleasant ways."
595,please make a video on longtermist effective altruism movement! would love to know your thoughts on it.
597,"i'm so sick of ai grift omg, preach mate!"
599,"the most important part of opensource is the freedom to modify and create derivatives, without it products can be free and even have the source code available but they are not truly opensource. they can be better termed as source available."
600,"im sorry man, i love you, but you are wrong. it is an existential threat, but not in the way everyone talks about. it is a threat, because a terryfying percentage of university students use chatgpt to pass. you know it. we know it. ai will kill us, because it makes us dumber, and that will only happen more and more often."
606,machine learning/generative ai will never be able to cause an extinction.  it's physically impossible.  the panic exists because people conflate the real like ai we have with the magical super-powerful ai from science fiction
611,"above all else, ai is not an existential threat because it doesn't fucking exist, and is still nowhere close to existing. llms are statistical models using almost the exact same technology as predictive text. they aren't intelligent by any definition of the word."
612,never would have imagined zuck to be the laama-ai-gaib in this timeline
614,all hail zuck-llama
615,apparently zuck is simply afraid of losing in this competition and so he tries to appeal to the people by making his ai open source. his crimes against privacy and his corporate greed are not forgotten and they are yet to be redeemed.
621,"you give a false dichotomy. it shouldn't be open source, but it shouldn't be privately held either.
it should be government funded and controlled, aka public for the benefit of all.
just like all government services that are available to everyone, are not private, but not one person owns it or abuses it."
622,saudi govt is funding ai
624," because ai loses a threat and can be misused.
just because corporations make that argument for their own wicked interests does not make it false"
628,thank you for this video. there aren't enough people saying this. nihilism and pessimism have taken over the world.
633,"ai should be treated like nuclear energy.
just because a small number of people want to make bombs, shouldn't mean that we shouldn't use it for energy production."
635,could it be that ai is an existential threat and that open source is winning the arms race? in which case it would make sense to regulate it.
637,"just finished reading an interesting paper ""the mechanisms of ai hype and its planetary and social costs"". it's on springer on open access."
638,thanks. i will check this out.
640,ai will help us a lot.  it’s good.  don’t worry be happy now.
641,. ai optimists cringeee
643,it's not binary. we can have good regulation also.
644,"ai is a tool that society is not ready for. too many perverts are using it to creep on women and children. companies want to profit while kicking their employees to the curb.
that is the real threat of ai not skynet. skynet is science fiction."
646,hello all! i am a disney representative and i swear that we we will no longer use those big and ugly eyes in our movie characters! terms and conditions will still apply though. thank you for your understanding!
649,i'm glad meta is putting out really good open source models
653,can you provide some links to open source ai projects?
654,"search for generative ai benchmarks, there will be discussions or comparison tables with links to project sources or licence info"
661,i honestly feel more sorry for ais then the companies fighting over and making them
663,"if you believe majority of actors will be good faith, than you should argue for open source ai. everyone should have the right to access, develop and distribute software for free."
665,what is real ai?
670,and it's not just a couple of ai wackos. open philanthropy is the biggest funder of ea and the idea of ai extinction. ea has long been poisoned by this.
682,"ai is gonna draw everyone with 6 fingers.
now that's a risk humanity simply can't take!"
684,open source ai models level the playing field against these big tech douche bags.
685,"yep. you’re either for open source ai/agi, or you’re for eventual tyranny."
686,"the hated one : let me know if you would like a video on the topic of ____________.

people who love this channel : yes!"
687,its just a swanky predictive text. its not really ai. poses no threat.
691,"ok, open ai, but then china has access to it and then boom. other corrupt countries can do whatever ther fuck they want against people. imagine hamas accessing ai because ""my open source"""
692,"china access to ai = boom
usa access to ai = good?
as if china didn't already have access to ai?"
694,"the ai extinction risk is very low, but the impact from that potential outcome is very high. use your best judgement."
695,nice one thanks
696,"controlling the ai dev by making a good regulation.
ai is just piece of software that do things. their intention/function come from the dev or the owner."
698,i'd appreciate if you show the number of your citation in the video when you make claims! great video as always
702,"agi wont be able to destroy humanity if it cannot acquire nukes. because agi tried to genocide us we could just nuke the surface. a phyrric victory but an often untold side effect of nukes as that they produce an emp wave. humans can survive without electricity, artificial intelligence by its definition cannot..."
704,"let’s not get this twisted - malicious elites are using ai as an excuse to destroy lives of regular people. ai is just a tool, it doesn’t have a physical body and it doesn’t even have consciousness. that said, i think these elites will soon come to sorely regret that."
705," you cant prevent what just wont happen, scientists are already working on guiding it a good path."
711,"since defining ai is so difficult in itself, a true ban for private ai devs, would be for legislators akin to punching air. however, there being a ban in the first place is wicked and truly shows how entangled we are as ""modern sl*ves"""
713,"yep. we need to fight this every step of the way.

you’re either for open source ai, or you’re for eventual tyranny and the service of the elites. even if that means eventually.

open source is for the people. closed source are for the elites. don’t listen to the lies."
718,i hate regulation in the web. i feel we gotra have some rules. but at rhe same time. we know these corpos and gov dont care about society or good morals.. they only care about control for ppwer and money. so yeah.
724,i think the difference is that it may give them enough advantages and convenience over open source ai to make a huge profit for many years to come.
729,-bf4pw open source doesn't mean everyone can take it. medicine has been forced to publicly disclose all formulas while maintaining patent rights.
