,Comment
226, i love bro
228,bahiya mai aapki sari videos dekhta hun
231,aap itna hi acche aadami hote hain to kisi course ka charge kyon mangte paise kyon mangte hain free mein sikhate aapke pass paise kami hai kya
232,ye ravan movie ka new version hai 
234,wonderful narration
235,apak ki kuch acche vdo dekh ke agar 20m subscription ho sakte hai to kuch ache kam ke lita pm v jit sakti hai. aur haa main v apka subcriber hoon pahele se.
236,"good vdo for earn.extra lot of money may be owner.
another persons may ready in short time."
238,happy 20 million 
239,"congratulations for 20 million subscribers  

dhruv rathhe 2 month me 5 million subscribers gain kiye hai 

that's is pawer of education "
240,explain what happened before ramayana
241,hello sir is video me aapko gaali diya hai
242,"the ai revolution is unstoppable hoping great things will out of it, always for optimistic science !!"
244,bhaiya ji iska prince to bahut itna ham nahi de payenge
246,sir ye bidhuri rishabh kya video bna rha h  bhut confusion ho rha h sir. is pr ek short bnaiye sir plz
247,sir or video chahiye is topic baki mai course krna chahta hu but thoda mehnga hai
249,padhai m cheating krna*
251,dhruv rathi bhai mera favourite youtuber hai  agar aapka bhi hai favourite to like karen
253,do other video about ai
255,ai is satan's mind.
256,i am intrested to learn ai
257,"5499 ,spne ko todhna  pad jata hai"
266,good
270,jaan bai tu mari aapna khaal rakho plzz love you for aver
273,tq bhai
275,bhai humary pass itny pesy nhi hain to phr kesy kren ye course
278,sir dessision making ai per vedio banay
279,thanks for information  it was really helpful
281,"only 2 lakh more subscribes to reach the magic figure of 2 crore subscribes
wish you all the best dhruv
you will reach this number before june 4th , before the new government lead by rahul gandhi is sworn in
amen"
282,"dhruv bhai 
vardaraj shetty k upar video banav. it's a very good topic"
284,please make more videos on ai topic
287,excellent   sir 
288,maine aaj dekha ye video
296,per e hamare liya ak bara khatra hai 
300,go sheare ke bare me batao us me kya frod kiya jta hai
302,"aoa bai. 
love from pakistan gilgitbaltistan. 
i am m. phil in environmental sciences.
i listen to your videos and like. 
stay blessed boos."
304,dhruv bhai u r doing a great job but why only bjp har parties ke kali karname ujagar karo.
308,rathee sir vivek bindra lakho garibo ka paisa khaya hai uske upar bhi video banaye...
313,ai k liye or video banao sir 
314,aag laga di bhai aapne to
315,thanks!
317,very very nice sir
319,all the best
320,"if ai create its own version of religion then it will be able help every individual if it's follower through any kind of medium, be it financial or even sending another believer to another  for comforts , wow it's more dangerous then nuclear bomb"
322,india me nahi toh shant rahe from mumbai 
325,follow for intersting game
326,youtube jo bharatiya janta party ke ads dikha rahe hai acharsahgita ke bad bhi prachar ho rha to youtube ke upar case kaise kare
329,very knowledgeable video aap banate hai and aap aur detail me video banao 
332,excellent videos but pl speak in a slower pace. too fast you speak.
333,g  baniya bhai plz
334,ai is ilominatis product
337,bhai upsc ke bare me v kuch boliye
338,hey bro please make a new video on a ai
341,"ai will create only 1 or 2 jobs 
but replace 10-12 people jobs so i dont imagine how it can be positive  for the population and economy of a country "
344,even a single second wouldn't be skipped by the viewers. your efforts forces us to like appreciable and love your work. more views more subscribers and more success is waiting for you.
345,even a single second wouldn't be skipped by the viewers. your efforts forces us to like appreciable and love your work. more views more subscribers and more success is waiting for you.
346,your research work is appreciable. always a hard worked content. you are doing a great job. clearing concepts of uneducated people like us.
347,"dhruv bhai bycott election krwaao 
election shii tareeke se nii ho paa rha h . yha ke neta log evm ko piano bnaakr khel rhe h"
348,dhruv i was a homemaker   and i have a son  but i dont  have  any job i was from telangana  hear the government  not providing  any  job    just leaking  the papers  i was  writing  group  s hear but i dont have financially support  no books are their to study material  .i was a poor women.  women  .  how to learn ai course
349,make a case study on dubai educatio
351,kon kon ducky bhai ke video dekh kar aaya he
352,dhruv rathee sir ko kon kon pasand karta hai vah like karo 
353,please aap uttar pradesh ke kafi zilo mei chunav dhandlebaji ko ujagar kijiye. uttar pradesh ke kai jilo mein logon ko voting krne roka gya h. list or parchi phad ke phenke di gyi
354,kon kon ducky bhai ki videos dekh k yaha aya ha ?
355,bhai free nhi he kya
362,tanx bhai
364,thank s. 
371,bhai tumhe like krta hu tum sach bat krte ho 
372,kya hoga ağar robot hack hogaye to hacker kuch bhi kar sakte hai robot ke saath fir to 
373,bhai ai ka video baad me banana pahela election ke upar video banaye please share me your email id i have some idea
375,bhaiya can you help me
376,i'm a ai user
379,baat mai dikhaya bi nai
380,vo out nai nai tha
382,starting me tha par ve banda baat ko ghuma raha hai...elon musk ne bola we have to slow down ai coz it more dangerous then nuclear 
383,bhai uper uper ka bolke kuch nahi hota ander ki ghearahi be batao 
385,sar main jyada padha likha to nahin hun aur nahin jyada kama pata hun per mujhe is technology ke bare mein janna hai aur main ummid karta hun aap meri sahayata karenge 
386,nft kya hai sir
390,maine aapko pahle mein friend list banaya hai aap humko pahchane main hun king level 48
392,mere bhai mind wash bhut khtarnaak hai insaan dept education jobs sab bhul gya hai aur manta hi nhi kuch or sach desh ka kya hoga aane wale time me
394,thank you sir nice berry nice 
397,love you
399,daruv bhai ne ritik roshan ka hi face lagaya samj rhe ho kyu
400,bhai ek liquor scam par video banao..hame thori clarity milegi...aapar trust karta hu
406,"great ....
@ceamritsharma"
410,i have been watching since he have 7 million subscribers. and i am bangladeshi hindu
420,phir to khaiti bari ma he scope ha 
421,hi sir ? kindly ye b btaein k ai ki help se kiss app ko use krky apni voice convert krskty hn ?? jo free of cost ho ?? youtube videos k liye
423,shayad puri godi team aab dhruv bhai k pichhe laga di h. no worry brother you are doing good job.
427,nice idea
430,dhruv bhai mujhe aisa lgta ki  agar up se  yogi bihar se nitesh kumar boly ki pm gray mantri  modi aur amit sah nhi  ho ga thu party titt jaye ga ya nitin gadgary ka naam lo thu bhi party msi photo ho jaye ga  ye 2 gujrati up bihar wale ko anpadh bekuf samjhte
432,good job
433,ai is best
434,"great explanation , waiting for more videos"
435,dhruv sir ..ek baar up lekhpaal ki samsya pe ek video bana dije....hmm 8000 log sadak pe gye hai ...plzz if possible...
437,who is after watching ducky bhai vedeo
439,sir plz making a video on  pakistan moon mission first satellite will be waiting for your response very impatience....?
441,kejriwal ka liquor pe video ab tak nahi aya . kyu bhai . aap to sab topics cover karte ho. yeh important topic kaise reh gaya.
445,so beautiful
448,very good bhai
455,jinse dekhna dunia ka khatma tou terminator genesis movie dekh lo kaise robots world pe kabza ker letay hain wohi hona humare sath bhi 
457,good
460,aaj mai 24 sal ki hu koi ach ni lagta tha sab jhut news hindu muslim karta tha but apne jo galt h usko bolte aaj ke jamne me sath bolte ho
463,kon duky bhai video ....
465,which app for best ai
466,you are great lider
468,ai ओर chat gpt जैसे कोर्स गरीब लोग कैसे कर पायेंगे
470,the biggest nuisance is law of attraction manifestation techniques videos or reels in instagram..ai induced
471,will ai predict and if so how much reliable it is ??
472,to me replacing human work with ai ..rather than as aiding tool it help more in defence technology and for purposes of tracing live info
474,but dhruv how will one source out data not available online? for example relics or books or personal confidential files or as you mentioned in other video ..classified and non classified files..crime files etc ..may be after decades if ppl want info of today will ai help ..i think no...what is available in cyber space is only sourced out right???
475,"dhruv radhee bhaiya  ke jaise hi kitne ne video banayega enhe galat batane ke liye, lekin ab nhi dekhana hai ose video ko, nhi padhna hai ose khabaro ko. sala 56 in. ke sina ke chalte 6 in. ka bhi nhi raha.... jay bhim"
476,"ducky got fame but paid the price of being victim  of ai and deep face technology . 
thats the payment you make after getting fame from social media"
477,fake hai
478,2024 me kon kon  thak raha hai 
479,waiting for next vedio 
480,we want more vedios on artificial intelligence
481,great work love from pakistan
484,sar main to padha likha nahin hun
487,kon kon duky ki trf say aye hain
488,a2 ko jawab dedo bhai
490,nice video 
492,bhaiya manish kashyap ke uper ek video please
493,bhai ek vaccine per video hojaye
494,whatsapp ai in 2024
496,aipe ek aur video bna dijiye sir
498,do more videos relate ai
499,kaun kaun chahta hai es topic par aur video upload ho by dhruv rathee
502,dhruv bhai आपका whatsapp पर आया short vedio किसी को भी send नहीं हो rha hai
503,bhai ji apke video download ho rahe hai but share nahi ho rahe aggey jake sirf baar baar ghum rahe hai
505,bhai ye course hindi me sikhate ho ya english me
508,bhai course thoda jada costly h. desh ka har youtube user use perches nhi kharid sacta 
510,sir big fan of yours..thank u for all your videos
512,मे तो डकी bhai ki video देख के आया हु
513,aage likhiye aur aage bataiye i like you mind blowing
514,mai bhi
515,thank bhi  bjp ko thik jobab dia
519,akhirkar dhurv bhai kamyab ho hi gyaaa
520,kon kon yaha ducky bhai ke video ko dekh ke yaha aya hai
521,vacccin  ke upar bhi  video banao  bhai
524,yeh video trend kar raha hai pakistan main.. because of ducky bhai ki wife ki fake video banai kisi ne
525,so good
526,thanks for 28 subscriber
527,kon kon ducky bhai ki video se yaha aya hai
528,bhai hmee b andhbhakto k sth interview m moka doo plzzz apko naraj ni hone duga m from jind haryana 
529,congratulations apki video k agaij views bcoz of ducky bhai
532,congratulations brother 19 million subscriber
534,bhai ka 19 million complete ho gaya party to banta hai 
536,fake videos nahi ducky naam ayyi bhai ducky comment videos is police qawwali pakdai galat hassan raj jail jaldi iska ham nahin kya nahi so mujhe kya police pakdai 
541,sb hi ducky bhae ki video ky bad aj wow
542,kon kon ducki bhai ki video
543,vote for constitution not for cast and religion. thnq dhruv bhai..jay hind
546,dharu sir ko kon kon like karta hai??
549,make more videos on this topic.kaisy sikhy kahan s start lain.kon konsy professions ko hit kry ga ai
550,want further details regarding ai
551,ducky is good
553,kya ducky ny ya video khud leack  ki hai taky aroob ko fam mil saky?
554,druv bhai you're my favourite youtuber from pakistan 
557,"people of india with you, people of india againd modi - sha team"
558,k kaun-kaun ducky bhai ki video dekh kar raha hai
559,me bhi ducky bhai ki video dekh kar so hun
560,tu.mere pass rahta hai tu bchh ducky bhai not tension
562,plz covishiled vaccine pr video banaye sbko heart attack araha hai vaccine se
565,dhruv rathee sir covishiled vaccine se heart attack ho raha hai sbko plz isme kya succha hai ap sbko bataye
567,hi bhai big fan
571,come here after seeing ducky bhai
572,wooooooow
573,dhruv bhai course ka price thoda kam kr do yar 
574,a kaam chaina karsakthe bai
577,koun koun ye video 2024 mai dakh raha hain 
579,love u rathee ji
584,kya raam mandir usi jagha baanda gaya hai jaha masjid toda tha.. plaace change hua hai..
585,bs kr do sb se puchna pata chal gaya hai ap sh ducky ki video dekh kr yahan aye ho
586,ducky ne bola hai jis ko ai k bary main janna hai wo ye wali video dekhain
587,brother make one channel in malayalam kerala love u
588,who come to dycky bhai vlog 
589,nic good 
590,we need more videos on ai
591,ducky bhai brand 
592,me to myai se daily khana pakane ki koi na koi recipe pochti the abse ni pochongi 
593,mai
595,i am very proud of you sir 
599,thanks for 783 subscribers
600,kon kon ducky bhai ki video dekhnay k bad yahan aya hai?
601,tu. aise hi video bana pagal
603,"dear sir rather,. pls bring out how manipur's centals budget got dispenced right from the year manipur got statehood and show it to the whole nation..... please rathee sir.... thankyou."
604,kon kon sandeep meheshwari ka video dekh kr aya hai
605,kon kon ducky bhai ki video dekhne ke baad yaha aaya ha??
607,well explained 
608,very good. pl make more videos like this
610,phle industrial revolution ne duniya badal di ab ai revolution duniya badelga 
614,"jab tv aya to bollywood dal diya phone ayato facebook dal diya wots up aya jativad dal diya
ab ai aya pata nahi kya karenge"
615,kon kon ducky bhi ke video dekh kar ayya hai
616,kon ducky bhai k video me unke batane k baad ye video dekhne k liye aaya
618,dhruv bhai is jha2 motivation ko jawab dena
619,thnx ducky bhai ..apki wja se itni information wali video dekh li
620,ducky bhai video 
621,kindly make more videos on this topic ailove from pakistan
622,dhruv bhai sandesh kalhi me kya hua hai ess per videos banayo
624,ducky bhai power
627,bilkul banai bhai 
628,abhii mata ai aya ha
629,ducky bhai fans
631,#1 trending hai ye
632,kon kon ducky bhai ki video sy aya hai
633,kon kon april main dekh raha hai 
634,kon kon ducky bhai ki video dekhe ky aya hai
635,gujrati language available
637,g ducky bhai
638,ducky bhai ??
639,"islam mein ek baat ki pishengoi ki gyi hai,, dajjal aise waqt mein baher aayega jab charon taraf sirf jhooth aur sirf dhokha hoga."
640,who came here from ducky bhai video .
642,after watching ducky bhai video
643,kon kom ducky bhai ko video dekh ar rahha hain
644,who is here after ducky bhai video
645,nice dhruv sir
649,bhai ji single video on # chungreng koren manipur....
650,very very excellent work
651,",, thanks google wonderfull technology features sistyem"
652,ai 100 present right work don't west time work
653,kon kon ducky ki video dekhna k baad aya hai
656,ducky bhai  free promotion
659,hum ducky bhai ki vajah se dekh rahe hain
662,kon kon ducky bhai ki video dekh ker aaya hai 
664,ducky bhai
665,ducky bhai ka fan idhar ajao
667,sad for ducky bhai
668,please ducky bhai help
670,the best man in the world  muhammad pbuh
674,what is aii make video
675,what is ai
676,"hii sir 
ek video wo bi banho jisme des ki betiyo ko apne pita ki sampti mile .betiya apne ma baap ka sara kharcha utane par bi hak nahi milta hai"
679,sir i want to use ai budha and his dhama tranlet in aall launge 
681,after ducky bhai video watching
682,ai use on ducky
684,ducky bhai say kon 
686,kon kon 2024 me dacky bhai ky ly dekh rha
687,kon kon ducky bhai ki video dekh kar aya hai
688,"ducky bhai audience here 
those who know, they know "
689,ai ko use kaise karna hai 
690,ducky bhai army 
691,ducky bhai army assemble here ...
692,main
693,ducky bhai ki video dekh k kn aya hh
696,thanks for 1k subscribers 
698,those who here after watching ducky bhai new video
699,bhai private meri bahen padati purskam karnapdatha hai. lekin garment techars baccho seliktebai is ka meere pas purrad hai
700,kon ducky bhai ki video dekh kar aaya hai
702,kon kon ducky bhai ki video dekh kr araha
703,duckyb bhai
704,ducky bhai fam
706,"ducky bhai ki video dekh k kon aya??? 

dhruv bhai ducky army nay views ziyada day diye apko??"
707,ma ducky bhai ki vedio dekh kr a raha ho aroob bahbhi 
710,kon kon  ducky bhai ke video dekh ke aya hi
711,kis kis ne ducky bhai ki video dekhe hai
713,here after watching duckybhai
714,"who will come here after watching ducky bhai vedio 
subscribe now"
715, dhruv rathee  super  congratulations
716,ducky bhai video dekhny k baad kon kon aya hai
718,who is here after watching ducky bhai video ? 
720,kon kon ducky bhai ki video dekh kr aya hai like karo
724,love from ducky bhai
726,kon kon ducky bhai channel sa aeya ha
727,stay strong ducy bhai 
728,haan bhai aur information chahiye
731,who is here after watching ducky bai video 
732,kon kon yahan ducky bhai ki video dekhny ka baad aya
733,kon kon duck bhai ki video deakh ke aya hai 
734,ab nhaa boat  galat kiya hai
735,kon kon ducky bhai k mention krny k baad dekhnay aaya hai?
736,kon kon ducky bhai ki video dekhne k baad aya hai 
737,whatsapp ne b ai launch kya h ....
738,who is here after watching ducky bhai vlog
739,kon kon ducky ki video dekh kr aya hai
743,kon kon ducky bhai ki video dekh ke yaha aya he 
749,kon kon ducky bhai ke vidio dekhe ka a raha ha 
752,bhaji lunkaransar me ek bahut bada gada hai uske uper ek video bnao aur main appke har ek video ko like subscribe karta hu kar do yaar 
754,students kasa buy kara gay bhaiya 
755,students kasa buy kara gay bhaiya 
756,student kasa buy kara ga bhaiya 
758,make more videos on ai please
760,"your video is helping me a lot so good content huge respect to your brain,way of explaining "
761,dhruv sir aap ko itna jankari kahan se aata hai.
764,dhruv bhai hum jaat bhai sab tumahare sath hai
765,love you bro
766,"thank you so much for this helpful video.
"
768,ha और video बनाए ai pe
769,good
771,my e mails are writing ai
773,bhaiya free me course join nhi kr sakte h
774,mai bhi 9 month baad dekh raha hu
775,kon kon 27 april me dekh rha hai 
776,"please make a video on 
what is the best for use chat gpt, google bard google gemini what's app meta ai or bing which is giving us perfect education and knowledge??"
781,nice
783,you are such a great person
784,"god bless you, dhruv for the course"
785,"amazing video.thank you,i am awaiting your new video!"
786,rathy sab desh ky schools maiy?7th calls sy savidhan aur desh ky kanon.court ki jankary deny chaiye?iss ky bary maiy bollo?desh kynew pidhi maiy kanon ki jankary hoggy?
791,bhai free krdo na course
794,dhruv rathee is a great
795,thank you rathee bhai. mene apna university presentaion me apka pura video ka information and research chap diya.
798,bhaiya please make a video on jee mains session 2024 .there are a lot of cheating cases truly evident.  its a roller coaster situation and tells a lot of information about current education system .t ruth must prevail.
799,bhai plz make a video on a thrilling story on anything
802,thanks for information sir............................................................................................................................................................................
803,good sar
804,hindi me sikhaya jai
805,ai se doctor bhi khatam ho jaiye kya ?
807,alchest ko sekhne ki kitni fees hai
809,please make more videos on ai
814,great work brother 
818,mai es video ko 9 month dekh rha hu
820,"make better videos of ai, ml and data analytics...your politics analysis has lot of false statements and analysis ...may be misleading sometimes..how much money do you get dhruv ?"
821,video 9 mahine pahle bana dekha raha aaj good video dhruvrathi
822,sir aapka course bahut mahnga hai hum jaise lover class k log nhi kharid payenge 
823,"this guy just plagiarizing others work putting out utube and earning crores.
come on this is ethical/moral terpitude

by the way 2bit utubers making crores for nothing will lose their job with ai/chatgpt"
824,nice brother  lage rho asi he 
825,aaj 2025 april 25 kaun dekh raha hai
826,your explanations are brilliant.  thank you for the valuable information.
827,very nice bhai
832,very nice sir
837,thank you dear
839,thanks
841,maine video ai ko face kiya hai  log bank ki details puchate hai
842,artificial intelligence khatara hai kyu ki har koi aacha ho ye jaruri nahi
847,meri maut ka karan rcb wale hai
848,mohan bhai porbandar gujarat
851,mai 24 april ko aaya hu
854,mobile pe kaise job karke paise kamaye please ek video bana k r k bataye sir
857,ai kya kya kar sak tah ha details ma chaiya
858,bhai kis kiska paisa maaf kiya hai modi sarkar ne ispe ek video banao
859,really great job...!!!
860,very well explained ai information and results. keep making such wonderfull informative videos.
867,"here bindra par case ho raha hai 
due to misguide young citizens students and generation 


same thing doing modi since 2014 and stealing money and funds and no one say anything bout it"
872,kon kon 24 अप्रैल 2024 ko dekh rhe hai
873,nice
875,chat gpt is really a great ai app 
876,thanks for your ultimate knowledge
881,bnao bhai 
882,accha video baniya  aapna  thanku sir
883,bhai please 1 video e commerce k platform per bhi bna dy thanks
884,bhayya .aapki tarah bolne ke liye konsi padhai karna hai....
886,vah dhruv bhai kamal kar diye
888,"mai terah hai jabra fan ho gayah "" dhurv rathee """
889,"a i is good video i am v.i.ghouri engineer,space engineers"
890,"hai sir
please respond on evm machine"
891,god bless you
893,thanks very nice
895,discount ke baad bhi mere liye costly hai lekin koi baat me jarur buy karunga aapka cource
896,ai एक्स मैन की मिस्टीक है
898,"ai यूज करने में एथिक्स एप्लाई करना चाहिए जैसे कठीन कार्यों में यूनिवर्स इन्वेंशन, मेडिकल टेक आदि"
902,very good information 
904,tcs ka naam  suna hai kabhi bank se army pension  tcs ne sparsh  may army pension  laya aur natiza aaya pension gayab hona sachchai jano  aur chat gpt  karo .in experience man not known anything  practically.
908,super
910,"we want more videos on ai, machine learning and data science"
911,"hi dhruv ji, i have something to raise.... not about this video...

about vfs global... much fraud is happening there... innocent applicants are loosing money... please make a awareness video about it.. thank you"
912,nice sir
913,"bhai.....hmko
.nhi..lgta..ki..jyada time lgega .robot ko .sikhne me...ye...bat smjhna hm sbko..."
915,"ai se janab ustad rashid khan jaise ga ke dikhaye koi 58 inch
ultimately ai is useful for the fraud, jealous, loosers and namurad s"
916,hello dhruv i am a customer service and sales product trainer will this course help me in future for my career ..
917,mai
920,insurance scam par 1 video banao bhai...
927,love you bhaiya 
929,yes sir i want some more videos in this topic(ai)
933,koan koan 20 . 2024 me dhekh rha hai 
935,instagram also launched ai chat
936,ha mai bhi dekh raha hu
937,"loveeee youuuu dhruv bhai,"
939,great job
940,sir ye cource bahut mahnga hai sasta kar digiye mai afford nhi kar sakti
946,very nice brother
947,"it's beginning of the ending  .

artifical intelligence vs human civilization

 ai is far more dangerous than you think 
_ elon musk"
950,"bhaiya ye course sikhna chahta hu pr 
me ye afford ni kr skta kuchh kam me kra do"
951,veer ji mai sikhna chahta hu
960,"क्या आनेवाली समय मे ai के मदत से गरीबी खत़्म की जा सकती है? लोगों को  रोग बिमारियों से मुक्ति दिलायी जा सकती है?मानिये ai की मदत से अगर भुख और रोग बिमारियों का निवारण किया भि जा सकेगा तो दुनिया के कुछ गिने-चुने बड़े लोग उसे पेटेंट करवा लेगा,मुझे तो भगवान से शिकायत है कि वे हमें इन बड़े लोगों के चंगुल से कब मुक्ति दिलायेगा।"
961,congratulations brother for your 18m
962,brilliant
963,main toh kheti main jaraha hu
964,khareedne ke liye paisa nahi hai bhai
965,good
966,nice video
967,"you are a great youtuber and great ideologist,i want to talk to you dhruv rathi ji. how can i talk to you.. please show your mobile number on your youtube channel description. i am a retired from indian armed forces jawan. ks rajput retired indian armed forces."
971,thanks buddy 
973,kiq bhai apne ap k kya lagraha he bewakub banaraha he eh apna video se sab ko isko ignore karo age bado eh faltu he
974,please share more video on ai
976,hm 9moth bad dek reha hai
977,"make a video on ai in medical services including diagnostic edge , prventive medicine"
979,are bhai me to garib hun kyese aapka cours karu
981,yeah saab kuch bada chadhakey bolthein hai . haan tho aap aab moh maya key kaal mein hai .. why do this we all know
983,thank you for this video
984,imagine people who are using ai will be the most expert in using ai but will become brainless in the future and how it will affect their brains in future to not use their brains at all then one day their brains will become inoperative and so unable to not even use ai  future is risky
985,ai - artificial intelligence 
988,i love dhruv rathee. 
989,ai 
990,dhruv bhai let me tell you ai can never supercede creative mind if the objective of living a healthy life is clear in everybody's mind. your appreciation about ai will impact only those who have not yet realized the importance of health
991,kon kon new video se aaya hai yahan
993,dream11 ka scan  bataiye bahut log iske piche pagal hue hai
994,super aurvidio
995,hh bhai hm
996,dhruv saab kindly help out indians v d people of india r 20yrs back n govt including corporates ruined d life of indians but still they r enjoying in ayodhya varanasi mathura n dancing on d tunes of govt
998,we need more of such teachers than in our formal schools. thanks mr. dhruv rathee for this ai lesson.
999,are bhai itna knowledgeable admi  aj tak you tub me pahli bar dekha
1000,yaar maine kitna late kar di ye video dekhne me mujhe 9 months lag 
1001,bahut mahanga course hai 
1002,very nice  sir
1006,kis time per madhya pradesh ke halat bahut jyada kharab hai
1012,thank u
1013,thank you 
