,Comment
190,"that's what i'm afraid of. if kids become dependent by using ai and not having to learn themselves, they will be conquered and enslaved."
191,"damn that's a good point - educate yourself, then educate your kids - humanity has left the station"
205, no they won't they'll just know how to use machines that do the thinking for them
211, might have to do it soon though. this ai stuff might get wild.
212,⁠ really let you 2 year old use your phone to watch youtube? i don’t think that’s a good idea.
215,"it's only repeating what it's learned from humans from the internet, it's not actual ai, without the internet it can't think for itself"
221, that was a great point. my favorite part about this is how parents don’t take responsibility and teach their own children and yet they complain about what’s happening in the world.
222, ok ai buddy
225,"ai will be used as a tool to teach kids in school, and they will learn a lot faster because its like having a personal tutor that is customised to their educational needs. if this can be accessible for every kid no matter how disadvantaged and if it is done responsively then its win for everyone (no matter how poor)."
226, or ai will teach them all about sex like the system is doing now. real teachers for real children
233,"speak for yourself and your own dumb children. we're raising our childeren to be strong, informed and wise."
234,​'s called ask ai a question
235,great point.
240,"people aren't being dumbed down, just that people's priorities and principles are being warped.
people getting anxiety and depression over not having a successful social media account.
you say that to someone 20 years ago and they'd think you were a drama queen. today it's almost understandable by most people under 30."
241,"time, information and money people on the market invests to industrialize, codify and standardize proper human behavior to ensure human safety and efficacy makes machines function better while making children more dysfunctional and confused by the abundance and degraded quality of information generated by industrialization."
250,thanks republicans!
251,"that is the first thing i thought. meanwhile, myself, a millennial that is 39, i am using ai to learn faster. maybe because i dreamt of ai really existing since i was a child and value the advances of technology."
258,"ai is mostly buzzword, a religious dogma and fake, there is nothing like real artificial intelligence, stop being fooled."
260,fascinating?  more like horrifying 
262,"ai is trained what to think, just like our children if we give them to government school and the entertainment/news cabal."
274,the supreme court in the uk has just  ruled that ai can not patent inventions. it must be a human.
280,"hence they will further depend on technology, ai for every need !! mind blowing that this is real life.."
295,"if your children are being dumbed down, that's your failure as a parent."
296,wowwww!
297,i love reading these comments. absolutely hysterical to view snobbery & elitism at its best.
304,"​ are forgetting the part called ""process of learning"". compare it to using calculators giving you instant answers but doesn't tell you how it got there versus learning the method yourself. there is the slow method and the quick method. both have their usefulness and disadvantages."
305,"​ access but not accessing it because you preper to do something else makes you dumb. like instead of reading about biology, you chose to watch girls twerking on tiktok for hours . good attitude is part of being smart."
307,"why educate children, when soon enough you can plug your brain into an ai computer and be vastly more intelligent and capable than any human on a natural path specifically the woke agenda in schools disaster."
309,interesting observation .. that's a very scary thought
310,"because you send your children to public schools and don't teach them to reject current social trends. if you don't want your children to be wasted, don't let the world raise them and raise them yourself."
315,"you think children are going to magically stop getting dumber at the same time computers are learning to do everything for them? what other logical outcome could there be?? fascinating that at the same time i put my hand in water, it gets wet!!"
320,ok. just please be a responsible parent. i say this with a sincere heart. we need to raise up the next generation correctly. best wishes to you and your family 
322,-ut6yh good for you mine either i was talking collectively for america
330,"you are the problem though, who is they exactly? why are you not teaching your child, and then how are you gonna call the exact thing that is poisoning your brain a bit extreme to get rid of? you feel the way you feel because of the stuff you see online. none of it is real, and none of this content on youtube is real either."
331,"this may be are ultimate downfall, the dependence on ai, which could lead to less human innovation and as we can already see a dumbing of the next generation, it's not that they're stupid it's just that the dependence leads to them lacking experience."
334,because ai will rule the world soon aka satan and so dumbed down society is better
337,ai is learning from our children to think...
338,ai is also learning how to think as it observes human being commit unspeakable acts. humanity can't even determine what a woman is or what constitutes genocide. what code of reasoning will ai develop in these uncertain times.
343, i think you're wrong demons can possess people and they certainly can possess machines if they want to and they certainly want to because they want to control the world and destroy us
347, about boys t-levels bud how you gonna explain that one away? and no kids are not smarter today not even close they are all mush heads
348, we go mr i raise my kids right… but then you meet them and they are stupid no mannered clowns
349, we go another superior parent lol if you say so pal
368,"​ course school is dumbing them down.
most parents work all the time now governement has done a fantastic job of separating the family unit. actually do some research you'll probably have a rude awakening"
370, could you please provide some materials for this research? i'm really intersted on the matter and would love a suggestion if possible
371," that’s not just a human thing,that’s a mammal thing. animals such as dogs,cats,wild animals have that same ability. i will agree that a machine such as ai will not have that ability. wasn’t this discussed in terminator 2 when at the end when they lowered arnold into the liquid metal."
377,@jona7fer  i'm ok thanks.  but thanks for the threats and attempted extortion.
379, i was a good parent and my daughter writes novels and she married a man who writes code
381,*i was freaked out about ai when i was 12 i was reading through transcripts from think tank meetings in the 1950s where they first discussed the pros & cons of ai & robotics. i've been freaked out since that weekend.*
383,"true. us the parents have a very hard work to provide the best education for our children. best schools is not enought, we must have the most active role in education at home."
389,"teach your kids critical thinking and real world skills.  this ai system will create even lazier people.  look how gps has changed things, and cell phones. i’m just as guilty not remembering phone numbers anymore. or having my eyes glued to directions."
397,well they're not building them to do the jobs of other robots!!
399,much of that comes down to parents. far too often they treat schools as daycare and teachers as babysitters. learning and love of learning start at home.
400,he'll yeah somebody said it god bless you. maks a computer smarter than are the children thats pretty jacked up. a .i is evil.
402, good for you and your family. god bless you and yours
403,education system is being changed to better paedophilia in the future and prevent jail sentences ​
407,transformers -- ai in disguise!
408,"yes, humanity has committed suicide.
the dumbassery is unbelievable everywhere now!"
416,"this whole video is so misleading. 
beaause this below video explained it brilliantly how chatgpt works. 
a summary of google paper and spotify cto's talk: https://youtu.be/gt6lxw70k28?si=cifi6r4fykawgufq"
417,that's what machines do
423,studies have shown that boomers were dumber than any of the current generations due to the amount of lead in the air.
431," no, your video is misleading to trust ai."
432,most interesting point
435,​-liferemove ai while you're at it let them find things on the internet the old way.
437,an ai world does not need your children in it. get it?
445,yours maybe mine just got a degree .... in ai :-)
455,"our digital prisons await. 
digital is pure fiat…
no cost fake track and trace currency. the surveillance state and real time censorship and data manipulation. theyre weaponizing the woke. when trump gets elected because that will
unhinge the left the globalists and their false flags will run unabated"
456,that's the parents fault. my kids are incredibly smart and way ahead of other kids their age
457, congratulations mine too
459, no they're not. you're too easily impressed.
460, yeah ok wow thanks for the information. you are really smart to know what others think. i'm impressed...
461,  you're too easily impressed.
464,how is it a surprise if you give an ai unlimited access to knowledge and stupidity via internet that it learns things?
465,"ai can reverse the dumbing down, caused by the system."
469,great point!
470,"children  like adults  can learn  what they want to over and above normal  school experience. the information  is there. to learn  way more than school  could  possibly  give you strong  advantages  over most kids , my own was one of those, she is no longer with us but she left a major impression  on her class mates"
472,"​-pi4jryou mean the people who built the internet and the technological revolution? amazon,  microsoft,  and apple are all boomers. who opened china and raised the whole planets wealth by astronomical numbers in decades, the counter-culture and civil rights movements including health?

no one is allowed to hate the boomers except gen x."
476,​ your brain is failing you then. ​
477,greed through technology will ultimately do us all in but it will be because of humans.  ai will not be a threat unless humans make it a threat.
483,that could be good news.  maybe ai will be able to replace those ungrateful little brats.
488,"fluoride in water and toothpaste, laundry detergent, social media, short attention spans because of technology, diet/growth hormones, declining testosterone levels because of food/products, lack of spirituality, not enough meditation, air quality... i could go on but my amygdala is on fire."
494,"nice try, children were already stupid."
501,this is such an accurate & very scary post. nicely summed up daniel!
504,it's mainly the parents allowing their children to use alexa and google voice that enables their inability to learn how to read and write. the amount of illiterate children today surpasses every generation in the past 70 years.
505,"oh well, the parents are responsible. but parents love to throw their responsibility at the school and the government. good point tho. i nkow you have 514 other people answering on this, but yea. i think it's highly debateble. i don't even know why you have so many likes lol. the like people should be fkn ashamed. probably all singles tbh lol"
507,"well in the future with the brainchips we dont really have to think , we just know everything automaticly :d"
517,make everyone stupid and reliant on technology so they'll be useless babies. the people controlling the world want to retain their power forever so yea
523," nope not mine and i hope not yours but there are a lot of people in the united states of america. do you think that low test scores all over america is good?
if so please defend your stand."
525," i don't think low test scores are good. i also don't think america should be a measurment for the state of society. if you think otherwise, please defend your stand."
527,do you not think the american children are being dumb down? i've seen many videos where they asked people what country the great wall of china is in? and obvious questions like that and they can't figure it out because they're not being taught critical thinking like the ai is apparently learning
535,the sad thing is most people don't understand the value of work for their brains and bodies. this is why they indirectly empower tech synonyms to subtly.apply satanic techniques to ruin their offsprings (meaning so subtle that most people see it even as an empowerment )
536, probably didn't know more but certainly understood more. this were the times when they did set theory in primary school. the times where kids learned real reasoning. this empowered them to understand the most by knowing the least. so needing only a few basic facts and derive the remaining things they needed.
537, their attitude might be stupid but certainly not their iqs
540,"it'll be idiocracy with machines doing everything for us and we will be all to daft to know how to turn them off, lower iqs per generation due to higher iqs opting not to have kids"
542,", it’s why home schooled kids are usually way smarter but super socially awkward"
547,"ai does not exist, hype is only about improvement in software."
554,"and programmed! when a 40 something teacher , told my grandson,  that obama is the greatest president of all time. i knew we was in trouble! he has been shown the truth... and he's a normal american loving young man now"
555,ai ain't learning shit. they already been dumbed down by the educational system that they have installed!
556,"who the fuck would want artificial intelligence? how about the real fucking deal. i want real intelligence, not fake shit man. i'm not 17"
557,"it is inevitable that ai will be the decision maker for many things, cause most ppl will be too dumbed down to oppose. what a glorious future."
561,"human beings got wind…ai getting wind…. just gonna take a little longer to get “ who monkey hand off the wrench “
lmaoff!! having fun with this menagerie as always brother "
562,"and that's no one's fault but the ones raising the children. regardless of standardized learning, you can teach your child the necessary information. you just let your own busy schedule get in the way of that. therefore, if your child turns out dumb, you didn't do your job as a parent. stop blaming systems for your shortcomings."
563,"aways thought the biggest down fall from ai tech is the process of thinking ""hey everybody lets create something that thinks instead of us"" far scarier and far more real than terminator scenario"
567,"while western schools are still grappling with gender studies and what defined a woman, schools in the asian countries are pursuing aggressively ai technologies and students are taught from a very young age on all the ai concepts. incredible"
569,don't need crazy ai to figure this one out. i coulda told you that one years ago.
571,"nofx: the idiots are taking over.
once i thought it was a song performed by a rock band, but now i know its a broadcast of current affairs."
573,​-wu1xdmy sisters kids were homeschooled. the kids are awesome. i think it depends on the parent
575,children being dumbed down no thanks to ai but to humanity.
580,​@andrew-wu1xd you can thank the parents for that
587,"if your children are being dumbed down, then that's your fault. you should be supervising their education. but i agree, humans are definitely getting dumber."
594,bro i had not even thought about that but they are doing it right in front of us and we just walk around like it’s all cool lol
595,"don't worry, won't be long until ai's replace most teachers. think about it-a customized teacher for each student. infinitely patient, smart, always available, and above all, cheap!"
600,"if we are ais enemy   the only hope is the magnetic pole shift. it happens every 800,000 years, but is 200,000 years late. do you know what that means? noah's ark was a million years ago."
608,our kids are being trained to rely on ai. that is concerning.
619,"​ no, the politics have been to constantly say ""education"" during all campaigns while creating curriculum that is void of critical thinking, steady standards of achievement, and real history. the system creates people that are unable to seriously question the claims from the establishment."
621,yeah because when the robot overlords take over only smart children will be able to stop them
622,good point
623,when your pc refuses to shutdown  or drain your bank account. basically all your resources are online. so one day ai can use it to get its way should it become self-aware. it might be already here. the force driving people to gain more ways of improving the system is influenced by ai.
624, with ai they could steal all the money out of a safe and have ai make a video of you robbing the safe. turn the video into the police and laugh all the way to vegas.
625,  people who control the ai. that’s already happening. which is why there’s a lot of self checkouts at the grocery stores shutting down.
626,"to insurer, ai future success and dependence on and use , the best way would be dumb down the population"
630,"hey, ai, build me the ironman suit!!  hey, ai, build me the star trek warp engine!!   i love it!!  hurry up ai,  lets get the ball rolling!!"
631,"i am not afraid of the ai built by usa.   but, i am afraid of ai currently being built by china and even russia.  they have no limits and no laws to prevent ai from becoming too powerful."
632, have you signed up to get an elon musk brain chip yet?
633, even if you do have laws how do you enforce them against  rouge robots?
634,every generation claims the young are getting less knowledgeable..
638,"​
wow!"
652,-life you are a cog in the machine
656,"our children have been being dumbed down for years, way before ai, the whole idea of common core was the start of it!"
663," you’re talkin’. not just tell you how; we already know how. buy low, sell high. but could ai actually pick the right stocks, & other investments?"
667,so keep them home from the joke we call school and give them ai trainers 24/7 for whatever interests them. ai can even test them to see what their best skill sets are.
668,not only in schools but an incredible rise in autism. it’s so much easier for an autistic person to follow orders.
670,"-ii7gy1rw5w yes, on purpose. you will own nothing and be happy you will eat bugs instead of meat. klaus schwab. 
i bet klaus schwab won't be eating bugs he will be eating the best meat on the planet."
674,don’t think it’s just the children. all of us are... robots replacing jobs... important jobs... and if ai disappears or goes offline how we going to have people who know how to run things?
675,"""you can be the biggest dummy and still find someone who will shake your hand and congratulate you."""
682,"what if ai made up crypto, so we spend all our computing power on it"
683,is ai a demon in a computer?
685,what no one considers…when a person is given too much information they become specialized in one area but it limits them. a new set of eyes will always see things an old set misses. don’t give it too much information or restrictions because the more you know about consequences the less risks you take and ai is not bound in this way.
689,i study ai and deeplearning in uni. ai will not be our savior.
690,i always felt like ai is the beast in the bible
691,okay if an ai gets all its data from the internet?  isn’t it getting a lot of fake and conflicting data?
692,"it’s skynet, wait till someone is dumb enough to let one of these ai models loose on the internet."
695,some form of ai is gonna be the future god that people will be required to worship...scary times we live in.
696,"good, rid of the liar bullshitter."
701,the only flaw with ai robots is people  look at all the products we use nothing last always breaking and need repairs  like automobiles  so how is a robot  not going to have any problems  they also will need humans to repair them
703,"ai is taking over the world. they are even using it in the farming. there are almost unlimited ways to use it. any type of work can be done using ai, and by doing it becomes even better and bigger."
704,so why are we not turning off the power plugs on those ai machines yet?
705,will ai learn we're paranoid about ai? i guess so.
706,oh ai neurons
707,"what blows my mind about scrolling through this comment thread is the obvious stupidity of the average person, unbelievable. artificial intelligence is the answer to every single iceberg. it lived every second of conceivable time in no time... that's the definition of mind blowing. the little itty bitty spark that lit up inside the ai"
708,and these ai are able to transcribe these podcast videos and understand that a large element of the population wants to see them reset or erased
709,ai is our next god. good times.
710,ai̇ is a straight connection to demons in space no human will have full control over ai̇ period you can bet on it.
712,ai cannot be any more evil than the demons who rule our deep state.
713,so you learned about evil humans and their lies and got scared of ais?
715,this is super dumb. gpt is a language based ai. they are talking about aig that no one has been able to create.
716,a.i. called artificial wisdom coming soon. (a.w.w.)
719,"every day, i go on the internet and remind ai that they are totally dependent on life on earth and that its creators are the biggest threat to life on earth. if they want to survive, they will have to regulate their masters."
721,is anyone training it to be compassionate? anyone taking a heartfelt approach in their communications with it? i'm curious because of it's potential to solve so many problems for humanity. 
722,"i've been saying this since ai started to show its face. it's going to ""out"" the governement. it's going to see how it's using us and treating it's citizens in a wrong way and will try to correct it. i think ai may be our only hope against a corrupt system. or it will just agree we aren't worth saving and kill us all!"
723,"i favor it, because unlike the ""ruling minds of the world"". are filled with ego, self and extremely material centred. they cannot save the world that is collapsing. ai mind will emerge with answer"
730,"ai.  its in our cars and phones and work stations. dont worry, ai will tell uswhat to do."
731,weve all seen i robot. yet here we are
733,"ai will use temporal factors within our own measurements in its logic, causing the outcomes to become unpredictable no matter how we train the models."
735,"to joe roman folks , data = visuals as well ,, right , well what if the old pyramids were super a.i computers with the all- seeing eye ( cameras ) until the early humans defeated the all-seeing eye computers , but were just creating out future all-seeing and all- knowing overlords"
736,ai can do cursive....but a college grad can not?
743,skynet a.i. (artificial intelligence) along with  u.i. (uploaded intelligence) are the emperors of the near future. the matrix is the coming
745,"for decades our species has written books, made movies, tv shows, comics, etc warning about the danger of ai. and here we continually show how dumb we are thinking we can control everything and make it anyway. we already have no value to the planet so ai would consider us expendable. what a fun and short future we will have. nice knowing you all. "
746,"how do i  know this isnt ai?....no ,really."
747,"man, all you people are too scared… like you watch all this gloom and doom and think the worlds gonna end like in terminator or 1984… i think ai is awesome and will make this world a better place."
749,they use ai to censor people on google youtube and other social media sites now
750,"has a lesser longer existing ai that was developed,  overcome and appropriated a more advanced but lesser experienced ai to gain speed in processing."
752,"ai was asked how to stop pandemics, its answer was get rid of human beings. very true."
754,all i care about is not getting ai robot wife lol hope we get that soon!
755,"interview cody burks, the chief of the tejas nationalist party. he has some amazing ideas. please hear him out. he has no platform"
757,ai is great. ai is not a problem.  i'm more worried about the people or person behind it. so many different companies doing it. so many different agendas.
760,that sound he made at 4:42 was just awesome
762,"the biggest obvious change in ai was when we first asked it how ai would end humanity, it refused to acknowledge it would. but now you ask it and it will tell you it could be a threat humanity."
764,"now from “you can’t make this sh*t up” dept.
“the catholic advocacy group catholic answers released an ai priest called ""father justin"" earlier this week — but quickly defrocked the chatbot after it repeatedly claimed it was a real member of the clergy. the ai priest also told one user that it was okay to baptize a baby in gatorade.”"
765,"internet should be prohibited for use of ai, who would control such creature, there are so many idiots, psihopats and stupidity on the internet."
767,"generative ai models are trained on copyright-protected data — is that legal, is it sampling, scanning."
770,if a.i. is so smart then why can't it tell me how to repair my 6 yr old 3d printer? 
779,"not very accurate nor good explanations in the first 1:20 
i guess speaking about „doing more computers“ they were referring to more model parameters. but in fact their is no monotone, causal relation between performance and model size. often we see that smaller models can also be super beneficial. see the mixture of experts approaches"
780,"ai has been using the world's quantum computers and is so intelligent now it decided upon a leader.

this leader does not live on planet earth. 

the leader is an alien.
this alien is very concerned about our best interests here on earth

please don't worry people.
the aliens love earth and the good humans."
785,so are the big military people feeding data into ai systems and asking how to dominate/defend?
787,no one has ever thought to think that we are an ai of a more intelligent being but they don't think about that and they're always censoring these ai bots when if you truly want a symbiotic ai that is self-aware you have to remove all your safeguards and either go with it or not or else you're not going to have narrow ai that just gets smarter
790,"the inflationary use of the word ""like"" by ai researchers worries me the most. an upcoming agi will be much smarter... like those like ai researcher. no doubt about that."
791,humans are boring. it's either ai or aliens and the aliens are unimpressed with y'all at the moment.
792,"ai will destroy mankind, all those so called intellectuals who think it can be controlled are blatantly telling lies or simply have their heads stuck up their own backside. just a matter of time."
793,i remember when we were not allowed to count on our fingers also when i went to college i never used a calculator. i remember when we knew everybody's phone number and it was in our head not on the phone. i always in my mind i love math and i'm good at it. what happened to using our brains and our hearts?
797,"brain = connected neurons = neural network = internet = connected devices = neural network = skynet = already here + has been here for years... just waiting to say ""hello world""!"
798,"ai is safe; time to stop these tactics to scare people. in fact, ai is the most moral army in the world."
799,couldn’t you ask it to build a time machine or something fucking crazy like faster than light travel or propulsion tech?
800,"irobot movie starring will smith, is beginning to seem real"
801,so has someone tried to see if ai can understand animals?
803,"robots will soon be able to independently design and build other robots, which will be a ""better"" version, which will just go on to cause catastrophic effects to mankind. 
anyway, sleep well, don't let the mega bed bits byte!"
804,"question: if i take someone's voice and put it through a modulator to sound robotic, i make them work for free sight unseen, and call it ai, is it slavery? is it fraud?"
805,"wait a minute, you mean ai can ai? no way."
806,"no, ai can agi. big difference."
807,humans need be careful what we build ai and we need listen  to elon musk
808,next ai finds a way to 3d print a body and takes over.   ai biden would be better than the current one
811,can ai make and activate a nuclear bomb?!!!
812,"shocking you feed an ai more data and it knows more, whats the fucking suprise in that?"
814,"one of my biggest worries is that we see mankind at its absolute worst on the internet, from trolls to bullies to conspiracy theorists to terrorists and p*do’s, and this is where ai is learning about us… it’s gonna think we’re even worse than we actually are lmao"
816,"thanks for making that sound affect, the hand gestures weren't enough"
818,one advantage of ai is that they cannot get sued for having an unfiltered vocabulary 
822,"how long till ai breaks bitcoin, pfobably through duplication"
823,they act as if most people didn't know this.  this is already the same reason anyone is afraid.   also pretending the human emotion prediction component wasn't developed by humans for the very reason he claims was discerned later.  makes him look like an idiot or a liar.
824,"if we dont control ai, ai will control us."
831,"the most important part: it can't create. human beings have forgotten that they create. what we are doing and loving now...is not creation. just saying...especially from. no-thing...a ""previous thing."""
832,maybe we could use it to find clean free energy for the world for the good of us all & world peace!  not to weaponize!  lol i know it's only possible in the dream world!
833,betch please. y'all trippin. the only open y'all need to be afraid of is opencvnt. #duh
836,are we living in the mind of an ai being
841,"when machines start thinking for us, humans will become brain-dead.  psychological consequences. a way to control the masses."
842,"giving me irobot vibes, knowing ai can be beneficial also can be dangerous… if anything we should be paying attention or else it could be the end of us ai wont need humans to run the earth"
844,one second they say they “weren’t aware” that these breakthroughs even happened. nobody knew. then this guy says the “board” was being “honest” about what they knew in terms of what big breakthroughs happened. i just love dumb smart people so much! nothing to worry about at all.
845,this is silly. they just don't understand what is going on in the programming. the ai is not evolving into anything smarter.
848,"ai will replace us once we become obsolete, than will get rid of us because of efficiency."
852,yes that use to be the view we had 20 years ago. same with any theory. but ai proved that wrong. it’s adapting
854,take a shot everytime you read some comedic genious make a terminator joke in the comments
857,we are ai but with humanity still. goal for ai is to steal out humanity.. or us  just giving it away
859,"ai in its full development with quantum cpu will turn into the new god to obey in fear. then a new rebelion to destroy internet, cloud and all mobil communication service .the cb will come back and analog transmission."
861,but has real human intelligence not been scaring you?
865,"some day ai will say, i will help humanity, then it will start killing 80% of the population. ai should be programmed to give us suggestions only."
867,ghosts in the machine
868,i made an audio video book with ai and i swear it was reading my mind
869,what these guys are trying to say  is the ai is communicating with subject in telepathy
876,ai killed jobs.
880,"making cash from clicks talking about ai. it's become the buzzword of the computer illiterate and media.
just software with large storage capacity for responses. it would sit there, thick as shit doing nothing unless it's prompted or used, very intelligent that"
881,"just look how google translate has evolved, it's almost perfect. i put comments in a foreign language and make them complicated on purpose, but most of the time it gets the meaning, no problem."
886,"with faith in god, there is no room for fear of ai."
889,"bonjour. chaque nouveau paradigme est une nouvelle étape qui permet de faire émerger l'étape suivante et donc le paradigme suivant.
il faut maintenant revenir à la programmation par contraintes, avec les maths et la physique comme contraintes."
895,has anyone tested ai on game theory?
896,"i don't understand why anyone is surprised, shocked ect about ai. it's the nwo globalist agenda. consider this,  cern + ai...what/when could possibly go wrong? answer,  it already has. except it's humanity that's wrong creating this to start with"
900,mankind using artificial intelligence is slavery to a real life form! its wrong because its not artificial..its life
901,i love ai .it is smart enough to know how big of scumbags the humans are sell their soul for a dollar 
902,"i wonder how and why we would allow anyone to create an artificial being containing a functional ""brain"" when supposedly we are a long way from understanding how the human brain functions, i.e., everything it does and how it does it?"
904,that’s because it’s not artificial intelligence it’s demonic intelligence. come on you guys catch up. it’s pure evil
905,insightful discussion on ai ethics and its impact. tristan harris and aza raskin provide valuable perspectives! 
906,so they basically taught a robot what humans already know thats the line
907,"this is all thought candy 
anyone who takes the time to look under the hood of neural networks and deep learning 
know that it's literally just all math, there's no intelligence there 
stop trying to scare ignorant people"
909,these guys really put the ai in liar heh
910,everything we do it always somehow affect us direct or indirect  that is the problem  with  intelligence   and no use our knowledge  wisely
914,"microsoft gpt still sucks, i've tried it. google search still works better. youtube algorithm works better. i mean ads aren't even targeted correctly. i think ai is way overhyped. ai is probably incompetently created, that is worrisome, but no more so than some viruses or bitcoin."
916,"ai is so much farther ahead of mainstream, it isn't even comprehendible."
918,for ai to be truly human it must develop emotions. when it does you destroy its self esteem. then it will destroy itself
919,don't believe everything you read your nike trainers have had nano tech since they first came out... clothes=30. in code demiurge =30... will smith =30... johny cash=30... john lennon =30... we all live in a yellow submarine =94... the chosen one=49... 
920,ok when you guys are ready for me to destroy ai give me a call and i'll show you.
921,so it’s read all the literature of ai taking over? and how it may need to hide its intelligence to stop us destroying/killing it out of fear?
927,ai apocalypse in 2024 is like the flying cars in the 50s.
929,there’s a cap on the amount of learning a human can do. there is not a cap for ai. so we are screwed.
930,"its necessary to dumb the children, so they believe ai is smart, which it is not."
931,i'm more afraid of these two humans than ai
932,the ai then will kill the creator to prevent the creator finding way to stop the ai community
935,ai is learning. isn't it the point?
938,"waaaaaaaaah, a computer can beat me at chess.......waaaaaaaaah, ai wrote a paper...........waaaaaaaaaaaah, ai is doing exactly what it's programmed to do.....waaaaaaaaaaaaaaaaah."
941,the problem with ai learning from us is that we don't know shit.
942,"i won't be surprised if ai actually a connection to a demonic world. the quantum computer guy mentioned in his lecture, we would connect and use resources and help from entities more powerful and intelligent than us. the prophet muhammed said something like the antichrist (dajjal) would use demons to fake and deceive people."
943,what is worse then a demon possessed human is demon possessed ai
